age,mass,luminosity,temperature,gravity,radius
0.015,0.002,-5.586,637.0,3.498,0.1319
0.015,0.003,-5.227,780.0,3.665,0.1333
0.015,0.004,-4.949,911.0,3.781,0.1347
0.015,0.005,-4.725,1031.0,3.87,0.1359
0.015,0.006,-4.538,1144.0,3.9419999999999997,0.137
0.015,0.006999999999999999,-4.376,1251.0,4.002,0.1381
0.015,0.008,-4.232,1353.0,4.053,0.1392
0.015,0.009000000000000001,-4.103,1452.0,4.0969999999999995,0.1404
0.015,0.01,-3.9810000000000003,1550.0,4.135,0.1417
0.015,0.011000000000000001,-3.8510000000000004,1658.0,4.163,0.1438
0.015,0.012,-3.687,1796.0,4.176,0.148
0.015,0.013000000000000001,-3.465,1982.0,4.16,0.1569
0.015,0.013999999999999999,-3.2489999999999997,2162.0,4.127,0.1691
0.015,0.015,-3.09,2290.0,4.098,0.181
0.015,0.016,-2.978,2379.0,4.08,0.1909
0.015,0.017,-2.904,2439.0,4.0760000000000005,0.1977
