age,mass,luminosity,temperature,gravity,radius
10.0,0.013000000000000001,-7.196000000000001,289.0,4.5489999999999995,0.1003
10.0,0.013999999999999999,-7.138999999999999,301.0,4.5889999999999995,0.0994
10.0,0.015,-7.077000000000001,313.0,4.626,0.0986
10.0,0.016,-7.019,325.0,4.6610000000000005,0.0978
10.0,0.017,-6.962999999999999,336.0,4.694,0.097
10.0,0.018000000000000002,-6.91,348.0,4.726,0.0963
10.0,0.019,-6.86,360.0,4.756,0.0956
10.0,0.02,-6.812,371.0,4.784,0.0949
10.0,0.022000000000000002,-6.721,394.0,4.838,0.0936
10.0,0.024,-6.636,416.0,4.887,0.0923
10.0,0.026000000000000002,-6.556,439.0,4.933,0.0911
10.0,0.027999999999999997,-6.478,462.0,4.976,0.09
10.0,0.03,-6.403,485.0,5.0169999999999995,0.0889
10.0,0.033,-6.297000000000001,520.0,5.072,0.0875
10.0,0.035,-6.233,542.0,5.107,0.0866
10.0,0.038,-6.145,575.0,5.156000000000001,0.0853
10.0,0.04,-6.091,596.0,5.186,0.0845
10.0,0.043,-6.016,626.0,5.229,0.0834
10.0,0.045,-5.968,646.0,5.257000000000001,0.0826
10.0,0.048,-5.898,678.0,5.295,0.0816
10.0,0.05,-5.847,700.0,5.32,0.081
10.0,0.053,-5.763999999999999,739.0,5.355,0.0801
10.0,0.055,-5.7010000000000005,769.0,5.377000000000001,0.0795
10.0,0.057999999999999996,-5.612,813.0,5.4079999999999995,0.0788
10.0,0.06,-5.546,846.0,5.4270000000000005,0.0784
10.0,0.063,-5.426,909.0,5.452999999999999,0.078
10.0,0.064,-5.375,936.0,5.46,0.0779
10.0,0.065,-5.324,965.0,5.468,0.0779
10.0,0.066,-5.2620000000000005,1000.0,5.474,0.0779
10.0,0.067,-5.187,1043.0,5.479,0.078
10.0,0.068,-5.105,1092.0,5.483,0.0782
10.0,0.069,-5.003,1155.0,5.485,0.0786
10.0,0.07,-4.883,1234.0,5.485,0.0792
10.0,0.071,-4.7410000000000005,1331.0,5.482,0.0801
10.0,0.07200000000000001,-4.577,1451.0,5.475,0.0813
10.0,0.073,-4.402,1590.0,5.462999999999999,0.083
10.0,0.07400000000000001,-4.232,1732.0,5.449,0.0849
10.0,0.075,-4.085,1863.0,5.434,0.0869
10.0,0.077,-3.861,2075.0,5.409,0.0907
10.0,0.08,-3.636,2299.0,5.377999999999999,0.0958
10.0,0.085,-3.3989999999999996,2538.0,5.3389999999999995,0.1033
