age,mass,luminosity,temperature,gravity,radius
0.06,0.002,-6.082000000000001,485.0,3.5180000000000002,0.129
0.06,0.003,-5.787999999999999,569.0,3.677,0.1314
0.06,0.004,-5.547999999999999,649.0,3.7910000000000004,0.1331
0.06,0.005,-5.367999999999999,716.0,3.8810000000000002,0.1342
0.06,0.006,-5.2410000000000005,769.0,3.9560000000000004,0.1349
0.06,0.006999999999999999,-5.122000000000001,823.0,4.021,0.1352
0.06,0.008,-4.9910000000000005,887.0,4.078,0.1353
0.06,0.009000000000000001,-4.869,951.0,4.128,0.1355
0.06,0.01,-4.731,1027.0,4.17,0.1361
0.06,0.011000000000000001,-4.526,1143.0,4.1930000000000005,0.139
0.06,0.012,-4.146,1379.0,4.176,0.148
0.06,0.013000000000000001,-3.833,1612.0,4.169,0.1553
0.06,0.013999999999999999,-3.7739999999999996,1668.0,4.2010000000000005,0.1553
0.06,0.015,-3.995,1510.0,4.28,0.1469
0.06,0.016,-4.093999999999999,1449.0,4.336,0.1422
0.06,0.017,-4.085,1466.0,4.373,0.1405
0.06,0.018000000000000002,-4.034,1513.0,4.402,0.1398
0.06,0.019,-3.9739999999999998,1571.0,4.43,0.139
0.06,0.02,-3.937,1609.0,4.456,0.1384
0.06,0.022000000000000002,-3.85,1692.0,4.5,0.1381
0.06,0.024,-3.758,1784.0,4.537,0.1382
0.06,0.026000000000000002,-3.68,1862.0,4.5680000000000005,0.1387
0.06,0.027999999999999997,-3.593,1951.0,4.593999999999999,0.1397
0.06,0.03,-3.52,2032.0,4.622,0.1401
0.06,0.033,-3.4130000000000003,2149.0,4.6530000000000005,0.1418
0.06,0.035,-3.35,2218.0,4.671,0.143
0.06,0.038,-3.273,2304.0,4.695,0.1449
0.06,0.04,-3.225,2357.0,4.709,0.1464
0.06,0.043,-3.159,2429.0,4.727,0.1485
