age,mass,luminosity,temperature,gravity,radius
1.0,0.004,-7.046,293.0,3.908,0.1164
1.0,0.005,-6.867000000000001,325.0,4.0089999999999995,0.1159
1.0,0.006,-6.7170000000000005,356.0,4.093,0.1152
1.0,0.006999999999999999,-6.587000000000001,385.0,4.166,0.1143
1.0,0.008,-6.472,413.0,4.231,0.1134
1.0,0.009000000000000001,-6.3660000000000005,441.0,4.289,0.1126
1.0,0.01,-6.252999999999999,472.0,4.341,0.1118
1.0,0.011000000000000001,-6.045,532.0,4.382,0.1118
1.0,0.012,-5.767,622.0,4.413,0.1126
1.0,0.013000000000000001,-5.916,578.0,4.47,0.1099
1.0,0.013999999999999999,-5.906000000000001,585.0,4.512,0.1086
1.0,0.015,-5.843999999999999,608.0,4.5489999999999995,0.1078
1.0,0.016,-5.78,633.0,4.583,0.107
1.0,0.017,-5.7170000000000005,659.0,4.615,0.1063
1.0,0.018000000000000002,-5.655,685.0,4.645,0.1057
1.0,0.019,-5.596,710.0,4.6739999999999995,0.105
1.0,0.02,-5.539,736.0,4.7010000000000005,0.1044
1.0,0.022000000000000002,-5.4270000000000005,789.0,4.752,0.1033
1.0,0.024,-5.321000000000001,843.0,4.798,0.1023
1.0,0.026000000000000002,-5.222,896.0,4.84,0.1014
1.0,0.027999999999999997,-5.132000000000001,948.0,4.879,0.1006
1.0,0.03,-5.047,999.0,4.916,0.0999
1.0,0.033,-4.922,1079.0,4.965,0.0989
1.0,0.035,-4.843999999999999,1132.0,4.996,0.0984
1.0,0.038,-4.736000000000001,1209.0,5.038,0.0977
1.0,0.04,-4.667,1260.0,5.063,0.0973
1.0,0.043,-4.571000000000001,1335.0,5.099,0.0968
1.0,0.045,-4.51,1384.0,5.121,0.0966
1.0,0.048,-4.423,1457.0,5.151,0.0963
1.0,0.05,-4.368,1505.0,5.17,0.0962
1.0,0.053,-4.289,1576.0,5.195,0.0962
1.0,0.055,-4.238,1622.0,5.211,0.0963
1.0,0.057999999999999996,-4.164,1691.0,5.232,0.0965
1.0,0.06,-4.113,1738.0,5.245,0.0967
1.0,0.063,-4.037,1811.0,5.261,0.0972
1.0,0.064,-4.012,1836.0,5.266,0.0975
1.0,0.065,-3.987,1860.0,5.27,0.0978
1.0,0.066,-3.9610000000000003,1884.0,5.274,0.0981
1.0,0.067,-3.935,1910.0,5.278,0.0984
1.0,0.068,-3.909,1935.0,5.281000000000001,0.0988
1.0,0.069,-3.8819999999999997,1961.0,5.284,0.0992
1.0,0.07,-3.855,1988.0,5.2860000000000005,0.0996
1.0,0.071,-3.827,2014.0,5.287999999999999,0.1001
1.0,0.07200000000000001,-3.8,2040.0,5.289,0.1007
1.0,0.073,-3.773,2067.0,5.29,0.1013
1.0,0.07400000000000001,-3.7460000000000004,2093.0,5.291,0.1019
1.0,0.075,-3.718,2119.0,5.291,0.1026
1.0,0.077,-3.6630000000000003,2172.0,5.29,0.104
1.0,0.08,-3.58,2251.0,5.285,0.1066
1.0,0.085,-3.45,2371.0,5.272,0.1116
1.0,0.09,-3.3360000000000003,2471.0,5.255,0.1171
