age,mass,luminosity,temperature,gravity,radius
0.1,0.002,-6.522,384.0,3.554,0.1237
0.1,0.003,-6.207000000000001,459.0,3.725,0.1244
0.1,0.004,-5.954,531.0,3.8489999999999998,0.1245
0.1,0.005,-5.747000000000001,599.0,3.948,0.1243
0.1,0.006,-5.577000000000001,661.0,4.03,0.1239
0.1,0.006999999999999999,-5.425,723.0,4.1,0.1234
0.1,0.008,-5.281000000000001,787.0,4.1610000000000005,0.123
0.1,0.009000000000000001,-5.148,851.0,4.215,0.1226
0.1,0.01,-5.012,921.0,4.261,0.1225
0.1,0.011000000000000001,-4.808,1030.0,4.294,0.1237
0.1,0.012,-4.338,1312.0,4.282,0.131
0.1,0.013000000000000001,-4.101,1480.0,4.288,0.1354
0.1,0.013999999999999999,-4.283,1367.0,4.365,0.1287
0.1,0.015,-4.371,1318.0,4.42,0.125
0.1,0.016,-4.356,1336.0,4.457,0.1237
0.1,0.017,-4.315,1371.0,4.487,0.1231
0.1,0.018000000000000002,-4.265,1414.0,4.513999999999999,0.1229
0.1,0.019,-4.213,1457.0,4.539,0.1227
0.1,0.02,-4.162,1501.0,4.561,0.1227
0.1,0.022000000000000002,-4.061,1589.0,4.602,0.1228
0.1,0.024,-3.965,1677.0,4.636,0.1232
0.1,0.026000000000000002,-3.8760000000000003,1762.0,4.667,0.1238
0.1,0.027999999999999997,-3.793,1842.0,4.694,0.1245
0.1,0.03,-3.717,1918.0,4.718,0.1254
0.1,0.033,-3.615,2023.0,4.75,0.1268
0.1,0.035,-3.553,2088.0,4.769,0.1278
0.1,0.038,-3.468,2178.0,4.793,0.1294
0.1,0.04,-3.417,2233.0,4.808,0.1306
0.1,0.043,-3.3489999999999998,2307.0,4.827,0.1324
0.1,0.045,-3.3080000000000003,2351.0,4.8389999999999995,0.1336
0.1,0.048,-3.252,2411.0,4.855,0.1355
