age,mass,luminosity,temperature,gravity,radius
0.08,0.002,-6.388,410.0,3.534,0.1266
0.08,0.003,-6.065,493.0,3.705,0.1273
0.08,0.004,-5.816,568.0,3.827,0.1277
0.08,0.005,-5.609,640.0,3.925,0.1276
0.08,0.006,-5.422999999999999,713.0,4.005,0.1275
0.08,0.006999999999999999,-5.263999999999999,781.0,4.073,0.1273
0.08,0.008,-5.124,848.0,4.132,0.1271
0.08,0.009000000000000001,-4.992,915.0,4.184,0.127
0.08,0.01,-4.856,989.0,4.229,0.1272
0.08,0.011000000000000001,-4.641,1110.0,4.256,0.1293
0.08,0.012,-4.2,1383.0,4.236000000000001,0.1382
0.08,0.013000000000000001,-3.9019999999999997,1594.0,4.218,0.1468
0.08,0.013999999999999999,-3.9419999999999997,1577.0,4.272,0.1432
0.08,0.015,-4.095,1482.0,4.3469999999999995,0.1359
0.08,0.016,-4.122,1473.0,4.3919999999999995,0.1333
0.08,0.017,-4.101,1496.0,4.4239999999999995,0.1324
0.08,0.018000000000000002,-4.063,1531.0,4.4510000000000005,0.1322
0.08,0.019,-4.013,1574.0,4.4719999999999995,0.1325
0.08,0.02,-3.9810000000000003,1606.0,4.497,0.132
0.08,0.022000000000000002,-3.883,1692.0,4.532,0.1331
0.08,0.024,-3.798,1770.0,4.563,0.1341
0.08,0.026000000000000002,-3.722,1842.0,4.591,0.1351
0.08,0.027999999999999997,-3.6489999999999996,1912.0,4.614,0.1365
0.08,0.03,-3.583,1976.0,4.636,0.1379
0.08,0.033,-3.489,2068.0,4.662,0.1403
0.08,0.035,-3.4330000000000003,2121.0,4.676,0.1421
0.08,0.038,-3.363,2190.0,4.698,0.1445
0.08,0.04,-3.32,2233.0,4.711,0.1461
0.08,0.043,-3.262,2294.0,4.73,0.148
0.08,0.045,-3.221,2335.0,4.7410000000000005,0.1496
0.08,0.048,-3.167,2392.0,4.756,0.1519
0.08,0.05,-3.1319999999999997,2428.0,4.765,0.1534
