age,mass,luminosity,temperature,gravity,radius
0.015,0.002,-5.539,643.0,3.466,0.1369
0.015,0.003,-5.1739999999999995,789.0,3.6310000000000002,0.1386
0.015,0.004,-4.898,918.0,3.7439999999999998,0.1406
0.015,0.005,-4.673,1037.0,3.8289999999999997,0.1425
0.015,0.006,-4.488,1147.0,3.897,0.1443
0.015,0.006999999999999999,-4.3180000000000005,1257.0,3.9530000000000003,0.1461
0.015,0.008,-4.178,1354.0,4.0,0.148
0.015,0.009000000000000001,-4.048,1449.0,4.04,0.1499
0.015,0.01,-3.929,1541.0,4.073,0.1522
0.015,0.011000000000000001,-3.8169999999999997,1628.0,4.098,0.155
0.015,0.012,-3.693,1725.0,4.112,0.1593
0.015,0.013000000000000001,-3.5180000000000002,1860.0,4.103,0.1676
0.015,0.013999999999999999,-3.3510000000000004,1982.0,4.079,0.1788
0.015,0.015,-3.195,2099.0,4.052,0.191
0.015,0.016,-3.073,2186.0,4.0280000000000005,0.2026
0.015,0.017,-2.978,2251.0,4.011,0.2132
0.015,0.018000000000000002,-2.8989999999999996,2304.0,3.997,0.2228
0.015,0.019,-2.8369999999999997,2345.0,3.989,0.2309
0.015,0.02,-2.7939999999999996,2376.0,3.991,0.2364
0.015,0.022000000000000002,-2.728,2426.0,4.003,0.2447
