age,mass,luminosity,temperature,gravity,radius
0.03,0.002,-5.901,531.0,3.497,0.132
0.03,0.003,-5.557,645.0,3.6660000000000004,0.1331
0.03,0.004,-5.2829999999999995,753.0,3.784,0.1341
0.03,0.005,-5.063,852.0,3.8760000000000003,0.135
0.03,0.006,-4.876,946.0,3.95,0.1358
0.03,0.006999999999999999,-4.715,1035.0,4.012,0.1365
0.03,0.008,-4.574,1119.0,4.066,0.1372
0.03,0.009000000000000001,-4.442,1205.0,4.112,0.138
0.03,0.01,-4.309,1295.0,4.151,0.1391
0.03,0.011000000000000001,-4.162,1398.0,4.178,0.1415
0.03,0.012,-3.926,1566.0,4.178,0.1477
0.03,0.013000000000000001,-3.6430000000000002,1772.0,4.144,0.1598
0.03,0.013999999999999999,-3.4339999999999997,1929.0,4.114,0.1717
0.03,0.015,-3.3089999999999997,2023.0,4.102,0.1802
0.03,0.016,-3.236,2085.0,4.109,0.1846
0.03,0.017,-3.233,2100.0,4.144,0.1828
0.03,0.018000000000000002,-3.273,2084.0,4.197,0.177
0.03,0.019,-3.299,2078.0,4.2410000000000005,0.1729
0.03,0.02,-3.304,2084.0,4.274,0.1708
0.03,0.022000000000000002,-3.2680000000000002,2129.0,4.315,0.1707
0.03,0.024,-3.2310000000000003,2172.0,4.352,0.171
0.03,0.026000000000000002,-3.185,2219.0,4.377,0.1729
0.03,0.027999999999999997,-3.133,2270.0,4.396,0.1754
0.03,0.03,-3.092,2312.0,4.418,0.1772
0.03,0.033,-3.0260000000000002,2377.0,4.441,0.1809
0.03,0.035,-2.983,2418.0,4.454,0.1836
