age,mass,luminosity,temperature,gravity,radius
0.02,0.002,-5.692,594.0,3.48,0.1347
0.02,0.003,-5.335,725.0,3.647,0.1361
0.02,0.004,-5.06,845.0,3.762,0.1376
0.02,0.005,-4.837,956.0,3.85,0.139
0.02,0.006,-4.65,1059.0,3.9210000000000003,0.1404
0.02,0.006999999999999999,-4.4910000000000005,1156.0,3.98,0.1416
0.02,0.008,-4.3389999999999995,1255.0,4.031000000000001,0.1429
0.02,0.009000000000000001,-4.211,1345.0,4.073,0.1444
0.02,0.01,-4.092,1432.0,4.109,0.146
0.02,0.011000000000000001,-3.958,1533.0,4.135,0.1486
0.02,0.012,-3.795,1655.0,4.1419999999999995,0.1539
0.02,0.013000000000000001,-3.5780000000000003,1818.0,4.124,0.1636
0.02,0.013999999999999999,-3.38,1964.0,4.091,0.1763
0.02,0.015,-3.227,2078.0,4.067,0.1877
0.02,0.016,-3.113,2162.0,4.0489999999999995,0.1978
0.02,0.017,-3.031,2222.0,4.041,0.2057
0.02,0.018000000000000002,-2.969,2268.0,4.04,0.2122
0.02,0.019,-2.937,2297.0,4.053,0.2147
0.02,0.02,-2.947,2303.0,4.09,0.2111
0.02,0.022000000000000002,-2.964,2314.0,4.157,0.2049
0.02,0.024,-2.9589999999999996,2336.0,4.206,0.2023
0.02,0.026000000000000002,-2.943,2363.0,4.244,0.2015
0.02,0.027999999999999997,-2.9010000000000002,2403.0,4.263999999999999,0.2044
