age,mass,luminosity,temperature,gravity,radius
0.015,0.002,-5.561,642.0,3.484,0.134
0.015,0.003,-5.196000000000001,787.0,3.65,0.1357
0.015,0.004,-4.914,920.0,3.764,0.1374
0.015,0.005,-4.692,1039.0,3.85,0.139
0.015,0.006,-4.504,1151.0,3.92,0.1405
0.015,0.006999999999999999,-4.343,1257.0,3.978,0.142
0.015,0.008,-4.203,1356.0,4.0280000000000005,0.1434
0.015,0.009000000000000001,-4.073,1453.0,4.07,0.1449
0.015,0.01,-3.9539999999999997,1547.0,4.105,0.1466
0.015,0.011000000000000001,-3.833,1645.0,4.132,0.149
0.015,0.012,-3.6839999999999997,1766.0,4.144,0.1536
0.015,0.013000000000000001,-3.4930000000000003,1920.0,4.132,0.162
0.015,0.013999999999999999,-3.295,2077.0,4.104,0.1737
0.015,0.015,-3.136,2200.0,4.075,0.1859
0.015,0.016,-3.0180000000000002,2290.0,4.053999999999999,0.1967
0.015,0.017,-2.93,2355.0,4.041,0.2058
0.015,0.018000000000000002,-2.861,2405.0,4.033,0.2137
