age,mass,luminosity,temperature,gravity,radius
3.0,0.006999999999999999,-7.1370000000000005,287.0,4.204,0.1095
3.0,0.008,-7.024,307.0,4.269,0.1085
3.0,0.009000000000000001,-6.921,327.0,4.328,0.1076
3.0,0.01,-6.824,348.0,4.381,0.1067
3.0,0.011000000000000001,-6.7170000000000005,371.0,4.428999999999999,0.1059
3.0,0.012,-6.564,406.0,4.47,0.1055
3.0,0.013000000000000001,-6.559,410.0,4.516,0.1042
3.0,0.013999999999999999,-6.517,422.0,4.556,0.1032
3.0,0.015,-6.456,439.0,4.593,0.1024
3.0,0.016,-6.397,455.0,4.628,0.1016
3.0,0.017,-6.337999999999999,473.0,4.6610000000000005,0.1009
3.0,0.018000000000000002,-6.277,492.0,4.692,0.1001
3.0,0.019,-6.222,509.0,4.721,0.0994
3.0,0.02,-6.167999999999999,527.0,4.75,0.0987
3.0,0.022000000000000002,-6.066,563.0,4.802,0.0975
3.0,0.024,-5.974,597.0,4.851,0.0962
3.0,0.026000000000000002,-5.886,632.0,4.896,0.0951
3.0,0.027999999999999997,-5.8020000000000005,667.0,4.938,0.0941
3.0,0.03,-5.722,702.0,4.977,0.0931
3.0,0.033,-5.612,753.0,5.031000000000001,0.0917
3.0,0.035,-5.544,787.0,5.065,0.0909
3.0,0.038,-5.445,839.0,5.111000000000001,0.0897
3.0,0.04,-5.381,873.0,5.141,0.089
3.0,0.043,-5.2860000000000005,927.0,5.182,0.088
3.0,0.045,-5.226,964.0,5.207000000000001,0.0874
3.0,0.048,-5.138999999999999,1018.0,5.244,0.0866
3.0,0.05,-5.08,1056.0,5.266,0.0861
3.0,0.053,-4.995,1113.0,5.297999999999999,0.0855
3.0,0.055,-4.94,1152.0,5.318,0.0851
3.0,0.057999999999999996,-4.846,1218.0,5.345,0.0847
3.0,0.06,-4.78,1267.0,5.362,0.0845
3.0,0.063,-4.669,1350.0,5.382999999999999,0.0845
3.0,0.064,-4.627,1382.0,5.388999999999999,0.0846
3.0,0.065,-4.58,1419.0,5.394,0.0848
3.0,0.066,-4.533,1457.0,5.398,0.085
3.0,0.067,-4.48,1499.0,5.402,0.0853
3.0,0.068,-4.425,1543.0,5.405,0.0856
3.0,0.069,-4.365,1593.0,5.406000000000001,0.0861
3.0,0.07,-4.301,1647.0,5.406000000000001,0.0867
3.0,0.071,-4.235,1704.0,5.406000000000001,0.0874
3.0,0.07200000000000001,-4.165,1766.0,5.403,0.0883
3.0,0.073,-4.09,1833.0,5.398,0.0894
3.0,0.07400000000000001,-4.018,1898.0,5.393,0.0905
3.0,0.075,-3.947,1963.0,5.3870000000000005,0.0918
3.0,0.077,-3.8110000000000004,2090.0,5.371,0.0947
3.0,0.08,-3.641,2251.0,5.347,0.0993
3.0,0.085,-3.437,2445.0,5.312,0.1066
