age,mass,luminosity,temperature,gravity,radius
0.04,0.002,-6.114,480.0,3.533,0.1267
0.04,0.003,-5.77,584.0,3.705,0.1273
0.04,0.004,-5.495,683.0,3.827,0.1277
0.04,0.005,-5.2829999999999995,771.0,3.923,0.1279
0.04,0.006,-5.0969999999999995,858.0,4.002,0.1279
0.04,0.006999999999999999,-4.935,942.0,4.069,0.1279
0.04,0.008,-4.791,1023.0,4.127,0.1279
0.04,0.009000000000000001,-4.662,1102.0,4.177,0.128
0.04,0.01,-4.534,1185.0,4.221,0.1283
0.04,0.011000000000000001,-4.372,1294.0,4.253,0.1297
0.04,0.012,-4.058,1517.0,4.254,0.1354
0.04,0.013000000000000001,-3.6710000000000003,1821.0,4.218999999999999,0.1467
0.04,0.013999999999999999,-3.512,1958.0,4.218,0.1523
0.04,0.015,-3.553,1938.0,4.271,0.1484
0.04,0.016,-3.6519999999999997,1870.0,4.336,0.1421
0.04,0.017,-3.68,1859.0,4.38,0.1393
0.04,0.018000000000000002,-3.659,1886.0,4.409,0.1386
0.04,0.019,-3.635,1915.0,4.436,0.1381
0.04,0.02,-3.597,1956.0,4.456,0.1384
0.04,0.022000000000000002,-3.522,2036.0,4.493,0.1391
0.04,0.024,-3.451,2114.0,4.524,0.1402
0.04,0.026000000000000002,-3.385,2186.0,4.552,0.1414
0.04,0.027999999999999997,-3.322,2256.0,4.575,0.1429
0.04,0.03,-3.259,2322.0,4.592,0.1449
0.04,0.033,-3.1860000000000004,2404.0,4.622,0.147
