#
# Generated by G. Mace, Wed Mar 14 15:42:14 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6449788           NaN           NaN
   0.6471272   -2.4085E-01    7.1540E-01
   0.6492670    1.1424E+00    7.2127E-01
   0.6513991   -8.4554E-01    7.3551E-01
   0.6535245   -1.4032E+00    6.9204E-01
   0.6556438   -1.1867E-01    5.9659E-01
   0.6577580   -1.5096E+00    5.4376E-01
   0.6598679   -1.7846E+00    5.1250E-01
   0.6619742   -1.1795E+00    5.1613E-01
   0.6640778   -5.5145E-01    5.0002E-01
   0.6661793    9.6227E-01    4.8048E-01
   0.6682795   -2.6952E+00    5.1852E-01
   0.6703792    2.6783E-02    4.4751E-01
   0.6724790   -1.1681E+00    5.5913E-01
   0.6745797   -4.2925E-01    4.3406E-01
   0.6766819   -1.0066E+00    4.0786E-01
   0.6787863   -8.8800E-01    4.2350E-01
   0.6808935   -1.3974E-01    3.7854E-01
   0.6830042   -1.6501E-01    3.9020E-01
   0.6851189    4.1913E-01    4.8575E-01
   0.6872383    4.5714E-02    3.6548E-01
   0.6893630   -3.8431E-01    3.6437E-01
   0.6914935    4.9531E-01    3.6478E-01
   0.6936304   -4.4510E-02    3.2993E-01
   0.6957742    7.6191E-02    3.0234E-01
   0.6979254    8.0557E-01    2.7502E-01
   0.7000847   -1.2843E-01    2.8347E-01
   0.7022524   -4.3513E-01    2.6647E-01
   0.7044291    8.7700E-01    2.3949E-01
   0.7066152   -2.7200E-02    2.4982E-01
   0.7088112   -1.8153E-01    2.3167E-01
   0.7110175    1.1298E-01    2.1314E-01
   0.7132347    7.6200E-03    2.1248E-01
   0.7154630   -6.0121E-02    2.0379E-01
   0.7177029   -5.8887E-01    2.0546E-01
   0.7199548    2.8757E-01    1.9130E-01
   0.7222192    2.1798E-01    1.9037E-01
   0.7244963    6.0739E-01    1.7168E-01
   0.7267866    5.3615E-01    1.7561E-01
   0.7290902    2.6668E-01    1.6845E-01
   0.7314078   -1.0285E-01    1.6257E-01
   0.7337394    2.0472E-01    1.5965E-01
   0.7360855    1.5335E-01    1.4736E-01
   0.7384464    4.3127E-02    1.4305E-01
   0.7408223    1.6287E-01    1.3850E-01
   0.7432135   -2.3600E-01    1.3050E-01
   0.7456204    6.5475E-02    1.2884E-01
   0.7480431   -1.7653E-01    1.2171E-01
   0.7504820   -3.7287E-01    1.2140E-01
   0.7529371   -5.7487E-02    1.0722E-01
   0.7554089   -2.1462E-01    1.1946E-01
   0.7578975   -8.6196E-02    1.2797E-01
   0.7604030   -1.0565E-01    1.5056E-01
   0.7629259   -8.3631E-02    1.4627E-01
   0.7654660   -2.1790E-01    1.4018E-01
   0.7680238    2.8951E-02    1.1932E-01
   0.7705993   -1.2947E-01    1.0028E-01
   0.7731928    5.7023E-02    8.9762E-02
   0.7758043   -2.7540E-02    9.0222E-02
   0.7784340   -2.3365E-01    8.9144E-02
   0.7810821    2.0554E-01    8.3853E-02
   0.7837486   -3.2160E-02    8.4217E-02
   0.7864338   -9.4275E-02    8.1946E-02
   0.7891376    1.7314E-01    7.8494E-02
   0.7918602    1.0627E-01    7.8371E-02
   0.7946018    1.4272E-01    7.5577E-02
   0.7973623    5.6216E-02    8.2111E-02
   0.8001419    1.6020E-01    7.7877E-02
   0.8029407    8.9946E-02    7.4574E-02
   0.8057586    6.5874E-02    7.7636E-02
   0.8085958   -1.5898E-02    7.5290E-02
   0.8114522   -8.2030E-02    7.5190E-02
   0.8143281    7.4843E-02    7.7053E-02
   0.8172233    2.3131E-01    6.8159E-02
   0.8201379   -1.6012E-01    6.7528E-02
   0.8230718   -1.3040E-01    6.7730E-02
   0.8260253    5.1608E-02    6.6198E-02
   0.8289981   -1.1622E-01    6.4641E-02
   0.8319905    2.1052E-01    6.1962E-02
   0.8350022    5.9673E-02    5.9925E-02
   0.8380334   -5.0250E-02    6.6746E-02
   0.8410840    1.3855E-01    6.1829E-02
   0.8441540   -4.8392E-02    6.2701E-02
   0.8472433    4.5556E-02    5.8589E-02
   0.8503519    1.2524E-01    5.2625E-02
   0.8534798    1.2140E-01    5.1478E-02
   0.8566269    2.4128E-01    5.1682E-02
   0.8597932   -3.7239E-02    5.0769E-02
   0.8629786    1.0586E-01    5.0162E-02
   0.8661830    9.9124E-02    4.9813E-02
   0.8694065    1.2004E-01    5.0543E-02
   0.8726488    1.4325E-01    4.7102E-02
   0.8759100    1.7658E-01    4.6806E-02
   0.8791899    1.6040E-01    4.7851E-02
   0.8824885    3.1127E-01    4.7270E-02
   0.8858057    3.0380E-01    4.6301E-02
   0.8891413    1.9851E-01    4.5376E-02
   0.8924952    2.8228E-01    4.4610E-02
   0.8958675    1.3803E-01    4.5409E-02
   0.8992579    2.6097E-01    4.3629E-02
   0.9026663    3.0144E-01    4.2753E-02
   0.9060927    2.7657E-01    4.7206E-02
   0.9095369    3.1707E-01    4.8183E-02
   0.9129988    2.8449E-01    4.5776E-02
   0.9164782    2.2904E-01    4.6919E-02
   0.9199750    3.2404E-01    4.3115E-02
   0.9234892    2.8977E-01    4.1372E-02
   0.9270204    1.6319E-01    4.3577E-02
   0.9305687    2.5196E-01    4.4581E-02
   0.9341338    1.9175E-01    4.5988E-02
   0.9377156    3.4408E-01    4.6254E-02
   0.9413140    3.7221E-01    4.4573E-02
   0.9449288    3.9457E-01    4.3674E-02
   0.9485599    4.2749E-01    4.2895E-02
   0.9522070    4.1080E-01    3.9672E-02
   0.9558702    4.9304E-01    3.7194E-02
   0.9595490    3.5146E-01    3.8933E-02
   0.9632434    4.5990E-01    3.8985E-02
   0.9669533    4.6573E-01    3.7383E-02
   0.9706784    4.8043E-01    3.5331E-02
   0.9744186    5.2124E-01    3.1945E-02
   0.9781737    6.2555E-01    3.2647E-02
   0.9819435    4.7507E-01    3.2153E-02
   0.9857279    5.6530E-01    3.0335E-02
   0.9895266    5.5307E-01    3.0620E-02
   0.9933395    5.6283E-01    3.1034E-02
   0.9971665    5.2377E-01    3.0876E-02
   1.0010072    5.3000E-01    2.8854E-02
   1.0048616    5.2583E-01    3.0717E-02
   1.0087293    5.8850E-01    2.8730E-02
   1.0126104    6.2177E-01    2.9230E-02
   1.0165044    6.9073E-01    2.8740E-02
   1.0204114    6.6312E-01    2.8915E-02
   1.0243310    6.2892E-01    2.8375E-02
   1.0282630    7.2086E-01    2.7381E-02
   1.0322073    7.2582E-01    2.7223E-02
   1.0361637    7.5919E-01    2.7211E-02
   1.0401319    6.9834E-01    2.8809E-02
   1.0441118    7.4075E-01    2.5954E-02
   1.0481032    8.2669E-01    2.4782E-02
   1.0521058    7.9537E-01    2.3549E-02
   1.0561194    7.7605E-01    2.2808E-02
   1.0601441    8.0593E-01    2.3216E-02
   1.0641793    8.2285E-01    2.3874E-02
   1.0682249    8.6539E-01    2.4435E-02
   1.0722808    8.6297E-01    2.4877E-02
   1.0763468    7.9060E-01    2.5541E-02
   1.0804225    8.6432E-01    2.4999E-02
   1.0845079    8.2867E-01    2.5189E-02
   1.0886028    8.2440E-01    2.5019E-02
   1.0927068    8.0080E-01    2.5824E-02
   1.0968199    6.6133E-01    2.3430E-02
   1.1009418    6.5681E-01    2.2853E-02
