# SpeX prism spectrum of APMPM0559-2903 obtained 2005 Dec 31 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
      1.71711    1.48211e-16    1.91397e-18
      1.72094    1.46361e-16    1.80930e-18
      1.72476    1.44290e-16    1.75294e-18
      1.72857    1.42879e-16    1.81569e-18
      1.73238    1.38946e-16    1.82536e-18
      1.73619    1.37902e-16    1.89272e-18
      1.73998    1.34344e-16    2.00260e-18
      1.74377    1.34114e-16    1.98263e-18
      1.74755    1.34868e-16    1.78736e-18
      1.75133    1.36105e-16    1.56100e-18
      1.75510    1.29306e-16    1.26401e-18
      1.75887    1.27149e-16    1.48651e-18
      1.76262    1.28450e-16    2.18291e-18
      1.76638    1.27824e-16    2.39292e-18
      1.77012    1.25452e-16    2.33734e-18
      1.77386    1.23027e-16    1.79112e-18
      1.77759    1.19827e-16    1.34008e-18
      1.78132    1.16361e-16    1.49629e-18
      1.78504    1.18990e-16    1.94062e-18
      1.78876    1.11330e-16    1.97442e-18
      1.79246    1.15162e-16    2.04965e-18
      1.79617    1.17189e-16    2.23581e-18
      1.79986    1.11452e-16    2.30030e-18
      1.80355    1.16510e-16    2.59919e-18
      1.80724    1.09964e-16    2.61711e-18
      1.81092    1.09285e-16    2.56553e-18
      1.81459    1.10767e-16    2.55521e-18
      1.81825    1.09710e-16    2.51970e-18
      1.82191    1.09120e-16    2.31619e-18
      1.82557    1.08200e-16    2.63055e-18
      1.82922    1.10222e-16    2.69522e-18
      1.83286    1.13935e-16    2.84978e-18
      1.83650    1.09959e-16    2.94351e-18
      1.84013    1.02136e-16    3.55608e-18
      1.84375    9.97600e-17    4.03648e-18
      1.84737    9.52108e-17    4.03404e-18
      1.85099    1.01722e-16    4.13597e-18
      1.85460    9.60228e-17    3.98068e-18
      1.85820    9.76014e-17    3.35434e-18
      1.86180    9.17860e-17    2.71658e-18
      1.86539    9.26921e-17    2.68998e-18
      1.86897    9.41965e-17    3.96837e-18
      1.87255    9.93091e-17    6.26302e-18
      1.87613    9.31634e-17    5.09829e-18
      1.87970    9.32465e-17    3.35348e-18
      1.88326    9.21152e-17    2.20270e-18
      1.88682    9.77270e-17    1.96194e-18
      1.89037    1.00494e-16    1.97121e-18
      1.89392    9.57579e-17    2.01081e-18
      1.89746    9.92182e-17    2.24310e-18
      1.90100    9.58481e-17    2.67595e-18
      1.90453    9.35020e-17    3.01752e-18
      1.90806    9.52329e-17    2.79782e-18
      1.91158    9.67898e-17    2.51357e-18
      1.91510    9.51119e-17    2.41035e-18
      1.91861    8.91198e-17    2.73169e-18
      1.92211    9.39659e-17    3.00640e-18
      1.92562    9.06836e-17    2.89877e-18
      1.92911    9.28969e-17    2.60925e-18
      1.93260    8.69544e-17    2.09112e-18
      1.93609    9.00918e-17    1.82245e-18
      1.93957    8.86896e-17    1.69030e-18
      1.94304    8.81781e-17    1.41811e-18
      1.94651    8.33551e-17    1.39536e-18
      1.94998    8.09479e-17    1.59470e-18
      1.95344    8.61448e-17    1.92770e-18
      1.95690    8.68919e-17    2.11833e-18
      1.96035    8.82124e-17    2.16541e-18
      1.96379    8.87422e-17    2.03103e-18
      1.96724    8.70859e-17    1.99261e-18
      1.97067    8.56149e-17    1.91330e-18
      1.97410    8.13302e-17    1.87453e-18
      1.97753    8.06502e-17    1.64839e-18
      1.98095    7.83803e-17    1.46940e-18
      1.98437    7.90569e-17    1.16563e-18
      1.98778    7.69030e-17    1.06106e-18
      1.99119    8.01542e-17    9.98649e-19
      1.99459    7.98034e-17    1.30066e-18
      1.99799    8.58158e-17    2.15473e-18
      2.00138    8.31651e-17    3.16474e-18
      2.00477    8.31315e-17    3.82077e-18
      2.00816    8.19528e-17    3.05576e-18
      2.01154    7.92756e-17    2.14466e-18
      2.01491    7.87878e-17    1.99558e-18
      2.01828    8.12567e-17    1.78684e-18
      2.02165    7.69279e-17    1.74692e-18
      2.02501    7.80971e-17    1.83830e-18
      2.02837    7.96797e-17    1.74958e-18
      2.03172    7.50859e-17    1.71800e-18
      2.03507    7.61044e-17    1.55402e-18
      2.03841    7.80712e-17    1.78693e-18
      2.04175    7.69239e-17    1.70136e-18
      2.04508    7.57759e-17    1.71580e-18
      2.04841    7.96843e-17    1.48817e-18
      2.05174    7.86219e-17    1.72507e-18
      2.05506    7.58882e-17    2.02960e-18
      2.05837    7.74434e-17    1.89607e-18
      2.06169    7.64310e-17    1.65038e-18
      2.06499    7.50236e-17    1.16210e-18
      2.06829    7.41786e-17    1.37714e-18
      2.07159    7.60819e-17    1.50885e-18
      2.07489    7.28076e-17    1.43841e-18
      2.07817    7.22246e-17    1.26120e-18
      2.08146    7.57461e-17    1.03173e-18
      2.08474    7.76743e-17    1.08439e-18
      2.08801    7.47740e-17    1.20384e-18
      2.09128    7.37840e-17    1.16925e-18
      2.09455    7.40930e-17    1.05875e-18
      2.09781    7.39846e-17    9.26282e-19
      2.10107    7.37917e-17    9.31707e-19
      2.10432    7.45105e-17    1.07308e-18
      2.10757    7.49996e-17    1.21950e-18
      2.11081    7.38104e-17    1.26309e-18
      2.11405    7.38505e-17    1.29075e-18
      2.11729    7.07723e-17    1.25202e-18
      2.12052    7.09621e-17    1.25879e-18
      2.12374    7.23958e-17    1.26455e-18
      2.12696    7.29386e-17    1.20056e-18
      2.13018    7.29121e-17    1.15714e-18
      2.13339    7.14070e-17    1.02079e-18
      2.13660    7.23796e-17    9.60684e-19
      2.13980    7.27994e-17    8.74015e-19
      2.14300    7.24485e-17    8.26818e-19
      2.14619    7.01028e-17    1.09082e-18
      2.14938    7.23574e-17    1.47574e-18
      2.15256    7.23884e-17    1.62894e-18
      2.15574    6.77652e-17    1.58790e-18
      2.15891    7.03262e-17    1.27206e-18
      2.16208    6.98205e-17    1.02390e-18
      2.16525    6.86096e-17    9.65756e-19
      2.16841    7.16259e-17    1.01275e-18
      2.17156    6.86937e-17    1.01876e-18
      2.17471    6.91661e-17    1.07776e-18
      2.17786    6.92889e-17    1.34340e-18
      2.18100    6.82524e-17    1.38892e-18
      2.18413    6.89563e-17    1.44658e-18
      2.18726    6.92294e-17    1.30754e-18
      2.19039    6.90931e-17    1.22451e-18
      2.19351    6.99101e-17    1.47035e-18
      2.19663    6.69444e-17    1.48450e-18
      2.19974    6.50535e-17    1.44259e-18
      2.20285    6.77076e-17    1.32215e-18
      2.20595    6.62529e-17    1.19206e-18
      2.20905    6.75664e-17    1.31579e-18
      2.21214    6.76735e-17    1.38693e-18
      2.21522    6.72875e-17    1.34026e-18
      2.21831    6.52004e-17    1.24844e-18
      2.22138    6.68191e-17    1.12118e-18
      2.22445    6.59103e-17    1.08496e-18
      2.22752    6.40060e-17    1.19505e-18
      2.23058    6.45778e-17    1.31116e-18
      2.23364    6.59888e-17    1.29305e-18
      2.23669    6.49571e-17    1.23141e-18
      2.23974    6.54231e-17    1.06531e-18
      2.24278    6.38139e-17    1.02946e-18
      2.24581    6.22098e-17    1.07040e-18
      2.24885    6.25831e-17    1.14299e-18
      2.25187    6.40632e-17    1.19089e-18
      2.25489    6.37560e-17    1.15463e-18
      2.25791    6.45053e-17    1.12381e-18
      2.26092    6.30351e-17    1.07031e-18
      2.26392    6.18822e-17    1.06435e-18
      2.26692    6.15649e-17    1.10070e-18
      2.26992    6.16739e-17    1.12598e-18
      2.27291    6.23321e-17    1.15907e-18
      2.27589    6.13347e-17    1.15983e-18
      2.27887    6.01685e-17    1.12234e-18
      2.28185    6.11013e-17    1.09787e-18
      2.28482    6.00672e-17    1.06424e-18
      2.28778    6.12891e-17    1.09087e-18
      2.29074    6.01712e-17    1.10205e-18
      2.29369    6.01076e-17    1.14785e-18
      2.29664    5.82767e-17    1.18133e-18
      2.29958    5.68624e-17    1.20502e-18
      2.30252    5.74091e-17    1.24666e-18
      2.30545    6.07266e-17    1.18175e-18
      2.30838    5.78090e-17    1.13019e-18
      2.31130    5.59785e-17    1.09988e-18
      2.31422    5.66894e-17    1.13037e-18
      2.31713    5.76579e-17    1.23364e-18
      2.32004    5.77968e-17    1.32173e-18
      2.32294    5.64529e-17    1.27330e-18
      2.32584    5.79060e-17    1.20795e-18
      2.32873    5.58492e-17    1.19387e-18
      2.33162    5.52261e-17    1.18602e-18
      2.33450    5.61537e-17    1.20526e-18
      2.33738    5.63352e-17    1.24065e-18
      2.34025    5.66119e-17    1.28214e-18
      2.34312    5.58379e-17    1.33333e-18
      2.34598    5.33997e-17    1.38166e-18
      2.34884    5.76548e-17    1.42561e-18
      2.35169    5.75506e-17    1.48328e-18
      2.35454    5.50436e-17    1.48069e-18
      2.35738    5.04241e-17    1.44086e-18
      2.36022    5.34980e-17    1.36683e-18
      2.36306    5.53090e-17    1.32498e-18
      2.36589    5.28577e-17    1.37503e-18
      2.36871    5.44738e-17    1.55962e-18
      2.37153    5.11357e-17    1.69026e-18
      2.37435    5.20250e-17    1.78740e-18
      2.37716    5.15529e-17    1.73835e-18
      2.37997    5.25057e-17    1.71304e-18
      2.38278    5.20606e-17    1.69442e-18
      2.38558    5.31155e-17    1.66775e-18
      2.38838    5.03978e-17    1.65767e-18
      2.39117    5.16480e-17    1.60504e-18
      2.39396    5.07466e-17    1.58292e-18
      2.39675    5.13831e-17    1.55163e-18
      2.39953    5.31916e-17    1.53643e-18
      2.40231    4.88384e-17    1.57206e-18
      2.40508    5.05779e-17    1.65604e-18
      2.40786    4.87741e-17    1.70465e-18
      2.41063    4.91603e-17    1.74358e-18
      2.41339    5.28407e-17    1.87800e-18
      2.41616    4.87332e-17    2.06219e-18
      2.41892    5.04371e-17    2.10616e-18
      2.42168    4.72784e-17    1.98186e-18
      2.42444    5.09178e-17    1.77504e-18
      2.42719    4.67364e-17    1.65395e-18
      2.42994    4.59834e-17    1.71245e-18
      2.43270    4.79707e-17    2.09659e-18
      2.43545    4.59746e-17    2.27637e-18
      2.43819    4.34596e-17    2.21318e-18
      2.44094    4.36790e-17    1.93031e-18
      2.44369    4.58645e-17    2.05266e-18
      2.44643    4.38197e-17    2.43197e-18
      2.44918    4.60852e-17    2.77194e-18
      2.45192    4.51226e-17    2.66241e-18
      2.45466    5.03718e-17    2.59924e-18
      2.45741    4.70092e-17    2.40363e-18
      2.46015    4.05826e-17    2.29016e-18
      2.46290    4.28186e-17    2.27451e-18
      2.46564    4.53125e-17    2.33025e-18
      2.46839    4.25611e-17    2.49101e-18
      2.47113    4.28906e-17    2.86081e-18
      2.47388    4.06827e-17    2.88431e-18
      2.47663    4.09513e-17    2.85856e-18
      2.47938    4.18533e-17    2.89822e-18
      2.48214    4.02823e-17    3.45582e-18
      2.48490    3.97163e-17    4.01547e-18
      2.48766    3.47591e-17    4.19178e-18
      2.49042    4.39267e-17    4.40147e-18
      2.49319    5.04264e-17    4.50013e-18
      2.49596    4.34150e-17    4.15249e-18
      2.49873    3.63949e-17    3.74571e-18
      2.50151    4.55251e-17    3.70394e-18
      2.50430    4.20586e-17    4.24524e-18
      2.50709    4.30666e-17    4.77965e-18
      2.50988    3.32686e-17    5.23266e-18
      2.51269    4.06245e-17    5.93647e-18
      2.51549    3.80160e-17    7.91129e-18
      2.51831    3.83472e-17    8.07819e-18
      2.52113    3.76212e-17    7.65022e-18
      2.52396    2.97111e-17    7.22178e-18
      2.52680    9.30950e-18    8.45954e-18
      2.52965    2.72916e-17    1.17156e-17
      2.53250    2.20203e-17    1.57565e-17
      2.53537    8.80034e-17    1.88904e-17
      2.53824    4.46841e-17    1.85540e-17
      2.54113    4.60938e-17    1.61179e-17
      2.54403    4.87863e-17    1.94122e-17
      2.54694    4.29914e-17    2.67343e-17
      2.54986   -4.05229e-17    4.12394e-17
      2.55279   -1.15718e-17    4.15075e-17
      2.55574    2.49963e-17    3.18281e-17
      2.55870    4.13437e-17    2.11385e-17
      2.56167    2.46409e-17    1.81330e-17
