#
# Generated by G. Mace, Thu Mar  1 20:10:23 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6482549    1.0678E+00    1.0599E-01
   0.6503906    6.4423E-01    1.0299E-01
   0.6525190    1.1225E+00    1.0519E-01
   0.6546412    7.5832E-01    9.5886E-02
   0.6567577    6.2938E-01    8.5368E-02
   0.6588695    7.1974E-01    7.8373E-02
   0.6609774    8.1353E-01    7.5265E-02
   0.6630822    4.4540E-01    7.4762E-02
   0.6651846    6.2441E-01    7.6701E-02
   0.6672853    3.2431E-01    7.1837E-02
   0.6693852    5.6903E-01    7.1545E-02
   0.6714849    3.0203E-01    6.9213E-02
   0.6735851    4.9577E-01    6.6368E-02
   0.6756865    3.5775E-01    6.4781E-02
   0.6777897    4.7862E-01    6.2133E-02
   0.6798955    3.6468E-01    5.9287E-02
   0.6820045    3.7373E-01    6.0012E-02
   0.6841173    4.3706E-01    5.5513E-02
   0.6862344    4.3810E-01    5.6586E-02
   0.6883565    4.1696E-01    5.4018E-02
   0.6904842    2.7485E-01    5.2090E-02
   0.6926180    2.7943E-01    4.9039E-02
   0.6947584    3.6608E-01    4.7012E-02
   0.6969061    2.4729E-01    4.3126E-02
   0.6990615    3.2245E-01    4.3580E-02
   0.7012251    3.3151E-01    3.9341E-02
   0.7033975    2.9920E-01    3.8222E-02
   0.7055790    2.7800E-01    3.6260E-02
   0.7077703    2.6768E-01    3.7654E-02
   0.7099717    2.9923E-01    3.4487E-02
   0.7121837    2.2661E-01    3.3306E-02
   0.7144067    2.4465E-01    3.0681E-02
   0.7166410    2.8183E-01    3.1759E-02
   0.7188872    1.4015E-01    2.9448E-02
   0.7211456    1.8575E-01    2.9267E-02
   0.7234167    3.0154E-01    2.8304E-02
   0.7257006    2.2858E-01    2.6527E-02
   0.7279979    1.2753E-01    2.5617E-02
   0.7303088    2.2918E-01    2.6033E-02
   0.7326338    2.4016E-01    2.4246E-02
   0.7349730    1.5287E-01    2.3341E-02
   0.7373269    2.0795E-01    2.2575E-02
   0.7396956    2.0848E-01    2.1894E-02
   0.7420796    1.7004E-01    2.0666E-02
   0.7444790    1.8791E-01    2.0648E-02
   0.7468942    1.9350E-01    1.8490E-02
   0.7493253    1.8708E-01    1.9313E-02
   0.7517728    2.0331E-01    1.7721E-02
   0.7542366    2.0104E-01    1.8223E-02
   0.7567172    2.0428E-01    1.8043E-02
   0.7592148    2.5764E-01    2.0225E-02
   0.7617294    1.3396E-01    2.1648E-02
   0.7642613    1.1289E-01    2.1625E-02
   0.7668107    1.1971E-01    1.8065E-02
   0.7693778    8.5219E-02    1.6209E-02
   0.7719628    1.1209E-01    1.4635E-02
   0.7745657    1.3055E-01    1.4592E-02
   0.7771868    1.5811E-01    1.4898E-02
   0.7798261    1.8991E-01    1.4501E-02
   0.7824839    1.1431E-01    1.3523E-02
