#
# Generated by G. Mace, Wed Mar 14 15:42:14 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6447307           NaN           NaN
   0.6468801   -3.2860E-02    2.1247E-01
   0.6490209   -1.0613E-01    2.2379E-01
   0.6511539   -5.2471E-02    2.2892E-01
   0.6532799   -1.1232E-01    2.2175E-01
   0.6553999    1.5008E-01    1.9068E-01
   0.6575147    3.7916E-03    1.5859E-01
   0.6596250    1.0261E-02    1.5130E-01
   0.6617317    3.4310E-01    1.4952E-01
   0.6638355    1.2389E-01    1.4646E-01
   0.6659372    2.8390E-01    1.5572E-01
   0.6680376    1.0812E-01    1.4003E-01
   0.6701373    1.9463E-01    1.3701E-01
   0.6722371   -6.1780E-02    1.2875E-01
   0.6743377   -6.8239E-02    1.3046E-01
   0.6764396    2.0709E-01    1.1981E-01
   0.6785437   -6.5386E-02    1.2188E-01
   0.6806507    1.0032E-01    1.1264E-01
   0.6827608    2.2697E-01    1.1061E-01
   0.6848751   -6.6972E-02    1.1332E-01
   0.6869940   -8.1271E-02    1.1189E-01
   0.6891180    4.4679E-02    1.0722E-01
   0.6912478    3.4815E-02    1.0028E-01
   0.6933839    1.3850E-01    9.3796E-02
   0.6955269   -3.0332E-02    9.1592E-02
   0.6976773    2.6445E-02    8.5183E-02
   0.6998355    1.9428E-01    8.3810E-02
   0.7020023    1.1256E-01    7.7176E-02
   0.7041779    9.5381E-02    7.5106E-02
   0.7063628    2.4245E-01    7.5383E-02
   0.7085577    1.6335E-01    7.0754E-02
   0.7107629    1.9258E-01    6.8983E-02
   0.7129787    1.8841E-01    6.6673E-02
   0.7152057    1.5205E-01    6.3628E-02
   0.7174443    5.7302E-02    6.4786E-02
   0.7196949    2.6920E-01    6.1559E-02
   0.7219577    1.1735E-01    6.0184E-02
   0.7242333    6.5588E-02    5.7948E-02
   0.7265220    1.5336E-01    5.8772E-02
   0.7288241    1.9265E-01    5.3797E-02
   0.7311401    9.3220E-02    5.3290E-02
   0.7334701    4.3545E-02    5.0430E-02
   0.7358145    1.6550E-01    5.0105E-02
   0.7381737    4.5549E-02    4.7335E-02
   0.7405478    6.2016E-02    4.6743E-02
   0.7429373    2.4383E-02    4.2432E-02
   0.7453423   -3.6863E-02    4.3984E-02
   0.7477632    2.4745E-02    4.0846E-02
   0.7502002   -2.5419E-03    4.0963E-02
   0.7526535    2.5286E-02    3.7875E-02
   0.7551233    2.1923E-02    3.9121E-02
   0.7576100   -5.2911E-02    4.7538E-02
   0.7601135    4.0574E-02    5.1952E-02
   0.7626343    1.3423E-02    5.1979E-02
   0.7651725   -1.2663E-02    5.0391E-02
   0.7677283    5.3099E-03    3.9363E-02
   0.7703017   -8.2236E-02    3.6610E-02
   0.7728931    5.2169E-02    3.3117E-02
   0.7755025    9.7697E-02    3.2746E-02
   0.7781301    6.3988E-02    3.1409E-02
   0.7807761    9.7823E-02    3.1083E-02
   0.7834405    7.3925E-02    3.0571E-02
   0.7861235    2.7305E-02    3.0869E-02
   0.7888252    5.0019E-02    2.9848E-02
   0.7915456    4.2088E-02    3.0810E-02
   0.7942850    5.4072E-02    3.1640E-02
   0.7970433    5.7134E-02    3.1789E-02
   0.7998207   -2.1578E-03    2.9827E-02
   0.8026173    2.2090E-02    3.0693E-02
   0.8054330    2.8987E-02    2.8895E-02
   0.8082680    3.6125E-02    2.9149E-02
   0.8111222    6.3197E-02    2.8430E-02
   0.8139958    8.0982E-02    2.8129E-02
   0.8168887    8.5761E-02    2.5034E-02
   0.8198011    3.9386E-02    2.5855E-02
   0.8227329    5.0495E-02    2.5609E-02
   0.8256841    4.0938E-02    2.5059E-02
   0.8286547    3.6544E-02    2.3449E-02
   0.8316448    2.1408E-02    2.3566E-02
   0.8346543    2.2277E-02    2.4661E-02
   0.8376833    3.8592E-02    2.5300E-02
   0.8407316    5.9459E-02    2.3980E-02
   0.8437994    2.5501E-03    2.4165E-02
   0.8468864    2.7901E-02    2.1068E-02
   0.8499928    1.0016E-01    2.0082E-02
   0.8531185    6.7660E-02    1.9210E-02
   0.8562634    3.6293E-02    1.9253E-02
   0.8594275    3.9170E-02    1.8648E-02
   0.8626107    4.7066E-02    1.8839E-02
   0.8658130    8.4990E-02    1.8623E-02
   0.8690342    4.4496E-02    1.8713E-02
   0.8722743    6.4284E-02    1.7903E-02
   0.8755333    7.0825E-02    1.7904E-02
   0.8788111    7.6736E-02    1.7952E-02
   0.8821076    8.7365E-02    1.7946E-02
   0.8854226    1.2613E-01    1.9750E-02
   0.8887560    8.3633E-02    1.7977E-02
   0.8921079    5.9029E-02    1.7222E-02
   0.8954781    4.2704E-02    1.7154E-02
   0.8988664    6.5264E-02    1.6668E-02
   0.9022728    8.2160E-02    1.8205E-02
   0.9056971    1.1076E-01    1.7472E-02
   0.9091392    1.0924E-01    1.8480E-02
   0.9125991    1.0075E-01    1.7294E-02
   0.9160765    1.5731E-01    1.8204E-02
   0.9195713    1.3064E-01    1.5562E-02
   0.9230834    1.2106E-01    1.5067E-02
   0.9266127    1.1308E-01    1.5348E-02
   0.9301590    1.0628E-01    1.6519E-02
   0.9337223    1.2008E-01    1.7165E-02
   0.9373022    9.6253E-02    1.7876E-02
   0.9408987    1.8836E-01    1.6994E-02
   0.9445116    1.6413E-01    1.6659E-02
   0.9481408    1.2342E-01    1.7212E-02
   0.9517861    1.5575E-01    1.5569E-02
   0.9554473    1.5193E-01    1.4781E-02
   0.9591244    1.5101E-01    1.4801E-02
   0.9628170    1.7655E-01    1.4342E-02
   0.9665251    1.6544E-01    1.3960E-02
   0.9702485    2.0125E-01    1.2541E-02
   0.9739869    1.9404E-01    1.2317E-02
   0.9777403    2.1858E-01    1.2529E-02
   0.9815085    2.4733E-01    1.2002E-02
   0.9852912    2.4889E-01    1.1841E-02
   0.9890883    2.7022E-01    1.2136E-02
   0.9928996    2.8530E-01    1.2191E-02
   0.9967249    2.8334E-01    1.2334E-02
   1.0005641    2.8917E-01    1.1632E-02
   1.0044168    2.8067E-01    1.1376E-02
   1.0082831    3.3210E-01    1.1177E-02
   1.0121626    3.5221E-01    1.1531E-02
   1.0160552    3.6915E-01    1.1640E-02
   1.0199606    4.3047E-01    1.1561E-02
   1.0238788    4.3560E-01    1.1681E-02
   1.0278094    4.5022E-01    1.1346E-02
   1.0317523    4.5484E-01    1.1179E-02
   1.0357072    5.2034E-01    1.1510E-02
   1.0396742    5.2301E-01    1.1082E-02
   1.0436528    5.5043E-01    1.0847E-02
   1.0476428    5.7055E-01    1.0477E-02
   1.0516441    5.9658E-01    9.9606E-03
   1.0556566    6.1182E-01    9.6028E-03
   1.0596799    6.4365E-01    9.5372E-03
   1.0637139    6.2883E-01    9.6425E-03
   1.0677583    6.7380E-01    1.0687E-02
   1.0718130    6.6664E-01    1.0770E-02
