#
# Generated by G. Mace, Thu Mar  1 20:10:09 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6473891    8.1983E-01    6.5702E-01
   0.6496237    3.9676E-01    6.3705E-01
   0.6518459    9.5464E-01    6.1452E-01
   0.6540565    1.7232E+00    5.4196E-01
   0.6562569    3.2168E-01    4.9827E-01
   0.6584477    6.9188E-01    4.6621E-01
   0.6606301    8.9185E-01    4.7028E-01
   0.6628050    1.5197E+00    4.6616E-01
   0.6649734    1.4381E+00    4.7719E-01
   0.6671361    1.6406E+00    4.4974E-01
   0.6692941    7.1381E-01    4.5694E-01
   0.6714481    3.6646E-01    4.5228E-01
   0.6735991    6.2814E-01    4.2026E-01
   0.6757479    6.1493E-01    4.0234E-01
   0.6778953    1.2500E+00    3.8819E-01
   0.6800421    1.3357E+00    3.7532E-01
   0.6821891    8.4963E-01    3.9259E-01
   0.6843370    9.3175E-01    3.7072E-01
   0.6864865    1.0867E+00    3.7434E-01
   0.6886384    5.4188E-01    3.5971E-01
   0.6907933    6.9259E-01    3.2804E-01
   0.6929520    1.3886E+00    3.0837E-01
   0.6951151    6.7043E-01    2.9416E-01
   0.6972833    5.1927E-01    2.7052E-01
   0.6994571    4.7184E-01    2.6961E-01
   0.7016373    2.9608E-01    2.5123E-01
   0.7038242    4.8855E-01    2.4782E-01
   0.7060187    4.5727E-01    2.3319E-01
   0.7082211    8.5081E-02    2.1945E-01
   0.7104321    2.6443E-01    2.1771E-01
   0.7126522    1.1921E-01    2.2409E-01
   0.7148819    2.1108E-01    1.9529E-01
   0.7171217    3.5495E-01    2.0179E-01
   0.7193720    3.0089E-01    1.8620E-01
   0.7216334    3.3708E-01    1.9029E-01
   0.7239063    4.1532E-01    1.7832E-01
   0.7261912    2.6606E-01    1.7060E-01
   0.7284883    3.9138E-01    1.6031E-01
   0.7307982    2.4109E-01    1.6096E-01
   0.7331213   -5.8298E-02    1.4740E-01
   0.7354580    2.7852E-01    1.4690E-01
   0.7378085    1.6849E-01    1.3426E-01
   0.7401733   -2.3400E-01    1.3951E-01
   0.7425526    2.9895E-01    1.2706E-01
   0.7449470    2.8858E-01    1.2435E-01
   0.7473565    1.6380E-01    1.1359E-01
   0.7497815    8.0429E-02    1.1802E-01
   0.7522225    1.0925E-01    1.1459E-01
   0.7546795    1.9631E-01    1.2067E-01
   0.7571529    2.5983E-01    1.2499E-01
   0.7596429    9.6705E-02    1.4287E-01
   0.7621498    1.1870E-01    1.4145E-01
   0.7646738    1.5641E-01    1.2795E-01
   0.7672152    1.4100E-01    1.0451E-01
   0.7697741    6.0010E-02    9.9528E-02
   0.7723507    3.0024E-02    8.9543E-02
   0.7749452    7.4382E-03    9.2789E-02
