#
# Generated by G. Mace, Wed Mar 14 15:43:11 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6441897   -4.1890E-01    5.5154E-01
   0.6463529   -3.0456E-01    5.1463E-01
   0.6485054    1.0422E+00    5.3212E-01
   0.6506481    7.4608E-01    5.0468E-01
   0.6527819   -4.4374E-01    4.9847E-01
   0.6549078   -8.7767E-01    4.3814E-01
   0.6570268   -5.3066E-01    3.9973E-01
   0.6591398    2.3336E-01    3.9465E-01
   0.6612476    5.2424E-01    3.9705E-01
   0.6633511   -5.3477E-01    3.7395E-01
   0.6654511    4.4638E-01    3.7488E-01
   0.6675485   -5.9272E-01    3.6954E-01
   0.6696442   -4.2403E-01    3.6150E-01
   0.6717388   -8.9906E-02    3.4304E-01
   0.6738331    8.2108E-02    3.3755E-01
   0.6759280    2.0025E-01    3.1702E-01
   0.6780241   -4.5356E-01    3.2310E-01
   0.6801221   -7.8515E-02    2.9622E-01
   0.6822228   -6.4902E-01    2.9531E-01
   0.6843268    6.8453E-02    3.0293E-01
   0.6864347    3.5614E-02    2.7788E-01
   0.6885474    8.5688E-02    2.7871E-01
   0.6906652   -2.5584E-01    2.6084E-01
   0.6927890    3.8503E-01    2.3821E-01
   0.6949192    3.1836E-01    2.3655E-01
   0.6970564    4.9299E-01    2.1555E-01
   0.6992012   -2.0714E-03    2.1404E-01
   0.7013543    5.3938E-01    1.9628E-01
   0.7035159    6.7995E-01    1.8935E-01
   0.7056867    1.0931E-01    1.8565E-01
   0.7078673   -6.0039E-02    1.8453E-01
   0.7100581    4.2322E-01    1.6850E-01
   0.7122595    3.4615E-01    1.6862E-01
   0.7144720   -4.8380E-02    1.6155E-01
   0.7166960    1.7120E-02    1.6832E-01
   0.7189320    4.1280E-01    1.4897E-01
   0.7211805   -1.8938E-01    1.4506E-01
   0.7234417    4.2887E-02    1.3860E-01
   0.7257161   -9.4055E-02    1.4297E-01
   0.7280040    3.2510E-01    1.2988E-01
   0.7303059   -1.7747E-01    1.3304E-01
   0.7326219    1.7920E-01    1.2477E-01
   0.7349526    1.0569E-01    1.2299E-01
   0.7372982    1.1196E-01    1.1669E-01
   0.7396590   -2.6306E-02    1.1533E-01
   0.7420354   -7.3032E-02    1.0468E-01
   0.7444275   -1.3077E-01    1.0848E-01
   0.7468357   -1.2432E-02    1.0041E-01
   0.7492603   -4.0831E-02    1.0022E-01
   0.7517014   -1.5707E-01    9.2621E-02
   0.7541595    5.1818E-02    1.0051E-01
   0.7566345   -1.9266E-01    1.0711E-01
   0.7591268   -2.2180E-01    1.2105E-01
   0.7616366    1.4616E-02    1.2271E-01
   0.7641641   -1.6256E-01    1.1454E-01
   0.7667094   -4.7909E-02    9.1816E-02
   0.7692728   -5.8316E-02    8.9799E-02
   0.7718544   -3.3654E-02    8.4075E-02
   0.7744544    1.6943E-01    8.3762E-02
   0.7770728   -2.3277E-02    7.9951E-02
   0.7797100    8.9881E-02    7.8294E-02
   0.7823659    1.2296E-02    7.6803E-02
   0.7850407   -1.2613E-01    7.7068E-02
   0.7877345    5.2642E-02    7.5158E-02
   0.7904475    6.8552E-02    7.4881E-02
   0.7931796    1.6934E-01    7.1933E-02
   0.7959310    1.6853E-01    7.4067E-02
   0.7987018    2.1422E-01    7.1866E-02
