#
# Generated by G. Mace, Wed Mar 14 15:42:48 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6477366   -7.3789E-01    5.9309E-01
   0.6498826   -2.0086E+00    5.0792E-01
   0.6520195   -6.0326E-01    5.1986E-01
   0.6541482    1.2243E-02    4.7962E-01
   0.6562696   -3.7196E-01    4.3496E-01
   0.6583846   -7.3743E-01    3.9038E-01
   0.6604941    6.4332E-01    3.7293E-01
   0.6625990   -3.1951E-01    3.5351E-01
   0.6647002   -7.2649E-01    3.8883E-01
   0.6667985   -7.0878E-02    3.5962E-01
   0.6688946   -6.4828E-01    3.5896E-01
   0.6709896    1.7548E-01    3.4492E-01
   0.6730839   -8.1916E-01    3.2682E-01
   0.6751785   -2.5245E-01    3.2396E-01
   0.6772740   -8.1537E-01    3.1090E-01
   0.6793713   -5.4197E-01    3.0015E-01
   0.6814709   -6.2178E-01    2.9862E-01
   0.6835737   -2.4530E-01    2.8802E-01
   0.6856802   -6.7878E-01    2.9911E-01
   0.6877910   -1.6749E-01    2.6692E-01
   0.6899070    9.0409E-01    2.9412E-01
   0.6920285   -1.0857E-01    2.5431E-01
   0.6941563   -2.3755E-01    2.4617E-01
   0.6962910   -2.1653E-01    2.3205E-01
   0.6984330   -1.0157E-01    2.2776E-01
   0.7005831   -1.5481E-01    2.0084E-01
   0.7027416   -1.5313E-01    1.9744E-01
   0.7049091    4.8041E-02    1.8663E-01
   0.7070861    1.5160E-01    1.7812E-01
   0.7092732    4.9772E-02    1.6982E-01
   0.7114707   -1.4534E-01    1.6896E-01
   0.7136792   -8.5057E-02    1.5626E-01
   0.7158991    3.2120E-01    1.6636E-01
   0.7181308    6.9144E-02    1.5159E-01
   0.7203747   -1.2819E-01    1.5775E-01
   0.7226313    2.5208E-01    1.4839E-01
   0.7249009    3.3471E-01    1.4272E-01
   0.7271839   -3.4262E-02    1.3510E-01
   0.7294807   -1.1124E-01    1.3471E-01
   0.7317917   -1.4808E-01    1.2631E-01
   0.7341172   -1.2078E-01    1.2404E-01
   0.7364574   -5.5147E-02    1.1236E-01
   0.7388127    1.2164E-01    1.1123E-01
   0.7411835   -1.8729E-02    1.0653E-01
   0.7435699   -2.6282E-02    1.0603E-01
   0.7459724   -1.3583E-01    9.4947E-02
   0.7483910    2.8604E-02    9.7387E-02
   0.7508262    1.3508E-01    9.1207E-02
   0.7532782   -4.6429E-02    9.0753E-02
   0.7557471    1.1242E-01    8.8564E-02
   0.7582332   -1.9501E-01    1.0422E-01
   0.7607368    4.1193E-02    1.1193E-01
   0.7632579   -7.1896E-02    1.1051E-01
   0.7657968   -3.7570E-02    9.4232E-02
   0.7683538   -2.0594E-01    8.5303E-02
   0.7709288   -9.1471E-02    7.4115E-02
   0.7735222   -8.9464E-02    7.6216E-02
   0.7761340    1.9288E-01    7.2273E-02
   0.7787645    1.1750E-01    6.9395E-02
   0.7814137   -1.3859E-01    6.8328E-02
   0.7840817    5.0034E-02    6.8982E-02
   0.7867687    9.2998E-02    6.7015E-02
   0.7894748    4.5626E-02    6.6859E-02
   0.7922000    1.1563E-02    6.3663E-02
   0.7949445    1.6506E-02    6.5623E-02
   0.7977083    1.6477E-02    6.1688E-02
   0.8004916    1.6774E-01    6.1316E-02
   0.8032942    3.1657E-02    5.9024E-02
   0.8061165   -2.8722E-02    5.8275E-02
   0.8089583   -4.4643E-02    5.5762E-02
   0.8118197    3.5639E-02    5.6553E-02
   0.8147007    4.5668E-02    5.5420E-02
   0.8176014   -1.5382E-02    5.6893E-02
   0.8205218    4.7392E-02    5.4249E-02
   0.8234618    1.2182E-01    5.5133E-02
   0.8264216   -1.0071E-01    5.3689E-02
   0.8294010   -3.7862E-02    5.4021E-02
   0.8324001   -2.3350E-02    5.1812E-02
   0.8354189    6.2643E-02    5.2688E-02
   0.8384573    5.6793E-02    5.0184E-02
   0.8415154   -8.9400E-02    4.9968E-02
   0.8445930    6.7957E-02    4.6707E-02
   0.8476902   -2.1239E-02    4.5139E-02
   0.8508068    6.8700E-02    4.2674E-02
   0.8539428    2.8869E-02    4.1117E-02
   0.8570983   -7.1691E-03    4.0220E-02
   0.8602730    8.0174E-02    4.1229E-02
   0.8634670   -1.9167E-02    3.9334E-02
