#
# Generated by G. Mace, Wed Mar 14 15:42:46 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6489544   -2.3152E-02    7.1807E-01
   0.6510876    9.6567E-01    6.7305E-01
   0.6532139    2.9807E-01    6.4839E-01
   0.6553341    9.8169E-01    5.7115E-01
   0.6574489    2.8624E-02    5.1920E-01
   0.6595594   -1.1671E+00    4.8965E-01
   0.6616662    6.3247E-01    4.7974E-01
   0.6637701    1.1822E+00    4.6862E-01
   0.6658719    8.4970E-01    4.7978E-01
   0.6679723    1.0002E+00    4.7453E-01
   0.6700720   -1.7845E-01    4.5889E-01
   0.6721718   -3.8337E-01    4.3197E-01
   0.6742723   -8.2451E-01    4.2225E-01
   0.6763743   -5.8012E-01    3.9963E-01
   0.6784782   -4.4459E-01    3.8865E-01
   0.6805850   -8.7497E-01    3.7247E-01
   0.6826952   -1.5129E-02    3.7382E-01
   0.6848093    6.0005E-03    3.6955E-01
   0.6869279    1.4522E-01    3.7268E-01
   0.6890518    4.1582E-01    3.5035E-01
   0.6911814    3.1805E-01    3.2839E-01
   0.6933173   -1.7087E-01    3.1271E-01
   0.6954601   -2.5325E-01    3.0184E-01
   0.6976102    2.4604E-01    2.7702E-01
   0.6997682    1.6557E-01    2.8334E-01
   0.7019347   -1.9220E-01    2.5737E-01
   0.7041100    2.4772E-01    2.5369E-01
   0.7062947   -3.6534E-01    2.4103E-01
   0.7084892    5.1772E-02    2.3271E-01
   0.7106941    4.0423E-01    2.2221E-01
   0.7129096    3.5658E-01    2.1610E-01
   0.7151362    1.2084E-01    2.0370E-01
   0.7173744    6.6473E-01    2.0735E-01
   0.7196246   -1.6999E-01    1.9323E-01
   0.7218871    1.8907E-01    1.9306E-01
   0.7241623    2.5795E-01    1.8684E-01
   0.7264506    2.1649E-01    1.8025E-01
   0.7287523    1.9142E-01    1.7113E-01
   0.7310678    1.1662E-01    1.7179E-01
   0.7333974    9.8651E-02    1.6001E-01
   0.7357413   -4.7618E-02    1.5896E-01
   0.7381000   -6.8916E-02    1.5100E-01
   0.7404737    7.5804E-02    1.5092E-01
   0.7428627   -2.5901E-02    1.4189E-01
   0.7452673    2.2207E-01    1.4262E-01
   0.7476876    1.8234E-01    1.2663E-01
   0.7501241    6.0469E-03    1.3203E-01
   0.7525769   -2.5848E-04    1.2327E-01
   0.7550462   -6.3690E-02    1.2865E-01
   0.7575323    2.6761E-01    1.3832E-01
   0.7600354   -2.8789E-02    1.5687E-01
   0.7625557    8.4700E-02    1.5713E-01
