# SpeX prism spectrum of HD29647 obtained 2005 Dec 31 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
     0.749881    1.93483e-12    3.05921e-15
     0.752323    1.93219e-12    3.03604e-15
     0.754781    1.93612e-12    2.96961e-15
     0.757255    1.92796e-12    3.11118e-15
     0.759745    1.92621e-12    3.29584e-15
     0.762253    1.92655e-12    3.47925e-15
     0.764778    1.93259e-12    3.34294e-15
     0.767320    1.94402e-12    3.01196e-15
     0.769879    1.93413e-12    2.71925e-15
     0.772457    1.94247e-12    2.64789e-15
     0.775052    1.92730e-12    2.51542e-15
     0.777665    1.91723e-12    2.52433e-15
     0.780297    1.92414e-12    2.53954e-15
     0.782947    1.90923e-12    2.42171e-15
     0.785616    1.91740e-12    2.39354e-15
     0.788303    1.90576e-12    2.33447e-15
     0.791009    1.90678e-12    2.30743e-15
     0.793735    1.90576e-12    2.29188e-15
     0.796479    1.90951e-12    2.24336e-15
     0.799242    1.90472e-12    2.22720e-15
     0.802025    1.90241e-12    2.19091e-15
     0.804827    1.90656e-12    2.17844e-15
     0.807648    1.90503e-12    2.15829e-15
     0.810489    1.90124e-12    2.14912e-15
     0.813350    1.89962e-12    2.11932e-15
     0.816230    1.90748e-12    2.11720e-15
     0.819129    1.90821e-12    2.10276e-15
     0.822049    1.91619e-12    2.08687e-15
     0.824988    1.90631e-12    2.05089e-15
     0.827946    1.89466e-12    2.04403e-15
     0.830925    1.88684e-12    1.98853e-15
     0.833923    1.88481e-12    1.63691e-15
     0.836941    1.88687e-12    1.61256e-15
     0.839978    1.87583e-12    1.63422e-15
     0.843035    1.86947e-12    1.54581e-15
     0.846112    1.85669e-12    1.53402e-15
     0.849209    1.84350e-12    1.50051e-15
     0.852325    1.83040e-12    1.50322e-15
     0.855460    1.82649e-12    1.44296e-15
     0.858616    1.82221e-12    1.42359e-15
     0.861790    1.81533e-12    1.39585e-15
     0.864984    1.81634e-12    1.37824e-15
     0.868197    1.85093e-12    1.35130e-15
     0.871430    1.82420e-12    1.34453e-15
     0.874682    1.84842e-12    1.32924e-15
     0.877953    1.88762e-12    1.33380e-15
     0.881242    1.87074e-12    1.29750e-15
     0.884551    1.86835e-12    1.28299e-15
     0.887879    1.88996e-12    1.28439e-15
     0.891225    1.91448e-12    1.26089e-15
     0.894590    1.96269e-12    1.27065e-15
     0.897973    1.92132e-12    1.27337e-15
     0.901375    1.87560e-12    1.22576e-15
     0.904795    1.88015e-12    1.22143e-15
     0.908233    1.93113e-12    1.20497e-15
     0.911689    1.99083e-12    1.21061e-15
     0.915163    1.99045e-12    1.19399e-15
     0.918655    1.91495e-12    1.16948e-15
     0.922164    1.83823e-12    1.11075e-15
     0.925691    1.83317e-12    1.13198e-15
     0.929235    1.87075e-12    1.14617e-15
     0.932797    1.94394e-12    1.19281e-15
     0.936375    1.97600e-12    1.23276e-15
     0.939970    1.96152e-12    1.18102e-15
     0.943582    1.95307e-12    1.15914e-15
     0.947210    1.92347e-12    1.13937e-15
     0.950855    1.83331e-12    1.11047e-15
     0.954516    1.77409e-12    1.04303e-15
     0.958193    1.77962e-12    1.01709e-15
     0.961886    1.83839e-12    1.00181e-15
     0.965594    1.89882e-12    9.97403e-16
     0.969318    1.90147e-12    9.72529e-16
     0.973058    1.89936e-12    9.54096e-16
     0.976812    1.88849e-12    9.78897e-16
     0.980582    1.87876e-12    9.16160e-16
     0.984366    1.86419e-12    9.02249e-16
     0.988164    1.85071e-12    8.83488e-16
     0.991978    1.84073e-12    8.75612e-16
     0.995805    1.83008e-12    8.81365e-16
     0.999646    1.76818e-12    8.48945e-16
      1.00350    1.68532e-12    8.34630e-16
      1.00737    1.66526e-12    8.21422e-16
      1.01125    1.70804e-12    7.98156e-16
      1.01515    1.76495e-12    8.20497e-16
      1.01906    1.77912e-12    7.94113e-16
      1.02298    1.77243e-12    7.86304e-16
      1.02691    1.76941e-12    7.78396e-16
      1.03086    1.75392e-12    7.88053e-16
      1.03482    1.75011e-12    7.62628e-16
      1.03879    1.74065e-12    7.48053e-16
      1.04277    1.73146e-12    7.38917e-16
      1.04676    1.72388e-12    7.38627e-16
      1.05077    1.71408e-12    7.20320e-16
      1.05479    1.69936e-12    7.08131e-16
      1.05881    1.69267e-12    7.02330e-16
      1.06285    1.68020e-12    6.84983e-16
      1.06690    1.67672e-12    6.93089e-16
      1.07096    1.66284e-12    6.77899e-16
      1.07503    1.65720e-12    6.62925e-16
      1.07911    1.64339e-12    6.72318e-16
      1.08320    1.62905e-12    6.46763e-16
      1.08729    1.58984e-12    6.41257e-16
      1.09140    1.51516e-12    6.25308e-16
      1.09552    1.48489e-12    5.97079e-16
      1.09964    1.50607e-12    6.01954e-16
      1.10378    1.55943e-12    6.09649e-16
      1.10792    1.57320e-12    6.09481e-16
      1.11207    1.56256e-12    6.18786e-16
      1.11623    1.55603e-12    6.31330e-16
      1.12040    1.54861e-12    6.51707e-16
      1.12457    1.54228e-12    6.62339e-16
      1.12875    1.52593e-12    6.95524e-16
      1.13294    1.51588e-12    6.32850e-16
      1.13714    1.51074e-12    6.16327e-16
      1.14134    1.50147e-12    6.09410e-16
      1.14555    1.49252e-12    6.00647e-16
      1.14977    1.48436e-12    5.83230e-16
      1.15399    1.46971e-12    5.66394e-16
      1.15822    1.46587e-12    5.43522e-16
      1.16245    1.45042e-12    5.27938e-16
      1.16669    1.44180e-12    5.22753e-16
      1.17093    1.43041e-12    5.06295e-16
      1.17518    1.42131e-12    4.97739e-16
      1.17944    1.41604e-12    5.05622e-16
      1.18370    1.39989e-12    4.91801e-16
      1.18796    1.39132e-12    4.84671e-16
      1.19223    1.38687e-12    4.76389e-16
      1.19650    1.37374e-12    4.73661e-16
      1.20078    1.36371e-12    4.67726e-16
      1.20506    1.35223e-12    4.73576e-16
      1.20934    1.34506e-12    4.58490e-16
      1.21363    1.33307e-12    4.65946e-16
      1.21792    1.32769e-12    4.50829e-16
      1.22221    1.31835e-12    4.45775e-16
      1.22651    1.31194e-12    4.40451e-16
      1.23081    1.29947e-12    4.40480e-16
      1.23511    1.29388e-12    4.32562e-16
      1.23941    1.27894e-12    4.32803e-16
      1.24372    1.27674e-12    4.26739e-16
      1.24803    1.26596e-12    4.27564e-16
      1.25234    1.25831e-12    4.24844e-16
      1.25665    1.24622e-12    4.21592e-16
      1.26096    1.23708e-12    4.24258e-16
      1.26527    1.22428e-12    4.36349e-16
      1.26959    1.21992e-12    4.40345e-16
      1.27391    1.20385e-12    4.25832e-16
      1.27822    1.15541e-12    4.11730e-16
      1.28254    1.11729e-12    3.89301e-16
      1.28686    1.12516e-12    3.97460e-16
      1.29117    1.15283e-12    3.98220e-16
      1.29549    1.16534e-12    3.96472e-16
      1.29981    1.15777e-12    3.91839e-16
      1.30413    1.14828e-12    3.89852e-16
      1.30845    1.14412e-12    3.89664e-16
      1.31276    1.13792e-12    3.83887e-16
      1.31708    1.12469e-12    3.89663e-16
      1.32140    1.12462e-12    3.97156e-16
      1.32571    1.11601e-12    3.88736e-16
      1.33002    1.10636e-12    4.13392e-16
      1.33434    1.09806e-12    3.90427e-16
      1.33865    1.09344e-12    3.92464e-16
      1.34296    1.08305e-12    4.00508e-16
      1.34726    1.06867e-12    4.38280e-16
      1.35157    1.05943e-12    4.84795e-16
      1.35587    1.05940e-12    6.20665e-16
      1.36017    1.05326e-12    7.59198e-16
      1.36447    1.05685e-12    7.95971e-16
      1.36877    1.05693e-12    7.89208e-16
      1.37307    1.06622e-12    7.21442e-16
      1.37736    1.02753e-12    6.82396e-16
      1.38165    1.01303e-12    7.00270e-16
      1.38594    1.03526e-12    6.79705e-16
      1.39022    1.01345e-12    6.36631e-16
      1.39450    1.00394e-12    6.28649e-16
      1.39878    9.99341e-13    5.98686e-16
      1.40305    9.84566e-13    5.81548e-16
      1.40732    9.87698e-13    5.52376e-16
      1.41159    9.77549e-13    5.23297e-16
      1.41586    9.67696e-13    4.81137e-16
      1.42012    9.57730e-13    4.55259e-16
      1.42437    9.53097e-13    4.39318e-16
      1.42862    9.39215e-13    4.34643e-16
      1.43287    9.32623e-13    4.22620e-16
      1.43712    9.29008e-13    4.32468e-16
      1.44136    9.23273e-13    4.06470e-16
      1.44559    9.10442e-13    3.97350e-16
      1.44983    9.09459e-13    3.77591e-16
      1.45405    9.02318e-13    3.67864e-16
      1.45828    8.94088e-13    3.55529e-16
      1.46249    8.83144e-13    3.54919e-16
      1.46671    8.74720e-13    3.61100e-16
      1.47092    8.71351e-13    3.58094e-16
      1.47512    8.68444e-13    3.63765e-16
      1.47932    8.58265e-13    3.52898e-16
      1.48351    8.59016e-13    3.40910e-16
      1.48770    8.48395e-13    3.36783e-16
      1.49189    8.44365e-13    3.28661e-16
      1.49606    8.35268e-13    3.26908e-16
      1.50024    8.29402e-13    3.15549e-16
      1.50441    8.23450e-13    3.12651e-16
      1.50857    8.18682e-13    3.12440e-16
      1.51273    8.11384e-13    3.16178e-16
      1.51688    8.07483e-13    3.06051e-16
      1.52102    7.99639e-13    3.08097e-16
      1.52516    7.96747e-13    3.05362e-16
      1.52930    7.87345e-13    3.01275e-16
      1.53343    7.82849e-13    3.02472e-16
      1.53755    7.76039e-13    3.05000e-16
      1.54167    7.69365e-13    3.25334e-16
      1.54578    7.63183e-13    2.97470e-16
      1.54988    7.59376e-13    2.98132e-16
      1.55398    7.48559e-13    2.94971e-16
      1.55808    7.46639e-13    2.93684e-16
      1.56216    7.42927e-13    2.96212e-16
      1.56624    7.34449e-13    2.97176e-16
      1.57032    7.22833e-13    2.93123e-16
      1.57439    7.21793e-13    2.96292e-16
      1.57845    7.27899e-13    2.96003e-16
      1.58251    7.24008e-13    2.94041e-16
      1.58656    7.02866e-13    2.88740e-16
      1.59060    6.97091e-13    2.86291e-16
      1.59464    7.00933e-13    2.86306e-16
      1.59867    7.12385e-13    2.89983e-16
      1.60269    7.07846e-13    2.94275e-16
      1.60671    6.89572e-13    2.90292e-16
      1.61073    6.68691e-13    2.83036e-16
      1.61473    6.67615e-13    2.82113e-16
      1.61873    6.78424e-13    2.88659e-16
      1.62272    6.88808e-13    2.91043e-16
      1.62671    6.86359e-13    2.84632e-16
      1.63069    6.82967e-13    2.87911e-16
      1.63466    6.68487e-13    2.77887e-16
      1.63863    6.43161e-13    2.73594e-16
      1.64259    6.32317e-13    2.74461e-16
      1.64654    6.38735e-13    2.78759e-16
      1.65049    6.52193e-13    2.80521e-16
      1.65443    6.59866e-13    2.81619e-16
      1.65836    6.56661e-13    2.80107e-16
      1.66229    6.51137e-13    2.84405e-16
      1.66621    6.46125e-13    2.75982e-16
      1.67013    6.43393e-13    2.73941e-16
      1.67403    6.29768e-13    2.89458e-16
      1.67793    6.06276e-13    2.67385e-16
      1.68183    5.94757e-13    2.78064e-16
      1.68572    5.97120e-13    2.70369e-16
      1.68960    6.08494e-13    2.70535e-16
      1.69347    6.14827e-13    2.77580e-16
      1.69734    6.12978e-13    2.68508e-16
      1.70120    6.09828e-13    2.76873e-16
      1.70506    6.03890e-13    2.72078e-16
      1.70891    6.04101e-13    2.66360e-16
      1.71275    5.97469e-13    2.74666e-16
      1.71658    5.94459e-13    2.68635e-16
      1.72041    5.89748e-13    2.66835e-16
      1.72424    5.85426e-13    2.66196e-16
      1.72805    5.78009e-13    2.68701e-16
      1.73186    5.60152e-13    2.60961e-16
      1.73567    5.38818e-13    2.69284e-16
      1.73946    5.36005e-13    2.63268e-16
      1.74325    5.43343e-13    2.63667e-16
      1.74704    5.57496e-13    2.62119e-16
      1.75082    5.58899e-13    2.61804e-16
      1.75459    5.57590e-13    2.62139e-16
      1.75835    5.53630e-13    2.61262e-16
      1.76211    5.50160e-13    2.75548e-16
      1.76586    5.46658e-13    2.66358e-16
      1.76961    5.43078e-13    2.67939e-16
      1.77335    5.41721e-13    2.63905e-16
      1.77708    5.36549e-13    2.66820e-16
      1.78081    5.32849e-13    2.69029e-16
      1.78453    5.29814e-13    2.67810e-16
      1.78825    5.27206e-13    2.71076e-16
      1.79196    5.22912e-13    2.74674e-16
      1.79566    5.20848e-13    2.81086e-16
      1.79936    5.14720e-13    2.84479e-16
      1.80305    5.11540e-13    3.01028e-16
      1.80673    5.10341e-13    3.12781e-16
      1.81041    4.99016e-13    3.20049e-16
      1.81409    4.79320e-13    3.34160e-16
      1.81775    4.58787e-13    3.41657e-16
      1.82141    4.65306e-13    3.61492e-16
      1.82507    4.75740e-13    3.83176e-16
      1.82872    4.81842e-13    4.01881e-16
      1.83236    4.87532e-13    4.62682e-16
      1.83600    4.81227e-13    9.72113e-16
      1.83963    4.90285e-13    1.16246e-15
      1.84326    5.02765e-13    1.28449e-15
      1.84688    4.83469e-13    1.05460e-15
      1.85049    4.83830e-13    1.05506e-15
      1.85410    4.78958e-13    1.07256e-15
      1.85771    4.77048e-13    9.90035e-16
      1.86130    4.79957e-13    9.67352e-16
      1.86490    4.69113e-13    9.77150e-16
      1.86848    4.40705e-13    1.07485e-15
      1.87206    4.27180e-13    1.40131e-15
      1.87564    4.42614e-13    1.37151e-15
      1.87921    4.51973e-13    9.88650e-16
      1.88277    4.41759e-13    4.28177e-16
      1.88633    4.51511e-13    3.86555e-16
      1.88989    4.40777e-13    4.00724e-16
      1.89344    4.51171e-13    4.04314e-16
      1.89698    4.38294e-13    4.46844e-16
      1.90052    4.34275e-13    4.82702e-16
      1.90405    4.43053e-13    1.06453e-15
      1.90758    4.49663e-13    1.01139e-15
      1.91110    4.34431e-13    9.34262e-16
      1.91462    4.40424e-13    4.56489e-16
      1.91813    4.33032e-13    4.39594e-16
      1.92164    4.30506e-13    3.98641e-16
      1.92514    4.26451e-13    3.79852e-16
      1.92863    4.20732e-13    3.59921e-16
      1.93213    4.22344e-13    3.44325e-16
      1.93561    4.12361e-13    3.38208e-16
      1.93909    4.02494e-13    3.17295e-16
      1.94257    3.87923e-13    3.07396e-16
      1.94604    3.77782e-13    3.18762e-16
      1.94951    3.80960e-13    3.02288e-16
      1.95297    3.83207e-13    3.15436e-16
      1.95642    3.93742e-13    3.35190e-16
      1.95988    3.99312e-13    3.46040e-16
      1.96332    3.98387e-13    3.18541e-16
      1.96677    3.95180e-13    3.05842e-16
      1.97020    3.94844e-13    2.80422e-16
      1.97363    3.92556e-13    2.71540e-16
      1.97706    3.89754e-13    2.59406e-16
      1.98048    3.86273e-13    2.50400e-16
      1.98390    3.83660e-13    2.46696e-16
      1.98732    3.79947e-13    2.44316e-16
      1.99072    3.79681e-13    2.37116e-16
      1.99413    3.76947e-13    2.45391e-16
      1.99753    3.68949e-13    2.67664e-16
      2.00092    3.63279e-13    3.18421e-16
      2.00431    3.66575e-13    3.79291e-16
      2.00770    3.72641e-13    4.00909e-16
      2.01108    3.69256e-13    3.77894e-16
      2.01445    3.67226e-13    3.56566e-16
      2.01782    3.67671e-13    3.37958e-16
      2.02119    3.68006e-13    3.06282e-16
      2.02455    3.64612e-13    2.72365e-16
      2.02791    3.60630e-13    2.50595e-16
      2.03126    3.57070e-13    2.39341e-16
      2.03461    3.53964e-13    2.34019e-16
      2.03795    3.51460e-13    2.33552e-16
      2.04129    3.48614e-13    2.31974e-16
      2.04463    3.47437e-13    2.34859e-16
      2.04796    3.43244e-13    2.40530e-16
      2.05128    3.40301e-13    2.52815e-16
      2.05460    3.39486e-13    2.67865e-16
      2.05792    3.42709e-13    2.71684e-16
      2.06123    3.38558e-13    2.63517e-16
      2.06454    3.35909e-13    2.60627e-16
      2.06784    3.33927e-13    2.59241e-16
      2.07114    3.34707e-13    2.54029e-16
      2.07444    3.32694e-13    2.46521e-16
      2.07772    3.31152e-13    2.37591e-16
      2.08101    3.28688e-13    2.30851e-16
      2.08429    3.25501e-13    2.28113e-16
      2.08757    3.24941e-13    2.25374e-16
      2.09084    3.23155e-13    2.23809e-16
      2.09410    3.21424e-13    2.22703e-16
      2.09737    3.19625e-13    2.21716e-16
      2.10062    3.17047e-13    2.21252e-16
      2.10388    3.15677e-13    2.21741e-16
      2.10713    3.14201e-13    2.20085e-16
      2.11037    3.12666e-13    2.20841e-16
      2.11361    3.11139e-13    2.18683e-16
      2.11684    3.09038e-13    2.19626e-16
      2.12007    3.07338e-13    2.17791e-16
      2.12330    3.05619e-13    2.18220e-16
      2.12652    3.04110e-13    2.16413e-16
      2.12974    3.03239e-13    2.14836e-16
      2.13295    3.01564e-13    2.16213e-16
      2.13616    3.00182e-13    2.17276e-16
      2.13936    2.98295e-13    2.15737e-16
      2.14256    2.96197e-13    2.15377e-16
      2.14575    2.94836e-13    2.15111e-16
      2.14894    2.93503e-13    2.15364e-16
      2.15212    2.91321e-13    2.15985e-16
      2.15530    2.88434e-13    2.14265e-16
      2.15848    2.84284e-13    2.13370e-16
      2.16165    2.75615e-13    2.11852e-16
      2.16481    2.65314e-13    2.09796e-16
      2.16797    2.61646e-13    2.11452e-16
      2.17113    2.65346e-13    2.11229e-16
      2.17428    2.71413e-13    2.11510e-16
      2.17743    2.75928e-13    2.11604e-16
      2.18057    2.77680e-13    2.13102e-16
      2.18371    2.76701e-13    2.13961e-16
      2.18684    2.76788e-13    2.25814e-16
      2.18996    2.75766e-13    2.12507e-16
      2.19309    2.74940e-13    2.24312e-16
      2.19620    2.72819e-13    2.10515e-16
      2.19932    2.71446e-13    2.14588e-16
      2.20242    2.70627e-13    2.15769e-16
      2.20552    2.69998e-13    2.15732e-16
      2.20862    2.68570e-13    2.14619e-16
      2.21171    2.66986e-13    2.13230e-16
      2.21480    2.65186e-13    2.11506e-16
      2.21788    2.63947e-13    2.13427e-16
      2.22096    2.63197e-13    2.28303e-16
      2.22403    2.61937e-13    2.11928e-16
      2.22710    2.61203e-13    2.12304e-16
      2.23016    2.59793e-13    2.11726e-16
      2.23322    2.58098e-13    2.12171e-16
      2.23627    2.57576e-13    2.14261e-16
      2.23932    2.56616e-13    2.12907e-16
      2.24236    2.55106e-13    2.12526e-16
      2.24540    2.53242e-13    2.12030e-16
      2.24843    2.52529e-13    2.13440e-16
      2.25146    2.51689e-13    2.13483e-16
      2.25448    2.50870e-13    2.13695e-16
      2.25750    2.49205e-13    2.14994e-16
      2.26051    2.48096e-13    2.17666e-16
      2.26351    2.46407e-13    2.15388e-16
      2.26651    2.46381e-13    2.16940e-16
      2.26951    2.44370e-13    2.16023e-16
      2.27250    2.43906e-13    2.15120e-16
      2.27549    2.42726e-13    2.16949e-16
      2.27847    2.42426e-13    2.15794e-16
      2.28144    2.40073e-13    2.16448e-16
      2.28441    2.39618e-13    2.16930e-16
      2.28738    2.38669e-13    2.17638e-16
      2.29033    2.36977e-13    2.16444e-16
      2.29329    2.36477e-13    2.16408e-16
      2.29624    2.36414e-13    2.18260e-16
      2.29918    2.34189e-13    2.18694e-16
      2.30212    2.33535e-13    2.28421e-16
      2.30505    2.32452e-13    2.20028e-16
      2.30798    2.32637e-13    2.19965e-16
      2.31090    2.31224e-13    2.14042e-16
      2.31382    2.30963e-13    2.14654e-16
      2.31674    2.27433e-13    2.16727e-16
      2.31964    2.27087e-13    2.24525e-16
      2.32255    2.27836e-13    2.23149e-16
      2.32544    2.26590e-13    2.17669e-16
      2.32834    2.25148e-13    2.16289e-16
      2.33122    2.24633e-13    2.16965e-16
      2.33411    2.23626e-13    2.15950e-16
      2.33698    2.22601e-13    2.16569e-16
      2.33986    2.20594e-13    2.17141e-16
      2.34273    2.20562e-13    2.20888e-16
      2.34559    2.19963e-13    2.23918e-16
      2.34845    2.18652e-13    2.22334e-16
      2.35130    2.17178e-13    2.25199e-16
      2.35415    2.16969e-13    2.27458e-16
      2.35699    2.16038e-13    2.25632e-16
      2.35983    2.15552e-13    2.22314e-16
      2.36267    2.15101e-13    2.16628e-16
      2.36550    2.13458e-13    2.18413e-16
      2.36833    2.11749e-13    2.23316e-16
      2.37115    2.10331e-13    2.37125e-16
      2.37397    2.11449e-13    2.68675e-16
      2.37678    2.10224e-13    2.62531e-16
      2.37959    2.10258e-13    2.34898e-16
      2.38239    2.09018e-13    2.23211e-16
      2.38520    2.08850e-13    2.21550e-16
      2.38799    2.07842e-13    2.24403e-16
      2.39079    2.06942e-13    2.23247e-16
      2.39358    2.05590e-13    2.20589e-16
      2.39636    2.04679e-13    2.19952e-16
      2.39915    2.04610e-13    2.20664e-16
      2.40193    2.03412e-13    2.19015e-16
      2.40470    2.03055e-13    2.20922e-16
      2.40748    2.01999e-13    2.21614e-16
      2.41025    2.01422e-13    2.21658e-16
      2.41302    2.00122e-13    2.23274e-16
      2.41578    1.98930e-13    2.26013e-16
      2.41854    1.98054e-13    2.31515e-16
      2.42130    1.98254e-13    2.31160e-16
      2.42406    1.97004e-13    2.23071e-16
      2.42682    1.96834e-13    2.20678e-16
      2.42957    1.95198e-13    2.18340e-16
      2.43232    1.93090e-13    2.23558e-16
      2.43507    1.91303e-13    2.31482e-16
      2.43782    1.94144e-13    2.36166e-16
      2.44057    1.93261e-13    2.26663e-16
      2.44331    1.91255e-13    2.23464e-16
      2.44606    1.89536e-13    2.30647e-16
      2.44880    1.89271e-13    2.70943e-16
      2.45155    1.89553e-13    2.42151e-16
      2.45429    1.90766e-13    2.45555e-16
      2.45703    1.89672e-13    2.61814e-16
      2.45978    1.86547e-13    2.67090e-16
      2.46252    1.85931e-13    2.36895e-16
      2.46527    1.87504e-13    2.34235e-16
      2.46801    1.84433e-13    2.30118e-16
      2.47076    1.82157e-13    2.36608e-16
      2.47351    1.83240e-13    2.41844e-16
      2.47626    1.84109e-13    2.40835e-16
      2.47901    1.82279e-13    2.35494e-16
      2.48176    1.81195e-13    2.45703e-16
      2.48452    1.81405e-13    2.62273e-16
      2.48728    1.80529e-13    2.67835e-16
      2.49004    1.81475e-13    2.71136e-16
      2.49281    1.77826e-13    2.70500e-16
      2.49558    1.77740e-13    2.68493e-16
      2.49835    1.79154e-13    2.61631e-16
      2.50113    1.76892e-13    2.49261e-16
      2.50392    1.73440e-13    2.53442e-16
      2.50671    1.76879e-13    2.72783e-16
      2.50950    1.74302e-13    5.80299e-16
      2.51230    1.73993e-13    5.97872e-16
      2.51511    1.71398e-13    6.72010e-16
      2.51792    1.71547e-13    7.14489e-16
      2.52074    1.76405e-13    7.42383e-16
      2.52357    1.71928e-13    6.63238e-16
      2.52641    1.68613e-13    6.90566e-16
      2.52926    1.70165e-13    8.43783e-16
      2.53211    1.65527e-13    9.73485e-16
      2.53498    1.69218e-13    1.17745e-15
      2.53785    1.70155e-13    1.19041e-15
      2.54073    1.73308e-13    1.06189e-15
      2.54363    1.66949e-13    1.07348e-15
      2.54654    1.61338e-13    1.26852e-15
      2.54946    1.69298e-13    1.98172e-15
      2.55239    1.63851e-13    1.90966e-15
      2.55533    1.61752e-13    1.72245e-15
      2.55829    1.73243e-13    1.43457e-15
      2.56126    1.72021e-13    1.13411e-15
