#
# Generated by G. Mace, Wed Mar 14 15:41:27 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6452760    1.3011E-01    3.6642E-01
   0.6474336   -1.0016E+00    3.7194E-01
   0.6495811    1.1438E-01    3.6407E-01
   0.6517192   -7.6748E-01    3.5567E-01
   0.6538489   -9.3687E-01    3.1826E-01
   0.6559713   -5.7243E-01    3.0113E-01
   0.6580871   -5.4958E-01    2.8335E-01
   0.6601974   -5.3862E-01    2.5095E-01
   0.6623029   -6.5569E-01    2.7661E-01
   0.6644046   -3.8004E-01    2.5634E-01
   0.6665033   -2.9409E-01    2.5907E-01
   0.6685997   -1.4731E-01    2.4848E-01
   0.6706946   -1.1196E-01    2.4138E-01
   0.6727890   -4.9115E-01    2.2984E-01
   0.6748835   -2.6655E-01    2.2233E-01
   0.6769789   -3.5960E-02    2.0733E-01
   0.6790759   -7.2386E-01    2.0477E-01
   0.6811752   -1.0992E-01    1.8851E-01
   0.6832774   -3.6225E-01    1.9114E-01
   0.6853833   -2.6964E-01    1.8279E-01
   0.6874936   -1.4711E-01    1.8682E-01
   0.6896088   -1.2157E-02    1.8035E-01
   0.6917295    1.2957E-01    1.7615E-01
   0.6938564   -1.0080E-01    1.5751E-01
   0.6959900   -3.2933E-01    1.5102E-01
   0.6981310    3.5243E-01    1.3803E-01
   0.7002799   -2.0806E-01    1.3584E-01
   0.7024372   -5.3793E-02    1.2450E-01
   0.7046034    1.4823E-01    1.2003E-01
   0.7067791    1.3076E-01    1.1329E-01
   0.7089646    1.7862E-01    1.1113E-01
   0.7111607    2.3329E-02    1.0322E-01
   0.7133676   -9.7493E-03    9.9221E-02
   0.7155858    2.0329E-01    9.6375E-02
   0.7178158   -4.0502E-02    9.4641E-02
   0.7200580    2.4177E-02    9.0848E-02
   0.7223128   -1.3079E-01    8.5177E-02
   0.7245806    1.2343E-02    8.2371E-02
   0.7268617   -2.3350E-01    8.2300E-02
   0.7291566    3.1441E-02    7.5704E-02
   0.7314655    3.5895E-02    7.3373E-02
   0.7337888   -1.0268E-01    6.8787E-02
   0.7361270    2.7055E-02    6.8783E-02
   0.7384802    4.6717E-02    6.4285E-02
   0.7408488   -1.9892E-02    6.2858E-02
   0.7432330    2.4442E-02    5.7259E-02
   0.7456332   -2.6523E-02    5.8778E-02
   0.7480496    6.6900E-02    5.6693E-02
   0.7504824   -5.1344E-02    5.5874E-02
   0.7529320   -1.0573E-01    5.2594E-02
   0.7553985   -9.7742E-02    5.4832E-02
   0.7578821   -6.9762E-02    6.2088E-02
   0.7603832   -3.8414E-02    6.9914E-02
   0.7629018    1.4580E-01    6.9415E-02
   0.7654383   -4.1626E-03    6.3418E-02
   0.7679927    5.7633E-03    5.2547E-02
   0.7705652   -2.8423E-02    4.8728E-02
   0.7731560    2.3575E-02    4.5503E-02
   0.7757652    2.6256E-03    4.6037E-02
   0.7783930    4.7450E-02    4.3546E-02
   0.7810395    1.2539E-01    4.4319E-02
   0.7837049    1.1323E-03    4.3279E-02
   0.7863892   -7.8109E-03    4.4443E-02
   0.7890926    3.6722E-02    4.4207E-02
   0.7918152    1.1157E-01    4.2271E-02
   0.7945569    1.1405E-01    4.2678E-02
   0.7973180    5.7472E-02    4.2879E-02
   0.8000985    1.7588E-02    4.0560E-02
   0.8028985    1.1010E-01    4.1290E-02
   0.8057179    5.8076E-02    3.8938E-02
   0.8085570    7.3400E-02    3.9582E-02
   0.8114156    8.1762E-02    3.7968E-02
   0.8142939    1.2203E-01    3.9686E-02
   0.8171918    6.3261E-02    3.6908E-02
   0.8201094    1.7422E-02    3.7526E-02
   0.8230467    3.0093E-02    3.6521E-02
   0.8260037    8.1996E-02    3.6146E-02
   0.8289804    1.0987E-01    3.5063E-02
   0.8319767    1.1589E-02    3.5202E-02
   0.8349928    1.0856E-01    3.5018E-02
   0.8380284    7.7808E-02    3.5065E-02
   0.8410837    1.5577E-01    3.4270E-02
   0.8441585    1.8232E-01    3.5224E-02
   0.8472529    2.1110E-01    3.3453E-02
   0.8503668    2.3415E-01    3.1248E-02
   0.8535001    1.3692E-01    2.9904E-02
   0.8566529    1.4000E-01    2.8472E-02
   0.8598248    1.2940E-01    2.6886E-02
   0.8630161    1.2186E-01    2.7296E-02
   0.8662266    1.0002E-01    2.6469E-02
   0.8694562    1.4741E-01    2.6875E-02
