#
# Generated by G. Mace, Wed Jul 25 15:03:05 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6457531           NaN           NaN
   0.6479975   -4.1190E-02    2.8041E-01
   0.6502286    3.6315E-01    2.6783E-01
   0.6524476   -2.8359E-01    2.4366E-01
   0.6546553    1.0922E-01    2.3936E-01
   0.6568530    2.2022E-01    1.9457E-01
   0.6590415   -1.4676E-01    1.8036E-01
   0.6612217    1.7849E-01    1.8155E-01
   0.6633947   -8.1465E-02    1.7584E-01
   0.6655615   -5.2594E-02    1.7273E-01
   0.6677228    4.2875E-01    1.7077E-01
   0.6698796   -2.9721E-01    1.5443E-01
   0.6720328    9.5471E-02    1.5391E-01
   0.6741831   -4.2054E-01    1.4245E-01
   0.6763315    1.6803E-01    1.4487E-01
   0.6784786   -4.0448E-03    1.3314E-01
   0.6806254   -4.6066E-02    1.3618E-01
   0.6827725    3.3876E-01    1.3220E-01
   0.6849208   -2.6727E-03    1.3618E-01
   0.6870709    1.4833E-01    1.2999E-01
   0.6892235   -2.3916E-02    1.2161E-01
   0.6913795    3.2914E-01    1.1247E-01
   0.6935393    1.0003E-02    1.0372E-01
   0.6957037    6.5734E-02    9.5252E-02
   0.6978734    1.8903E-01    9.3344E-02
   0.7000488    2.4262E-01    8.5593E-02
   0.7022308    2.2921E-01    8.1504E-02
   0.7044197    4.1060E-02    7.6825E-02
   0.7066163    3.9768E-01    7.4617E-02
   0.7088210    2.7866E-01    7.1388E-02
   0.7110344    1.6705E-01    7.0754E-02
   0.7132571    1.0597E-01    6.4544E-02
   0.7154894    3.6250E-01    6.5361E-02
   0.7177321    9.5863E-02    6.2658E-02
   0.7199854    1.5899E-01    6.7010E-02
   0.7222499    2.6177E-01    6.3403E-02
   0.7245259    2.3719E-01    5.8567E-02
   0.7268140    3.0001E-01    5.5168E-02
   0.7291147    1.9691E-01    5.4292E-02
   0.7314281    1.3026E-01    5.0250E-02
   0.7337548    1.2154E-01    4.8460E-02
   0.7360952    1.5170E-01    4.5412E-02
   0.7384496    2.0903E-01    4.4434E-02
   0.7408183    2.9647E-01    4.0867E-02
   0.7432017    3.2130E-01    4.0396E-02
   0.7456000    3.4109E-01    3.7292E-02
   0.7480138    2.8445E-01    3.8344E-02
   0.7504432    3.7247E-01    3.6032E-02
   0.7528884    4.3120E-01    3.6698E-02
   0.7553499    4.7711E-01    3.7231E-02
   0.7578278    2.7646E-01    4.4907E-02
   0.7603225    3.1298E-01    5.3482E-02
   0.7628340    1.7387E-01    5.3805E-02
   0.7653627    9.9881E-02    4.4090E-02
   0.7679088    9.4714E-02    3.8058E-02
   0.7704725    7.0331E-02    3.1588E-02
   0.7730539    1.4159E-01    3.0547E-02
   0.7756534    9.1327E-02    2.7965E-02
   0.7782709    1.7391E-01    2.7326E-02
   0.7809068    1.2609E-01    2.6548E-02
   0.7835612    2.3964E-01    2.7180E-02
   0.7862341    2.6519E-01    2.6027E-02
   0.7889258    2.3879E-01    2.6184E-02
   0.7916364    3.1468E-01    2.4846E-02
   0.7943659    3.1001E-01    2.5465E-02
   0.7971146    3.4047E-01    2.4783E-02
   0.7998825    3.2842E-01    2.4658E-02
   0.8026696    4.5285E-01    2.3278E-02
   0.8054761    4.7721E-01    2.3460E-02
   0.8083020    5.3800E-01    2.2608E-02
   0.8111473    5.7911E-01    2.3535E-02
   0.8140123    5.9630E-01    2.2441E-02
   0.8168969    5.8625E-01    2.3373E-02
   0.8198010    6.0225E-01    2.0739E-02
   0.8227249    5.6458E-01    2.1468E-02
   0.8256684    5.8025E-01    2.1471E-02
   0.8286316    5.8179E-01    2.1382E-02
   0.8316146    5.6669E-01    2.0910E-02
   0.8346173    5.0111E-01    2.0549E-02
   0.8376396    5.6172E-01    2.0604E-02
