#
# Generated by G. Mace, Wed Mar 14 15:42:45 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6449388   -5.9139E-01    5.5381E-01
   0.6470982   -5.3886E-01    5.3009E-01
   0.6492472    6.8153E-01    5.4470E-01
   0.6513866   -3.6946E-02    5.2504E-01
   0.6535177   -4.3537E-01    5.1493E-01
   0.6556411    1.8047E-01    4.5698E-01
   0.6577579   -5.1558E-01    4.1735E-01
   0.6598690   -2.0442E-01    3.8989E-01
   0.6619751   -1.5777E-01    3.8462E-01
   0.6640774    3.6613E-01    3.8036E-01
   0.6661764    1.1819E+00    3.7392E-01
   0.6682732   -3.8406E-02    3.7429E-01
   0.6703683    4.4472E-01    3.4261E-01
   0.6724628    1.8578E-01    3.3337E-01
   0.6745572   -5.9454E-02    3.2611E-01
   0.6766524    1.4158E-01    3.1490E-01
   0.6787491   -5.8231E-01    3.1855E-01
   0.6808479   -4.6605E-01    3.0339E-01
   0.6829497    2.3478E-02    2.9775E-01
   0.6850550    9.7044E-02    2.8836E-01
   0.6871645   -2.9966E-01    2.7805E-01
   0.6892788    6.2505E-01    2.7308E-01
   0.6913987    2.3323E-02    2.7313E-01
   0.6935246    3.4805E-02    2.3662E-01
   0.6956571    6.8699E-02    2.2362E-01
   0.6977969   -4.9051E-02    2.0858E-01
   0.6999446   -1.3811E-01    2.0435E-01
   0.7021005    1.1734E-01    1.9161E-01
   0.7042653    4.1089E-02    1.8166E-01
   0.7064394    4.8495E-01    1.7497E-01
   0.7086235   -3.5564E-01    1.7313E-01
   0.7108179    8.8457E-02    1.5965E-01
   0.7130230    1.8555E-01    1.6056E-01
   0.7152395   -7.4863E-02    1.5074E-01
   0.7174676   -1.0995E-02    1.5809E-01
   0.7197079    3.8045E-01    1.4261E-01
   0.7219607    1.0445E-01    1.3879E-01
   0.7242264    1.4086E-01    1.3226E-01
   0.7265054    1.4929E-01    1.3110E-01
   0.7287981    1.0284E-01    1.2241E-01
   0.7311049   -8.5431E-02    1.2139E-01
   0.7334259   -1.8402E-02    1.1403E-01
   0.7357618   -5.7549E-02    1.1195E-01
   0.7381126    1.4989E-02    1.0461E-01
   0.7404787   -4.8474E-02    1.0496E-01
   0.7428605   -7.1644E-02    9.4662E-02
   0.7452582    2.8470E-02    9.6662E-02
   0.7476720   -2.3336E-02    9.0853E-02
   0.7501023    1.5423E-02    8.9064E-02
   0.7525492    8.8353E-02    8.1477E-02
   0.7550130   -7.7192E-02    8.5499E-02
   0.7574941   -5.2006E-02    9.1731E-02
   0.7599924   -1.7531E-01    1.0414E-01
   0.7625083   -1.1419E-01    1.0576E-01
   0.7650419   -3.3010E-02    1.0160E-01
   0.7675935   -2.4922E-02    8.2408E-02
   0.7701632    4.3863E-02    7.7153E-02
   0.7727511    1.6626E-02    7.0525E-02
   0.7753575   -4.7150E-02    6.9645E-02
   0.7779824   -1.5830E-01    6.7537E-02
   0.7806260    9.5620E-02    6.6876E-02
   0.7832884   -3.8259E-02    6.5420E-02
   0.7859698   -1.0350E-01    6.4266E-02
   0.7886702    6.2592E-03    6.1756E-02
   0.7913898    6.5572E-02    6.1595E-02
