# SpeX prism spectrum of 0144-0716 obtained 2005 Dec 31 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
      1.11354    5.22327e-16    3.60046e-18
      1.11770    5.31333e-16    3.58460e-18
      1.12187    5.38435e-16    3.66576e-18
      1.12605    5.30691e-16    3.88327e-18
      1.13023    5.19044e-16    3.91732e-18
      1.13442    4.97798e-16    3.94541e-18
      1.13862    4.93839e-16    3.94493e-18
      1.14282    5.11875e-16    3.88497e-18
      1.14704    5.62443e-16    3.95764e-18
      1.15125    5.71145e-16    3.92500e-18
      1.15548    5.84511e-16    3.80775e-18
      1.15971    5.73847e-16    3.71218e-18
      1.16394    5.58808e-16    3.47932e-18
      1.16818    5.39709e-16    3.29815e-18
      1.17243    5.15572e-16    3.08077e-18
      1.17668    5.21385e-16    3.02544e-18
      1.18094    5.30285e-16    2.94747e-18
      1.18520    5.58278e-16    2.92654e-18
      1.18946    5.73506e-16    2.96407e-18
      1.19373    5.47856e-16    3.12110e-18
      1.19801    5.28368e-16    3.18193e-18
      1.20229    5.36756e-16    3.26913e-18
      1.20657    5.57946e-16    3.39644e-18
      1.21085    5.85520e-16    3.35038e-18
      1.21514    6.03875e-16    3.40101e-18
      1.21943    6.28860e-16    3.42217e-18
      1.22373    6.47730e-16    3.38222e-18
      1.22802    6.48981e-16    3.44131e-18
      1.23232    6.46785e-16    3.29371e-18
      1.23663    6.11843e-16    3.17811e-18
      1.24093    5.98908e-16    3.04272e-18
      1.24524    5.84590e-16    3.16869e-18
      1.24955    6.12317e-16    3.56940e-18
      1.25386    6.36667e-16    4.42816e-18
      1.25817    6.76871e-16    5.65443e-18
      1.26248    6.82464e-16    7.66912e-18
      1.26680    7.20159e-16    8.84928e-18
      1.27111    6.97347e-16    9.09122e-18
      1.27543    7.22644e-16    8.26104e-18
      1.27974    7.23233e-16    6.60347e-18
      1.28406    7.25811e-16    5.44558e-18
      1.28838    7.42506e-16    4.37671e-18
      1.29270    7.50897e-16    3.76347e-18
      1.29702    7.55363e-16    3.51825e-18
      1.30133    7.46641e-16    3.35708e-18
      1.30565    7.47725e-16    3.36217e-18
      1.30997    7.65618e-16    3.29322e-18
      1.31429    7.74116e-16    3.25151e-18
      1.31860    7.89087e-16    3.22351e-18
      1.32292    7.67012e-16    3.00284e-18
      1.32723    7.17184e-16    3.03173e-18
      1.33154    6.35553e-16    2.68288e-18
      1.33586    5.60323e-16    2.55709e-18
      1.34017    5.03630e-16    2.48862e-18
      1.34447    4.93743e-16    2.73351e-18
      1.34878    4.77669e-16    3.00763e-18
      1.35309    4.89502e-16    3.76988e-18
      1.35739    4.64819e-16    4.72135e-18
      1.36169    4.81241e-16    5.25672e-18
      1.36599    4.56598e-16    5.35845e-18
      1.37029    4.59505e-16    4.92742e-18
      1.37458    4.63961e-16    4.71680e-18
      1.37887    4.85778e-16    4.74777e-18
      1.38316    5.00108e-16    4.84401e-18
      1.38745    4.84648e-16    4.57289e-18
      1.39173    4.81981e-16    4.40280e-18
      1.39601    4.67745e-16    4.54283e-18
      1.40029    4.38461e-16    4.63783e-18
      1.40456    4.45784e-16    4.73867e-18
      1.40883    4.35524e-16    4.74313e-18
      1.41309    4.34006e-16    4.55135e-18
      1.41736    4.26861e-16    4.10656e-18
      1.42162    4.20994e-16    3.65150e-18
      1.42587    4.22185e-16    3.28331e-18
      1.43012    4.20452e-16    3.33209e-18
      1.43437    4.32797e-16    3.36496e-18
      1.43861    4.29660e-16    3.24457e-18
      1.44285    4.28446e-16    3.14950e-18
      1.44709    4.44278e-16    3.33648e-18
      1.45132    4.61264e-16    3.56186e-18
      1.45554    4.69249e-16    3.72561e-18
      1.45976    4.72786e-16    3.58278e-18
      1.46398    4.84032e-16    3.58599e-18
      1.46819    4.88892e-16    3.38652e-18
      1.47240    4.90360e-16    3.44047e-18
      1.47660    4.93043e-16    3.48576e-18
      1.48080    4.97930e-16    3.51907e-18
      1.48499    4.91206e-16    3.57985e-18
      1.48918    5.17103e-16    3.33731e-18
      1.49336    5.21564e-16    3.04334e-18
      1.49754    5.39097e-16    3.16608e-18
      1.50171    5.35110e-16    3.75369e-18
      1.50587    5.67013e-16    3.89912e-18
      1.51003    5.67921e-16    3.82482e-18
      1.51419    5.82792e-16    3.24371e-18
      1.51834    5.90732e-16    3.27791e-18
      1.52248    6.02744e-16    3.49600e-18
      1.52662    6.22668e-16    3.76797e-18
      1.53075    6.28635e-16    4.14428e-18
      1.53488    6.39307e-16    3.65728e-18
      1.53900    6.50644e-16    3.62099e-18
      1.54312    6.63309e-16    3.28354e-18
      1.54723    6.76060e-16    3.32037e-18
      1.55133    6.82180e-16    3.26036e-18
      1.55543    6.93674e-16    3.36200e-18
      1.55952    6.94135e-16    3.55479e-18
      1.56360    6.99538e-16    3.56632e-18
      1.56768    7.08764e-16    3.51147e-18
      1.57175    7.18192e-16    3.54233e-18
      1.57582    7.16455e-16    3.96917e-18
      1.57988    7.05160e-16    4.55459e-18
      1.58394    6.78437e-16    4.51811e-18
      1.58798    6.85550e-16    4.18935e-18
      1.59203    7.04119e-16    3.42543e-18
      1.59606    7.12482e-16    3.23652e-18
      1.60009    7.14250e-16    3.51880e-18
      1.60411    7.21557e-16    3.69154e-18
      1.60813    7.03320e-16    3.90559e-18
      1.61214    7.01247e-16    3.64366e-18
      1.61614    7.00408e-16    3.67661e-18
      1.62014    7.09079e-16    3.51091e-18
      1.62413    6.96700e-16    3.26129e-18
      1.62811    6.95100e-16    3.22215e-18
      1.63209    6.95898e-16    3.09026e-18
      1.63606    7.22898e-16    3.13090e-18
      1.64003    7.25027e-16    3.26368e-18
      1.64398    7.44697e-16    3.39025e-18
      1.64793    7.54249e-16    3.35112e-18
      1.65188    7.59645e-16    3.20513e-18
      1.65582    7.44224e-16    2.91761e-18
      1.65975    7.61167e-16    2.70443e-18
      1.66367    7.59685e-16    3.28007e-18
      1.66759    7.49993e-16    3.67152e-18
      1.67150    7.45679e-16    3.85855e-18
      1.67541    7.58935e-16    3.43569e-18
      1.67931    7.60172e-16    2.83984e-18
      1.68320    7.72157e-16    2.91873e-18
      1.68709    7.72723e-16    3.27012e-18
      1.69096    7.59788e-16    3.38940e-18
      1.69484    7.63262e-16    3.56903e-18
      1.69870    7.62988e-16    3.49261e-18
      1.70256    7.60249e-16    3.41824e-18
      1.70642    7.67477e-16    3.40470e-18
      1.71026    7.56448e-16    3.17639e-18
      1.71410    7.43388e-16    3.10589e-18
      1.71794    7.24263e-16    3.02151e-18
      1.72176    7.12392e-16    2.88305e-18
      1.72558    7.00229e-16    2.88409e-18
      1.72940    6.89089e-16    2.89439e-18
      1.73320    6.71630e-16    2.92121e-18
      1.73701    6.70419e-16    2.98663e-18
      1.74080    6.52643e-16    3.08087e-18
      1.74459    6.45288e-16    2.96548e-18
      1.74837    6.30393e-16    2.77025e-18
      1.75215    6.11914e-16    2.49685e-18
      1.75592    5.98759e-16    2.40675e-18
      1.75968    5.92146e-16    2.92957e-18
      1.76343    5.77112e-16    3.36484e-18
      1.76719    5.69348e-16    3.39933e-18
      1.77093    5.45666e-16    3.15267e-18
      1.77467    5.41285e-16    2.54282e-18
      1.77840    5.29707e-16    2.44245e-18
      1.78212    5.15932e-16    2.77876e-18
      1.78584    5.02356e-16    2.98081e-18
      1.78956    4.91788e-16    2.96084e-18
      1.79326    4.88755e-16    3.23512e-18
      1.79697    4.92949e-16    3.25240e-18
      1.80066    4.82116e-16    3.52600e-18
      1.80435    4.79932e-16    3.69695e-18
      1.80803    4.71865e-16    3.63403e-18
      1.81171    4.87690e-16    3.65563e-18
      1.81538    4.78452e-16    3.67605e-18
      1.81904    4.88614e-16    3.56937e-18
      1.82270    4.90978e-16    4.22860e-18
      1.82636    5.02692e-16    4.18825e-18
      1.83000    5.22878e-16    4.64058e-18
      1.83365    5.07171e-16    4.89981e-18
      1.83728    4.77067e-16    5.27264e-18
      1.84091    4.56548e-16    5.77081e-18
      1.84454    4.33627e-16    5.80913e-18
      1.84815    4.51166e-16    5.92736e-18
      1.85177    4.18946e-16    5.81145e-18
      1.85537    4.04386e-16    5.28089e-18
      1.85898    3.94126e-16    4.62727e-18
      1.86257    4.13709e-16    4.44971e-18
      1.86616    4.22719e-16    5.15692e-18
      1.86975    4.16167e-16    7.14894e-18
      1.87333    3.93927e-16    7.39472e-18
      1.87690    3.93140e-16    5.61416e-18
      1.88047    4.13394e-16    4.20424e-18
      1.88403    4.48631e-16    3.49581e-18
      1.88759    4.36198e-16    3.51939e-18
      1.89114    4.70409e-16    3.60860e-18
      1.89469    4.67101e-16    3.96635e-18
      1.89823    4.74702e-16    4.46432e-18
      1.90176    4.55855e-16    4.89325e-18
      1.90530    4.85803e-16    4.94197e-18
      1.90882    4.77544e-16    4.66642e-18
      1.91234    5.06898e-16    4.29936e-18
      1.91586    4.77517e-16    4.24158e-18
      1.91937    4.93698e-16    4.45656e-18
      1.92287    4.89758e-16    4.39272e-18
      1.92637    4.70608e-16    4.08695e-18
      1.92987    4.64514e-16    3.71563e-18
      1.93336    4.50195e-16    3.07984e-18
      1.93684    4.33513e-16    2.95204e-18
      1.94032    4.23478e-16    2.70495e-18
      1.94379    4.22893e-16    2.57139e-18
      1.94726    4.31329e-16    2.64880e-18
      1.95073    4.26612e-16    2.94812e-18
      1.95419    4.26367e-16    3.30737e-18
      1.95764    4.11102e-16    3.24654e-18
      1.96109    4.15677e-16    3.12012e-18
      1.96454    4.16244e-16    3.03220e-18
      1.96798    4.18016e-16    2.91231e-18
      1.97141    4.08178e-16    2.85972e-18
      1.97484    4.03629e-16    2.68514e-18
      1.97827    4.02492e-16    2.47158e-18
      1.98169    4.01247e-16    2.27007e-18
      1.98511    4.06288e-16    2.08107e-18
      1.98852    4.09539e-16    2.04449e-18
      1.99192    4.22654e-16    2.16073e-18
      1.99533    4.39275e-16    2.90045e-18
      1.99872    4.49782e-16    3.97848e-18
      2.00212    4.25627e-16    4.91821e-18
      2.00551    4.04948e-16    4.88879e-18
      2.00889    4.17747e-16    3.80973e-18
      2.01227    4.23435e-16    3.39708e-18
      2.01564    4.22937e-16    3.23992e-18
      2.01901    4.37306e-16    2.84918e-18
      2.02238    4.38505e-16    2.88364e-18
      2.02574    4.38981e-16    2.75799e-18
      2.02909    4.39948e-16    2.73522e-18
      2.03244    4.47892e-16    2.59220e-18
      2.03579    4.58554e-16    2.66169e-18
      2.03913    4.56930e-16    2.74067e-18
      2.04247    4.65911e-16    2.71775e-18
      2.04580    4.74497e-16    2.72249e-18
      2.04913    4.86167e-16    2.63258e-18
      2.05245    4.72639e-16    3.07399e-18
      2.05577    4.92630e-16    3.09620e-18
      2.05909    4.92414e-16    2.93839e-18
      2.06240    4.96433e-16    2.58763e-18
      2.06571    4.93175e-16    2.44367e-18
      2.06901    5.01041e-16    2.62512e-18
      2.07230    5.03856e-16    2.58639e-18
      2.07560    5.01383e-16    2.46801e-18
      2.07888    5.14753e-16    2.28333e-18
      2.08217    5.15529e-16    2.22047e-18
      2.08545    5.16336e-16    2.28379e-18
      2.08872    5.26578e-16    2.32730e-18
      2.09199    5.27236e-16    2.25956e-18
      2.09525    5.30072e-16    2.18280e-18
      2.09852    5.38696e-16    2.13770e-18
      2.10177    5.39827e-16    2.20936e-18
      2.10502    5.45738e-16    2.31204e-18
      2.10827    5.48598e-16    2.39691e-18
      2.11151    5.53614e-16    2.40974e-18
      2.11475    5.54054e-16    2.43093e-18
      2.11798    5.55287e-16    2.38289e-18
      2.12121    5.64343e-16    2.46024e-18
      2.12444    5.60262e-16    2.39081e-18
      2.12766    5.65945e-16    2.36585e-18
      2.13087    5.61506e-16    2.29886e-18
      2.13408    5.70569e-16    2.23906e-18
      2.13729    5.68831e-16    2.20260e-18
      2.14049    5.74138e-16    2.14473e-18
      2.14368    5.76671e-16    2.20136e-18
      2.14688    5.84534e-16    2.49835e-18
      2.15006    5.72515e-16    2.71389e-18
      2.15325    5.76394e-16    2.74744e-18
      2.15642    5.70338e-16    2.60412e-18
      2.15960    5.68632e-16    2.33153e-18
      2.16277    5.67303e-16    2.23669e-18
      2.16593    5.80012e-16    2.25938e-18
      2.16909    5.78269e-16    2.29151e-18
      2.17224    5.74385e-16    2.29779e-18
      2.17539    5.69774e-16    2.40523e-18
      2.17854    5.71873e-16    2.50931e-18
      2.18168    5.72754e-16    2.54845e-18
      2.18481    5.72370e-16    2.54658e-18
      2.18794    5.71180e-16    2.37791e-18
      2.19107    5.64566e-16    2.50143e-18
      2.19419    5.68981e-16    2.58828e-18
      2.19730    5.71199e-16    2.62336e-18
      2.20041    5.64548e-16    2.62131e-18
      2.20352    5.65590e-16    2.46472e-18
      2.20662    5.55114e-16    2.45814e-18
      2.20971    5.58934e-16    2.58796e-18
      2.21280    5.62041e-16    2.55116e-18
      2.21589    5.62131e-16    2.54704e-18
      2.21897    5.54659e-16    2.54198e-18
      2.22205    5.62009e-16    2.36659e-18
      2.22512    5.57722e-16    2.40488e-18
      2.22818    5.61636e-16    2.51253e-18
      2.23124    5.56100e-16    2.77885e-18
      2.23430    5.53933e-16    2.51744e-18
      2.23735    5.47422e-16    2.42779e-18
      2.24039    5.46561e-16    2.34725e-18
      2.24343    5.46072e-16    2.36903e-18
      2.24647    5.42468e-16    2.38821e-18
      2.24950    5.45437e-16    2.45154e-18
      2.25252    5.42769e-16    2.44356e-18
      2.25554    5.42820e-16    2.44185e-18
      2.25856    5.45689e-16    2.41554e-18
      2.26157    5.38239e-16    2.39287e-18
      2.26457    5.32883e-16    2.39621e-18
      2.26757    5.25667e-16    2.41320e-18
      2.27057    5.28683e-16    2.41930e-18
      2.27355    5.21915e-16    2.45380e-18
      2.27654    5.25809e-16    2.42433e-18
      2.27952    5.18702e-16    2.41595e-18
      2.28249    5.17935e-16    2.40079e-18
      2.28546    5.16288e-16    2.41869e-18
      2.28842    5.19313e-16    2.40408e-18
      2.29138    4.89890e-16    2.39372e-18
      2.29433    4.35728e-16    2.36219e-18
      2.29728    3.91478e-16    2.33924e-18
      2.30022    3.83078e-16    2.44222e-18
      2.30315    3.88891e-16    2.33632e-18
      2.30609    3.95836e-16    2.31984e-18
      2.30901    4.00123e-16    2.26785e-18
      2.31193    4.09774e-16    2.29392e-18
      2.31485    4.09632e-16    2.61347e-18
      2.31776    4.01514e-16    2.46797e-18
      2.32067    3.88516e-16    2.44844e-18
      2.32357    3.68658e-16    2.35779e-18
      2.32646    3.58682e-16    2.31897e-18
      2.32936    3.59415e-16    2.40921e-18
      2.33224    3.58570e-16    2.34757e-18
      2.33512    3.74820e-16    2.36899e-18
      2.33800    3.76802e-16    2.41911e-18
      2.34087    3.83684e-16    2.47572e-18
      2.34374    3.83147e-16    2.53914e-18
      2.34660    3.93921e-16    2.57514e-18
      2.34945    3.82386e-16    2.63748e-18
      2.35231    3.72522e-16    2.65874e-18
      2.35515    3.58149e-16    2.62381e-18
      2.35800    3.50918e-16    2.53671e-18
      2.36083    3.56730e-16    2.48701e-18
      2.36367    3.58820e-16    2.50474e-18
      2.36650    3.60490e-16    2.64654e-18
      2.36932    3.64299e-16    3.09905e-18
      2.37214    3.65752e-16    3.50397e-18
      2.37496    3.65737e-16    3.37269e-18
      2.37777    3.68834e-16    2.90945e-18
      2.38058    3.62850e-16    2.76982e-18
      2.38338    3.55496e-16    2.76456e-18
      2.38618    3.47483e-16    2.80805e-18
      2.38898    3.49590e-16    2.79367e-18
      2.39177    3.50697e-16    2.74962e-18
      2.39456    3.47972e-16    2.73260e-18
      2.39735    3.51729e-16    2.72122e-18
      2.40013    3.44480e-16    2.72229e-18
      2.40291    3.47218e-16    2.78758e-18
      2.40568    3.41707e-16    2.85794e-18
      2.40845    3.35540e-16    2.89948e-18
      2.41122    3.30149e-16    3.12296e-18
      2.41399    3.28729e-16    3.30437e-18
      2.41675    3.20563e-16    3.46069e-18
      2.41952    3.20383e-16    3.37689e-18
      2.42228    3.20374e-16    3.15607e-18
      2.42503    3.14957e-16    2.84319e-18
      2.42779    3.18318e-16    2.83371e-18
      2.43054    3.13426e-16    3.22430e-18
      2.43329    3.05993e-16    3.57434e-18
      2.43604    2.98162e-16    3.59518e-18
      2.43879    2.97704e-16    3.37396e-18
      2.44153    3.06399e-16    3.26352e-18
      2.44428    2.93616e-16    3.92486e-18
      2.44702    2.92362e-16    4.07458e-18
      2.44977    2.75915e-16    4.10824e-18
      2.45251    2.76763e-16    4.00508e-18
      2.45526    2.75295e-16    3.92521e-18
      2.45800    2.83044e-16    3.70483e-18
      2.46074    2.77311e-16    3.53006e-18
      2.46349    2.75036e-16    3.58580e-18
      2.46623    2.78797e-16    3.72008e-18
      2.46898    2.69880e-16    4.10055e-18
      2.47173    2.59371e-16    4.27203e-18
      2.47448    2.60388e-16    4.24871e-18
      2.47723    2.59133e-16    4.21981e-18
      2.47998    2.54132e-16    4.62403e-18
      2.48273    2.49968e-16    5.32347e-18
      2.48549    2.52857e-16    5.79975e-18
      2.48825    2.51886e-16    5.92768e-18
      2.49102    2.50419e-16    6.16320e-18
      2.49379    2.48061e-16    5.94559e-18
      2.49656    2.49021e-16    5.44971e-18
      2.49933    2.50960e-16    5.18056e-18
      2.50211    2.42303e-16    5.56601e-18
      2.50490    2.35189e-16    6.17232e-18
      2.50769    2.43783e-16    6.78783e-18
      2.51049    2.44749e-16    7.44387e-18
      2.51329    2.39211e-16    9.21349e-18
      2.51610    2.24242e-16    1.12497e-17
      2.51892    2.32693e-16    9.94832e-18
      2.52174    2.23319e-16    9.54989e-18
      2.52457    2.25547e-16    1.01490e-17
      2.52741    2.41772e-16    1.30698e-17
      2.53026    2.30124e-16    1.78439e-17
      2.53312    2.34774e-16    2.16810e-17
      2.53599    2.42353e-16    2.27799e-17
      2.53887    2.20149e-16    2.01449e-17
      2.54175    2.38959e-16    2.18501e-17
      2.54465    2.76311e-16    2.91566e-17
      2.54757    2.61268e-16    3.98121e-17
      2.55049    1.63562e-16    4.54439e-17
      2.55343    2.34268e-16    4.05599e-17
      2.55637    2.15072e-16    2.95849e-17
