#
# Generated by G. Mace, Thu Mar  1 20:12:12 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6455070           NaN           NaN
   0.6476532           NaN           NaN
   0.6497911           NaN           NaN
   0.6519215           NaN           NaN
   0.6540452           NaN           NaN
   0.6561632           NaN           NaN
   0.6582763           NaN           NaN
   0.6603853           NaN           NaN
   0.6624908           NaN           NaN
   0.6645938           NaN           NaN
   0.6666949           NaN           NaN
   0.6687950           NaN           NaN
   0.6708946           NaN           NaN
   0.6729946           NaN           NaN
   0.6750956           NaN           NaN
   0.6771983           NaN           NaN
   0.6793033           NaN           NaN
   0.6814113           NaN           NaN
   0.6835229           NaN           NaN
   0.6856388           NaN           NaN
   0.6877594           NaN           NaN
   0.6898854           NaN           NaN
   0.6920175           NaN           NaN
   0.6941560           NaN           NaN
   0.6963016           NaN           NaN
   0.6984548           NaN           NaN
   0.7006161           NaN           NaN
   0.7027859           NaN           NaN
   0.7049649           NaN           NaN
   0.7071534           NaN           NaN
   0.7093518           NaN           NaN
   0.7115608           NaN           NaN
   0.7137806           NaN           NaN
   0.7160118           NaN           NaN
   0.7182546           NaN           NaN
   0.7205096           NaN           NaN
   0.7227770           NaN           NaN
   0.7250573           NaN           NaN
   0.7273508           NaN           NaN
   0.7296578           NaN           NaN
   0.7319788           NaN           NaN
   0.7343140           NaN           NaN
   0.7366637           NaN           NaN
   0.7390282           NaN           NaN
   0.7414079           NaN           NaN
   0.7438030           NaN           NaN
   0.7462137           NaN           NaN
   0.7486403           NaN           NaN
   0.7510831           NaN           NaN
   0.7535424           NaN           NaN
   0.7560183           NaN           NaN
   0.7585109           NaN           NaN
   0.7610208           NaN           NaN
   0.7635478           NaN           NaN
   0.7660923           NaN           NaN
   0.7686544           NaN           NaN
   0.7712343           NaN           NaN
   0.7738322           NaN           NaN
   0.7764481           NaN           NaN
   0.7790824           NaN           NaN
   0.7817349           NaN           NaN
   0.7844061           NaN           NaN
   0.7870958           NaN           NaN
   0.7898042           NaN           NaN
   0.7925315           NaN           NaN
   0.7952777           NaN           NaN
   0.7980429           NaN           NaN
   0.8008272           NaN           NaN
   0.8036307           NaN           NaN
   0.8064533           NaN           NaN
   0.8092952           NaN           NaN
   0.8121564           NaN           NaN
   0.8150370           NaN           NaN
   0.8179370           NaN           NaN
   0.8208563           NaN           NaN
   0.8237951           NaN           NaN
   0.8267533           NaN           NaN
   0.8297309           NaN           NaN
   0.8327280           NaN           NaN
   0.8357446           NaN           NaN
   0.8387805           NaN           NaN
   0.8418359           NaN           NaN
   0.8449106           NaN           NaN
   0.8480046           NaN           NaN
   0.8511180           NaN           NaN
   0.8542506           NaN           NaN
   0.8574024    4.4980E-01    9.7607E-02
   0.8605734    2.5749E-01    9.6294E-02
   0.8637635    1.5256E-01    9.4316E-02
   0.8669726    3.5233E-01    9.5088E-02
   0.8702007    3.6843E-01    9.3501E-02
   0.8734477    3.7873E-01    9.2754E-02
   0.8767135    1.9955E-01    9.2701E-02
   0.8799980    5.2243E-01    9.1498E-02
   0.8833011    1.7167E-01    8.9858E-02
   0.8866228    4.2327E-01    8.9154E-02
   0.8899629    5.3470E-01    8.9273E-02
   0.8933214    4.1425E-01    8.9145E-02
   0.8966981    2.2517E-01    8.8695E-02
   0.9000930    4.6351E-01    8.7198E-02
   0.9035058    2.9296E-01    8.5078E-02
   0.9069366    5.6767E-01    8.3740E-02
   0.9103851    7.3842E-01    8.4158E-02
   0.9138513    6.2214E-01    8.3052E-02
   0.9173350    7.1333E-01    8.1174E-02
   0.9208361    5.4323E-01    7.9091E-02
   0.9243544    6.8064E-01    7.8560E-02
   0.9278899    6.0419E-01    8.2603E-02
   0.9314423    7.3953E-01    8.7925E-02
   0.9350116    4.4199E-01    9.1200E-02
   0.9385974    5.4678E-01    8.9831E-02
   0.9421999    6.3292E-01    8.7229E-02
   0.9458187    6.8786E-01    8.4829E-02
   0.9494538    7.2665E-01    8.3756E-02
   0.9531048    7.4403E-01    7.8283E-02
   0.9567718    7.8940E-01    7.5928E-02
   0.9604545    6.8488E-01    7.2827E-02
   0.9641527    5.7590E-01    7.0266E-02
   0.9678663    8.1760E-01    6.7900E-02
   0.9715952    7.9512E-01    6.6819E-02
   0.9753391    9.3852E-01    6.4827E-02
   0.9790978    9.5777E-01    6.3806E-02
   0.9828712    8.5338E-01    6.2592E-02
   0.9866591    6.4641E-01    6.2062E-02
   0.9904613    6.9308E-01    6.1463E-02
   0.9942777    7.5845E-01    6.1691E-02
   0.9981080    8.1977E-01    6.0981E-02
   1.0019522    7.6746E-01    5.8536E-02
   1.0058098    6.2384E-01    5.7713E-02
   1.0096809    7.1484E-01    5.7508E-02
   1.0135651    7.8867E-01    5.7717E-02
   1.0174624    7.6924E-01    5.8282E-02
   1.0213724    6.6660E-01    5.7377E-02
   1.0252950    8.4226E-01    5.8765E-02
   1.0292301    8.7833E-01    5.5366E-02
   1.0331774    7.9601E-01    5.5088E-02
   1.0371367    7.9968E-01    5.4459E-02
   1.0411078    8.1614E-01    5.3757E-02
   1.0450906    7.1632E-01    5.2261E-02
   1.0490847    9.3523E-01    5.0967E-02
   1.0530901    8.7444E-01    4.9258E-02
   1.0571065    8.2707E-01    4.8719E-02
   1.0611336    8.7213E-01    4.7990E-02
   1.0651715    8.9597E-01    4.7895E-02
   1.0692196    9.7510E-01    4.8496E-02
   1.0732780    9.2234E-01    4.8540E-02
   1.0773463    8.0770E-01    4.9374E-02
   1.0814246    9.2916E-01    4.8382E-02
   1.0855123    1.0318E+00    4.8384E-02
   1.0896094    9.6949E-01    4.7996E-02
   1.0937157    1.0663E+00    4.7186E-02
   1.0978310    8.8681E-01    4.7462E-02
   1.1019551    1.0577E+00    4.6839E-02
   1.1060876    8.9028E-01    4.5970E-02
   1.1102285    8.4550E-01    4.5766E-02
   1.1143776    8.7483E-01    4.7525E-02
   1.1185346    9.4558E-01    5.0195E-02
   1.1226994    9.1174E-01    5.3973E-02
   1.1268716    8.4950E-01    5.5465E-02
   1.1310512    9.1846E-01    5.4953E-02
   1.1352379    7.4106E-01    5.2594E-02
   1.1394316    8.8950E-01    5.2779E-02
   1.1436321    7.6767E-01    5.0482E-02
   1.1478390    9.1564E-01    5.0555E-02
   1.1520522    1.1034E+00    4.8165E-02
   1.1562715    1.0635E+00    4.5707E-02
   1.1604967    9.6513E-01    4.2784E-02
   1.1647277    9.4138E-01    4.0695E-02
   1.1689641    8.9862E-01    3.8938E-02
   1.1732060    7.3038E-01    3.8714E-02
   1.1774529    8.9717E-01    3.7313E-02
   1.1817048    9.4451E-01    3.7062E-02
   1.1859614    9.7435E-01    3.6365E-02
   1.1902225    8.9400E-01    3.6712E-02
   1.1944880    9.9348E-01    3.7707E-02
   1.1987576    8.9583E-01    3.8015E-02
   1.2030313    9.2642E-01    3.8781E-02
   1.2073088    8.6938E-01    3.8586E-02
   1.2115897    9.5050E-01    3.7565E-02
   1.2158742    9.7428E-01    3.8233E-02
   1.2201618    9.7460E-01    3.7556E-02
   1.2244525    9.7489E-01    3.6962E-02
   1.2287459    1.0182E+00    3.7121E-02
   1.2330421    8.4783E-01    3.5587E-02
   1.2373408    9.4211E-01    3.4669E-02
   1.2416418    9.5423E-01    3.4067E-02
   1.2459450    8.1638E-01    3.3783E-02
   1.2502500    8.7722E-01    3.3959E-02
   1.2545569    9.9160E-01    3.6096E-02
   1.2588654    1.0084E+00    4.1316E-02
   1.2631752    1.1231E+00    4.6166E-02
   1.2674865    1.0904E+00    4.9487E-02
   1.2717987    1.0481E+00    5.0754E-02
   1.2761120    9.4984E-01    4.7416E-02
   1.2804259    1.0406E+00    4.2432E-02
   1.2847406    9.5009E-01    3.8819E-02
   1.2890556    1.0272E+00    3.6147E-02
   1.2933708    1.1345E+00    3.6257E-02
   1.2976863    1.0057E+00    3.5087E-02
   1.3020017    1.0365E+00    3.4668E-02
   1.3063170    1.0265E+00    3.5352E-02
   1.3106319    9.5623E-01    3.4979E-02
   1.3149463    9.5539E-01    3.3886E-02
   1.3192600    1.0687E+00    3.4256E-02
   1.3235730    8.8280E-01    3.2523E-02
   1.3278850    8.2993E-01    3.2786E-02
   1.3321960    8.2981E-01    3.2134E-02
   1.3365058    6.5213E-01    3.2680E-02
   1.3408141    6.2243E-01    3.3478E-02
   1.3451210    5.9880E-01    3.7700E-02
   1.3494262    4.9520E-01    4.5233E-02
   1.3537296    4.8791E-01    6.3497E-02
   1.3580313    7.9434E-01    9.7903E-02
   1.3623308    1.2710E+00    1.5942E-01
   1.3666281    1.2651E+00    1.7281E-01
   1.3709232    7.2625E-01    1.2991E-01
   1.3752158    7.4834E-01    1.1892E-01
   1.3795059    8.0522E-01    1.0963E-01
   1.3837934    8.8508E-01    1.0460E-01
   1.3880780    7.7053E-01    9.8354E-02
   1.3923597    7.5028E-01    8.9203E-02
   1.3966385    3.5202E-01    8.7685E-02
   1.4009142    4.8158E-01    8.9753E-02
   1.4051865    5.4808E-01    8.1889E-02
   1.4094555    5.4526E-01    7.3499E-02
   1.4137211    5.2797E-01    6.5053E-02
   1.4179832    5.9092E-01    5.4950E-02
   1.4222414    4.8913E-01    4.8519E-02
   1.4264960    5.7652E-01    4.4671E-02
   1.4307468    5.2216E-01    4.4603E-02
   1.4349935    5.7267E-01    4.3741E-02
   1.4392362    4.7817E-01    4.1165E-02
   1.4434748    6.6445E-01    3.9938E-02
   1.4477091    6.9821E-01    4.0751E-02
   1.4519390    5.6685E-01    3.9410E-02
   1.4561645    5.7729E-01    3.8181E-02
   1.4603856    5.2245E-01    3.5006E-02
   1.4646020    5.3813E-01    3.5803E-02
   1.4688137    4.7487E-01    3.5060E-02
   1.4730207    4.5037E-01    3.5959E-02
   1.4772228    5.5201E-01    3.5305E-02
   1.4814200    4.9748E-01    3.5318E-02
   1.4856124    5.4197E-01    3.4095E-02
   1.4897995    4.2037E-01    3.0678E-02
   1.4939816    4.4547E-01    2.8133E-02
   1.4981585    5.0637E-01    3.0534E-02
   1.5023302    4.7734E-01    3.3343E-02
   1.5064964    5.0269E-01    3.2894E-02
   1.5106573    4.9178E-01    3.1606E-02
   1.5148128    5.2993E-01    2.7854E-02
   1.5189627    5.4535E-01    2.8427E-02
   1.5231072    5.8150E-01    3.0107E-02
   1.5272459    5.8146E-01    3.1469E-02
   1.5313790    5.6655E-01    3.0358E-02
   1.5355062    5.8172E-01    3.0098E-02
   1.5396279    4.9120E-01    2.8953E-02
   1.5437436    5.0779E-01    2.7709E-02
   1.5478535    5.4796E-01    2.7627E-02
