#
# Generated by G. Mace, Thu Mar  1 20:10:13 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6449150           NaN           NaN
   0.6471646    5.4116E-01    1.5157E-01
   0.6494005    6.4331E-01    1.5492E-01
   0.6516239    2.4700E-01    1.4404E-01
   0.6538357    2.5383E-01    1.3725E-01
   0.6560370    2.7450E-01    1.2064E-01
   0.6582288    1.6395E-01    1.1329E-01
   0.6604120    2.6517E-01    1.0947E-01
   0.6625876    4.7184E-01    1.1511E-01
   0.6647565    1.4425E-01    1.0764E-01
   0.6669198    4.4535E-01    1.0774E-01
   0.6690782    2.3614E-01    1.0352E-01
   0.6712326    2.4069E-01    1.0748E-01
   0.6733838    1.1666E-01    9.4418E-02
   0.6755328    2.7459E-01    9.2865E-02
   0.6776803    2.7089E-01    8.5847E-02
   0.6798272    9.4895E-02    8.7560E-02
   0.6819741   -5.3877E-03    8.1678E-02
   0.6841218    7.9428E-02    8.2093E-02
   0.6862712    6.5212E-02    7.9187E-02
   0.6884228    1.6245E-01    7.7515E-02
   0.6905774    1.8497E-01    7.8492E-02
   0.6927357    1.5461E-01    7.3105E-02
   0.6948984    8.9563E-02    6.6428E-02
   0.6970659    3.0632E-02    6.6359E-02
   0.6992392    1.9684E-01    6.1218E-02
   0.7014186    1.9431E-01    5.8846E-02
   0.7036049    1.5145E-01    5.5338E-02
   0.7057986    1.5158E-01    5.3605E-02
   0.7080002    1.3933E-01    5.2176E-02
   0.7102104    1.1626E-01    5.1366E-02
   0.7124295    1.6338E-01    4.7231E-02
   0.7146582    2.2195E-01    4.8288E-02
   0.7168970    9.8268E-02    4.5432E-02
   0.7191463    8.7812E-02    4.6789E-02
   0.7214065    2.4684E-01    4.3465E-02
   0.7236782    7.7264E-02    4.1567E-02
   0.7259619    1.7086E-01    3.9742E-02
   0.7282578    1.7492E-01    4.0671E-02
   0.7305664    2.3741E-01    3.6797E-02
   0.7328881    1.2919E-01    3.8435E-02
   0.7352234    2.2229E-01    3.4691E-02
   0.7375725    2.2507E-01    3.5307E-02
   0.7399358    2.2645E-01    3.2883E-02
   0.7423137    2.8437E-01    3.2340E-02
   0.7447065    2.1941E-01    2.9453E-02
