#
# Generated by G. Mace, Wed Mar 14 15:43:04 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6467692    3.3498E-01    7.9760E-01
   0.6489196   -1.3345E+00    7.4037E-01
   0.6510605    3.5071E-01    7.5111E-01
   0.6531928   -9.8764E-01    6.6177E-01
   0.6553173    6.0624E-01    6.1784E-01
   0.6574351   -4.5062E-01    5.6290E-01
   0.6595469    8.8115E-01    5.3580E-01
   0.6616538    4.3297E-01    5.4368E-01
   0.6637566    5.0149E-01    5.4354E-01
   0.6658561   -5.9776E-01    5.2708E-01
   0.6679531   -2.1125E-01    4.9650E-01
   0.6700485    5.8463E-01    4.7677E-01
   0.6721430    3.1389E-01    4.6712E-01
   0.6742374   -2.8259E-01    4.5661E-01
   0.6763324   -3.2674E-01    4.6089E-01
   0.6784288   -7.3484E-01    3.9949E-01
   0.6805273   -8.3579E-02    4.0259E-01
   0.6826286    2.4188E-01    3.5808E-01
   0.6847333    2.7451E-01    3.7389E-01
   0.6868421    5.3780E-01    3.6409E-01
   0.6889557    5.4865E-01    3.4378E-01
   0.6910746    5.4539E-01    3.3241E-01
   0.6931996    2.8723E-01    3.2740E-01
   0.6953310    2.3068E-01    2.9289E-01
   0.6974697   -2.6567E-01    2.8493E-01
   0.6996161    4.7341E-01    2.6573E-01
   0.7017707    2.9009E-01    2.5698E-01
   0.7039341    2.1155E-01    2.4528E-01
   0.7061068    1.0699E-01    2.3368E-01
   0.7082893    2.2831E-01    2.1929E-01
   0.7104821    5.8387E-01    2.1987E-01
   0.7126856    6.0217E-02    2.0708E-01
   0.7149003    1.9478E-01    2.1274E-01
   0.7171266   -1.0451E-01    1.9698E-01
   0.7193650    3.3356E-01    2.0067E-01
   0.7216159    3.1189E-01    1.8745E-01
   0.7238796    3.0736E-02    1.8019E-01
   0.7261565    5.5083E-02    1.7499E-01
   0.7284471   -1.1209E-02    1.7225E-01
   0.7307517    2.3503E-01    1.6163E-01
   0.7330706   -2.3759E-01    1.5452E-01
   0.7354041   -6.4529E-02    1.4420E-01
   0.7377526   -1.3418E-01    1.4110E-01
   0.7401164   -1.1971E-01    1.3237E-01
   0.7424958   -5.5695E-02    1.3300E-01
   0.7448910   -6.6086E-02    1.1873E-01
   0.7473024   -8.9827E-02    1.2493E-01
   0.7497301    8.5437E-02    1.1287E-01
   0.7521745    6.0818E-02    1.1475E-01
   0.7546358   -2.1405E-01    1.1800E-01
   0.7571141   -2.9476E-02    1.3392E-01
   0.7596098   -2.5510E-01    1.3688E-01
   0.7621230   -6.8344E-02    1.3372E-01
   0.7646539   -2.1964E-02    1.1266E-01
   0.7672027   -9.3688E-02    1.0374E-01
   0.7697696   -3.7883E-02    9.3717E-02
   0.7723548   -1.7195E-01    9.5190E-02
   0.7749583   -5.0322E-02    9.5204E-02
   0.7775804    5.8823E-03    9.1624E-02
   0.7802211   -2.2067E-02    8.6094E-02
   0.7828807    6.2080E-02    8.6363E-02
   0.7855591    1.1823E-01    8.4075E-02
   0.7882566   -2.0763E-02    8.3721E-02
   0.7909732    2.2564E-01    8.0211E-02
   0.7937090   -8.6005E-03    7.8874E-02
   0.7964642    5.1471E-02    7.6939E-02
   0.7992387    3.3002E-02    7.6154E-02
   0.8020326    7.9327E-02    7.2557E-02
   0.8048461    1.0017E-01    7.1142E-02
   0.8076791    6.8112E-02    6.7368E-02
   0.8105317   -3.2217E-02    7.0185E-02
   0.8134039    6.4877E-02    6.8684E-02
   0.8162957    2.1430E-01    6.9267E-02
   0.8192073    6.9397E-02    6.7573E-02
   0.8221385    1.8032E-01    6.8291E-02
   0.8250894    7.9864E-02    6.5387E-02
   0.8280600    3.1172E-02    6.5302E-02
   0.8310503    2.1048E-01    6.3077E-02
   0.8340603    1.1331E-01    6.3098E-02
   0.8370898    1.1339E-01    5.9323E-02
   0.8401391    9.0055E-02    5.9144E-02
   0.8432079    1.7986E-01    5.5824E-02
   0.8462963    8.9602E-02    5.5961E-02
   0.8494041    1.8872E-01    5.1002E-02
   0.8525314    1.6273E-01    5.0814E-02
   0.8556782    1.6755E-01    4.9807E-02
   0.8588443    1.6893E-01    5.0026E-02
   0.8620296    8.6944E-02    4.8208E-02
   0.8652341    1.9910E-01    4.8279E-02
   0.8684579    1.3678E-01    4.8712E-02
   0.8717005    1.4480E-01    4.8184E-02
   0.8749622    2.2393E-01    4.9055E-02
   0.8782427    1.8507E-01    4.9795E-02
   0.8815420    2.5316E-01    4.7842E-02
   0.8848600    1.7935E-01    4.7650E-02
   0.8881965    2.5780E-01    4.6966E-02
   0.8915515    1.8125E-01    4.8271E-02
   0.8949248    3.1384E-01    4.4918E-02
   0.8983163    2.0462E-01    4.4852E-02
   0.9017260    2.7972E-01    4.2725E-02
   0.9051536    3.2016E-01    4.1761E-02
   0.9085990    3.3039E-01    4.0365E-02
   0.9120622    3.0786E-01    4.0310E-02
   0.9155430    3.8403E-01    3.7945E-02
   0.9190411    2.8395E-01    3.7918E-02
   0.9225566    3.1736E-01    4.0572E-02
   0.9260892    3.6763E-01    4.6694E-02
   0.9296388    3.5644E-01    5.1537E-02
   0.9332052    3.8100E-01    5.3579E-02
   0.9367884    4.2520E-01    5.1978E-02
   0.9403881    3.6808E-01    4.9799E-02
   0.9440041    4.0819E-01    4.7551E-02
   0.9476364    4.2488E-01    4.5566E-02
   0.9512846    3.7393E-01    4.1337E-02
   0.9549488    4.1031E-01    3.8633E-02
   0.9586287    4.4418E-01    3.6681E-02
   0.9623241    4.3553E-01    3.4553E-02
   0.9660348    4.9226E-01    3.3349E-02
   0.9697608    4.6950E-01    3.3366E-02
   0.9735017    4.5962E-01    3.1758E-02
   0.9772574    5.1478E-01    3.1316E-02
   0.9810278    4.9802E-01    3.0830E-02
   0.9848126    4.3387E-01    3.1517E-02
   0.9886117    4.7361E-01    3.2657E-02
   0.9924248    4.3902E-01    3.3002E-02
   0.9962519    4.3051E-01    3.2593E-02
   1.0000926    4.6803E-01    3.0606E-02
   1.0039468    5.2462E-01    2.9579E-02
   1.0078144    4.9399E-01    3.0096E-02
   1.0116950    4.6527E-01    3.1044E-02
   1.0155886    6.2009E-01    3.0616E-02
   1.0194949    5.3721E-01    3.1752E-02
   1.0234137    5.6210E-01    3.1160E-02
   1.0273448    5.9952E-01    3.0304E-02
   1.0312881    6.1506E-01    3.0947E-02
   1.0352433    6.2913E-01    2.9593E-02
   1.0392102    6.2190E-01    2.9343E-02
   1.0431886    5.8788E-01    2.7127E-02
   1.0471784    6.3465E-01    2.4697E-02
   1.0511792    6.3727E-01    2.2657E-02
   1.0551910    6.6221E-01    2.0494E-02
   1.0592134    6.7290E-01    2.1062E-02
   1.0632465    6.5599E-01    2.3687E-02
   1.0672897    6.9765E-01    2.4378E-02
   1.0713431    6.9402E-01    2.6121E-02
   1.0754063    7.3629E-01    2.7955E-02
   1.0794793    6.6761E-01    2.7251E-02
   1.0835618    6.8086E-01    2.8472E-02
   1.0876535    7.0601E-01    2.7439E-02
   1.0917542    7.0998E-01    2.7053E-02
   1.0958639    6.7593E-01    2.6938E-02
   1.0999823    6.5452E-01    2.5614E-02
   1.1041090    6.9413E-01    2.3530E-02
   1.1082441    6.6350E-01    2.2997E-02
   1.1123871    6.5356E-01    2.2928E-02
   1.1165380    6.3273E-01    2.4428E-02
   1.1206967    6.2710E-01    2.7830E-02
   1.1248627    6.5160E-01    3.1059E-02
   1.1290358    6.1178E-01    2.9947E-02
   1.1332161    6.4393E-01    3.1436E-02
   1.1374034    6.2807E-01    3.0509E-02
   1.1415972    7.2236E-01    2.9839E-02
   1.1457974    6.9475E-01    3.0631E-02
   1.1500038    7.3422E-01    2.8320E-02
   1.1542163    7.0441E-01    2.6496E-02
   1.1584347    7.0061E-01    2.4442E-02
   1.1626587    7.3015E-01    2.1828E-02
   1.1668882    6.9087E-01    1.9668E-02
   1.1711229    7.0615E-01    1.7689E-02
   1.1753627    7.1867E-01    1.6833E-02
   1.1796074    7.4643E-01    1.5770E-02
   1.1838568    7.6772E-01    1.5514E-02
   1.1881107    7.9771E-01    1.7367E-02
   1.1923689    7.8130E-01    2.0125E-02
   1.1966312    8.0587E-01    2.1068E-02
   1.2008975    8.5459E-01    2.3064E-02
   1.2051674    8.8741E-01    2.2716E-02
   1.2094409    8.5647E-01    2.2153E-02
   1.2137179    8.9014E-01    2.2726E-02
   1.2179980    9.1308E-01    2.2094E-02
   1.2222812    9.0140E-01    2.1976E-02
   1.2265673    9.7451E-01    2.2032E-02
   1.2308559    9.0924E-01    2.0126E-02
   1.2351471    9.3549E-01    1.8445E-02
   1.2394406    9.3417E-01    1.6818E-02
   1.2437361    9.4501E-01    1.6511E-02
   1.2480338    9.6648E-01    1.6176E-02
   1.2523332    9.5398E-01    1.7626E-02
   1.2566341    9.4525E-01    2.1026E-02
   1.2609366    1.0420E+00    2.6528E-02
   1.2652404    1.0335E+00    2.8307E-02
   1.2695453    1.0951E+00    3.0908E-02
   1.2738512    1.1079E+00    2.7404E-02
   1.2781578    1.0752E+00    2.6241E-02
   1.2824652    1.0425E+00    2.3885E-02
   1.2867730    1.0763E+00    2.2477E-02
   1.2910812    1.0464E+00    2.2524E-02
   1.2953895    1.1096E+00    2.2088E-02
   1.2996979    1.0725E+00    2.1818E-02
   1.3040062    1.0368E+00    2.2218E-02
   1.3083142    1.0571E+00    2.0998E-02
   1.3126217    1.0138E+00    2.0022E-02
   1.3169287    1.0184E+00    1.8159E-02
   1.3212351    1.0027E+00    1.8719E-02
