#
# Generated by G. Mace, Thu Mar  1 20:10:31 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6401366           NaN           NaN
   0.6424185    1.5056E-01    1.0302E-01
   0.6446844    1.2750E-01    8.7578E-02
   0.6469355    2.3207E-01    8.6323E-02
   0.6491727    1.8701E-01    8.4217E-02
   0.6513973    9.1467E-02    8.2563E-02
   0.6536103    3.3349E-02    8.0934E-02
   0.6558126    5.2904E-02    7.3794E-02
   0.6580052    8.6717E-02    6.8421E-02
   0.6601893   -3.9679E-02    6.1610E-02
   0.6623657    1.2588E-01    6.2919E-02
   0.6645353   -1.8652E-02    6.0426E-02
   0.6666991    5.8336E-02    6.3271E-02
   0.6688579    5.4870E-02    6.0672E-02
   0.6710126    8.7242E-02    6.0392E-02
   0.6731642    2.4857E-02    5.8598E-02
   0.6753134   -5.2709E-05    6.2523E-02
   0.6774610    5.5377E-02    5.4350E-02
   0.6796079    6.9720E-02    5.3717E-02
   0.6817548    3.2091E-02    4.8613E-02
   0.6839024    5.3630E-02    4.6695E-02
   0.6860515    1.1483E-01    4.6334E-02
   0.6882029    7.0601E-02    4.7805E-02
   0.6903572    2.3216E-02    4.3618E-02
   0.6925151    1.7511E-01    4.2615E-02
   0.6946772    9.5830E-02    3.7919E-02
   0.6968443    1.1458E-01    3.7081E-02
   0.6990169    1.2872E-01    3.4784E-02
   0.7011957    1.9711E-01    3.3870E-02
   0.7033813    1.8777E-01    3.2994E-02
   0.7055742    1.7047E-01    3.2576E-02
   0.7077749    1.4002E-01    2.9488E-02
   0.7099842    1.2979E-01    2.9453E-02
   0.7122024    9.5815E-02    2.7462E-02
   0.7144301    1.1708E-01    2.8098E-02
   0.7166678    9.6393E-02    2.6573E-02
   0.7189160    1.0745E-01    2.6005E-02
   0.7211751    1.0331E-01    2.4726E-02
   0.7234457    1.0175E-01    2.4432E-02
   0.7257280    1.3049E-01    2.2928E-02
   0.7280226    1.4469E-01    2.3311E-02
   0.7303300    2.0066E-01    2.2184E-02
   0.7326503    2.4269E-01    2.2245E-02
   0.7349842    2.9438E-01    2.0947E-02
   0.7373319    3.3164E-01    2.0894E-02
   0.7396938    3.7985E-01    1.9180E-02
   0.7420701    3.6885E-01    1.9735E-02
   0.7444614    3.7369E-01    1.8732E-02
   0.7468678    3.8366E-01    1.9308E-02
   0.7492898    4.2419E-01    1.7825E-02
   0.7517275    4.0323E-01    1.7651E-02
   0.7541812    4.4875E-01    1.7190E-02
   0.7566513    4.2541E-01    1.8477E-02
   0.7591379    4.2942E-01    2.0463E-02
   0.7616414    3.1249E-01    2.2759E-02
   0.7641619    1.9851E-01    2.1542E-02
   0.7666997    1.6260E-01    1.9096E-02
   0.7692550    1.0347E-01    1.5052E-02
   0.7718281    1.1615E-01    1.3905E-02
   0.7744190    1.7971E-01    1.3442E-02
   0.7770279    1.9840E-01    1.3710E-02
   0.7796551    2.4326E-01    1.3434E-02
   0.7823007    2.6790E-01    1.3435E-02
   0.7849648    3.0241E-01    1.2760E-02
   0.7876476    2.9283E-01    1.3510E-02
   0.7903492    3.1018E-01    1.3237E-02
   0.7930698    3.5069E-01    1.3610E-02
   0.7958094    3.5168E-01    1.3883E-02
   0.7985681    3.8733E-01    1.3356E-02
   0.8013461    4.5654E-01    1.3344E-02
   0.8041434    5.2884E-01    1.3776E-02
   0.8069600    6.1762E-01    1.3373E-02
   0.8097962    6.7005E-01    1.3616E-02
   0.8126519    7.2810E-01    1.3069E-02
   0.8155271    7.1759E-01    1.2279E-02
   0.8184220    7.0873E-01    1.2371E-02
   0.8213365    6.6207E-01    1.2375E-02
   0.8242707    7.0282E-01    1.2370E-02
   0.8272246    7.1433E-01    1.2282E-02
   0.8301982    7.0572E-01    1.1558E-02
   0.8331915    6.6839E-01    1.2306E-02
   0.8362045    6.7849E-01    1.2180E-02
   0.8392373    6.6856E-01    1.2102E-02
   0.8422897    5.9507E-01    1.1501E-02
   0.8453618    5.3080E-01    1.1203E-02
   0.8484535    4.3673E-01    9.8810E-03
   0.8515649    4.7197E-01    9.5967E-03
   0.8546958    5.0092E-01    9.2286E-03
   0.8578462    5.2370E-01    9.3052E-03
   0.8610160    5.6780E-01    9.1455E-03
   0.8642053    6.0685E-01    9.5669E-03
   0.8674139    5.9608E-01    9.2016E-03
   0.8706418    5.9400E-01    9.2051E-03
   0.8738889    6.3218E-01    9.1246E-03
   0.8771551    7.0065E-01    9.3536E-03
   0.8804403    7.5077E-01    9.4554E-03
   0.8837444    7.4544E-01    9.4279E-03
   0.8870674    7.3065E-01    9.2939E-03
   0.8904091    7.1906E-01    9.2057E-03
   0.8937695    7.1400E-01    9.0245E-03
   0.8971484    7.3522E-01    9.4674E-03
   0.9005456    7.8794E-01    8.6651E-03
   0.9039612    8.3225E-01    9.3883E-03
   0.9073949    9.0509E-01    9.1354E-03
   0.9108467    9.4519E-01    9.3473E-03
   0.9143164    9.5487E-01    9.0795E-03
   0.9178038    9.7536E-01    8.8795E-03
   0.9213089    9.4888E-01    8.4064E-03
   0.9248315    9.5008E-01    8.4151E-03
   0.9283714    9.3348E-01    8.5955E-03
   0.9319286    9.2003E-01    8.9898E-03
   0.9355027    8.8386E-01    8.7627E-03
   0.9390938    8.9185E-01    8.7994E-03
   0.9427016    9.3196E-01    8.7720E-03
   0.9463260    9.5590E-01    8.5154E-03
   0.9499667    9.6123E-01    8.1669E-03
   0.9536238    9.9137E-01    8.0073E-03
   0.9572968    1.0071E+00    8.2835E-03
   0.9609858    1.0219E+00    8.1082E-03
   0.9646906    1.0168E+00    7.9555E-03
   0.9684108    1.0001E+00    7.8631E-03
   0.9721465    9.9847E-01    7.4981E-03
   0.9758973    1.0295E+00    7.5337E-03
   0.9796631    1.0376E+00    7.4557E-03
   0.9834437    1.0332E+00    7.3499E-03
   0.9872390    1.0148E+00    7.2801E-03
   0.9910487    9.4597E-01    7.2309E-03
   0.9948726    8.8753E-01    7.0517E-03
   0.9987106    8.8397E-01    6.8555E-03
   1.0025625    9.1463E-01    6.7152E-03
   1.0064280    9.3440E-01    6.7607E-03
   1.0103071    1.0009E+00    6.9980E-03
   1.0141993    1.0163E+00    6.9812E-03
   1.0181047    1.0117E+00    6.9966E-03
   1.0220228    9.9393E-01    6.9272E-03
   1.0259537    1.0200E+00    6.9194E-03
   1.0298970    1.0084E+00    6.8774E-03
   1.0338526    1.0105E+00    6.9195E-03
   1.0378202    1.0381E+00    6.7015E-03
   1.0417997    1.0785E+00    6.7323E-03
   1.0457908    1.0711E+00    6.5717E-03
   1.0497934    1.0880E+00    6.4115E-03
   1.0538071    1.0691E+00    6.1782E-03
   1.0578320    1.0915E+00    6.0466E-03
   1.0618676    1.0685E+00    5.8921E-03
   1.0659137    1.0924E+00    6.0517E-03
   1.0699704    1.1058E+00    6.1050E-03
   1.0740371    1.1257E+00    6.3400E-03
   1.0781138    1.1378E+00    6.3513E-03
