#
# Generated by G. Mace, Wed Mar 14 15:43:08 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6461433   -1.8496E-01    1.3277E+00
   0.6482967    9.1170E-01    1.0684E+00
   0.6504403    3.8622E+00    1.1118E+00
   0.6525749    1.3603E+00    1.0826E+00
   0.6547016    4.6040E+00    1.0669E+00
   0.6568212    3.8488E+00    1.0601E+00
   0.6589347    3.3425E+00    9.6937E-01
   0.6610430    1.0555E+00    9.6564E-01
   0.6631469    3.8880E+00    8.1177E-01
   0.6652472   -1.4778E+00    8.4109E-01
   0.6673449    3.3276E+00    8.4216E-01
   0.6694406    4.0492E+00    8.1106E-01
   0.6715353    2.2146E-01    8.4286E-01
   0.6736296   -1.6866E-01    6.9207E-01
   0.6757244    7.2571E-01    5.1484E-01
   0.6778203   -4.0993E+00    7.0352E-01
   0.6799181   -2.9746E+00    4.6098E-01
   0.6820185    6.3185E-01    6.2746E-01
   0.6841221   -1.5315E+00    6.8066E-01
   0.6862297   -3.3183E-01    4.9863E-01
   0.6883419    2.4700E+00    6.4214E-01
   0.6904592    1.5848E-01    5.9313E-01
   0.6925823    8.8816E-02    5.7838E-01
   0.6947119    6.6300E-01    5.2784E-01
   0.6968484    6.0755E-01    4.9327E-01
   0.6989925    2.3269E+00    4.2796E-01
   0.7011447   -1.8998E+00    4.2093E-01
   0.7033055    2.6337E+00    4.7158E-01
   0.7054754    1.4944E+00    3.6799E-01
   0.7076550    1.1132E+00    4.4915E-01
   0.7098448    1.0965E+00    4.7915E-01
   0.7120451    9.9671E-01    3.5195E-01
   0.7142565    1.4959E+00    3.2029E-01
   0.7164794   -3.5781E-01    3.2029E-01
   0.7187142    1.2903E+00    3.2329E-01
   0.7209615    1.9359E+00    2.8570E-01
   0.7232214    1.2454E+00    3.4059E-01
   0.7254945    8.3750E-01    3.7302E-01
   0.7277811   -1.7478E-01    2.5913E-01
   0.7300816    5.3809E-01    2.4374E-01
   0.7323962   -1.3106E+00    2.1020E-01
   0.7347255   -2.6384E-02    2.3845E-01
   0.7370696    1.3947E-01    2.4331E-01
   0.7394289    6.4781E-02    2.1321E-01
   0.7418038    6.8572E-01    2.1949E-01
   0.7441944   -3.2172E-01    2.0442E-01
   0.7466010    4.7389E-01    2.2404E-01
   0.7490240    6.2112E-01    1.8166E-01
   0.7514635   -3.9370E-01    1.8164E-01
   0.7539198    6.6149E-01    2.3395E-01
   0.7563932    2.5961E-01    1.9426E-01
   0.7588838   -3.9025E-01    2.8254E-01
   0.7613919    6.4233E-01    2.0067E-01
   0.7639177    4.3193E-01    1.9621E-01
   0.7664613    3.9118E-01    2.1325E-01
   0.7690229    4.0269E-03    1.8868E-01
   0.7716027   -1.4761E-01    1.5387E-01
   0.7742010    1.2611E-01    1.8329E-01
   0.7768176    7.2236E-01    1.8604E-01
   0.7794529    1.3013E-01    1.7078E-01
   0.7821070    7.6826E-02    1.4045E-01
   0.7847800    3.6719E-01    2.0799E-01
   0.7874720   -2.2956E-01    1.4683E-01
   0.7901830    3.2666E-01    1.2503E-01
   0.7929133    2.7106E-01    1.5223E-01
   0.7956628    2.4011E-01    1.2651E-01
   0.7984317    3.7172E-01    1.4181E-01
   0.8012199    2.2368E-01    1.5802E-01
   0.8040277    1.8674E-01    1.2358E-01
   0.8068551    2.0399E-01    1.1751E-01
   0.8097020   -1.3347E-01    1.1839E-01
   0.8125685   -1.4297E-01    1.1045E-01
   0.8154546    1.9310E-01    1.1623E-01
   0.8183604    4.4368E-01    9.6723E-02
   0.8212860    6.7780E-02    1.1222E-01
   0.8242311   -2.9746E-02    9.5644E-02
   0.8271961    2.0070E-01    1.0414E-01
   0.8301806    1.6806E-02    1.1414E-01
   0.8331848    2.9727E-01    1.2595E-01
   0.8362088   -4.0268E-02    9.5396E-02
   0.8392523   -4.9577E-02    1.1556E-01
   0.8423154    1.6040E-01    1.0968E-01
   0.8453981    2.5637E-02    8.8789E-02
   0.8485004   -5.6985E-02    9.3539E-02
   0.8516220    2.9703E-01    8.7693E-02
   0.8547632    8.6558E-02    8.1451E-02
   0.8579236    4.1584E-01    8.6597E-02
   0.8611034   -1.8013E-02    6.6797E-02
   0.8643023    1.5797E-01    6.9241E-02
   0.8675205    1.4289E-01    8.8847E-02
   0.8707577   -1.8557E-01    7.4850E-02
   0.8740138    1.4321E-02    5.7518E-02
   0.8772889   -1.0749E-01    8.0573E-02
   0.8805828   -1.0913E-01    8.3253E-02
   0.8838953    4.4931E-01    8.3152E-02
   0.8872265    1.8057E-01    6.4333E-02
   0.8905761   -1.1331E-01    8.0165E-02
   0.8939441    3.9228E-01    6.9572E-02
   0.8973304    1.8094E-02    7.3784E-02
   0.9007348    2.3302E-02    6.8672E-02
   0.9041572   -8.6419E-02    7.0664E-02
   0.9075975   -6.0827E-02    5.5423E-02
   0.9110555   -1.9097E-02    5.7508E-02
   0.9145312   -3.6569E-01    7.4660E-02
   0.9180243   -4.2551E-02    5.0466E-02
   0.9215348   -2.7880E-02    7.5557E-02
   0.9250624   -1.2564E-02    6.0400E-02
   0.9286071    2.2078E-01    5.9037E-02
   0.9321687    4.9599E-02    6.5978E-02
   0.9357470   -4.0710E-01    7.4869E-02
   0.9393419    6.8875E-02    7.1468E-02
   0.9429532    3.4885E-01    6.6428E-02
   0.9465808   -8.8363E-02    7.3607E-02
   0.9502245    1.8051E-02    6.5411E-02
   0.9538840    2.2543E-01    6.9809E-02
   0.9575593    5.1027E-02    6.2181E-02
   0.9612502    1.7858E-01    6.1545E-02
   0.9649566   -1.2392E-01    5.9382E-02
   0.9686781    5.8804E-02    6.7399E-02
   0.9724147   -2.0926E-03    6.1199E-02
   0.9761661    2.8698E-02    4.9233E-02
   0.9799323    2.3865E-01    4.7540E-02
   0.9837129   -3.7051E-02    5.1245E-02
   0.9875079    5.5006E-01    5.2813E-02
   0.9913170    3.8641E-02    4.5806E-02
   0.9951400    1.9261E-01    5.5470E-02
   0.9989768    5.4678E-01    5.4723E-02
   1.0028272    4.2620E-01    3.6984E-02
   1.0066909    3.5400E-01    4.5162E-02
   1.0105677    3.3368E-01    4.4979E-02
   1.0144576    3.5742E-01    4.1490E-02
   1.0183601    4.5300E-01    7.1626E-02
   1.0222753    4.0455E-01    4.4525E-02
   1.0262029    4.6655E-01    5.6727E-02
   1.0301427    4.5184E-01    5.0125E-02
   1.0340945    6.1024E-01    5.2862E-02
   1.0380579    4.9021E-01    6.5431E-02
   1.0420331    6.7278E-01    5.1318E-02
   1.0460196    6.3317E-01    4.8088E-02
   1.0500172    6.5528E-01    3.3934E-02
   1.0540258    6.9611E-01    3.5681E-02
   1.0580453    7.2406E-01    3.4858E-02
   1.0620751    5.7271E-01    3.6687E-02
   1.0661155    8.7592E-01    3.1761E-02
   1.0701660    1.0550E+00    4.6787E-02
   1.0742264    7.3526E-01    6.1305E-02
   1.0782965    7.7022E-01    4.0370E-02
   1.0823762    7.5859E-01    5.2622E-02
   1.0864652    6.3639E-01    4.2638E-02
   1.0905634    4.3405E-01    4.3309E-02
   1.0946705    2.1461E-01    4.1555E-02
   1.0987864    3.4303E-01    3.7832E-02
   1.1029108    2.3287E-01    3.8211E-02
   1.1070434    8.6317E-02    3.0638E-02
   1.1111841    1.3932E-01    2.8504E-02
   1.1153328   -8.9141E-02    2.6205E-02
   1.1194892    5.0015E-02    3.0821E-02
   1.1236531   -9.4522E-02    3.2396E-02
   1.1278243    1.3297E-01    3.3305E-02
   1.1320025    1.4691E-01    3.5998E-02
   1.1361877    1.3915E-02    3.9760E-02
   1.1403795   -8.4464E-02    3.3623E-02
   1.1445780   -3.5093E-02    4.3435E-02
   1.1487826   -8.2940E-02    4.2262E-02
   1.1529934    3.2855E-02    3.4537E-02
   1.1572101    6.2653E-02    3.9707E-02
   1.1614325   -1.6693E-01    2.8917E-02
   1.1656604    1.9814E-01    2.5183E-02
   1.1698936   -4.2401E-02    2.4504E-02
   1.1741320   -4.8382E-02    2.5797E-02
   1.1783754   -4.5939E-02    2.4779E-02
   1.1826234    8.7242E-02    2.0164E-02
   1.1868759    2.5840E-01    2.3618E-02
   1.1911329    1.8583E-01    2.2981E-02
   1.1953940    2.3112E-01    2.4260E-02
   1.1996591    4.2419E-01    2.9736E-02
   1.2039281    3.2402E-01    3.3102E-02
   1.2082006    3.4289E-01    3.0313E-02
   1.2124766    4.0887E-01    3.1178E-02
   1.2167559    5.7467E-01    4.2775E-02
   1.2210381    5.4176E-01    3.3506E-02
   1.2253233    7.2349E-01    3.6073E-02
   1.2296113    7.5854E-01    3.8175E-02
   1.2339017    7.1832E-01    3.0827E-02
   1.2381945    8.2531E-01    4.2875E-02
   1.2424896    7.3855E-01    3.8107E-02
   1.2467866    7.9570E-01    3.1341E-02
   1.2510854    9.8337E-01    3.7038E-02
   1.2553860    9.6753E-01    4.7991E-02
   1.2596880    1.0996E+00    4.8311E-02
   1.2639915    1.0166E+00    4.3989E-02
   1.2682961    1.0830E+00    6.9673E-02
   1.2726017    1.2534E+00    7.1512E-02
   1.2769082    1.0659E+00    5.5598E-02
   1.2812153    8.4662E-01    6.8139E-02
   1.2855231    7.9904E-01    3.3628E-02
   1.2898312    9.8343E-01    4.1221E-02
   1.2941394    6.7260E-01    3.3756E-02
   1.2984478    6.9535E-01    3.4321E-02
   1.3027561    5.7174E-01    3.8270E-02
   1.3070642    4.1009E-01    3.9286E-02
   1.3113719    4.6833E-01    3.7731E-02
   1.3156791    4.6429E-01    3.4877E-02
   1.3199856    2.9459E-01    2.5788E-02
   1.3242913    2.7984E-01    3.0053E-02
   1.3285961    2.6076E-01    2.1905E-02
   1.3328998    7.7051E-02    1.8196E-02
   1.3372023    6.0675E-03    1.8635E-02
   1.3415034   -1.4584E-01    1.8527E-02
   1.3458030    2.8829E-03    3.0854E-02
   1.3501010   -5.3363E-03    2.5504E-02
   1.3543972    4.6512E-02    3.5966E-02
   1.3586916   -4.8567E-02    4.0649E-02
   1.3629838    1.0899E-01    5.8863E-02
   1.3672740   -2.6763E-01    8.6645E-02
   1.3715620    4.4239E-02    5.5726E-02
   1.3758476   -2.4418E-02    4.1011E-02
   1.3801306    7.6947E-02    5.3934E-02
   1.3844111   -5.8379E-02    5.5647E-02
   1.3886888    2.2908E-01    5.1627E-02
   1.3929638   -3.4260E-01    6.4147E-02
   1.3972356    2.0530E-01    6.3669E-02
   1.4015045   -3.6414E-05    6.1825E-02
   1.4057702   -6.5163E-02    5.1810E-02
   1.4100326   -1.1111E-01    7.1769E-02
   1.4142916    5.8587E-02    5.0011E-02
   1.4185473    6.7114E-02    3.8588E-02
   1.4227992    3.5706E-02    4.3741E-02
   1.4270475    1.2056E-01    3.5461E-02
   1.4312921    1.3366E-01    3.5433E-02
   1.4355327   -4.7620E-02    3.9155E-02
   1.4397694   -7.9019E-03    2.7898E-02
   1.4440020    2.0958E-02    2.9465E-02
   1.4482305    3.9254E-02    3.2180E-02
   1.4524547    8.2804E-02    3.2659E-02
   1.4566747    2.4321E-01    3.7805E-02
   1.4608902    2.2376E-01    4.9987E-02
   1.4651012   -7.7217E-02    4.7316E-02
   1.4693078   -2.1164E-03    3.0266E-02
   1.4735096    2.1696E-01    2.5881E-02
   1.4777068   -6.9207E-02    3.6004E-02
   1.4818991    1.4541E-01    3.0715E-02
   1.4860866    2.0226E-02    3.6347E-02
   1.4902691    1.4144E-01    3.6571E-02
   1.4944466    1.8652E-01    2.6766E-02
   1.4986191    2.3256E-02    2.8173E-02
   1.5027865    3.8216E-02    3.8213E-02
   1.5069486   -2.5537E-02    3.8191E-02
   1.5111055    2.0557E-01    2.9260E-02
   1.5152570    1.5863E-01    3.0324E-02
   1.5194032    2.4130E-01    3.2199E-02
   1.5235440    2.4957E-01    3.5773E-02
   1.5276792    2.3175E-01    4.6817E-02
   1.5318089    4.2467E-01    4.4791E-02
   1.5359330    1.5509E-01    3.1296E-02
   1.5400515    5.0097E-01    3.6071E-02
   1.5441642    3.7907E-01    3.7806E-02
