#WAVE	TRANSMISSION
1.245328	0.00040199999999999996
1.2454290000000001	0.000344
1.24553	0.000268
1.245631	0.00026000000000000003
1.245732	0.000261
1.245833	0.000405
1.245934	0.000562
1.246035	0.000549
1.2461360000000001	0.000524
1.246237	0.0005740000000000001
1.2463389999999999	0.000627
1.24644	0.0007059999999999999
1.246541	0.000785
1.246642	0.000786
1.246743	0.00079
1.246844	0.000921
1.246945	0.0010550000000000002
1.2470459999999999	0.001265
1.247148	0.001475
1.247249	0.001684
1.24735	0.001891
1.247451	0.002075
1.247552	0.00227
1.247654	0.002558
1.247755	0.002857
1.2478559999999999	0.0032229999999999997
1.247957	0.00361
1.248058	0.004106
1.24816	0.004683
1.248261	0.0056240000000000005
1.248362	0.006591
1.2484629999999999	0.007662
1.248565	0.008841
1.248666	0.010383
1.248767	0.012053
1.248869	0.01409
1.2489700000000001	0.016346
1.2490709999999998	0.019169
1.2491729999999999	0.022289
1.249274	0.026082
1.249375	0.030423000000000002
1.249477	0.035862
1.249578	0.041818
1.249679	0.048702999999999996
1.249781	0.056525
1.249882	0.065849
1.249983	0.07598300000000001
1.2500850000000001	0.087283
1.250186	0.09967100000000001
1.2502879999999998	0.11348
1.250389	0.128048
1.250491	0.143517
1.250592	0.160147
1.250694	0.17796800000000002
1.250795	0.19650499999999999
1.250896	0.21569899999999997
1.250998	0.23470100000000002
1.251099	0.25354699999999997
1.251201	0.271741
1.2513020000000001	0.289478
1.2514040000000002	0.307125
1.2515049999999999	0.32474000000000003
1.251607	0.340431
1.251708	0.355049
1.25181	0.368116
1.2519120000000001	0.380406
1.2520129999999998	0.39091
1.2521149999999999	0.40066
1.252216	0.40861
1.252318	0.415889
1.252419	0.42153500000000005
1.252521	0.42666400000000004
1.252623	0.43052799999999997
1.252724	0.43405699999999997
1.252826	0.43665600000000004
1.252928	0.43905500000000003
1.2530290000000002	0.440816
1.253131	0.44249099999999997
1.253233	0.443679
1.253334	0.44480200000000003
1.253436	0.44599700000000003
1.2535370000000001	0.4472
1.253639	0.448154
1.253741	0.449096
1.253843	0.45006199999999996
1.253944	0.451028
1.254046	0.45182
1.254148	0.452599
1.25425	0.453502
1.254351	0.45438999999999996
1.254453	0.45511
1.2545549999999999	0.45581099999999997
1.254657	0.456373
1.254758	0.45693
1.25486	0.457466
1.2549620000000001	0.45803999999999995
1.255064	0.45878599999999997
1.255166	0.459527
1.255267	0.460247
1.255369	0.460887
1.255471	0.461291
1.255573	0.461679
1.255675	0.462031
1.2557770000000001	0.462399
1.255878	0.46280299999999996
1.2559799999999999	0.46316
1.256082	0.46346400000000004
1.256184	0.46373400000000004
1.256286	0.463941
1.2563879999999998	0.464124
1.2564899999999999	0.46427799999999997
1.256592	0.46446899999999997
1.256694	0.464703
1.2567959999999998	0.464922
1.2568979999999998	0.465129
1.257	0.46527799999999997
1.257102	0.46534
1.257204	0.465371
1.257306	0.46538
1.257408	0.46529
1.2575100000000001	0.46513999999999994
1.2576120000000002	0.465008
1.257714	0.464884
1.257816	0.464817
1.257918	0.464772
1.2580200000000001	0.464787
1.258122	0.464822
1.258224	0.464796
1.258326	0.46475200000000005
1.258428	0.46483800000000003
1.25853	0.46495200000000003
1.258632	0.464976
1.258734	0.46498500000000004
1.258836	0.464898
1.258938	0.464801
1.259041	0.464779
1.2591430000000001	0.464761
1.2592450000000002	0.464692
1.259347	0.464621
1.259449	0.46455
1.259551	0.464475
1.259654	0.46432399999999996
1.2597559999999999	0.464183
1.259858	0.46411199999999997
1.25996	0.464038
1.260062	0.46396400000000004
1.260165	0.463863
1.260267	0.463591
1.260369	0.463344
1.260471	0.463179
1.260574	0.463005
1.2606760000000001	0.46281300000000003
1.2607780000000002	0.462629
1.26088	0.462463
1.260983	0.462297
1.261085	0.46209799999999995
1.261187	0.46186000000000005
1.26129	0.461574
1.261392	0.461265
1.2614940000000001	0.46092700000000003
1.261596	0.46061499999999994
1.261699	0.46033
1.261801	0.45997200000000005
1.2619040000000001	0.459553
1.262006	0.45911899999999994
1.262108	0.45867399999999997
1.262211	0.458247
1.262313	0.45782799999999996
1.262415	0.457337
1.262518	0.456812
1.26262	0.45611199999999996
1.262723	0.455348
1.262825	0.45437700000000003
1.262928	0.453346
1.2630299999999999	0.45211899999999994
1.263133	0.450849
1.263235	0.44923100000000005
1.2633370000000002	0.447561
1.26344	0.445722
1.263542	0.443866
1.2636450000000001	0.44165
1.263747	0.439409
1.26385	0.436542
1.263953	0.433621
1.264055	0.42997299999999994
1.264158	0.426259
1.26426	0.42191000000000006
1.264363	0.41740200000000005
1.264465	0.412091
1.2645680000000001	0.406533
1.2646700000000002	0.400104
1.264773	0.393243
1.2648760000000001	0.38521
1.2649780000000002	0.376656
1.265081	0.366964
1.265183	0.356555
1.2652860000000001	0.344909
1.2653889999999999	0.33331700000000003
1.265491	0.321799
1.265594	0.309
1.2656969999999998	0.29474
1.265799	0.280131
1.265902	0.26522399999999996
1.2660049999999998	0.249255
1.266108	0.23249899999999998
1.26621	0.21613400000000002
1.266313	0.199982
1.266416	0.183619
1.266518	0.167154
1.266621	0.152119
1.266724	0.137621
1.2668270000000001	0.124011
1.2669290000000002	0.110667
1.267032	0.099076
1.2671350000000001	0.087824
1.2672379999999999	0.077573
1.267341	0.067457
1.267443	0.059564
1.2675459999999998	0.051811
1.267649	0.045448
1.267752	0.039158
1.267855	0.034113
1.267958	0.02918
1.26806	0.025200999999999998
1.268163	0.021407
1.268266	0.018606
1.268369	0.015939
1.268472	0.013777000000000001
1.268575	0.011779000000000001
1.268678	0.010231
1.268781	0.008768999999999999
1.2688840000000001	0.007484
1.268987	0.0064269999999999996
1.269089	0.005733
1.269192	0.005039
1.269295	0.004344
1.269398	0.003729
1.269501	0.003195
1.2696040000000002	0.002794
1.269707	0.0025
1.26981	0.002207
1.2699129999999998	0.0019140000000000001
1.270016	0.0017280000000000002
1.270119	0.0015949999999999998
1.270222	0.0015199999999999999
1.270325	0.001468
1.270429	0.001287
1.270532	0.001072
1.270635	0.000992
1.270738	0.000938
1.2708409999999999	0.000883
1.270944	0.000828
1.271047	0.000696
1.27115	0.000562
1.271253	0.00047999999999999996
