#WAVE	TRANSMISSION
1.6582279999999998	0.013252000000000002
1.658363	0.011654000000000001
1.658497	0.010015999999999999
1.6586319999999999	0.008286
1.658766	0.006978
1.6589009999999997	0.00614
1.659036	0.005384000000000001
1.65917	0.004679
1.659305	0.004131
1.6594389999999999	0.003635
1.659574	0.003092
1.659709	0.002562
1.659843	0.00246
1.659978	0.002314
1.6601130000000002	0.001975
1.660247	0.0017050000000000001
1.660382	0.001576
1.6605169999999998	0.0014210000000000002
1.6606509999999999	0.0012369999999999998
1.660786	0.001101
1.6609209999999999	0.0009960000000000001
1.661055	0.000891
1.6611900000000002	0.000786
1.661325	0.000752
1.66146	0.000724
1.6615950000000002	0.000672
1.661729	0.000614
1.661864	0.000536
1.6619990000000002	0.00048300000000000003
1.662134	0.00048300000000000003
1.6622689999999998	0.00044500000000000003
