#LAM	FLX
1.11600	5.20000e-05
1.11700	0.000605000
1.11800	0.00115800
1.11900	0.000773000
1.12000	0.000387000
1.12100	0.000203000
1.12200	1.90000e-05
1.12300	0.000587000
1.12400	0.00115400
1.12500	0.00132700
1.12600	0.00149900
1.12700	0.00158400
1.12800	0.00166800
1.12900	0.00178900
1.13000	0.00191000
1.13100	0.00253000
1.13200	0.00314900
1.13300	0.00326700
1.13400	0.00338500
1.13500	0.00361400
1.13600	0.00384200
1.13700	0.00457200
1.13800	0.00530100
1.13900	0.00628600
1.14000	0.00727000
1.14100	0.00733900
1.14200	0.00740800
1.14300	0.00936500
1.14400	0.0113220
1.14500	0.0125700
1.14600	0.0138180
1.14700	0.0161030
1.14800	0.0183880
1.14900	0.0215890
1.15000	0.0247900
1.15100	0.0299720
1.15200	0.0351540
1.15300	0.0420340
1.15400	0.0489140
1.15500	0.0584870
1.15600	0.0680590
1.15700	0.0830600
1.15800	0.0980610
1.15900	0.121571
1.16000	0.145080
1.16100	0.179855
1.16200	0.214630
1.16300	0.263295
1.16400	0.311960
1.16500	0.373305
1.16600	0.434650
1.16700	0.499745
1.16800	0.564840
1.16900	0.619145
1.17000	0.673450
1.17100	0.706590
1.17200	0.739730
1.17300	0.751700
1.17400	0.763670
1.17500	0.762805
1.17600	0.761940
1.17700	0.755635
1.17800	0.749330
1.17900	0.743030
1.18000	0.736730
1.18100	0.731525
1.18200	0.726320
1.18300	0.724070
1.18400	0.721820
1.18500	0.721570
1.18600	0.721320
1.18700	0.723845
1.18800	0.726370
1.18900	0.730950
1.19000	0.735530
1.19100	0.740780
1.19200	0.746030
1.19300	0.752375
1.19400	0.758720
1.19500	0.765400
1.19600	0.772080
1.19700	0.778240
1.19800	0.784400
1.19900	0.790285
1.20000	0.796170
1.20100	0.801835
1.20200	0.807500
1.20300	0.811420
1.20400	0.815340
1.20500	0.818805
1.20600	0.822270
1.20700	0.825250
1.20800	0.828230
1.20900	0.830450
1.21000	0.832670
1.21100	0.833760
1.21200	0.834850
1.21300	0.836225
1.21400	0.837600
1.21500	0.838025
1.21600	0.838450
1.21700	0.839515
1.21800	0.840580
1.21900	0.841560
1.22000	0.842540
1.22100	0.843460
1.22200	0.844380
1.22300	0.845320
1.22400	0.846260
1.22500	0.847285
1.22600	0.848310
1.22700	0.849675
1.22800	0.851040
1.22900	0.853525
1.23000	0.856010
1.23100	0.857575
1.23200	0.859140
1.23300	0.861095
1.23400	0.863050
1.23500	0.864405
1.23600	0.865760
1.23700	0.867640
1.23800	0.869520
1.23900	0.870480
1.24000	0.871440
1.24100	0.871960
1.24200	0.872480
1.24300	0.872300
