#LAM	FLX
2.13330	0.00414700
2.13350	0.00430300
2.13370	0.00461500
2.13390	0.00481800
2.13410	0.00506900
2.13430	0.00531200
2.13450	0.00559400
2.13470	0.00585600
2.13490	0.00623400
2.13510	0.00648200
2.13530	0.00684800
2.13550	0.00718600
2.13570	0.00761000
2.13590	0.00801000
2.13610	0.00833100
2.13630	0.00892100
2.13650	0.00926300
2.13670	0.00985600
2.13690	0.0103330
2.13710	0.0110100
2.13730	0.0114500
2.13750	0.0122440
2.13770	0.0128030
2.13790	0.0136460
2.13810	0.0143680
2.13830	0.0151420
2.13850	0.0160330
2.13870	0.0168620
2.13890	0.0178460
2.13910	0.0188090
2.13920	0.0199960
2.13940	0.0209690
2.13960	0.0224970
2.13980	0.0234630
2.14000	0.0251180
2.14020	0.0264100
2.14040	0.0281030
2.14060	0.0296830
2.14080	0.0313260
2.14100	0.0332440
2.14120	0.0353190
2.14140	0.0372910
2.14160	0.0391790
2.14180	0.0420160
2.14200	0.0440220
2.14220	0.0472610
2.14240	0.0494260
2.14260	0.0531940
2.14280	0.0559010
2.14300	0.0597170
2.14320	0.0631890
2.14340	0.0667640
2.14360	0.0709030
2.14380	0.0749300
2.14400	0.0797850
2.14420	0.0838450
2.14440	0.0897840
2.14460	0.0947380
2.14480	0.101344
2.14500	0.105935
2.14520	0.113605
2.14540	0.118856
2.14560	0.127116
2.14580	0.134391
2.14600	0.141683
2.14620	0.150761
2.14640	0.158281
2.14660	0.167958
2.14680	0.176522
2.14700	0.186665
2.14720	0.196503
2.14740	0.208449
2.14760	0.216963
2.14780	0.230808
2.14800	0.241182
2.14820	0.255301
2.14840	0.266601
2.14860	0.279975
2.14880	0.293556
2.14900	0.306570
2.14920	0.321088
2.14940	0.334426
2.14960	0.350075
2.14980	0.363590
2.15000	0.380839
2.15020	0.392615
2.15040	0.410926
2.15060	0.423932
2.15080	0.441589
2.15100	0.454611
2.15120	0.471894
2.15140	0.486678
2.15160	0.502529
2.15180	0.516856
2.15200	0.529093
2.15220	0.546319
2.15240	0.557696
2.15260	0.573076
2.15280	0.584660
2.15300	0.599276
2.15320	0.610006
2.15340	0.624421
2.15360	0.633487
2.15380	0.646350
2.15400	0.656572
2.15420	0.666639
2.15440	0.676764
2.15460	0.683381
2.15480	0.692862
2.15500	0.700933
2.15520	0.707363
2.15540	0.714072
2.15560	0.721431
2.15580	0.725499
2.15600	0.731990
2.15620	0.736140
2.15640	0.740308
2.15660	0.744822
2.15680	0.748274
2.15700	0.750733
2.15720	0.754101
2.15740	0.756680
2.15760	0.758792
2.15780	0.761391
2.15800	0.762141
2.15820	0.764264
2.15840	0.765534
2.15860	0.766426
2.15880	0.767880
2.15900	0.768515
2.15920	0.768632
2.15930	0.770313
2.15950	0.770079
2.15970	0.770522
2.15990	0.771238
2.16010	0.771137
2.16030	0.771767
2.16050	0.772066
2.16070	0.771587
2.16090	0.772385
2.16110	0.771888
2.16130	0.771373
2.16150	0.772308
2.16170	0.771814
2.16190	0.771475
2.16210	0.772041
2.16230	0.771255
2.16250	0.771203
2.16270	0.771561
2.16290	0.770553
2.16310	0.771251
2.16330	0.770714
2.16350	0.770320
2.16370	0.770202
2.16390	0.769715
2.16410	0.768739
2.16430	0.769286
2.16450	0.768403
2.16470	0.768078
2.16490	0.767979
2.16510	0.766797
2.16530	0.766850
2.16550	0.765944
2.16570	0.765113
2.16590	0.765133
2.16610	0.764303
2.16630	0.763401
2.16650	0.763397
2.16670	0.762091
2.16690	0.761801
2.16710	0.761523
2.16730	0.760189
2.16750	0.760164
2.16770	0.759708
2.16790	0.758084
2.16810	0.758476
2.16830	0.757288
2.16850	0.756440
2.16870	0.756910
2.16890	0.755798
2.16910	0.755326
2.16930	0.755592
2.16950	0.754236
2.16970	0.754408
2.16990	0.753959
2.17010	0.752903
2.17030	0.753567
2.17050	0.753038
2.17070	0.751971
2.17090	0.752394
2.17110	0.751368
2.17130	0.750838
2.17150	0.751040
2.17170	0.750079
2.17190	0.749660
2.17210	0.748966
2.17230	0.747082
2.17250	0.747017
2.17270	0.745463
2.17290	0.743484
2.17310	0.742208
2.17330	0.739519
2.17350	0.737245
2.17370	0.734105
2.17390	0.730565
2.17410	0.726783
2.17430	0.723367
2.17450	0.716977
2.17470	0.713041
2.17490	0.705961
2.17510	0.699239
2.17530	0.691262
2.17550	0.683650
2.17570	0.673718
2.17590	0.665214
2.17610	0.654643
2.17630	0.642579
2.17650	0.631809
2.17670	0.617200
2.17690	0.606233
2.17710	0.589374
2.17730	0.575998
2.17750	0.558442
2.17770	0.545132
2.17790	0.525910
2.17810	0.510366
2.17830	0.490931
2.17850	0.473998
2.17870	0.455817
2.17890	0.436656
2.17910	0.418785
2.17920	0.399963
2.17940	0.384725
2.17960	0.363436
2.17980	0.349133
2.18000	0.327860
2.18020	0.314732
2.18040	0.294103
2.18060	0.280043
2.18080	0.262414
2.18100	0.248188
2.18120	0.234025
2.18140	0.219769
2.18160	0.206921
2.18180	0.193091
2.18200	0.182977
2.18220	0.169707
2.18240	0.160058
2.18260	0.148675
2.18280	0.141291
2.18300	0.130468
2.18320	0.122776
2.18340	0.113750
2.18360	0.106997
2.18380	0.0995690
2.18400	0.0930750
2.18420	0.0868700
2.18440	0.0812540
2.18460	0.0767800
2.18480	0.0711740
2.18500	0.0673070
2.18520	0.0623760
2.18540	0.0592580
2.18560	0.0548490
2.18580	0.0517620
2.18600	0.0479290
2.18620	0.0455370
2.18640	0.0425360
2.18660	0.0398950
2.18680	0.0375330
2.18700	0.0354440
2.18720	0.0334460
2.18740	0.0312840
2.18760	0.0296290
2.18780	0.0276900
2.18800	0.0265120
2.18820	0.0247230
2.18840	0.0236620
2.18860	0.0220660
2.18880	0.0210610
2.18900	0.0197180
