#LAM	FLX
2.09410	0.00409300
2.09430	0.00433800
2.09450	0.00458200
2.09470	0.00481900
2.09490	0.00500900
2.09510	0.00531000
2.09530	0.00554500
2.09550	0.00581300
2.09570	0.00613800
2.09590	0.00645400
2.09610	0.00675600
2.09630	0.00712900
2.09650	0.00753500
2.09670	0.00788900
2.09690	0.00833200
2.09710	0.00876500
2.09730	0.00927900
2.09750	0.00983000
2.09770	0.0102530
2.09790	0.0108540
2.09810	0.0114090
2.09830	0.0120590
2.09850	0.0126780
2.09870	0.0133910
2.09890	0.0142010
2.09910	0.0150470
2.09930	0.0158490
2.09950	0.0168080
2.09970	0.0178220
2.09990	0.0187630
2.10010	0.0199530
2.10030	0.0210390
2.10050	0.0223380
2.10070	0.0238510
2.10090	0.0251990
2.10110	0.0266420
2.10130	0.0281860
2.10150	0.0299920
2.10170	0.0317740
2.10190	0.0338030
2.10210	0.0358170
2.10230	0.0382210
2.10250	0.0406220
2.10270	0.0432530
2.10290	0.0460010
2.10310	0.0487500
2.10330	0.0519540
2.10350	0.0551830
2.10370	0.0587120
2.10390	0.0622530
2.10410	0.0664100
2.10430	0.0706650
2.10450	0.0751700
2.10470	0.0796810
2.10490	0.0852070
2.10510	0.0903240
2.10530	0.0963840
2.10550	0.102091
2.10570	0.108933
2.10590	0.115591
2.10610	0.123054
2.10630	0.130425
2.10650	0.138363
2.10670	0.146915
2.10690	0.155312
2.10710	0.164916
2.10730	0.173669
2.10750	0.185422
2.10770	0.195507
2.10790	0.207821
2.10810	0.218714
2.10830	0.231166
2.10850	0.243639
2.10870	0.256519
2.10890	0.269472
2.10910	0.282929
2.10930	0.297515
2.10950	0.311739
2.10970	0.327548
2.10990	0.340142
2.11010	0.357728
2.11020	0.371663
2.11040	0.389507
2.11060	0.403306
2.11080	0.421410
2.11100	0.437609
2.11120	0.453436
2.11140	0.469511
2.11160	0.484647
2.11180	0.500991
2.11200	0.515091
2.11220	0.531638
2.11240	0.543909
2.11260	0.561524
2.11280	0.574081
2.11300	0.589648
2.11320	0.601580
2.11340	0.615634
2.11360	0.627426
2.11380	0.640858
2.11400	0.651186
2.11420	0.661295
2.11440	0.672759
2.11460	0.681435
2.11480	0.690903
2.11500	0.697511
2.11520	0.706531
2.11540	0.713536
2.11560	0.721995
2.11580	0.726347
2.11600	0.732779
2.11620	0.737860
2.11640	0.744505
2.11660	0.751056
2.11680	0.753183
2.11700	0.755546
2.11720	0.759003
2.11740	0.761674
2.11760	0.764522
2.11780	0.767746
2.11800	0.770414
2.11820	0.772969
2.11840	0.773878
2.11860	0.775800
2.11880	0.777070
2.11900	0.778218
2.11920	0.779365
2.11940	0.779814
2.11960	0.779442
2.11980	0.779467
2.12000	0.782017
2.12020	0.786373
2.12040	0.788308
2.12060	0.783762
2.12080	0.777267
2.12100	0.776797
2.12120	0.781602
2.12140	0.783101
2.12160	0.783203
2.12180	0.783359
2.12200	0.783467
2.12220	0.783272
2.12240	0.783179
2.12260	0.783562
2.12280	0.783591
2.12300	0.783127
2.12320	0.783330
2.12340	0.783281
2.12360	0.782610
2.12380	0.782452
2.12400	0.782229
2.12420	0.781157
2.12440	0.781280
2.12460	0.780934
2.12480	0.780499
2.12500	0.780616
2.12520	0.780076
2.12540	0.779297
2.12560	0.778478
2.12580	0.777953
2.12600	0.777289
2.12620	0.776864
2.12640	0.776098
2.12660	0.776182
2.12680	0.774938
2.12700	0.774367
2.12720	0.774299
2.12740	0.773812
2.12760	0.772693
2.12780	0.772404
2.12800	0.772030
2.12820	0.771228
2.12840	0.770987
2.12860	0.769422
2.12880	0.770864
2.12900	0.771130
2.12920	0.770245
2.12940	0.769316
2.12960	0.768760
2.12980	0.768788
2.13000	0.768534
2.13020	0.767782
2.13040	0.769261
2.13060	0.769356
2.13080	0.769466
2.13100	0.769586
2.13120	0.769955
2.13140	0.770325
2.13160	0.770851
2.13180	0.771009
2.13200	0.771282
2.13220	0.771283
2.13240	0.771385
2.13260	0.771057
2.13280	0.770827
2.13300	0.770734
2.13320	0.770238
2.13340	0.768576
2.13360	0.767222
2.13380	0.765691
2.13400	0.763579
2.13420	0.760515
2.13440	0.757458
2.13460	0.752541
2.13480	0.748514
2.13500	0.742979
2.13520	0.736942
2.13540	0.729785
2.13560	0.722674
2.13580	0.713827
2.13600	0.704301
2.13620	0.694112
2.13640	0.682629
2.13660	0.671403
2.13680	0.655604
2.13700	0.642006
2.13720	0.625685
2.13740	0.612867
2.13760	0.594269
2.13780	0.577839
2.13800	0.558069
2.13820	0.541378
2.13840	0.520760
2.13860	0.500461
2.13880	0.481772
2.13900	0.462183
2.13920	0.444231
2.13940	0.420869
2.13960	0.403239
2.13980	0.381470
2.14000	0.364011
2.14020	0.342362
2.14040	0.325474
2.14060	0.305864
2.14080	0.289660
2.14100	0.271803
2.14120	0.255110
2.14140	0.239718
2.14160	0.224566
2.14180	0.211431
2.14200	0.196351
2.14220	0.184735
2.14240	0.171322
2.14260	0.161707
2.14280	0.149202
2.14300	0.140773
2.14320	0.130095
2.14340	0.122008
2.14360	0.112683
2.14370	0.105305
2.14390	0.0978480
2.14410	0.0912540
2.14430	0.0856570
2.14450	0.0795870
2.14470	0.0750660
2.14490	0.0693310
2.14510	0.0654230
2.14530	0.0602410
2.14550	0.0567770
2.14570	0.0526850
2.14590	0.0495880
2.14610	0.0460210
2.14630	0.0431240
2.14650	0.0404930
2.14670	0.0378530
2.14690	0.0357460
2.14710	0.0332980
2.14730	0.0315210
2.14750	0.0293230
2.14770	0.0279140
2.14790	0.0260000
2.14810	0.0246190
2.14830	0.0230830
2.14850	0.0218550
2.14870	0.0205770
2.14890	0.0194030
2.14910	0.0182630
2.14930	0.0173160
2.14950	0.0163840
2.14970	0.0154930
2.14990	0.0147060
2.15010	0.0139530
2.15030	0.0132830
2.15050	0.0124500
2.15070	0.0118510
2.15090	0.0112120
2.15110	0.0107090
2.15130	0.0100930
2.15150	0.00969300
2.15170	0.00919100
2.15190	0.00875400
2.15210	0.00835800
2.15230	0.00790200
2.15250	0.00764100
2.15270	0.00727300
2.15290	0.00693600
2.15310	0.00659200
2.15330	0.00630300
2.15350	0.00604400
