#LAM	FLX
1.88740	0.00439500
1.88790	0.00444000
1.88840	0.00412000
1.88890	0.00450100
1.88940	0.00453200
1.88980	0.00451700
1.89030	0.00534100
1.89080	0.00550800
1.89130	0.00491300
1.89180	0.00500500
1.89230	0.00552400
1.89280	0.00563000
1.89330	0.00556900
1.89380	0.00584400
1.89430	0.00616500
1.89480	0.00618000
1.89530	0.00619500
1.89580	0.00665300
1.89630	0.00700400
1.89680	0.00714100
1.89730	0.00752300
1.89780	0.00811800
1.89830	0.00868200
1.89880	0.00843800
1.89930	0.00842300
1.89980	0.00904800
1.90030	0.00912500
1.90080	0.00883500
1.90130	0.00866700
1.90180	0.00968900
1.90230	0.0105290
1.90280	0.0107270
1.90330	0.0110170
1.90380	0.0113680
1.90430	0.0120090
1.90480	0.0125430
1.90530	0.0135350
1.90580	0.0135960
1.90630	0.0133060
1.90680	0.0141910
1.90720	0.0154110
1.90770	0.0153500
1.90820	0.0157470
1.90870	0.0176540
1.90920	0.0189970
1.90970	0.0192720
1.91020	0.0195620
1.91070	0.0206450
1.91120	0.0215760
1.91170	0.0224910
1.91220	0.0236820
1.91270	0.0245360
1.91320	0.0257110
1.91370	0.0271760
1.91420	0.0283510
1.91470	0.0299840
1.91520	0.0316770
1.91570	0.0331730
1.91620	0.0349270
1.91670	0.0360570
1.91720	0.0379790
1.91770	0.0405270
1.91820	0.0427700
1.91870	0.0449980
1.91920	0.0466160
1.91970	0.0491640
1.92020	0.0522770
1.92070	0.0553130
1.92120	0.0588840
1.92170	0.0623320
1.92220	0.0662380
1.92270	0.0698700
1.92320	0.0737610
1.92370	0.0784760
1.92420	0.0834050
1.92470	0.0886080
1.92510	0.0940700
1.92560	0.0999450
1.92610	0.106339
1.92660	0.112961
1.92710	0.119949
1.92760	0.127258
1.92810	0.135193
1.92860	0.145172
1.92910	0.154922
1.92960	0.163574
1.93010	0.175674
1.93060	0.186600
1.93110	0.197998
1.93160	0.211639
1.93210	0.223541
1.93260	0.238312
1.93310	0.254761
1.93360	0.271179
1.93410	0.289581
1.93460	0.304993
1.93510	0.320572
1.93560	0.341858
1.93610	0.363266
1.93660	0.386292
1.93710	0.404861
1.93760	0.428085
1.93810	0.454132
1.93860	0.476288
1.93910	0.501434
1.93960	0.525635
1.94010	0.550613
1.94060	0.577774
1.94110	0.603561
1.94160	0.628815
1.94210	0.652542
1.94260	0.677811
1.94300	0.702789
1.94350	0.724945
1.94400	0.746750
1.94450	0.767380
1.94500	0.787979
1.94550	0.808273
1.94600	0.825653
1.94650	0.840179
1.94700	0.855255
1.94750	0.868011
1.94800	0.879730
1.94850	0.894043
1.94900	0.905136
1.94950	0.912033
1.95000	0.921494
1.95050	0.929535
1.95100	0.933960
1.95150	0.939102
1.95200	0.942078
1.95250	0.944733
1.95300	0.948959
1.95350	0.949341
1.95400	0.948364
1.95450	0.949829
1.95500	0.950958
1.95550	0.951218
1.95600	0.954163
1.95650	0.956589
1.95700	0.957550
1.95750	0.957718
1.95800	0.956512
1.95850	0.955231
1.95900	0.957291
1.95950	0.958099
1.96000	0.955826
1.96040	0.955872
1.96090	0.955200
1.96140	0.952591
1.96190	0.953278
1.96240	0.954224
1.96290	0.952820
1.96340	0.953812
1.96390	0.954697
1.96440	0.955048
1.96490	0.956055
1.96540	0.956604
1.96590	0.956573
1.96640	0.955841
1.96690	0.957916
1.96740	0.958603
1.96790	0.959061
1.96840	0.961594
1.96890	0.960815
1.96940	0.961121
1.96990	0.962860
1.97040	0.962311
1.97090	0.962936
1.97140	0.963943
1.97190	0.963409
1.97240	0.964188
1.97290	0.965622
1.97340	0.965958
1.97390	0.966400
1.97440	0.967346
1.97490	0.966125
1.97540	0.964432
1.97590	0.964142
1.97640	0.963211
1.97690	0.963654
1.97740	0.966248
