#LAM	FLX
1.14800	0.00440000
1.14850	0.00460000
1.14900	0.00440000
1.14950	0.00490000
1.15000	0.00460000
1.15050	0.00620000
1.15100	0.00620000
1.15150	0.00690000
1.15200	0.00640000
1.15250	0.00700000
1.15300	0.00870000
1.15350	0.00950000
1.15400	0.00910000
1.15450	0.0104000
1.15500	0.0117000
1.15550	0.0128000
1.15600	0.0138000
1.15650	0.0149000
1.15700	0.0172000
1.15750	0.0182000
1.15800	0.0187000
1.15850	0.0216000
1.15900	0.0211000
1.15950	0.0255000
1.16000	0.0277000
1.16050	0.0283000
1.16100	0.0332000
1.16150	0.0352000
1.16200	0.0392000
1.16250	0.0410000
1.16300	0.0466000
1.16350	0.0496000
1.16400	0.0535000
1.16450	0.0586000
1.16500	0.0617000
1.16550	0.0670000
1.16600	0.0708000
1.16650	0.0775000
1.16700	0.0824000
1.16750	0.0893000
1.16800	0.0947000
1.16850	0.0989000
1.16900	0.106300
1.16950	0.110300
1.17000	0.117500
1.17050	0.121200
1.17100	0.126100
1.17150	0.133200
1.17200	0.136800
1.17250	0.139900
1.17300	0.144500
1.17350	0.148500
1.17400	0.144500
1.17450	0.155200
1.17500	0.159100
1.17550	0.157200
1.17600	0.164000
1.17650	0.165600
1.17700	0.167300
1.17750	0.161300
1.17800	0.167200
1.17850	0.167100
1.17900	0.171800
1.17950	0.166000
1.18000	0.171600
1.18050	0.173400
1.18100	0.172900
1.18150	0.171300
1.18200	0.160700
1.18250	0.172900
1.18300	0.174800
1.18350	0.175100
1.18400	0.174700
1.18450	0.170800
1.18500	0.168800
1.18550	0.176200
1.18600	0.175800
1.18650	0.175100
1.18700	0.175500
1.18750	0.171900
1.18800	0.172400
1.18850	0.171800
1.18900	0.176400
1.18950	0.177200
1.19000	0.177700
1.19050	0.176900
1.19100	0.176100
1.19150	0.178300
1.19200	0.176800
1.19250	0.178400
1.19300	0.178500
1.19350	0.172400
1.19400	0.178600
1.19450	0.177200
1.19500	0.176700
1.19550	0.176400
1.19600	0.177700
1.19650	0.176800
1.19700	0.177700
1.19750	0.173700
1.19800	0.177900
1.19850	0.175900
1.19900	0.172700
1.19950	0.176800
1.20000	0.176400
1.20050	0.176300
1.20100	0.175500
1.20150	0.175800
1.20200	0.173600
1.20250	0.176800
1.20300	0.176700
1.20350	0.172900
1.20400	0.168300
1.20450	0.175500
1.20500	0.170700
1.20550	0.177700
