#WAVE	TRANSMISSION
0.8728563	0.000401
0.8729271000000001	0.000407
0.8729978999999999	0.000414
0.8730687	0.00042
0.8731396	0.000426
0.8732103999999999	0.00043200000000000004
0.8732812	0.000436
0.8733521000000001	0.000437
0.8734228999999999	0.00043799999999999997
0.8734937	0.00044
0.8735646	0.00044100000000000004
0.8736354	0.000443
0.8737063	0.00044400000000000006
0.8737772	0.000446
0.873848	0.00044699999999999997
0.8739189	0.00044800000000000005
0.8739897999999999	0.00045
0.8740607	0.00045099999999999996
0.8741316000000001	0.000453
0.8742025	0.000454
0.8742735	0.000459
0.8743443999999999	0.000469
0.8744153	0.000478
0.8744862999999999	0.000488
0.8745572	0.0004980000000000001
0.8746282	0.0005070000000000001
0.8746991	0.000517
0.8747700999999999	0.000526
0.874841	0.000536
0.8749120000000001	0.000546
0.874983	0.0005549999999999999
0.8750540000000001	0.0005650000000000001
0.875125	0.000575
0.8751959999999999	0.000584
0.875267	0.000597
0.875338	0.000615
0.875409	0.000633
0.8754799999999999	0.00065
0.875551	0.000668
0.8756221	0.000686
0.8756931	0.000704
0.8757640999999999	0.000722
0.8758352	0.00074
0.8759062	0.000758
0.8759772000000001	0.000776
0.8760483	0.000794
0.8761192999999999	0.000811
0.8761904	0.0008289999999999999
0.8762615	0.0008470000000000001
0.8763325999999999	0.000865
0.8764037	0.000883
0.8764748	0.000901
0.8765459000000001	0.000919
0.876617	0.0009369999999999999
0.8766881	0.0009550000000000001
0.8767593000000001	0.000973
0.8768304	0.000992
0.8769014999999999	0.00101
0.8769727	0.0010279999999999998
0.8770438	0.001046
0.8771148999999999	0.001064
0.877186	0.001082
0.8772572	0.0011
0.8773284	0.001118
0.8773996	0.0011359999999999999
0.8774707	0.0011539999999999999
0.8775419	0.001172
0.8776130999999999	0.00119
0.8776843000000001	0.001209
0.8777555	0.001227
0.8778268	0.001245
0.8778978999999999	0.001263
0.8779691000000001	0.001281
0.8780403	0.001299
0.8781116	0.001318
0.8781827999999999	0.001336
0.8782540999999999	0.001356
0.8783253000000001	0.0013880000000000001
0.8783966000000001	0.001419
0.8784679	0.001451
0.8785391	0.001482
0.8786103999999999	0.0015140000000000002
0.8786816000000001	0.001545
0.8787529000000001	0.001577
0.8788242	0.0016079999999999998
0.8788954999999999	0.00164
0.8789667999999999	0.0016719999999999999
0.8790380999999999	0.001703
0.8791093999999999	0.0017350000000000002
0.8791808000000001	0.0017670000000000001
0.8792521000000001	0.0018
0.8793233	0.0018390000000000001
0.8793947	0.0018780000000000001
0.879466	0.001918
0.8795374	0.001957
0.8796088	0.001996
0.8796801	0.002036
0.8797514999999999	0.002075
0.8798229	0.0021149999999999997
0.8798942	0.002154
0.8799656000000001	0.002194
0.8800370000000001	0.0022329999999999997
0.8801084000000001	0.002273
0.8801798000000001	0.0023120000000000003
0.8802512	0.0023539999999999998
0.8803226000000001	0.002407
0.8803939000000001	0.00246
0.8804654000000001	0.002514
0.8805368	0.0025670000000000003
0.8806083	0.00262
0.8806797000000001	0.0026739999999999997
0.8807512000000001	0.002727
0.8808226	0.002781
0.8808940000000001	0.002834
0.8809655000000001	0.002888
0.8810370000000001	0.002942
0.8811084000000001	0.002995
0.8811799000000001	0.0030489999999999996
0.8812513999999999	0.003105
0.8813228999999999	0.0031780000000000003
0.8813943	0.003251
0.8814658999999999	0.003324
0.8815374	0.003397
0.8816089	0.003469
0.8816805	0.003542
0.8817520000000001	0.0036149999999999997
0.8818234	0.0036880000000000003
0.8818950000000001	0.0037619999999999997
0.8819665000000001	0.0038350000000000003
0.8820380999999999	0.003908
0.8821097	0.003981
0.8821813000000001	0.004055
0.8822527	0.0041329999999999995
0.8823243000000001	0.004236
0.8823959000000001	0.00434
0.8824675	0.004444
0.8825390999999999	0.004548
0.8826106	0.004652
0.8826823	0.004756
0.8827539000000001	0.00486
0.8828254999999999	0.004965
0.8828971999999999	0.005069
0.8829688	0.005174
0.8830403	0.005278
0.8831120000000001	0.005384000000000001
0.8831836999999999	0.005489
0.8832553	0.005601
0.8833270000000001	0.0057399999999999994
0.8833986	0.00588
0.8834702999999999	0.006019
0.8835419	0.006159
0.8836136	0.006299
0.8836852999999999	0.006439
0.8837569	0.006579000000000001
0.8838287	0.00672
0.8839004	0.00686
0.8839720999999999	0.007001
0.8840438	0.007142
0.8841155	0.0072829999999999995
0.8841872	0.007423999999999999
0.884259	0.007576
0.8843307	0.007765
0.8844023999999999	0.007955
0.8844741	0.008145
0.8845459000000001	0.008336
0.8846177	0.008526
0.8846895	0.008717
0.8847611999999999	0.008908
0.884833	0.009099
0.8849048	0.009290000000000001
0.8849766	0.009481999999999999
0.8850483	0.009673000000000001
0.8851201	0.009865
0.8851919	0.010057
0.8852638	0.010268000000000001
0.8853354999999999	0.010523999999999999
0.8854074000000001	0.010781
0.8854791999999999	0.011038
0.8855511	0.011295
0.8856229	0.011552
0.8856947000000001	0.01181
0.8857666	0.012068
0.8858384	0.012326
0.8859102999999999	0.012584999999999999
0.8859821	0.012843
0.8860540000000001	0.013102
0.8861259	0.013362
0.8861977999999999	0.013621000000000001
0.8862697	0.013911000000000001
0.8863416	0.014251
0.8864135000000001	0.014591
0.8864854	0.014931999999999999
0.8865573	0.015272999999999998
0.8866291999999999	0.015614
0.8867012000000001	0.015956
0.8867729999999999	0.016298
0.8868450000000001	0.016641
0.886917	0.016984
0.8869889	0.017327000000000002
0.8870608	0.017669999999999998
0.8871327999999999	0.018014
0.8872048	0.018358000000000003
0.8872768	0.018747
0.8873486999999999	0.019188
0.8874207000000001	0.01963
0.8874927	0.020072
0.8875647000000001	0.020515000000000002
0.8876367000000001	0.020958
0.8877086999999999	0.021401
0.8877808	0.021845
0.8878527	0.022289
0.8879248	0.022734
0.8879968	0.023178999999999998
0.8880688	0.023624000000000003
0.8881409	0.024071000000000002
0.8882129000000001	0.024516999999999997
0.888285	0.025034999999999998
0.888357	0.025606999999999998
0.8884291	0.026179
0.8885012000000001	0.026751999999999998
0.8885732	0.027326
0.8886453	0.0279
0.8887174999999999	0.028475
0.8887896000000001	0.02905
0.8888616	0.029626
0.8889336999999999	0.030202
0.8890058999999999	0.030779
0.8890779000000001	0.031356
0.8891501	0.031935000000000005
0.8892223	0.032514
0.8892943	0.033206
0.8893665000000001	0.033948
0.8894387	0.034691
0.8895108	0.035435
0.889583	0.036180000000000004
0.8896550999999999	0.036924
0.8897272999999999	0.037670999999999996
0.8897995000000001	0.038417
0.8898717	0.039164
0.8899438000000001	0.039912
0.890016	0.040658
0.8900882999999999	0.041397
0.8901604	0.042134
0.8902325999999999	0.042872
0.8903049000000001	0.043743000000000004
0.8903771	0.044638
0.8904493	0.045535
0.8905216	0.046432
0.8905938	0.047329
0.890666	0.048226
0.8907383	0.049124
0.8908105	0.050022000000000004
0.8908828	0.050921
0.8909551	0.051820000000000005
0.8910273	0.05271900000000001
0.8910996999999999	0.05362000000000001
0.891172	0.054520000000000006
0.8912441999999999	0.055420000000000004
0.8913165000000001	0.056448000000000005
0.8913888999999999	0.057478999999999995
0.8914611000000001	0.058509000000000005
0.8915334999999999	0.059539999999999996
0.8916058000000001	0.06057100000000001
0.8916781000000001	0.061603
0.8917504999999999	0.062636
0.8918229	0.063669
0.8918950999999999	0.0647
0.8919674999999999	0.065734
0.8920397999999999	0.06677000000000001
0.8921121999999999	0.06780900000000001
0.8921846	0.068848
0.8922568999999999	0.069913
0.8923293999999999	0.071114
0.8924018	0.072314
0.8924741	0.073514
0.8925466000000001	0.07471599999999999
0.8926189	0.075917
0.8926913000000001	0.07711900000000001
0.8927638000000001	0.078323
0.8928362	0.079527
0.8929085999999999	0.080731
0.8929811	0.081936
0.8930535	0.083139
0.893126	0.08434
0.8931984000000001	0.08554199999999999
0.8932709000000001	0.086809
0.8933433999999999	0.08819500000000001
0.8934158	0.08957999999999999
0.8934883	0.09096699999999999
0.8935607	0.09235399999999999
0.8936332	0.09374099999999999
0.8937058000000001	0.09512999999999999
0.8937782	0.09651900000000001
0.8938508	0.09790900000000001
0.8939232	0.099298
0.8939958	0.10069
0.8940683	0.10207999999999999
0.8941408	0.103473
0.8942134	0.10486600000000001
0.8942859000000001	0.10633599999999999
0.8943584000000001	0.107865
0.894431	0.10939600000000001
0.8945035	0.110928
0.8945761000000001	0.11246099999999999
0.8946487	0.113996
0.8947212999999999	0.11553
0.8947938	0.11706400000000002
0.8948664000000001	0.118599
0.8949391	0.12013599999999999
0.8950116	0.121673
0.8950843	0.12321900000000001
0.8951568	0.12476300000000001
0.8952295	0.12630999999999998
0.8953021000000001	0.12793800000000002
0.8953747	0.129591
0.8954474	0.131245
0.8955200000000001	0.132901
0.8955927	0.13455599999999998
0.8956653	0.136213
0.8957379999999999	0.137871
0.8958106	0.139529
0.8958833	0.141188
0.895956	0.142847
0.8960286	0.144505
0.8961013999999999	0.14615899999999998
0.896174	0.147812
0.8962467000000001	0.14946700000000002
0.8963194	0.15121099999999998
0.8963922000000001	0.15295599999999998
0.8964648	0.154699
0.8965376	0.156445
0.8966103999999999	0.158191
0.896683	0.159936
0.8967558000000001	0.161684
0.8968285	0.163432
0.8969013000000001	0.165182
0.8969739999999999	0.166931
0.8970468	0.168688
0.8971196	0.170452
0.8971924000000001	0.172214
0.8972651	0.173992
0.8973379000000001	0.175817
0.8974107	0.177644
0.8974834999999999	0.17947000000000002
0.8975563	0.1813
0.8976291	0.183127
0.897702	0.18495799999999998
0.8977748	0.18679
0.8978477	0.188623
0.8979204	0.19045399999999998
0.8979933000000001	0.19228800000000001
0.8980661	0.194113
0.8981389999999999	0.195937
0.8982118	0.197762
0.8982848	0.19958599999999999
0.8983575999999999	0.201405
0.8984305	0.203224
0.8985032999999999	0.20504299999999998
0.8985763000000001	0.206866
0.8986491	0.20868699999999998
0.8987221	0.210511
0.8987949000000001	0.212333
0.8988679	0.214158
0.8989406999999999	0.215982
0.8990137	0.217808
0.8990866	0.21963600000000003
0.8991596	0.22146300000000002
0.8992325000000001	0.22329200000000002
0.8993055	0.225064
0.8993783999999999	0.22682199999999997
0.8994513999999999	0.228581
0.8995243	0.230341
0.8995973	0.23210100000000003
0.8996702999999999	0.23386500000000002
0.8997433000000001	0.23562600000000003
0.8998162000000001	0.23738800000000002
0.8998893	0.23915300000000003
0.8999621999999999	0.24091700000000002
0.9000352999999999	0.242671
0.9001083000000001	0.24441100000000002
0.9001812	0.24614899999999998
0.9002543	0.24787800000000001
0.9003272999999999	0.249507
0.9004004000000001	0.251135
0.9004734000000001	0.252764
0.9005465	0.254393
0.9006195	0.25602199999999997
0.9006926	0.257651
0.9007656	0.259281
0.9008388	0.260913
0.9009118	0.26254299999999997
0.9009849	0.264173
0.901058	0.265793
0.9011311	0.267408
0.9012041999999999	0.269024
0.9012772000000001	0.270569
0.9013504000000001	0.272013
0.9014235	0.273457
0.9014967	0.274902
0.9015698	0.276346
0.9016429	0.27778800000000003
0.901716	0.27923200000000004
0.9017892	0.280677
0.9018624	0.282123
0.9019355	0.283568
