#LAM	FLX
1.02000	0.00000
1.05700	0.0120000
1.07400	0.0810000
1.07700	0.161000
1.08000	0.242000
1.08300	0.266000
1.10000	0.298000
1.11000	0.403000
1.12100	0.258000
1.13900	0.403000
1.14800	0.483000
1.15600	0.564000
1.15700	0.644000
1.15900	0.725000
1.16800	0.821000
1.17400	0.817000
1.19400	0.910000
1.20400	0.837000
1.21900	0.976000
1.24200	0.914000
1.27700	1.00000
1.31000	0.902000
1.32200	0.902000
1.33400	0.805000
1.34000	0.725000
1.34500	0.644000
1.34800	0.564000
1.34900	0.483000
1.35100	0.403000
1.35200	0.322000
1.35400	0.242000
1.35500	0.161000
1.35700	0.0810000
1.36700	0.0120000
1.38000	0.0560000
1.38600	0.0120000
1.45800	0.00000
