#LAM	FLX
1.14380	0.00406500
1.14400	0.00395100
1.14420	0.00383200
1.14440	0.00476000
1.14460	0.00441000
1.14480	0.00414800
1.14500	0.00483900
1.14520	0.00496500
1.14540	0.00505600
1.14560	0.00596200
1.14580	0.00616700
1.14600	0.00559800
1.14620	0.00616100
1.14640	0.00625500
1.14660	0.00634500
1.14680	0.00646100
1.14700	0.00714700
1.14720	0.00814700
1.14740	0.00813200
1.14760	0.00858700
1.14780	0.00879300
1.14800	0.00855500
1.14820	0.00945000
1.14840	0.0100090
1.14860	0.0100370
1.14880	0.0103740
1.14900	0.0106700
1.14920	0.0112410
1.14940	0.0112120
1.14960	0.0117500
1.14980	0.0131840
1.15000	0.0134200
1.15020	0.0134100
1.15040	0.0144190
1.15060	0.0153220
1.15080	0.0156640
1.15100	0.0162460
1.15120	0.0170340
1.15140	0.0175620
1.15160	0.0180550
1.15180	0.0187390
1.15200	0.0196860
1.15220	0.0206650
1.15240	0.0212150
1.15260	0.0217000
1.15280	0.0235700
1.15300	0.0247000
1.15320	0.0250190
1.15340	0.0257020
1.15360	0.0266060
1.15380	0.0282250
1.15400	0.0295610
1.15420	0.0308290
1.15440	0.0323050
1.15460	0.0336960
1.15480	0.0350910
1.15500	0.0360010
1.15520	0.0373060
1.15540	0.0394920
1.15560	0.0409400
1.15580	0.0421710
1.15600	0.0441170
1.15620	0.0460790
1.15640	0.0478200
1.15660	0.0497360
1.15680	0.0523970
1.15700	0.0546210
1.15720	0.0566470
1.15740	0.0594110
1.15760	0.0620830
1.15780	0.0658920
1.15800	0.0687130
1.15820	0.0711180
1.15840	0.0751340
1.15860	0.0776360
1.15880	0.0808900
1.15900	0.0858070
1.15920	0.0889880
1.15940	0.0927830
1.15960	0.0983740
1.15980	0.102811
1.16000	0.107165
1.16020	0.113473
1.16040	0.118683
1.16060	0.123147
1.16080	0.130165
1.16100	0.136527
1.16120	0.141930
1.16140	0.150202
1.16160	0.157794
1.16180	0.165266
1.16200	0.174978
1.16220	0.182515
1.16240	0.190540
1.16260	0.200925
1.16280	0.210394
1.16300	0.219630
1.16320	0.230656
1.16340	0.241692
1.16360	0.254804
1.16380	0.268726
1.16400	0.280951
1.16420	0.293732
1.16440	0.306815
1.16460	0.323266
1.16480	0.338124
