#LAM	FLX
1.45850	0.00493000
1.45900	0.00551000
1.45950	0.00587000
1.46000	0.00639000
1.46050	0.00671000
1.46100	0.00735000
1.46150	0.00780000
1.46200	0.00836000
1.46250	0.00920000
1.46300	0.00981000
1.46350	0.0105600
1.46400	0.0116700
1.46450	0.0128500
1.46500	0.0140400
1.46550	0.0154900
1.46600	0.0170000
1.46650	0.0187800
1.46700	0.0209000
1.46750	0.0233900
1.46800	0.0261700
1.46850	0.0292100
1.46900	0.0325200
1.46950	0.0363600
1.47000	0.0408300
1.47050	0.0459400
1.47100	0.0512200
1.47150	0.0571000
1.47200	0.0631400
1.47250	0.0703300
1.47300	0.0779900
1.47350	0.0867300
1.47400	0.0955800
1.47450	0.105160
1.47500	0.115600
1.47550	0.126950
1.47600	0.139340
1.47650	0.152330
1.47700	0.166020
1.47750	0.180280
1.47800	0.195430
1.47850	0.211750
1.47900	0.228100
1.47950	0.245450
1.48000	0.263140
1.48050	0.281850
1.48100	0.300990
1.48150	0.320540
1.48200	0.340900
1.48250	0.361400
1.48300	0.382770
1.48350	0.404480
1.48400	0.426540
1.48450	0.448790
1.48500	0.471330
1.48550	0.494450
1.48600	0.517520
1.48650	0.540650
1.48700	0.563890
1.48750	0.587160
1.48800	0.610280
1.48850	0.633160
1.48900	0.655900
1.48950	0.678050
1.49000	0.699370
1.49050	0.720340
1.49100	0.740510
1.49150	0.759580
1.49200	0.777740
1.49250	0.794680
1.49300	0.810330
1.49350	0.825000
1.49400	0.838850
1.49450	0.851120
1.49500	0.862440
1.49550	0.872710
1.49600	0.882540
1.49650	0.891200
1.49700	0.899030
1.49750	0.905670
1.49800	0.911480
1.49850	0.916670
1.49900	0.921340
1.49950	0.925020
1.50000	0.928220
1.50050	0.930940
1.50100	0.933460
1.50150	0.935560
1.50200	0.937530
1.50250	0.939040
1.50300	0.940440
1.50350	0.941730
1.50400	0.942670
1.50450	0.943510
1.50500	0.944440
1.50550	0.945680
1.50600	0.946930
1.50650	0.948040
1.50700	0.948970
1.50750	0.949800
1.50800	0.950740
1.50850	0.951860
1.50900	0.952620
1.50950	0.952960
1.51000	0.953400
1.51050	0.954010
1.51100	0.954640
1.51150	0.955290
1.51200	0.955580
1.51250	0.955700
1.51300	0.956040
1.51350	0.956190
1.51400	0.956120
1.51450	0.956070
1.51500	0.955930
1.51550	0.955750
1.51600	0.955470
1.51650	0.955180
1.51700	0.955230
1.51750	0.954880
1.51800	0.954700
1.51850	0.953960
1.51900	0.953220
1.51950	0.952770
1.52000	0.952210
1.52050	0.951640
1.52100	0.951160
1.52150	0.951030
1.52200	0.950820
1.52250	0.951050
1.52300	0.950990
1.52350	0.950910
1.52400	0.950870
1.52450	0.950700
1.52500	0.950290
1.52550	0.949770
1.52600	0.949480
1.52650	0.948990
1.52700	0.948780
1.52750	0.948900
1.52800	0.949040
1.52850	0.949200
1.52900	0.949480
1.52950	0.950010
1.53000	0.950320
1.53050	0.950710
1.53100	0.951190
1.53150	0.951320
1.53200	0.951580
1.53250	0.951660
1.53300	0.951710
1.53350	0.951630
1.53400	0.951720
1.53450	0.951610
1.53500	0.951720
1.53550	0.951830
1.53600	0.952220
1.53650	0.952360
1.53700	0.952380
1.53750	0.952330
1.53800	0.952530
1.53850	0.952970
1.53900	0.953430
1.53950	0.953800
1.54000	0.953640
1.54050	0.953750
1.54100	0.954380
1.54150	0.954990
1.54200	0.954830
1.54250	0.954800
1.54300	0.954650
1.54350	0.954320
1.54400	0.954640
1.54450	0.955110
1.54500	0.955020
1.54550	0.955060
1.54600	0.955640
1.54650	0.956010
1.54700	0.956380
1.54750	0.956560
1.54800	0.956540
1.54850	0.956300
1.54900	0.956050
1.54950	0.955860
1.55000	0.955580
1.55050	0.955340
1.55100	0.954940
1.55150	0.954860
1.55200	0.954680
1.55250	0.954610
1.55300	0.954710
1.55350	0.954680
1.55400	0.954590
1.55450	0.954790
1.55500	0.954730
1.55550	0.954760
1.55600	0.954390
1.55650	0.954180
1.55700	0.953660
1.55750	0.953660
1.55800	0.953540
1.55850	0.952840
1.55900	0.952650
1.55950	0.952420
1.56000	0.952610
1.56050	0.952770
1.56100	0.952990
1.56150	0.952500
1.56200	0.952360
