#LAM	FLX
2.13600	0.00420900
2.13700	0.00469700
2.13800	0.00530500
2.13900	0.00601200
2.14000	0.00681000
2.14100	0.00770900
2.14200	0.00881000
2.14300	0.0100600
2.14400	0.0114540
2.14500	0.0130950
2.14600	0.0150630
2.14700	0.0173050
2.14800	0.0200710
2.14900	0.0232090
2.15000	0.0268600
2.15100	0.0311160
2.15200	0.0362470
2.15300	0.0422410
2.15400	0.0493200
2.15500	0.0580530
2.15600	0.0675660
2.15700	0.0792270
2.15800	0.0929600
2.15900	0.108263
2.16000	0.127404
2.16100	0.149004
2.16200	0.173648
2.16300	0.201140
2.16400	0.232731
2.16500	0.267513
2.16600	0.305659
2.16700	0.348676
2.16800	0.392721
2.16900	0.438551
2.17000	0.485572
2.17100	0.533282
2.17200	0.580399
2.17300	0.626466
2.17400	0.670756
2.17500	0.708970
2.17600	0.744927
2.17700	0.776435
2.17800	0.801848
2.17900	0.823834
2.18000	0.839742
2.18100	0.849857
2.18200	0.854491
2.18300	0.853949
2.18400	0.848192
2.18500	0.837778
2.18600	0.822021
2.18700	0.802411
2.18800	0.778548
2.18900	0.750179
2.19000	0.718077
2.19100	0.681975
2.19200	0.643031
2.19300	0.599963
2.19400	0.558686
2.19500	0.514783
2.19600	0.470095
2.19700	0.428607
2.19800	0.385081
2.19900	0.344922
2.20000	0.307077
2.20100	0.272731
2.20200	0.240791
2.20300	0.211336
2.20400	0.185647
2.20500	0.161378
2.20600	0.140887
2.20700	0.122922
2.20800	0.107128
2.20900	0.0931590
2.21000	0.0810490
2.21100	0.0705020
2.21200	0.0609870
2.21300	0.0535480
2.21400	0.0467800
2.21500	0.0408500
2.21600	0.0359340
2.21700	0.0313780
2.21800	0.0275560
2.21900	0.0242870
2.22000	0.0214840
2.22100	0.0190060
2.22200	0.0168240
2.22300	0.0149770
2.22400	0.0133040
2.22500	0.0118580
2.22600	0.0106010
2.22700	0.00951400
2.22800	0.00853700
2.22900	0.00768000
2.23000	0.00690500
2.23100	0.00619900
2.23200	0.00564800
2.23300	0.00510700
2.23400	0.00464400
2.23500	0.00420500
