#WAVE	TRANSMISSION
1.2889059999999999	0.000413
1.28901	0.000466
1.289115	0.000493
1.2892190000000001	0.00063
1.289324	0.000828
1.289428	0.001026
1.289533	0.001225
1.2896379999999998	0.001492
1.289742	0.0017760000000000002
1.289847	0.002009
1.289952	0.002236
1.2900559999999999	0.0027170000000000002
1.2901610000000001	0.0032049999999999995
1.290265	0.0037450000000000005
1.29037	0.004339
1.290475	0.0051990000000000005
1.2905790000000001	0.0060880000000000005
1.290684	0.007062000000000001
1.290789	0.008203
1.290894	0.009663
1.2909979999999999	0.01132
1.2911030000000001	0.013235
1.291208	0.015674
1.291313	0.018591
1.291417	0.022116999999999998
1.2915219999999998	0.026032
1.291627	0.031072000000000002
1.2917319999999999	0.036588
1.291836	0.043733
1.291941	0.051301
1.2920459999999998	0.061247
1.292151	0.071513
1.2922559999999998	0.084525
1.29236	0.097857
1.292465	0.114753
1.29257	0.13211900000000001
1.292675	0.15192999999999998
1.2927799999999998	0.172622
1.292885	0.195881
1.2929899999999999	0.219556
1.293095	0.244046
1.293199	0.26916
1.293304	0.295101
1.293409	0.320268
1.293514	0.344771
1.293619	0.367919
1.2937239999999999	0.390214
1.2938290000000001	0.40989799999999993
1.293934	0.42854
1.294039	0.44802
1.294144	0.467674
1.294249	0.477595
1.294354	0.486496
1.294459	0.49149799999999993
1.294564	0.496246
1.294669	0.49853400000000003
1.2947739999999999	0.5004609999999999
1.2948790000000001	0.500858
1.294984	0.501001
1.295089	0.5005109999999999
1.295194	0.499834
1.295299	0.498856
1.295404	0.49781000000000003
1.295509	0.49668900000000005
1.295614	0.49571499999999996
1.29572	0.49485200000000007
1.295825	0.494275
1.29593	0.493842
1.296035	0.49358100000000005
1.29614	0.493374
1.296245	0.49346599999999996
1.29635	0.493605
1.296456	0.494075
1.296561	0.494568
1.296666	0.49522299999999997
1.296771	0.495878
1.296876	0.49653400000000003
1.296981	0.497305
1.297087	0.498417
1.297192	0.49955900000000003
1.297297	0.50076
1.297402	0.502051
1.2975079999999999	0.5034529999999999
1.297613	0.50476
1.297718	0.505989
1.297823	0.507051
1.297929	0.508022
1.298034	0.5091140000000001
1.298139	0.51027
1.298245	0.511455
1.29835	0.512644
1.298455	0.513756
1.298561	0.5148590000000001
1.2986659999999999	0.515854
1.298771	0.516844
1.298877	0.51781
1.298982	0.518755
1.299087	0.519598
1.299193	0.520392
1.299298	0.521112
1.299404	0.521727
1.299509	0.5222180000000001
1.299614	0.52269
1.29972	0.523149
1.299825	0.523667
1.299931	0.5242140000000001
1.300036	0.524505
1.300142	0.524727
1.300247	0.524698
1.300353	0.524633
1.300458	0.524455
1.3005639999999998	0.524293
1.300669	0.524371
1.300775	0.5244439999999999
1.30088	0.524493
1.300986	0.52455
1.301091	0.524628
1.301197	0.5246390000000001
1.301302	0.524544
1.301408	0.524506
1.301513	0.5245270000000001
1.301619	0.524668
1.301725	0.52489
1.3018299999999998	0.525031
1.301936	0.525138
1.302041	0.525379
1.302147	0.525676
1.302253	0.526026
1.302358	0.526374
1.3024639999999998	0.526382
1.30257	0.5263979999999999
1.302675	0.526465
1.302781	0.526606
1.3028870000000001	0.52699
1.302992	0.527354
1.3030979999999999	0.527638
1.303204	0.527763
1.303309	0.527697
1.303415	0.527708
1.303521	0.52778
1.303627	0.527699
1.303732	0.527541
1.3038379999999998	0.5274939999999999
1.303944	0.527479
1.30405	0.527338
1.3041559999999999	0.527179
1.3042610000000001	0.52682
1.304367	0.526451
1.304473	0.5260020000000001
1.3045790000000002	0.525517
1.304685	0.524896
1.30479	0.524311
1.3048959999999998	0.523804
1.305002	0.5232720000000001
1.305108	0.522705
1.3052139999999999	0.522217
1.30532	0.5217970000000001
1.305426	0.521452
1.305532	0.521149
1.3056379999999999	0.520624
1.305743	0.520031
1.305849	0.519613
1.305955	0.5192220000000001
1.3060610000000001	0.519087
1.306167	0.518975
1.306273	0.519045
1.3063790000000002	0.519085
1.3064850000000001	0.5190130000000001
1.306591	0.518876
1.306697	0.5186
1.3068030000000002	0.51815
1.306909	0.517468
1.307015	0.516115
1.307121	0.51423
1.3072270000000001	0.509998
1.307333	0.504542
1.307439	0.497696
1.3075450000000002	0.490435
1.3076510000000001	0.48014300000000004
1.307757	0.469455
1.307863	0.45522399999999996
1.30797	0.44045100000000004
1.308076	0.421595
1.308182	0.402113
1.308288	0.380602
1.308394	0.358398
1.3085	0.334807
1.308606	0.310675
1.308712	0.285903
1.308819	0.260863
1.308925	0.235663
1.309031	0.211982
1.309137	0.188986
1.309243	0.16738699999999998
1.30935	0.14613199999999998
1.309456	0.12830999999999998
1.3095620000000001	0.11087999999999999
1.309668	0.096524
1.309775	0.082715
1.3098809999999999	0.071885
1.309987	0.061614999999999996
1.310093	0.052847000000000005
1.3102	0.044964
1.310306	0.038464
1.3104120000000001	0.032751999999999996
1.310519	0.027795999999999998
1.310625	0.023702
1.3107309999999999	0.020117
1.310838	0.01729
1.310944	0.014722999999999998
1.31105	0.012737
1.311157	0.010842000000000001
1.3112629999999998	0.009348
1.311369	0.007911
1.311476	0.0069180000000000005
1.311582	0.005972
1.311688	0.005184
1.311795	0.004436
1.311901	0.0037649999999999997
1.312008	0.003214
1.312114	0.002806
1.3122209999999999	0.002431
1.312327	0.002081
1.312433	0.0017920000000000002
1.31254	0.0015300000000000001
1.312646	0.0013390000000000001
1.312753	0.001163
1.312859	0.0009609999999999999
1.312966	0.000762
1.313072	0.0006450000000000001
1.313179	0.000528
1.313285	0.000411
