#LAM	FLX
1.16380	0.005382
1.16400	0.005539
1.16420	0.004383
1.16440	0.004034
1.16460	0.005095
1.16480	0.004847
1.16500	0.005339
1.16520	0.005085
1.16540	0.004184
1.16560	0.005152
1.16580	0.004135
1.16600	0.004492
1.16620	0.005198
1.16640	0.004781
1.16660	0.004486
1.16680	0.004729
1.16700	0.004912
1.16720	0.005636
1.16740	0.004849
1.16760	0.005598
1.16780	0.004975
1.16800	0.004982
1.16820	0.005426
1.16840	0.004827
1.16860	0.005629
1.16880	0.005752
1.16900	0.005093
1.16920	0.005220
1.16940	0.005978
1.16960	0.005373
1.16980	0.005579
1.17000	0.006055
1.17020	0.005875
1.17040	0.006237
1.17060	0.006952
1.17080	0.006772
1.17100	0.006282
1.17120	0.007008
1.17140	0.006881
1.17160	0.006891
1.17180	0.007680
1.17200	0.007013
1.17220	0.007560
1.17240	0.008039
1.17260	0.007907
1.17280	0.008221
1.17300	0.008119
1.17320	0.008880
1.17340	0.008465
1.17360	0.009832
1.17380	0.010382
1.17400	0.010548
1.17420	0.011385
1.17440	0.011461
1.17460	0.012125
1.17480	0.013576
1.17500	0.014326
1.17520	0.015809
1.17540	0.016721
1.17560	0.016466
1.17580	0.018635
1.17600	0.020436
1.17620	0.023414
1.17640	0.025316
1.17660	0.026756
1.17680	0.030694
1.17700	0.033738
1.17720	0.036737
1.17740	0.042157
1.17760	0.046632
1.17780	0.053236
1.17800	0.059176
1.17820	0.068353
1.17840	0.076967
1.17860	0.089029
1.17880	0.100465
1.17900	0.114761
1.17920	0.130422
1.17940	0.150938
1.17960	0.171554
1.17980	0.196850
1.18000	0.223579
1.18020	0.255868
1.18040	0.289913
1.18060	0.323240
1.18080	0.361061
1.18100	0.399845
1.18120	0.443568
1.18140	0.478589
1.18160	0.517578
1.18180	0.550921
1.18200	0.584054
1.18220	0.607747
1.18240	0.629762
1.18260	0.646924
1.18280	0.660798
1.18300	0.672964
1.18320	0.681422
1.18340	0.688741
1.18360	0.693237
1.18380	0.698530
1.18400	0.701147
1.18420	0.704994
1.18440	0.707779
1.18460	0.711360
1.18480	0.714026
1.18500	0.716979
1.18520	0.720259
1.18540	0.723884
1.18560	0.726038
1.18580	0.727870
1.18600	0.730384
1.18620	0.731607
1.18640	0.734754
1.18660	0.733775
1.18680	0.732773
1.18700	0.732001
1.18720	0.728405
1.18740	0.727310
1.18760	0.724797
1.18780	0.722241
1.18800	0.719149
1.18820	0.716341
1.18840	0.713017
1.18860	0.711094
1.18880	0.708783
1.18900	0.706298
1.18920	0.703065
1.18940	0.700428
1.18960	0.695540
1.18980	0.687591
1.19000	0.679199
1.19020	0.667781
1.19040	0.651667
1.19060	0.628811
1.19080	0.606247
1.19100	0.576347
1.19120	0.543437
1.19140	0.502684
1.19160	0.455427
1.19180	0.416725
1.19200	0.368883
1.19220	0.326311
1.19240	0.281493
1.19260	0.247018
1.19280	0.215292
1.19300	0.184461
1.19320	0.157915
1.19340	0.134993
1.19360	0.116025
1.19380	0.099707
1.19400	0.085765
1.19420	0.073831
1.19440	0.065046
1.19460	0.056421
1.19480	0.049725
1.19500	0.042650
1.19520	0.037849
1.19540	0.033938
1.19560	0.029428
1.19580	0.026625
1.19600	0.024034
1.19620	0.021951
1.19640	0.020747
1.19660	0.018272
1.19680	0.016719
1.19700	0.015826
1.19720	0.014315
1.19740	0.012807
1.19760	0.011025
1.19780	0.012779
1.19800	0.010756
1.19820	0.010494
1.19840	0.009588
1.19860	0.008743
1.19880	0.007946
1.19900	0.009582
1.19920	0.008540
1.19940	0.007005
1.19960	0.006698
1.19980	0.007120
1.20000	0.006948
1.20020	0.006782
1.20040	0.006903
1.20060	0.006475
1.20080	0.006725
1.20100	0.005436
1.20120	0.006416
1.20140	0.006111
1.20160	0.005810
1.20180	0.006159
1.20200	0.005623
1.20220	0.005550
1.20240	0.005620
1.20260	0.005372
1.20280	0.004588
1.20300	0.007120
1.20320	0.005674
1.20340	0.004653
1.20360	0.006103
1.20380	0.005742
1.20400	0.005321
1.20420	0.005677
1.20440	0.005790
1.20460	0.005126
1.20480	0.004641
1.20500	0.004949
1.20520	0.005747
1.20540	0.005632
1.20560	0.005194
1.20580	0.004283
1.20600	0.005436
1.20620	0.006264
1.20640	0.005554
1.20660	0.005068
1.20680	0.004714
1.20700	0.005309
1.20720	0.005306
1.20740	0.005002
1.20760	0.004212
1.20780	0.005916
1.20800	0.004820
1.20820	0.004842
1.20840	0.004330
1.20860	0.005129
1.20880	0.004829
1.20900	0.004822
1.20920	0.005194
1.20940	0.004277
1.20960	0.005185
1.20980	0.005116
1.21000	0.004461
1.21020	0.004291
1.21040	0.005977
1.21060	0.005139
1.21080	0.004398
1.21100	0.004027
1.21120	0.004987
1.21140	0.004524
1.21160	0.004218
1.21180	0.005374
1.21200	0.004763
1.21220	0.004653
1.21240	0.004335
1.21260	0.004648
1.21280	0.005134
1.21300	0.005624
1.21320	0.005139
1.21340	0.004399
1.21360	0.004575
1.21380	0.004697
