#LAM	FLX
1.42900	0.000558000
1.43000	0.000821000
1.43100	0.00147900
1.43200	0.000924000
1.43300	0.00229500
1.43400	0.00147900
1.43500	0.00156200
1.43600	0.00177900
1.43700	0.00227700
1.43800	0.00240100
1.43900	0.00302100
1.44000	0.00306300
1.44100	0.00279300
1.44200	0.00263300
1.44300	0.00243600
1.44400	0.00288700
1.44500	0.00366600
1.44600	0.00410700
1.44700	0.00452800
1.44800	0.00415200
1.44900	0.00247900
1.45000	0.00482700
1.45100	0.00562700
1.45200	0.00511700
1.45300	0.00497500
1.45400	0.00398300
1.45500	0.00672400
1.45600	0.00678000
1.45700	0.00728500
1.45800	0.00751600
1.45900	0.00887500
1.46000	0.00923800
1.46100	0.0100950
1.46200	0.00981700
1.46300	0.00965400
1.46400	0.0109530
1.46500	0.0126600
1.46600	0.0144140
1.46700	0.0147730
1.46800	0.0169730
1.46900	0.0176780
1.47000	0.0201310
1.47100	0.0225610
1.47200	0.0238780
1.47300	0.0265770
1.47400	0.0301270
1.47500	0.0324110
1.47600	0.0355260
1.47700	0.0398110
1.47800	0.0439530
1.47900	0.0496860
1.48000	0.0550560
1.48100	0.0613730
1.48200	0.0699160
1.48300	0.0784000
1.48400	0.0874390
1.48500	0.0996950
1.48600	0.109680
1.48700	0.124630
1.48800	0.141090
1.48900	0.157990
1.49000	0.177160
1.49100	0.198960
1.49200	0.224160
1.49300	0.250050
1.49400	0.279440
1.49500	0.310050
1.49600	0.344520
1.49700	0.381140
1.49800	0.422830
1.49900	0.461760
1.50000	0.500900
1.50100	0.546480
1.50200	0.586200
1.50300	0.626340
1.50400	0.671020
1.50500	0.708730
1.50600	0.740880
1.50700	0.778720
1.50800	0.806880
1.50900	0.825640
1.51000	0.854810
1.51100	0.871950
1.51200	0.881380
1.51300	0.895870
1.51400	0.904410
1.51500	0.901970
1.51600	0.905610
1.51700	0.908270
1.51800	0.900470
1.51900	0.897210
1.52000	0.897530
1.52100	0.885800
1.52200	0.879510
1.52300	0.878560
1.52400	0.868250
1.52500	0.860660
1.52600	0.861900
1.52700	0.852490
1.52800	0.846340
1.52900	0.848210
1.53000	0.841040
1.53100	0.837320
1.53200	0.842690
1.53300	0.836860
1.53400	0.835400
1.53500	0.841530
1.53600	0.836940
