#wavelength	surface_flux
0.6450077295303345	5625052790.597782
0.6472567915916443	8120007899.903203
0.6494921445846558	9044875089.784414
0.6517150402069092	9001633005.164808
0.6539263725280762	9310931789.741077
0.6561272740364075	9618763273.141306
0.6583186388015747	9917502390.953405
0.6605015397071838	10194319765.762503
0.6626768708229065	10376050452.516006
0.6648455858230591	10477328704.12786
0.6670085787773132	10514541566.264494
0.6691668033599854	10455149468.007442
0.6713210344314575	10362977503.38986
0.6734722256660461	10400738591.034475
0.6756211519241333	10464640485.855904
0.6777685880661011	10455367187.505213
0.6799154281616211	10466966690.055002
0.6820623278617859	10519903237.462183
0.6842101216316223	10530562723.28921
0.6863595843315125	10482018369.72181
0.688511312007904	10471855121.985477
0.6906660795211792	10461338718.59403
0.6928245425224304	10331909725.254019
0.6949873566627502	10216049069.480207
0.6971551775932312	10252132901.905283
0.6993286609649658	10335685561.056688
0.7015084028244019	10417494430.169247
0.7036949396133423	10530441890.905672
0.7058889269828796	10583337556.421734
0.7080909013748169	10513494570.787357
0.710301399230957	10399528077.24663
0.712520956993103	10280531163.187185
0.7147500514984131	10221148855.719707
0.7169892191886902	10270942786.06057
0.7192389369010925	10320147641.471481
0.7214996814727783	10423807091.797432
0.723771870136261	10599188152.702908
0.7260559797286987	10666732206.90448
0.7283523678779602	10672204951.417412
0.7306615710258484	10693506848.39895
0.7329838871955872	10713226048.34531
0.7353196740150452	10723885820.4852
0.7376693487167358	10735576862.94037
0.7400332689285278	10717844504.35175
0.7424117922782898	10707718593.545502
0.7448052167892456	10767490291.70412
0.7472138404846191	10821384817.384115
0.7496379613876343	10841583788.549187
0.7520779371261597	10905447982.847523
0.7545340061187744	10987729855.399992
0.7570064663887024	10983947766.748549
0.7594954967498779	10924424560.36799
0.7620013952255249	10898546019.166582
0.7645244002342224	10857282627.39978
0.7670646905899048	10777851682.471594
0.7696225643157959	10758407940.356375
0.7721980810165405	10765639370.64057
0.7747915983200073	10773138646.985107
0.7774031162261963	10807918783.242542
0.7800329327583313	10819264176.014395
0.7826811671257019	10791522031.476969
0.7853479981422424	10774156882.758427
0.7880334854125977	10757229572.52333
0.7907378077507019	10658872072.394651
0.7934610247612	10540562964.495504
0.7962033748626709	10545470313.580011
0.7989648580551147	10615389784.37662
0.801745593547821	10623508924.706242
0.8045456409454346	10564647024.693216
0.8073651194572449	10489322777.750614
0.8102040886878967	10475805736.215382
0.8130625486373901	10527461772.991747
0.8159406185150146	10538872714.93138
0.8188382983207703	10448352918.484547
0.8217556476593018	10389934677.005024
0.8246926665306091	10454110178.444798
0.8276493549346924	10488500914.622612
0.8306257724761963	10372112374.080893
0.8336219191551208	10217327743.664625
0.8366377949714661	10111825882.892445
0.8396733403205872	10046606676.626287
0.8427285552024841	10047028637.070477
0.8458034992218018	10088061436.109509
0.8488980531692505	10071487707.326519
0.8520121574401855	9950878028.008425
0.8551458716392517	9930439012.634413
0.8582990765571594	10097194582.690916
0.8614717125892639	10175686854.364521
0.8646637797355652	10018137330.782537
0.8678751587867737	9842051215.049807
0.8711057901382446	9899491411.4236
0.8743556141853333	10027568725.781282
0.87762451171875	10015841896.547266
0.8809124231338501	9953798340.93677
0.8842192888259888	9976465239.240898
0.8875449895858765	10054714822.659508
0.8908893465995789	10060354478.9005
0.894252359867096	9998943737.629076
0.8976338505744934	9913692082.954605
0.9010337591171265	9843395170.112644
0.9044519662857056	9850620202.843987
0.9078882932662964	9844334664.154972
0.9113426208496094	9789121274.444155
0.914814829826355	9743918947.729753
0.9183048605918884	9664205240.538969
0.9218124747276306	9576382218.040375
0.925337553024292	9527166956.325228
0.9288799166679382	9530503491.218706
0.9324395060539246	9554311315.25539
0.9360161423683167	9526589139.66066
0.9396095871925354	9450816792.373186
0.943219780921936	9391046624.067604
0.9468464851379395	9401673573.109924
0.9504896402359009	9421549082.747835
0.9541489481925964	9376798813.45676
0.9578243494033813	9327248951.24311
0.9615156054496765	9278095509.9687
0.9652225375175476	9183749063.294983
0.9689450263977051	9111134869.044619
0.9726828336715698	9083745023.433826
0.9764357805252075	9074794716.19296
0.9802037477493286	9113479441.183748
0.983986496925354	9173332823.079008
0.9877838492393494	9172197033.397554
0.9915955662727356	9102561658.10192
0.9954215884208679	9050726856.426495
0.9992615580558777	9023712817.52366
1.0031154155731201	8974779325.128645
1.0069829225540161	8933834276.760244
1.0108637809753418	8927989081.56258
1.0147579908370972	8905269178.01722
1.018665075302124	8859899270.819912
1.022585153579712	8843297022.295713
1.0265177488327026	8834169576.369936
1.0304628610610962	8786638030.575075
1.0344202518463135	8717102095.529713
1.0383895635604858	8672382713.871706
1.0423706769943237	8664032287.730661
1.0463634729385376	8656549245.584322
1.0503677129745483	8632084643.546257
1.0543830394744873	8594635763.755852
1.058409333229065	8532490545.377672
1.0624464750289917	8483615105.117666
1.0664942264556885	8444632763.736569
1.0705522298812866	8393338568.528246
1.0746204853057861	8349320300.031125
1.0786986351013184	8300523982.033782
1.0827864408493042	8260214401.366171
1.086883783340454	8235501244.763889
1.0909905433654785	8193980081.0326
1.0951062440872192	8104396424.274118
1.0992310047149658	8008334120.248165
1.10336434841156	7980758152.379188
1.1075061559677124	7994254272.290133
1.1116561889648438	7987155228.582567
1.115814208984375	7965772129.151253
1.1199802160263062	7940433048.674924
1.124153733253479	7897716367.9435625
1.1283347606658936	7864763336.669371
1.1325229406356812	7851690013.795606
1.1367181539535522	7811829623.275587
1.1409201622009277	7765053006.952256
1.145128846168518	7766207084.754517
1.1493438482284546	7790424154.284874
1.1535650491714478	7788587675.7085495
1.1577922105789185	7727489464.154703
1.1620250940322876	7655634958.03657
1.1662636995315552	7641269429.666015
1.170507550239563	7647900699.254229
1.174756646156311	7622955282.119594
1.1790107488632202	7553869476.475858
1.1832695007324219	7492657729.3655615
1.1875330209732056	7467725476.90871
1.191800832748413	7452486548.741203
1.1960728168487549	7401132558.136546
1.2003488540649414	7357573738.834701
1.2046287059783936	7361940563.505093
1.2089121341705322	7358814125.034375
1.2131990194320679	7374422699.322104
1.2174891233444214	7389152970.998162
1.2217823266983032	7365094848.574099
1.2260783910751343	7333666510.958886
1.230377197265625	7307272597.707155
1.2346785068511963	7276094233.15027
1.238982081413269	7237946947.205928
1.2432878017425537	7209176089.649127
1.2475954294204712	7188131462.1630535
1.2519049644470215	7151124543.567932
1.256216049194336	7123025947.033831
1.2605286836624146	7113714354.217057
1.2648425102233887	7095114780.063149
1.2691574096679688	7078189861.247149
1.2734732627868652	7061941397.788375
1.2777899503707886	7020668704.086636
1.2821072340011597	6952366202.413362
1.2864248752593994	6914886016.329472
1.2907428741455078	6907990993.821973
1.2950609922409058	6905859938.523688
1.2993791103363037	6904900609.307689
1.303696870803833	6894265888.505109
1.3080145120620728	6868297542.001427
1.3123314380645752	6810989268.465705
1.3166478872299194	6786377922.494249
1.3209635019302368	6806126366.017853
1.3252781629562378	6788020046.473434
1.3295916318893433	6730223459.216693
1.3339040279388428	6713248427.703273
1.3382149934768677	6728563654.285564
1.3425244092941284	6733803920.929025
1.3468321561813354	6738103664.972163
1.3511382341384888	6723004893.184674
1.3554422855377197	6687487270.486529
1.3597444295883179	6648841554.363427
1.3640443086624146	6629730077.818503
1.3683418035507202	6634945029.550702
1.3726370334625244	6638793497.273417
1.3769296407699585	6635011251.893337
1.381219506263733	6620682704.927043
1.3855066299438477	6571875757.7571945
1.3897908926010132	6482436092.530077
1.3940720558166504	6418813841.5737505
1.3983501195907593	6422927367.4835
1.4026249647140503	6444446401.239709
1.4068963527679443	6442556210.032496
1.4111642837524414	6414500384.187159
1.4154287576675415	6392964206.621773
1.419689416885376	6373410915.083858
1.4239463806152344	6326627666.092286
1.4281994104385376	6301767840.582985
1.4324485063552856	6331490462.553532
1.436693549156189	6358045217.968644
1.440934419631958	6350973854.222777
1.4451709985733032	6342073195.823064
1.449403166770935	6331176373.63305
1.453631043434143	6299214329.448559
1.4578542709350586	6237829200.1423
1.4620729684829712	6164851957.7700815
1.4662868976593018	6144913420.79818
1.4704961776733398	6171702468.644152
1.4747005701065063	6201155060.177781
1.4788999557495117	6231484439.049759
1.4830944538116455	6227628367.477395
