#
# Generated by G. Mace, Wed Jul 25 15:03:16 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6456844    8.3025E-01    5.0518E-01
   0.6479291    1.2572E+00    4.9301E-01
   0.6501607    1.3523E+00    5.2183E-01
   0.6523800    6.0254E-01    4.9788E-01
   0.6545880   -2.8481E-01    4.5452E-01
   0.6567860   -3.2311E-02    4.0038E-01
   0.6589747    8.3058E-01    3.7756E-01
   0.6611552   -2.8024E-03    3.7069E-01
   0.6633285    2.9875E-01    3.4411E-01
   0.6654954   -7.1148E-01    3.3236E-01
   0.6676569    1.4731E+00    3.3752E-01
   0.6698138    6.2120E-03    3.2771E-01
   0.6719670    2.0844E-01    2.8780E-01
   0.6741174   -3.4861E-02    2.8750E-01
   0.6762658    1.9361E-01    2.7811E-01
   0.6784130   -2.0790E-01    2.6248E-01
   0.6805598   -2.5692E-01    2.7436E-01
   0.6827070    6.3822E-01    2.6403E-01
   0.6848552   -1.0057E-01    2.6033E-01
   0.6870052   -5.2297E-01    2.5279E-01
   0.6891577    4.1225E-01    2.3711E-01
   0.6913136   -2.3041E-01    2.2848E-01
   0.6934733   -6.7740E-01    2.1127E-01
   0.6956375    5.0386E-01    1.8695E-01
   0.6978070    3.3296E-01    1.7409E-01
   0.6999823    7.9980E-01    1.6202E-01
   0.7021640    1.8271E-01    1.5982E-01
   0.7043527    1.5043E-01    1.4797E-01
   0.7065490    4.1796E-01    1.4056E-01
   0.7087535    1.9354E-01    1.3524E-01
   0.7109666   -2.1429E-01    1.3076E-01
   0.7131890    2.1394E-02    1.1968E-01
   0.7154211    2.1817E-01    1.2234E-01
   0.7176634   -9.2989E-02    1.1395E-01
   0.7199163    8.7182E-02    1.2023E-01
   0.7221805    4.3431E-01    1.1049E-01
   0.7244562    3.4373E-01    1.0570E-01
   0.7267440    1.9747E-01    9.8607E-02
   0.7290442    9.6513E-02    9.8992E-02
   0.7313573    1.6380E-01    8.9724E-02
   0.7336836   -8.8137E-02    8.9324E-02
   0.7360235   -1.4796E-02    8.2095E-02
   0.7383775    5.9147E-02    8.2134E-02
   0.7407457    3.0348E-02    7.7618E-02
   0.7431287    2.1599E-01    7.5507E-02
   0.7455266    1.0175E-03    6.9366E-02
   0.7479398    2.1689E-02    7.1132E-02
   0.7503687    4.7774E-02    6.7871E-02
   0.7528135    1.5837E-02    6.6334E-02
   0.7552744    1.0270E-01    6.3774E-02
   0.7577518   -6.8068E-02    7.0385E-02
   0.7602459   -1.9477E-02    8.9674E-02
   0.7627569    5.8962E-03    9.9882E-02
   0.7652851    3.0038E-02    9.1534E-02
   0.7678307   -1.1131E-01    7.9256E-02
   0.7703938    5.3707E-02    5.9894E-02
   0.7729747   -1.0578E-02    5.7369E-02
   0.7755736   -2.0881E-02    5.2075E-02
   0.7781906   -5.2143E-02    5.0379E-02
   0.7808259   -1.2900E-02    4.8578E-02
   0.7834797    1.1057E-01    4.9766E-02
   0.7861521    9.4408E-02    4.7861E-02
   0.7888432    9.7995E-02    4.8343E-02
   0.7915533    1.4626E-01    4.6236E-02
   0.7942822    2.2066E-02    4.7811E-02
   0.7970303    4.2948E-02    4.9216E-02
   0.7997975    4.9483E-02    4.9640E-02
   0.8025841    5.2382E-02    4.5890E-02
   0.8053899    6.3885E-02    4.6856E-02
   0.8082153    1.4483E-02    4.2729E-02
   0.8110601    2.3494E-02    4.3536E-02
   0.8139244    9.1169E-02    4.3839E-02
   0.8168083    9.3235E-02    4.4961E-02
   0.8197119    7.4807E-02    3.7769E-02
   0.8226352   -4.2197E-02    3.9121E-02
   0.8255781    5.7786E-02    3.9540E-02
   0.8285407    1.0724E-01    3.9284E-02
   0.8315231    1.3705E-01    3.7416E-02
   0.8345251    8.2333E-03    3.7052E-02
   0.8375469    1.8917E-01    3.8043E-02
   0.8405884    1.8153E-01    3.9446E-02
   0.8436495    1.5851E-01    3.6855E-02
   0.8467303    8.6822E-02    3.7101E-02
   0.8498307    7.9746E-02    3.2794E-02
   0.8529508    1.3301E-01    3.0591E-02
   0.8560903    1.3838E-01    2.9533E-02
   0.8592494    2.5686E-01    3.0755E-02
   0.8624278    1.4597E-02    2.9781E-02
   0.8656257    8.6584E-02    3.0638E-02
   0.8688429    5.4663E-02    2.9614E-02
   0.8720793    1.3413E-01    2.9860E-02
   0.8753349    1.2134E-01    2.8775E-02
   0.8786095    1.0144E-01    2.9544E-02
   0.8819031    9.8813E-02    2.9521E-02
   0.8852156    1.5414E-01    2.9140E-02
   0.8885469    1.0030E-01    2.9224E-02
   0.8918969    1.5531E-01    2.9433E-02
   0.8952655    1.7501E-01    2.8062E-02
   0.8986525    6.6885E-02    2.7525E-02
   0.9020579    1.5707E-01    2.6731E-02
   0.9054815    2.3029E-01    2.8416E-02
   0.9089233    2.0224E-01    2.7604E-02
   0.9123830    1.8414E-01    2.7986E-02
   0.9158606    2.0781E-01    2.5401E-02
   0.9193559    2.2611E-01    2.6005E-02
   0.9228687    2.5806E-01    2.4640E-02
   0.9263991    2.7839E-01    2.6618E-02
   0.9299466    1.9451E-01    2.8791E-02
   0.9335113    2.1140E-01    3.1791E-02
   0.9370930    1.7293E-01    3.2955E-02
   0.9406915    2.9310E-01    3.2225E-02
   0.9443067    2.6447E-01    3.0370E-02
   0.9479383    2.4611E-01    2.9035E-02
   0.9515864    2.5564E-01    2.7581E-02
   0.9552505    3.0607E-01    2.5817E-02
   0.9589307    3.3470E-01    2.4022E-02
   0.9626267    2.7952E-01    2.4525E-02
   0.9663383    2.9238E-01    2.3158E-02
   0.9700654    3.4654E-01    2.2488E-02
   0.9738078    3.2644E-01    2.1065E-02
   0.9775653    3.5488E-01    1.9864E-02
   0.9813377    3.6810E-01    1.9467E-02
   0.9851248    3.9305E-01    1.9982E-02
   0.9889265    3.4563E-01    2.0125E-02
   0.9927425    3.0700E-01    2.0912E-02
   0.9965727    3.2448E-01    2.1202E-02
   1.0004170    3.2456E-01    2.0625E-02
   1.0042748    3.3658E-01    1.9223E-02
   1.0081464    3.2365E-01    1.9271E-02
   1.0120313    3.8540E-01    1.9683E-02
   1.0159293    3.8801E-01    2.0278E-02
   1.0198405    4.1175E-01    1.9703E-02
   1.0237643    3.9753E-01    2.0557E-02
   1.0277007    4.0800E-01    1.9813E-02
   1.0316495    4.3894E-01    1.9420E-02
   1.0356104    4.9091E-01    1.9656E-02
   1.0395833    4.6853E-01    1.9321E-02
   1.0435680    4.6861E-01    1.8583E-02
   1.0475643    5.3218E-01    1.7246E-02
   1.0515718    5.4633E-01    1.5914E-02
   1.0555905    5.0895E-01    1.4390E-02
   1.0596201    5.0624E-01    1.3670E-02
   1.0636604    5.4532E-01    1.4209E-02
   1.0677112    5.5080E-01    1.5410E-02
   1.0717723    5.8008E-01    1.6419E-02
   1.0758436    6.0884E-01    1.7399E-02
   1.0799246    6.1731E-01    1.8196E-02
   1.0840154    5.9491E-01    1.7630E-02
   1.0881156    6.2722E-01    1.8175E-02
   1.0922250    6.2869E-01    1.7859E-02
   1.0963435    6.3880E-01    1.7765E-02
   1.1004708    6.0820E-01    1.7685E-02
   1.1046066    5.8021E-01    1.6638E-02
   1.1087509    5.6589E-01    1.5460E-02
   1.1129035    5.6130E-01    1.4840E-02
   1.1170640    5.6917E-01    1.5415E-02
   1.1212322    5.2430E-01    1.6408E-02
   1.1254081    5.2985E-01    1.8889E-02
   1.1295912    5.8395E-01    2.0639E-02
   1.1337816    5.8367E-01    1.9816E-02
   1.1379788    5.4338E-01    2.1058E-02
   1.1421828    5.0250E-01    2.0123E-02
   1.1463934    5.6356E-01    1.9790E-02
   1.1506102    5.7000E-01    2.0168E-02
   1.1548333    6.5857E-01    1.9205E-02
   1.1590621    6.6731E-01    1.9023E-02
   1.1632968    6.9071E-01    1.7324E-02
   1.1675370    6.3696E-01    1.5162E-02
   1.1717825    6.3373E-01    1.4075E-02
   1.1760330    6.1644E-01    1.2125E-02
   1.1802886    6.6588E-01    1.1405E-02
   1.1845489    6.7183E-01    1.0857E-02
   1.1888136    7.1260E-01    1.0742E-02
   1.1930827    7.0119E-01    1.2336E-02
   1.1973560    7.0203E-01    1.3891E-02
   1.2016331    7.2663E-01    1.4526E-02
   1.2059141    7.1629E-01    1.5799E-02
   1.2101986    8.1627E-01    1.5539E-02
   1.2144865    8.1058E-01    1.5075E-02
   1.2187775    8.6339E-01    1.5714E-02
   1.2230716    8.7437E-01    1.5132E-02
   1.2273685    9.2115E-01    1.5314E-02
   1.2316680    9.2393E-01    1.4751E-02
   1.2359700    9.2038E-01    1.3829E-02
   1.2402743    9.1028E-01    1.2672E-02
   1.2445806    9.2086E-01    1.1921E-02
   1.2488889    9.4487E-01    1.1285E-02
   1.2531989    9.7915E-01    1.1188E-02
   1.2575104    1.0000E+00    1.1501E-02
   1.2618234    1.0357E+00    1.3065E-02
   1.2661376    1.0510E+00    1.4607E-02
   1.2704529    1.1169E+00    1.6707E-02
   1.2747689    1.1253E+00    1.7865E-02
   1.2790858    1.1367E+00    1.6991E-02
   1.2834032    1.1287E+00    1.7133E-02
   1.2877210    1.1278E+00    1.6508E-02
   1.2920390    1.1447E+00    1.5554E-02
   1.2963572    1.1499E+00    1.6031E-02
   1.3006752    1.1185E+00    1.5136E-02
   1.3049929    1.1347E+00    1.5459E-02
   1.3093103    1.1361E+00    1.5621E-02
   1.3136272    1.1102E+00    1.5074E-02
   1.3179433    1.1030E+00    1.3771E-02
   1.3222587    1.1192E+00    1.3742E-02
   1.3265730    1.0598E+00    1.2444E-02
   1.3308862    9.2469E-01    1.1661E-02
   1.3351982    7.8298E-01    1.0820E-02
   1.3395087    6.6708E-01    1.1683E-02
   1.3438177    6.5557E-01    1.2133E-02
   1.3481250    6.9172E-01    1.6694E-02
   1.3524305    6.7249E-01    2.4448E-02
   1.3567339    5.7169E-01    4.0708E-02
   1.3610353    6.4564E-01    6.9095E-02
   1.3653345    5.1943E-01    9.2277E-02
   1.3696314    5.4688E-01    7.9836E-02
   1.3739258    5.8534E-01    6.1019E-02
   1.3782176    5.4792E-01    5.9714E-02
   1.3825067    6.8705E-01    5.2460E-02
   1.3867930    7.1152E-01    4.9933E-02
   1.3910763    6.0278E-01    4.4878E-02
   1.3953565    5.4448E-01    4.3905E-02
   1.3996336    6.3120E-01    4.5372E-02
   1.4039074    6.0246E-01    4.4403E-02
   1.4081779    5.2416E-01    4.0461E-02
   1.4124447    5.2033E-01    3.5563E-02
   1.4167081    5.3390E-01    3.0575E-02
   1.4209677    5.7381E-01    2.5450E-02
   1.4252235    5.6743E-01    2.1145E-02
   1.4294753    5.9702E-01    2.0372E-02
   1.4337232    5.4881E-01    2.0631E-02
   1.4379669    5.7900E-01    1.9291E-02
   1.4422065    5.8791E-01    1.7370E-02
   1.4464418    5.8755E-01    1.8695E-02
   1.4506727    6.1497E-01    1.9559E-02
   1.4548992    6.7728E-01    2.0335E-02
   1.4591211    6.6510E-01    1.9485E-02
   1.4633384    6.4855E-01    1.7993E-02
   1.4675509    6.0728E-01    1.8262E-02
   1.4717587    6.7237E-01    1.7632E-02
   1.4759616    6.8630E-01    1.8715E-02
   1.4801595    7.0213E-01    1.8924E-02
   1.4843525    7.5366E-01    2.0028E-02
   1.4885403    7.2295E-01    1.8317E-02
   1.4927230    8.0062E-01    1.5849E-02
   1.4969004    7.6674E-01    1.4343E-02
   1.5010726    8.2564E-01    1.8929E-02
   1.5052395    8.5034E-01    1.9985E-02
   1.5094008    8.1014E-01    1.9989E-02
   1.5135567    8.3148E-01    1.7359E-02
   1.5177071    8.9246E-01    1.4882E-02
   1.5218519    9.0763E-01    1.6230E-02
   1.5259910    9.2630E-01    1.8131E-02
   1.5301244    9.5328E-01    1.9001E-02
   1.5342520    9.8131E-01    1.7913E-02
   1.5383738    9.9834E-01    1.7641E-02
   1.5424899    1.0335E+00    1.5927E-02
   1.5466000    1.0366E+00    1.5162E-02
   1.5507041    1.0934E+00    1.5154E-02
   1.5548023    1.0792E+00    1.4949E-02
   1.5588944    1.1192E+00    1.6307E-02
   1.5629804    1.1499E+00    1.6105E-02
   1.5670604    1.1554E+00    1.5627E-02
   1.5711342    1.1640E+00    1.4117E-02
   1.5752017    1.2170E+00    1.3824E-02
   1.5792632    1.2014E+00    1.8702E-02
   1.5833184    1.2483E+00    2.0119E-02
