#
# Generated by G. Mace, Wed Mar 14 15:42:37 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6496241   -8.5697E-02    6.5038E-01
   0.6517620   -8.3737E-02    5.7223E-01
   0.6538916    1.8052E+00    5.5338E-01
   0.6560138    9.5929E-01    4.8387E-01
   0.6581296   -2.3194E-01    4.3914E-01
   0.6602397   -2.5539E-01    4.0950E-01
   0.6623452   -7.1124E-01    4.3040E-01
   0.6644468   -4.7185E-02    4.2565E-01
   0.6665453    6.6765E-01    4.2880E-01
   0.6686417    1.1400E-01    4.0738E-01
   0.6707367    8.0301E-01    4.0588E-01
   0.6728311    5.4179E-01    3.9269E-01
   0.6749256   -5.7137E-01    3.7555E-01
   0.6770210   -1.3859E-01    3.5811E-01
   0.6791180    3.2921E-01    3.5174E-01
   0.6812174   -1.1149E-01    3.3733E-01
   0.6833197   -2.4648E-01    3.4188E-01
   0.6854257    1.0409E+00    3.2985E-01
   0.6875360   -2.5561E-01    3.2316E-01
   0.6896513    1.6576E-01    3.1191E-01
   0.6917721    2.6124E-01    2.8102E-01
   0.6938992    3.2747E-01    2.7818E-01
   0.6960329   -4.5581E-02    2.6505E-01
   0.6981741    8.7142E-01    2.5533E-01
   0.7003231    2.9697E-01    2.4901E-01
   0.7024806    3.5622E-01    2.3559E-01
   0.7046469    7.4124E-02    2.3082E-01
   0.7068228    4.4812E-01    2.1620E-01
   0.7090086    3.6874E-01    2.0670E-01
   0.7112049    2.6752E-01    2.0208E-01
   0.7134120    1.0707E-01    1.9894E-01
   0.7156305    3.0046E-01    1.8811E-01
   0.7178608    1.9897E-01    1.9254E-01
   0.7201031   -1.6379E-01    1.8188E-01
   0.7223582   -1.0373E-01    1.8839E-01
   0.7246262    1.5434E-01    1.7188E-01
   0.7269077    7.6731E-02    1.6769E-01
   0.7292028   -6.7718E-02    1.6026E-01
   0.7315120   -3.4635E-02    1.5776E-01
   0.7338357   -6.2102E-02    1.4644E-01
   0.7361741   -2.6943E-01    1.4536E-01
   0.7385276   -4.4411E-02    1.3852E-01
   0.7408965    7.0402E-02    1.3639E-01
   0.7432810   -6.9651E-02    1.2992E-01
   0.7456815    3.3321E-02    1.2846E-01
   0.7480983   -2.7166E-02    1.1821E-01
   0.7505314    1.6302E-01    1.2455E-01
   0.7529813    3.0152E-01    1.1432E-01
   0.7554482    1.2561E-01    1.1748E-01
   0.7579322    1.0367E-01    1.2081E-01
   0.7604336    7.2376E-03    1.3312E-01
   0.7629526    1.3731E-01    1.2581E-01
   0.7654894    2.1459E-02    1.1715E-01
   0.7680441   -9.5375E-02    1.0087E-01
   0.7706170   -6.0021E-02    9.9795E-02
   0.7732081   -1.0586E-01    9.4949E-02
   0.7758178    1.0476E-01    9.7392E-02
   0.7784460    1.3186E-01    9.1556E-02
   0.7810929    5.6587E-02    9.1238E-02
   0.7837586    9.6356E-02    8.8164E-02
   0.7864434    7.5172E-02    8.8610E-02
   0.7891471   -6.8147E-02    8.6405E-02
   0.7918700   -9.6730E-02    8.5348E-02
   0.7946122   -2.9928E-02    8.1911E-02
   0.7973737    8.3287E-02    8.2149E-02
   0.8001546    5.9482E-02    7.8214E-02
   0.8029549    7.5526E-02    7.8389E-02
   0.8057748    1.9425E-01    7.5430E-02
   0.8086142    9.6815E-03    7.4178E-02
   0.8114733   -6.5078E-03    7.1633E-02
   0.8143519   -5.4021E-02    7.0967E-02
   0.8172502   -5.6960E-02    7.0244E-02
   0.8201682    1.0513E-01    7.0565E-02
   0.8231059    4.0960E-02    6.8002E-02
   0.8260633    6.9681E-02    6.8948E-02
   0.8290403   -1.2813E-01    6.8180E-02
   0.8320371    3.0239E-02    6.7240E-02
   0.8350535    7.9065E-02    6.4320E-02
   0.8380896    4.7477E-02    6.4772E-02
   0.8411452    6.2573E-03    6.1805E-02
   0.8442205   -1.1997E-02    6.1630E-02
   0.8473153   -1.2964E-01    5.8328E-02
   0.8504295    4.7199E-02    5.7027E-02
   0.8535632    8.7763E-02    5.3366E-02
   0.8567163   -2.3498E-02    5.2718E-02
   0.8598887   -9.0639E-03    5.2303E-02
