#
# Generated by G. Mace, Thu Mar  1 20:10:15 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6451181    5.3334E-02    2.9594E-01
   0.6472659    4.3708E-02    2.7498E-01
   0.6494051    4.1591E-01    2.9316E-01
   0.6515368   -7.6111E-02    2.7645E-01
   0.6536617    2.5280E-01    2.5946E-01
   0.6557807    1.5440E-01    2.1798E-01
   0.6578947    1.7929E-01    2.0917E-01
   0.6600043   -1.4805E-02    1.9391E-01
   0.6621104    3.4146E-01    2.0028E-01
   0.6642138    1.8150E-01    1.9044E-01
   0.6663152    4.0512E-01    1.8664E-01
   0.6684154    5.9083E-02    1.8854E-01
   0.6705151    2.6456E-01    1.8328E-01
   0.6726149    2.5156E-01    1.8070E-01
   0.6747157   -1.3967E-01    1.7970E-01
   0.6768180    5.5314E-01    1.6263E-01
   0.6789226   -8.3744E-02    1.6120E-01
   0.6810300   -2.6919E-03    1.7230E-01
   0.6831409    1.7703E-01    1.7210E-01
   0.6852559    8.5334E-02    1.5735E-01
   0.6873757    2.4996E-01    1.5630E-01
   0.6895007    2.5873E-01    1.4977E-01
   0.6916316   -1.9285E-01    1.4367E-01
   0.6937689    2.6623E-01    1.3755E-01
   0.6959132    2.9119E-01    1.3442E-01
   0.6980649    3.1696E-01    1.2199E-01
   0.7002247   -2.7201E-02    1.2232E-01
   0.7023930    1.9145E-01    1.1386E-01
   0.7045702    7.3299E-02    1.1528E-01
   0.7067570    2.7198E-01    1.1285E-01
   0.7089536    2.4522E-01    1.0855E-01
   0.7111607    4.2279E-01    9.9936E-02
   0.7133785    4.0947E-02    1.0501E-01
   0.7156076    5.0345E-02    9.7889E-02
   0.7178483    1.2393E-01    9.7933E-02
   0.7201010    5.0445E-02    9.6890E-02
   0.7223662    1.1686E-02    9.3033E-02
   0.7246441    1.5961E-01    8.8369E-02
   0.7269352   -1.5715E-01    8.9948E-02
   0.7292398    1.6843E-02    8.4898E-02
   0.7315582    7.6314E-02    8.3848E-02
   0.7338908    6.6626E-02    8.0770E-02
   0.7362378    6.4710E-02    8.0238E-02
   0.7385997    3.0432E-01    7.7449E-02
   0.7409766    1.0109E-01    7.4902E-02
   0.7433688    1.2846E-01    7.0330E-02
   0.7457767    5.8895E-02    7.2786E-02
   0.7482004    1.1067E-01    6.9175E-02
   0.7506403   -8.8501E-02    7.0213E-02
   0.7530966    7.2238E-02    6.5389E-02
   0.7555694    3.3548E-04    6.8613E-02
   0.7580591    1.0315E-01    7.8219E-02
   0.7605658    1.6204E-01    8.6391E-02
   0.7630897    2.9398E-01    8.2450E-02
   0.7656310    1.8422E-01    7.7404E-02
   0.7681899    1.5231E-01    6.4755E-02
   0.7707666    1.5684E-01    6.1153E-02
   0.7733612    1.7070E-01    5.9780E-02
   0.7759739    6.2619E-02    5.7678E-02
   0.7786048    1.6518E-01    5.5326E-02
   0.7812541    1.7720E-01    5.5121E-02
   0.7839218    1.0139E-02    5.3795E-02
   0.7866082    2.2268E-02    5.4295E-02
   0.7893132    1.2750E-01    5.2603E-02
   0.7920371    6.3237E-02    5.2969E-02
   0.7947798   -7.3939E-02    5.3970E-02
   0.7975416    9.3943E-02    5.3700E-02
   0.8003224    1.3209E-01    5.2234E-02
   0.8031224    7.9092E-02    5.2865E-02
   0.8059416    3.8342E-02    5.0620E-02
   0.8087800    5.5018E-02    4.9872E-02
   0.8116377    5.7570E-02    4.9247E-02
   0.8145148    5.9021E-02    4.9534E-02
   0.8174112    1.3953E-01    4.5442E-02
   0.8203271    1.3922E-01    4.6133E-02
   0.8232623    8.5389E-02    4.5449E-02
   0.8262171    7.7636E-03    4.4737E-02
   0.8291912    1.0486E-01    4.3584E-02
   0.8321848    1.3515E-01    4.2554E-02
   0.8351978    3.6137E-02    4.3508E-02
   0.8382303    5.4924E-02    4.4168E-02
   0.8412821    4.4125E-02    4.2688E-02
   0.8443533    9.4420E-02    4.2802E-02
   0.8474438    5.7687E-02    4.0278E-02
   0.8505537    1.2000E-01    3.9681E-02
   0.8536829    2.4276E-01    3.8546E-02
   0.8568312    7.5819E-02    3.6212E-02
   0.8599988    8.3613E-02    3.4979E-02
   0.8631854    4.0993E-02    3.5636E-02
   0.8663911    1.0806E-01    3.4908E-02
   0.8696157    1.2876E-01    3.4722E-02
   0.8728593    1.0058E-01    3.3686E-02
   0.8761216    8.0029E-02    3.4478E-02
   0.8794028    5.9471E-02    3.3408E-02
   0.8827026    1.2227E-01    3.3354E-02
   0.8860209    1.1720E-01    3.2924E-02
   0.8893577    8.1090E-02    3.2822E-02
   0.8927129    9.2961E-02    3.1655E-02
   0.8960863    7.3422E-02    3.2000E-02
   0.8994779    1.3307E-01    3.0615E-02
   0.9028875    3.8085E-02    3.0382E-02
   0.9063150    8.3413E-02    3.0369E-02
   0.9097604    7.9402E-02    3.0421E-02
   0.9132234    5.1252E-02    2.9492E-02
   0.9167039    7.8096E-02    2.9963E-02
   0.9202019    7.3353E-02    2.8491E-02
   0.9237171    1.0234E-01    2.7375E-02
   0.9272495    8.7789E-02    2.7946E-02
   0.9307988    6.0890E-02    2.9112E-02
   0.9343650    6.5540E-02    2.9627E-02
   0.9379480    1.1002E-01    2.9487E-02
   0.9415475    1.1340E-01    2.8723E-02
   0.9451633    1.4849E-01    2.8466E-02
   0.9487954    1.6489E-01    2.7759E-02
   0.9524436    1.2132E-01    2.6554E-02
   0.9561077    1.7955E-01    2.5217E-02
   0.9597875    1.3433E-01    2.5778E-02
   0.9634830    1.9479E-01    2.4749E-02
   0.9671938    1.7238E-01    2.4788E-02
   0.9709199    1.6108E-01    2.3357E-02
   0.9746611    1.6071E-01    2.2968E-02
   0.9784172    2.1744E-01    2.1920E-02
   0.9821879    1.6207E-01    2.1881E-02
   0.9859732    2.3118E-01    2.1896E-02
   0.9897729    2.2520E-01    2.2255E-02
   0.9935868    2.5721E-01    2.2552E-02
   0.9974146    2.8816E-01    2.2818E-02
   1.0012562    2.8726E-01    2.1841E-02
   1.0051115    2.7276E-01    2.1043E-02
   1.0089800    3.2895E-01    2.0792E-02
   1.0128620    3.2518E-01    2.1149E-02
   1.0167569    3.0919E-01    2.1427E-02
   1.0206646    3.3964E-01    2.1432E-02
   1.0245850    4.2070E-01    2.1394E-02
   1.0285178    4.2308E-01    2.0901E-02
   1.0324630    4.4099E-01    2.0563E-02
   1.0364201    4.6119E-01    2.0811E-02
   1.0403891    4.9266E-01    2.0182E-02
   1.0443697    4.9669E-01    1.9683E-02
   1.0483618    5.3498E-01    1.8864E-02
