# sdss 17:31:01.60 53:10:47.4 L6+/-1.5 Chiu et al. 2006 
# IRTF Spex 2005-04-07
#XAXIS   = 'Wavelength'         /                                                
#YAXIS   = 'Flux    '           /                                                
#XUNITS  = 'Microns '           /                                                
#YUNITS  = 'W m-2 um-1'         /                                                
# fluxed by JHK agree 2-5%
     0.801023    1.83861e-16    1.06956e-16
     0.803818    2.64100e-16    1.36863e-16
     0.806633    8.28062e-19    2.28371e-16
     0.809466   -2.89073e-17    1.08531e-17
     0.812320    1.23743e-16    1.00666e-16
     0.815193    1.65870e-16    1.72975e-17
     0.818085    3.16815e-16    1.99148e-16
     0.820998    1.69892e-16    1.56040e-16
     0.823930    2.32438e-16    1.95992e-16
     0.826881    1.15767e-16    1.49563e-16
     0.829853    2.22750e-16    1.40860e-16
     0.832844    1.74614e-16    1.18020e-16
     0.835854    1.98542e-16    1.45065e-16
     0.838885    2.82833e-16    1.60134e-16
     0.841935    2.39181e-16    8.30051e-17
     0.845005    2.36784e-16    1.09752e-16
     0.848094    1.55303e-16    1.22371e-16
     0.851203    2.65744e-16    3.17784e-17
     0.854332    2.43448e-16    8.74484e-17
     0.857480    1.90218e-16    1.63901e-16
     0.860648    8.55388e-17    6.19523e-17
     0.863835    1.95597e-16    1.43428e-16
     0.867041    2.06401e-16    1.67774e-17
     0.870267    3.16045e-16    9.39819e-17
     0.873512    2.07092e-16    1.03211e-16
     0.876776    1.86211e-16    1.08782e-16
     0.880059    2.13411e-16    1.06124e-16
     0.883361    2.27756e-16    5.49968e-17
     0.886681    1.85571e-16    9.56721e-17
     0.890021    2.58369e-16    2.48211e-16
     0.893379    2.46462e-16    1.64423e-16
     0.896756    2.61907e-16    2.79413e-17
     0.900151    2.85012e-16    9.03990e-17
     0.903564    1.53396e-16    3.27571e-17
     0.906996    2.01485e-16    9.88415e-17
     0.910446    2.70760e-16    1.77772e-17
     0.913913    2.60012e-16    4.31879e-17
     0.917399    4.31885e-16    1.03630e-16
     0.920902    3.18710e-16    1.45032e-16
     0.924422    2.96694e-16    8.54524e-17
     0.927960    2.83082e-16    1.52311e-17
     0.931515    3.09509e-16    3.82333e-17
     0.935088    3.14057e-16    3.11092e-17
     0.938677    2.57258e-16    4.83684e-17
     0.942283    4.31533e-16    5.91461e-17
     0.945905    3.88206e-16    1.16016e-16
     0.949544    3.75785e-16    7.03053e-17
     0.953199    4.14192e-16    4.60983e-17
     0.956870    4.12529e-16    7.73767e-17
     0.960557    3.42934e-16    6.30197e-17
     0.964260    3.96542e-16    2.00732e-17
     0.967979    4.37870e-16    2.15653e-17
     0.971713    4.65892e-16    2.59383e-17
     0.975462    4.35244e-16    9.78330e-17
     0.979226    5.09996e-16    4.75480e-17
     0.983005    4.50674e-16    4.02507e-17
     0.986798    4.65025e-16    1.62770e-19
     0.990606    3.31604e-16    1.78664e-17
     0.994429    3.33325e-16    3.54230e-17
     0.998265    2.98687e-16    2.61344e-17
      1.00212    4.10718e-16    4.61246e-17
      1.00598    3.70679e-16    1.22209e-17
      1.00986    3.71188e-16    5.66915e-17
      1.01375    3.67986e-16    1.30824e-17
      1.01765    4.21722e-16    1.01042e-16
      1.02157    4.31468e-16    8.66955e-17
      1.02550    3.77505e-16    4.76667e-17
      1.02944    4.79096e-16    7.02376e-17
      1.03339    5.07978e-16    3.17333e-17
      1.03736    4.96847e-16    2.65960e-17
      1.04134    5.62901e-16    4.07745e-18
      1.04533    5.57059e-16    1.88598e-17
      1.04933    5.25304e-16    1.14027e-17
      1.05334    5.18004e-16    1.57981e-18
      1.05736    5.90404e-16    6.35867e-17
      1.06140    5.23065e-16    3.71373e-17
      1.06544    5.49250e-16    4.30953e-17
      1.06950    5.80505e-16    3.47392e-17
      1.07357    6.10249e-16    1.00934e-17
      1.07764    6.68919e-16    5.88223e-17
      1.08173    6.64339e-16    9.59071e-18
      1.08582    6.79631e-16    1.98974e-17
      1.08993    6.95765e-16    6.20006e-17
      1.09404    7.03942e-16    6.08271e-18
      1.09816    7.12351e-16    1.82819e-17
      1.10229    7.19847e-16    2.19045e-17
      1.10643    6.46574e-16    1.56124e-17
      1.11058    6.86785e-16    3.14001e-17
      1.11474    6.60360e-16    2.76401e-17
      1.11890    6.92553e-16    3.39852e-17
      1.12307    6.84048e-16    3.77666e-17
      1.12725    7.13214e-16    6.86172e-17
      1.13144    5.70814e-16    1.56322e-17
      1.13563    6.57771e-16    2.28899e-17
      1.13983    5.95762e-16    2.95744e-17
      1.14404    6.77971e-16    1.44409e-16
      1.14825    6.86541e-16    5.11387e-17
      1.15247    7.55249e-16    6.24051e-18
      1.15670    6.95077e-16    2.95834e-17
      1.16093    7.30874e-16    1.20631e-17
      1.16516    6.68738e-16    3.07483e-17
      1.16941    6.94017e-16    6.16875e-17
      1.17366    6.12387e-16    4.16866e-17
      1.17791    6.66992e-16    1.59957e-17
      1.18217    6.38711e-16    2.92174e-17
      1.18643    7.09413e-16    2.33964e-17
      1.19069    7.18214e-16    1.26413e-17
      1.19497    6.97669e-16    1.14515e-18
      1.19924    6.53503e-16    2.02469e-18
      1.20352    6.92419e-16    3.08910e-17
      1.20780    7.49107e-16    2.86044e-17
      1.21209    7.83910e-16    1.74427e-17
      1.21638    7.41508e-16    6.22638e-18
      1.22067    8.08905e-16    8.56546e-18
      1.22496    8.05371e-16    2.73384e-17
      1.22926    8.41637e-16    5.51133e-17
      1.23356    7.96222e-16    4.16037e-18
      1.23787    7.78398e-16    4.54882e-17
      1.24217    7.75955e-16    2.76187e-17
      1.24648    7.46578e-16    2.80915e-18
      1.25079    7.62394e-16    7.61430e-17
      1.25510    8.63522e-16    7.38005e-19
      1.25941    8.69503e-16    2.99848e-18
      1.26372    9.29858e-16    8.84808e-18
      1.26804    9.29175e-16    1.80498e-17
      1.27235    1.02825e-15    1.28065e-17
      1.27667    9.66710e-16    3.80785e-18
      1.28099    1.02520e-15    2.72129e-17
      1.28531    9.29093e-16    4.46162e-17
      1.28962    1.01135e-15    4.76161e-17
      1.29394    9.82505e-16    9.25223e-17
      1.29826    9.68662e-16    3.14003e-17
      1.30258    9.82361e-16    2.94924e-17
      1.30690    9.09551e-16    5.16458e-18
      1.31121    9.74810e-16    1.10031e-17
      1.31553    9.07971e-16    5.28320e-17
      1.31985    9.87490e-16    1.13078e-17
      1.32416    8.67890e-16    2.55318e-17
      1.32847    8.08958e-16    1.62518e-18
      1.33279    7.22093e-16    2.68607e-17
      1.33710    5.79207e-16    1.40301e-17
      1.34141    5.25626e-16    3.37296e-17
      1.34572    4.75016e-16    4.26430e-17
      1.35002    4.69026e-16    4.42236e-17
      1.35433    4.07872e-16    5.78871e-18
      1.35863    4.31493e-16    1.03177e-16
      1.36293    4.23734e-16    7.72209e-17
      1.36723    4.40611e-16    3.19027e-17
      1.37152    4.52768e-16    4.70101e-17
      1.37582    4.63164e-16    2.46989e-17
      1.38011    3.73715e-16    9.20645e-18
      1.38440    4.10915e-16    2.44501e-17
      1.38868    4.38079e-16    1.15689e-16
      1.39296    4.07333e-16    4.42245e-17
      1.39724    3.20486e-16    2.32725e-17
      1.40152    3.62764e-16    3.93940e-17
      1.40579    4.64487e-16    1.40626e-18
      1.41006    3.75019e-16    7.02166e-17
      1.41432    3.75513e-16    5.46405e-17
      1.41859    3.88418e-16    1.90672e-17
      1.42284    3.53046e-16    5.93206e-18
      1.42710    3.37398e-16    1.74254e-17
      1.43135    4.19923e-16    4.10014e-17
      1.43559    4.39474e-16    1.47076e-17
      1.43984    3.73434e-16    8.67521e-18
      1.44407    5.10069e-16    2.45808e-17
      1.44831    3.88340e-16    1.00912e-17
      1.45254    4.68298e-16    3.18053e-17
      1.45676    4.46050e-16    5.24464e-17
      1.46098    4.66637e-16    4.77684e-17
      1.46520    4.68424e-16    5.30611e-17
      1.46941    4.85455e-16    1.43515e-17
      1.47361    4.46301e-16    5.84032e-17
      1.47781    4.56017e-16    8.56649e-18
      1.48201    4.49054e-16    2.08163e-17
      1.48620    5.19320e-16    1.50780e-19
      1.49038    5.16206e-16    4.78579e-17
      1.49456    5.11006e-16    4.73087e-17
      1.49874    5.62762e-16    3.09047e-19
      1.50291    5.73769e-16    5.36390e-17
      1.50707    6.33118e-16    1.21238e-16
      1.51123    5.78287e-16    2.51387e-17
      1.51539    6.53953e-16    1.23250e-17
      1.51953    6.14810e-16    7.40826e-17
      1.52368    6.43194e-16    2.66237e-17
      1.52781    6.98294e-16    2.70037e-17
      1.53194    7.32635e-16    4.24885e-17
      1.53607    5.80470e-16    9.32985e-17
      1.54019    6.85433e-16    4.61504e-18
      1.54430    7.35195e-16    7.63967e-18
      1.54841    6.91645e-16    9.13426e-17
      1.55251    7.13133e-16    2.88990e-17
      1.55661    5.81999e-16    8.21142e-17
      1.56070    7.01143e-16    1.37015e-16
