#
# Generated by G. Mace, Wed Jul 25 15:03:00 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6444111           NaN           NaN
   0.6466639    7.6267E-01    1.0114E-02
   0.6489028    8.5251E-01    1.1082E-02
   0.6511288    8.7181E-01    1.1128E-02
   0.6533431    7.4889E-01    9.6021E-03
   0.6555467    6.6673E-01    8.4877E-03
   0.6577405    5.9434E-01    7.4879E-03
   0.6599255    5.3237E-01    7.1607E-03
   0.6621028    5.1468E-01    7.1842E-03
   0.6642731    5.1215E-01    6.9473E-03
   0.6664376    4.9225E-01    6.8849E-03
   0.6685970    4.6930E-01    6.6736E-03
   0.6707522    4.5709E-01    6.4967E-03
   0.6729041    4.5704E-01    6.2166E-03
   0.6750535    4.4434E-01    6.1145E-03
   0.6772013    4.4034E-01    5.8109E-03
   0.6793482    4.3737E-01    5.6812E-03
   0.6814950    4.5552E-01    5.5669E-03
   0.6836425    4.4812E-01    5.5436E-03
   0.6857914    4.8130E-01    5.5490E-03
   0.6879425    4.9044E-01    5.3399E-03
   0.6900964    5.3963E-01    5.5348E-03
   0.6922538    5.9625E-01    5.4015E-03
   0.6944155    6.4785E-01    5.3162E-03
   0.6965819    7.0257E-01    5.3555E-03
   0.6987538    7.3546E-01    5.1845E-03
   0.7009318    7.9520E-01    5.1515E-03
   0.7031165    8.2465E-01    5.1413E-03
   0.7053085    8.0301E-01    4.9247E-03
   0.7075083    7.2411E-01    4.6306E-03
   0.7097165    6.4409E-01    4.3059E-03
   0.7119336    5.8204E-01    3.9696E-03
   0.7141601    5.6963E-01    3.9440E-03
   0.7163966    5.6757E-01    3.8278E-03
   0.7186435    5.9345E-01    3.9357E-03
   0.7209013    6.5712E-01    4.0040E-03
   0.7231703    7.1016E-01    3.9814E-03
   0.7254513    7.7084E-01    4.0076E-03
   0.7277444    8.4428E-01    4.1424E-03
   0.7300501    9.0598E-01    4.1319E-03
   0.7323689    9.5896E-01    4.1584E-03
   0.7347012    1.0055E+00    4.1683E-03
   0.7370471    1.0490E+00    4.1595E-03
   0.7394073    1.0864E+00    4.1862E-03
   0.7417819    1.1157E+00    4.1513E-03
   0.7441713    1.1447E+00    4.0795E-03
   0.7465759    1.1608E+00    4.1329E-03
   0.7489960    1.1717E+00    4.0072E-03
   0.7514317    1.2040E+00    4.0102E-03
   0.7538835    1.2049E+00    3.9128E-03
   0.7563516    1.1943E+00    3.9907E-03
   0.7588362    1.1795E+00    4.2559E-03
