#
# Generated by G. Mace, Thu Mar  1 20:10:25 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6457979    2.8351E-01    4.5846E-01
   0.6480420   -1.3103E-01    4.5204E-01
   0.6502729    5.5669E-01    4.6241E-01
   0.6524916    3.4461E-01    4.2808E-01
   0.6546992   -4.4497E-01    4.0432E-01
   0.6568966    4.1081E-01    3.5806E-01
   0.6590849    8.3109E-02    3.4655E-01
   0.6612650    5.5322E-01    3.3959E-01
   0.6634380    2.5565E-01    3.5346E-01
   0.6656046   -8.0829E-02    3.3740E-01
   0.6677658    3.8039E-03    3.4017E-01
   0.6699225    5.2959E-01    3.3054E-01
   0.6720756    1.0266E-01    3.2555E-01
   0.6742259   -4.7420E-02    3.1597E-01
   0.6763742   -1.5482E-01    3.0997E-01
   0.6785213    3.0888E-01    2.9665E-01
   0.6806681   -5.5772E-01    2.9682E-01
   0.6828153   -2.4718E-01    2.7727E-01
   0.6849635   -5.2432E-01    2.7396E-01
   0.6871137   -1.9583E-01    2.6209E-01
   0.6892664   -2.1400E-01    2.5066E-01
   0.6914224    1.8237E-01    2.4482E-01
   0.6935823   -2.0356E-01    2.3964E-01
   0.6957468   -1.1326E-01    2.3702E-01
   0.6979166    3.6650E-01    2.3094E-01
   0.7000922   -8.8629E-02    2.1492E-01
   0.7022742    1.8170E-01    2.1212E-01
   0.7044633   -1.0175E-02    2.0185E-01
   0.7066600    6.4978E-02    1.9840E-01
   0.7088649    1.7951E-01    1.9444E-01
   0.7110785    1.2956E-02    1.8987E-01
   0.7133014    1.3555E-02    1.7822E-01
   0.7155340   -7.6699E-02    1.7940E-01
   0.7177768    1.6726E-01    1.7076E-01
   0.7200303   -7.2512E-02    1.6792E-01
   0.7222950   -9.9373E-02    1.6033E-01
   0.7245713    1.5647E-01    1.5569E-01
   0.7268597   -6.0925E-02    1.4906E-01
   0.7291605   -7.5770E-02    1.5025E-01
   0.7314743    1.2227E-01    1.4386E-01
   0.7338012    2.7473E-01    1.4462E-01
   0.7361419    8.8562E-02    1.3933E-01
   0.7384965   -9.2795E-02    1.3943E-01
   0.7408655    1.4195E-01    1.3544E-01
   0.7432492    9.9320E-02    1.3432E-01
   0.7456480    4.0069E-01    1.2710E-01
   0.7480620    7.9961E-02    1.2926E-01
   0.7504917    5.7262E-02    1.2356E-01
   0.7529373    1.8380E-01    1.2219E-01
   0.7553990   -3.4931E-02    1.1748E-01
   0.7578772   -2.3238E-02    1.2401E-01
   0.7603722    2.3769E-01    1.2107E-01
   0.7628841    1.0157E-01    1.1746E-01
   0.7654132    4.5209E-02    1.0786E-01
   0.7679596    1.6083E-01    1.0751E-01
   0.7705236    5.4664E-02    1.0343E-01
   0.7731054    1.0662E-01    1.0499E-01
   0.7757052    2.0734E-01    1.0459E-01
   0.7783232    2.1518E-01    1.0267E-01
   0.7809594    1.8732E-01    1.0056E-01
   0.7836142    8.6579E-02    9.7065E-02
   0.7862875    2.0693E-01    9.4946E-02
   0.7889796    1.0660E-01    9.5531E-02
   0.7916905    8.9274E-02    9.1592E-02
   0.7944205    2.1753E-01    9.1252E-02
   0.7971695    2.2730E-01    8.6806E-02
   0.7999377    2.3763E-01    8.5840E-02
   0.8027253    2.2592E-01    8.4228E-02
   0.8055321    4.1170E-01    8.2278E-02
   0.8083584    2.9820E-01    7.9589E-02
   0.8112042    3.5735E-01    7.7484E-02
   0.8140695    5.6293E-01    7.4107E-02
   0.8169544    3.7271E-01    7.3321E-02
   0.8198590    5.1034E-01    7.1633E-02
   0.8227832    2.1257E-01    7.2058E-02
   0.8257272    2.8962E-01    7.2260E-02
   0.8286908    3.5767E-01    7.0202E-02
   0.8316741    4.1796E-01    7.4319E-02
   0.8346772    4.2827E-01    7.0424E-02
   0.8376999    2.8074E-01    6.9255E-02
   0.8407424    2.1037E-01    6.9755E-02
   0.8438045    2.5885E-01    6.8140E-02
   0.8468863    2.8672E-01    6.7801E-02
   0.8499877    3.9698E-01    6.4778E-02
   0.8531088    1.7945E-01    6.4044E-02
   0.8562493    3.1443E-01    6.2602E-02
   0.8594093    1.5912E-01    6.3367E-02
   0.8625888    2.8418E-01    6.2226E-02
   0.8657876    2.9872E-01    6.2581E-02
   0.8690058    3.4165E-01    6.1409E-02
   0.8722432    3.8247E-01    6.1097E-02
   0.8754997    3.6820E-01    6.0430E-02
   0.8787752    3.8251E-01    6.0707E-02
   0.8820698    5.1938E-01    5.9205E-02
   0.8853833    5.5561E-01    5.7569E-02
   0.8887156    4.9247E-01    5.6078E-02
   0.8920665    4.7672E-01    5.5439E-02
   0.8954360    5.0405E-01    5.1750E-02
   0.8988240    5.7898E-01    4.8794E-02
   0.9022303    6.5128E-01    4.6505E-02
   0.9056548    6.3211E-01    4.6086E-02
   0.9090975    6.0370E-01    4.4555E-02
   0.9125581    7.1324E-01    4.3825E-02
   0.9160366    7.8348E-01    4.2045E-02
   0.9195328    8.1942E-01    4.1896E-02
   0.9230465    7.3460E-01    4.0562E-02
   0.9265777    7.5092E-01    4.2711E-02
   0.9301261    7.1884E-01    4.4330E-02
   0.9336917    6.8336E-01    4.5187E-02
   0.9372742    7.3565E-01    4.4382E-02
   0.9408736    6.8591E-01    4.3302E-02
   0.9444896    8.6321E-01    4.1432E-02
   0.9481221    8.2491E-01    4.0700E-02
   0.9517709    7.8056E-01    3.8238E-02
   0.9554359    8.6826E-01    3.6518E-02
   0.9591169    8.0968E-01    3.5414E-02
   0.9628136    8.1666E-01    3.5378E-02
   0.9665260    8.9970E-01    3.4330E-02
   0.9702539    8.5966E-01    3.4204E-02
   0.9739971    9.0562E-01    3.4022E-02
   0.9777553    9.3547E-01    3.4129E-02
   0.9815285    9.3294E-01    3.3722E-02
   0.9853164    8.2424E-01    3.4438E-02
   0.9891188    8.2476E-01    3.5042E-02
   0.9929355    7.0113E-01    3.5901E-02
   0.9967664    7.7326E-01    3.5795E-02
   1.0006113    7.5107E-01    3.4983E-02
   1.0044700    8.4022E-01    3.3066E-02
   1.0083421    8.0316E-01    3.2997E-02
   1.0122278    8.8395E-01    3.3806E-02
   1.0161265    8.6643E-01    3.3805E-02
   1.0200382    9.2789E-01    3.3287E-02
   1.0239627    8.7150E-01    3.3716E-02
   1.0278997    9.0485E-01    3.2558E-02
   1.0318491    8.9106E-01    3.2201E-02
   1.0358107    8.9832E-01    3.1952E-02
   1.0397842    9.5310E-01    3.1026E-02
   1.0437695    9.4333E-01    2.9815E-02
   1.0477662    1.0030E+00    2.8019E-02
   1.0517744    1.0011E+00    2.5923E-02
