#
# Generated by G. Mace, Fri Sep 28 20:14:30 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6461056   -4.8934E-01    6.0513E-01
   0.6482494   -3.8066E-01    5.9435E-01
   0.6503851    2.2365E-01    5.6088E-01
   0.6525136    1.0561E-01    5.4129E-01
   0.6546357    2.0099E-01    4.5174E-01
   0.6567522   -1.0302E-01    4.1847E-01
   0.6588641    1.0145E-01    4.2630E-01
   0.6609720    2.6828E-01    4.0553E-01
   0.6630768    1.0771E+00    3.9735E-01
   0.6651791   -3.7364E-01    4.0858E-01
   0.6672799   -2.6260E-01    3.7818E-01
   0.6693798    4.9072E-01    3.6117E-01
   0.6714795   -3.4395E-01    3.5842E-01
   0.6735797   -7.7034E-01    3.4486E-01
   0.6756811   -6.3751E-01    3.2821E-01
   0.6777843    2.9774E-01    3.1019E-01
   0.6798901   -3.7993E-01    3.1614E-01
   0.6819991    2.3238E-01    3.1004E-01
   0.6841118    2.4700E-01    2.9974E-01
   0.6862289   -4.1965E-01    2.9010E-01
   0.6883510   -1.8281E-01    2.8130E-01
   0.6904786   -1.9381E-01    2.5433E-01
   0.6926124   -1.1623E-01    2.5143E-01
   0.6947529    8.8660E-02    2.3189E-01
   0.6969005   -4.7514E-01    2.3696E-01
   0.6990559    1.1911E-01    2.0615E-01
   0.7012195   -7.1379E-02    2.0728E-01
   0.7033918   -5.2696E-02    1.8472E-01
   0.7055734   -9.3248E-03    1.8219E-01
   0.7077646   -1.2596E-01    1.7400E-01
   0.7099660    7.0908E-02    1.7197E-01
   0.7121779   -3.3985E-02    1.5461E-01
   0.7144009    3.8951E-02    1.6052E-01
   0.7166352   -9.0713E-02    1.5083E-01
   0.7188814   -6.1252E-02    1.5395E-01
   0.7211398    1.9623E-01    1.4382E-01
   0.7234108    1.6915E-01    1.3904E-01
   0.7256947    1.5994E-02    1.3202E-01
   0.7279920    2.5197E-02    1.3444E-01
   0.7303029    2.4693E-01    1.2431E-01
   0.7326277    3.0282E-01    1.2237E-01
   0.7349669    1.7512E-01    1.1369E-01
   0.7373208    7.5607E-02    1.1515E-01
   0.7396895   -1.3182E-01    1.0507E-01
   0.7420734    2.5833E-02    1.0576E-01
   0.7444728    1.5354E-02    9.3531E-02
   0.7468879   -7.8876E-02    9.9086E-02
   0.7493191   -5.3149E-02    9.0623E-02
   0.7517664   -1.5218E-01    9.2390E-02
   0.7542303   -8.5760E-02    8.4129E-02
   0.7567108   -1.5235E-02    9.4121E-02
   0.7592083   -9.1381E-02    1.0294E-01
   0.7617229   -5.1374E-02    1.1309E-01
   0.7642547   -1.2452E-01    1.0049E-01
   0.7668041    6.9041E-02    9.2600E-02
   0.7693712    2.3426E-04    8.0411E-02
   0.7719561   -1.2547E-01    7.4613E-02
   0.7745590   -9.6246E-03    7.0402E-02
   0.7771800    4.7764E-02    7.2446E-02
   0.7798193   -1.1806E-01    6.7410E-02
   0.7824770    8.0458E-03    6.5839E-02
   0.7851533   -1.5551E-02    6.3854E-02
   0.7878482   -8.6563E-03    6.4723E-02
   0.7905619    2.1140E-02    6.1243E-02
   0.7932945   -1.1198E-01    6.1144E-02
   0.7960460   -4.0300E-02    6.0305E-02
   0.7988164    8.5596E-02    6.1682E-02
   0.8016061   -6.9009E-02    5.7707E-02
   0.8044149   -7.1073E-02    5.7695E-02
   0.8072429    1.3662E-02    5.6630E-02
   0.8100901   -2.4661E-02    5.5275E-02
   0.8129568   -6.1778E-02    5.2296E-02
   0.8158427   -3.4249E-02    5.3383E-02
   0.8187481    5.0190E-02    4.9543E-02
   0.8216729    2.6647E-02    4.8748E-02
   0.8246170   -4.0925E-02    4.8433E-02
   0.8275806    2.3379E-02    4.8326E-02
   0.8305637    3.9335E-02    4.6781E-02
   0.8335662   -3.4886E-02    4.7137E-02
   0.8365882   -4.5950E-02    4.5780E-02
   0.8396295    6.0683E-02    4.7292E-02
   0.8426903    4.8458E-02    4.4145E-02
   0.8457704   -9.9471E-03    4.4849E-02
   0.8488698    1.0513E-02    4.1774E-02
   0.8519886    3.2681E-02    3.8769E-02
   0.8551265   -4.9092E-02    3.7219E-02
   0.8582837   -5.5253E-02    3.6964E-02
   0.8614600   -5.5547E-02    3.5291E-02
   0.8646554   -8.8348E-03    3.6217E-02
   0.8678698   -2.8407E-02    3.6374E-02
   0.8711032    9.9958E-03    3.6904E-02
   0.8743554   -2.2638E-02    3.4950E-02
   0.8776264   -6.9794E-03    3.6841E-02
   0.8809161    2.0825E-02    3.4974E-02
   0.8842244   -4.0404E-02    3.5070E-02
   0.8875512    3.5950E-02    3.4480E-02
   0.8908965    6.5954E-03    3.4885E-02
   0.8942600    5.9820E-02    3.3827E-02
   0.8976418    4.6666E-02    3.3103E-02
   0.9010417    4.9453E-02    3.0978E-02
   0.9044595    8.2339E-02    3.0372E-02
   0.9078953    1.7518E-02    2.9507E-02
   0.9113488    4.6780E-02    2.9535E-02
   0.9148198    5.3863E-02    2.8067E-02
   0.9183084    7.3494E-02    2.8693E-02
   0.9218143    3.7044E-02    2.7656E-02
   0.9253374    4.9139E-02    2.7867E-02
   0.9288776    3.9870E-02    3.0309E-02
   0.9324347    1.6778E-02    3.2984E-02
   0.9360086    4.3302E-03    3.3485E-02
   0.9395992    5.2939E-02    3.3508E-02
   0.9432062    6.9882E-02    3.2308E-02
   0.9468295    9.8710E-02    3.1881E-02
   0.9504690    6.8944E-02    3.0229E-02
   0.9541246    5.2439E-02    2.8049E-02
   0.9577959    9.4553E-02    2.6026E-02
   0.9614829    8.4606E-02    2.5297E-02
   0.9651855    7.7192E-02    2.4760E-02
   0.9689034    1.0186E-01    2.5293E-02
   0.9726364    1.0391E-01    2.3987E-02
   0.9763844    1.3328E-01    2.4358E-02
   0.9801472    1.0309E-01    2.2708E-02
   0.9839247    1.0587E-01    2.3518E-02
   0.9877167    1.2580E-01    2.3654E-02
   0.9915228    2.2949E-01    2.4572E-02
   0.9953431    1.7708E-01    2.5557E-02
   0.9991773    1.9387E-01    2.5628E-02
   1.0030252    2.3904E-01    2.3777E-02
   1.0068866    2.2150E-01    2.3382E-02
   1.0107614    2.7637E-01    2.3041E-02
   1.0146493    2.6752E-01    2.4156E-02
   1.0185500    2.9064E-01    2.4432E-02
   1.0224637    2.6134E-01    2.5178E-02
   1.0263898    3.0189E-01    2.5002E-02
   1.0303283    3.2637E-01    2.4490E-02
   1.0342790    3.2982E-01    2.4252E-02
   1.0382415    3.6997E-01    2.4298E-02
   1.0422159    3.6713E-01    2.3774E-02
   1.0462018    4.4538E-01    2.2677E-02
   1.0501992    4.5881E-01    2.0627E-02
   1.0542076    4.8268E-01    1.8989E-02
   1.0582271    4.5620E-01    1.7723E-02
   1.0622572    5.0033E-01    1.7204E-02
   1.0662979    5.5957E-01    1.7629E-02
   1.0703490    5.3190E-01    2.0075E-02
   1.0744101    5.6397E-01    2.0742E-02
   1.0784812    5.4117E-01    2.3312E-02
   1.0825621    6.0228E-01    2.2706E-02
   1.0866525    5.4118E-01    2.2964E-02
   1.0907522    5.2806E-01    2.3214E-02
   1.0948610    4.2613E-01    2.1967E-02
   1.0989788    3.0506E-01    2.2615E-02
   1.1031052    2.5014E-01    2.1310E-02
   1.1072401    2.0838E-01    1.9130E-02
   1.1113833    1.5277E-01    1.7423E-02
   1.1155345    1.1406E-01    1.6341E-02
   1.1196938    8.3317E-02    1.6082E-02
   1.1238606    1.1070E-01    1.7021E-02
   1.1280349    1.1685E-01    2.0089E-02
   1.1322166    1.7419E-01    2.0934E-02
   1.1364053    1.3495E-01    2.1942E-02
   1.1406008    1.4102E-01    2.3263E-02
   1.1448030    1.0722E-01    2.2395E-02
   1.1490117    7.9499E-02    2.3258E-02
   1.1532267    5.3918E-02    2.2011E-02
   1.1574477    9.4541E-02    2.1231E-02
   1.1616745    6.1509E-02    2.0798E-02
   1.1659070    8.8758E-02    1.8768E-02
   1.1701450    7.7410E-02    1.6773E-02
   1.1743883    1.1366E-01    1.5601E-02
   1.1786367    1.1797E-01    1.3895E-02
   1.1828898    1.6254E-01    1.2795E-02
   1.1871477    1.9760E-01    1.2324E-02
   1.1914102    2.0358E-01    1.3464E-02
   1.1956768    2.5729E-01    1.6634E-02
