#
# Generated by G. Mace, Wed Mar 14 15:41:28 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6459025    3.7477E-02    2.7104E-01
   0.6480570    1.5440E-01    2.6046E-01
   0.6502017    1.4367E-01    2.7007E-01
   0.6523373    6.6155E-01    2.5867E-01
   0.6544648   -6.7680E-03    2.2678E-01
   0.6565852   -1.6264E-01    2.0107E-01
   0.6586993    1.5770E-01    1.8132E-01
   0.6608081    9.6955E-02    1.7562E-01
   0.6629124    1.2384E-01    1.8554E-01
   0.6650131    1.4143E-01    1.8775E-01
   0.6671110    5.1694E-01    1.8292E-01
   0.6692070    1.3371E-01    1.7654E-01
   0.6713017   -1.5441E-01    1.7130E-01
   0.6733961   -1.8751E-01    1.6373E-01
   0.6754907    6.0185E-02    1.6203E-01
   0.6775865   -1.4392E-01    1.5039E-01
   0.6796841   -1.9690E-01    1.4942E-01
   0.6817842    3.8604E-01    1.3758E-01
   0.6838874    2.2352E-01    1.3658E-01
   0.6859945    1.6363E-01    1.3262E-01
   0.6881061    1.5866E-01    1.3215E-01
   0.6902228    1.4994E-01    1.2949E-01
   0.6923453   -1.8140E-01    1.2034E-01
   0.6944740    2.0915E-01    1.1068E-01
   0.6966098    1.3040E-01    1.1113E-01
   0.6987530    1.1508E-01    1.0262E-01
   0.7009043    3.6333E-02    9.8105E-02
   0.7030641    2.0229E-01    9.1596E-02
   0.7052330    9.5246E-02    9.0614E-02
   0.7074115    1.7385E-01    8.5805E-02
   0.7096000    2.2240E-01    8.4805E-02
   0.7117992    1.4077E-01    7.8177E-02
   0.7140093    2.1623E-01    7.9719E-02
   0.7162309    2.6934E-02    7.3426E-02
   0.7184644    1.4665E-01    7.4272E-02
   0.7207102    2.7158E-01    6.9158E-02
   0.7229688    2.3883E-01    6.7691E-02
   0.7252403    4.1167E-02    6.5988E-02
   0.7275254   -6.1014E-02    6.6089E-02
   0.7298243    8.6530E-02    6.0410E-02
   0.7321374    1.2561E-01    6.0029E-02
   0.7344650    2.1575E-02    5.7058E-02
   0.7368075    3.1555E-02    5.6583E-02
   0.7391651   -4.4633E-03    5.2667E-02
   0.7415382   -3.2052E-02    5.3630E-02
   0.7439270    3.6658E-02    4.7575E-02
   0.7463318   -7.1965E-02    5.0702E-02
