# SpeX prism spectrum of 1807+5015 obtained 2005 Oct 16 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
      1.07685    1.80818e-15    1.67568e-17
      1.08093    1.86996e-15    2.47025e-17
      1.08502    1.97267e-15    7.92290e-18
      1.08912    2.05432e-15    2.10053e-17
      1.09324    2.02890e-15    1.85880e-17
      1.09736    1.99671e-15    1.37452e-17
      1.10149    2.03343e-15    1.83101e-17
      1.10562    1.98674e-15    1.58039e-17
      1.10977    1.94199e-15    3.31419e-17
      1.11393    1.93255e-15    8.80715e-18
      1.11809    1.95835e-15    2.31549e-17
      1.12226    2.04500e-15    1.23219e-17
      1.12644    2.02455e-15    1.47583e-17
      1.13062    1.98818e-15    1.45098e-17
      1.13481    1.87631e-15    3.36551e-17
      1.13901    1.84039e-15    1.29735e-17
      1.14322    1.95376e-15    1.24435e-17
      1.14743    2.03125e-15    2.59881e-17
      1.15165    2.16424e-15    2.38379e-17
      1.15587    2.15659e-15    1.67916e-17
      1.16010    2.07193e-15    1.59127e-17
      1.16434    2.01648e-15    1.84899e-17
      1.16858    1.96957e-15    1.86022e-17
      1.17283    1.88649e-15    2.04391e-17
      1.17708    1.91109e-15    1.18855e-17
      1.18134    1.89632e-15    1.44472e-17
      1.18560    1.96762e-15    1.98428e-17
      1.18986    1.95675e-15    1.49915e-17
      1.19413    1.81471e-15    2.09099e-17
      1.19841    1.81860e-15    1.48351e-17
      1.20268    1.78259e-15    6.22790e-18
      1.20697    1.84776e-15    1.50518e-17
      1.21125    1.96583e-15    1.02310e-17
      1.21554    2.01313e-15    1.39429e-17
      1.21983    2.11731e-15    1.59464e-17
      1.22413    2.14024e-15    1.16138e-17
      1.22843    2.17737e-15    1.61625e-17
      1.23273    2.08950e-15    4.51263e-18
      1.23703    1.97953e-15    1.27636e-17
      1.24133    1.96329e-15    1.63707e-17
      1.24564    1.89236e-15    1.06390e-17
      1.24995    1.96255e-15    1.51841e-17
      1.25426    2.07966e-15    2.27751e-17
      1.25857    2.15316e-15    2.10450e-17
      1.26288    2.23768e-15    2.88839e-17
      1.26720    2.18984e-15    4.68414e-17
      1.27151    2.35815e-15    8.06186e-18
      1.27583    2.35319e-15    1.17826e-17
      1.28015    2.33513e-15    2.27449e-17
      1.28446    2.29405e-15    1.18769e-17
      1.28878    2.31544e-15    1.43980e-17
      1.29310    2.28646e-15    9.91223e-18
      1.29742    2.28839e-15    9.00108e-18
      1.30174    2.30435e-15    1.58070e-17
      1.30605    2.29808e-15    1.47313e-17
      1.31037    2.29746e-15    5.88471e-18
      1.31469    2.34635e-15    9.24618e-18
      1.31900    2.32745e-15    1.90913e-17
      1.32332    2.25998e-15    1.99478e-17
      1.32763    2.09184e-15    1.57831e-17
      1.33195    1.86644e-15    2.32727e-17
      1.33626    1.65609e-15    2.18442e-17
      1.34057    1.48252e-15    1.52788e-17
      1.34488    1.43833e-15    1.92587e-17
      1.34918    1.37268e-15    2.86518e-17
      1.35349    1.32269e-15    4.44727e-17
      1.35779    1.27503e-15    1.74041e-17
      1.36209    1.20960e-15    1.88907e-17
      1.36639    1.18217e-15    5.10377e-17
      1.37069    1.24063e-15    5.50919e-17
      1.37498    1.19978e-15    1.88303e-17
      1.37927    1.27145e-15    1.81180e-17
      1.38356    1.31573e-15    9.37568e-18
      1.38785    1.31373e-15    1.85390e-17
      1.39213    1.36806e-15    1.34477e-17
      1.39641    1.23441e-15    1.10870e-17
      1.40068    1.21924e-15    1.12844e-17
      1.40496    1.20987e-15    1.07296e-17
      1.40923    1.18580e-15    1.77960e-17
      1.41349    1.19395e-15    1.49534e-17
      1.41776    1.18448e-15    1.23037e-17
      1.42201    1.18027e-15    1.50206e-17
      1.42627    1.17430e-15    1.30904e-17
      1.43052    1.15047e-15    8.00261e-18
      1.43477    1.17945e-15    1.18645e-17
      1.43901    1.18692e-15    7.73203e-18
      1.44325    1.18658e-15    8.76186e-18
      1.44748    1.22681e-15    1.68870e-17
      1.45171    1.24722e-15    2.30815e-17
      1.45594    1.25259e-15    1.19481e-17
      1.46016    1.28881e-15    1.24785e-17
      1.46437    1.24992e-15    5.73383e-18
      1.46859    1.26491e-15    4.17437e-18
      1.47279    1.27057e-15    3.35557e-18
      1.47699    1.27246e-15    3.94322e-18
      1.48119    1.27964e-15    4.00243e-18
      1.48538    1.28892e-15    9.27194e-18
      1.48957    1.31337e-15    8.25631e-18
      1.49375    1.35330e-15    5.54164e-18
      1.49793    1.35676e-15    4.95585e-18
      1.50210    1.37507e-15    5.89492e-18
      1.50626    1.40273e-15    1.41214e-17
      1.51042    1.42091e-15    4.82434e-18
      1.51458    1.45041e-15    6.67217e-18
      1.51873    1.46624e-15    1.08905e-17
      1.52287    1.48069e-15    7.36618e-18
      1.52701    1.49648e-15    6.23053e-18
      1.53114    1.53641e-15    5.16169e-18
      1.53527    1.53657e-15    5.22773e-18
      1.53939    1.57379e-15    8.49308e-18
      1.54350    1.59298e-15    1.19064e-17
      1.54761    1.61907e-15    4.79217e-18
      1.55171    1.63739e-15    5.55845e-18
      1.55581    1.64366e-15    8.69422e-18
      1.55990    1.64914e-15    4.13917e-18
      1.56398    1.67270e-15    9.42718e-18
      1.56806    1.67133e-15    1.26618e-17
      1.57213    1.68325e-15    4.59033e-18
      1.57620    1.69819e-15    2.49876e-18
      1.58026    1.69755e-15    1.26504e-17
      1.58431    1.61355e-15    7.55312e-18
      1.58836    1.63118e-15    6.48235e-18
      1.59240    1.65259e-15    7.41034e-18
      1.59644    1.67997e-15    1.31994e-17
      1.60047    1.69097e-15    1.01554e-17
      1.60449    1.71757e-15    6.13767e-18
      1.60850    1.65646e-15    6.04716e-18
      1.61251    1.63893e-15    7.86580e-18
      1.61651    1.65739e-15    4.95199e-18
      1.62051    1.66128e-15    1.32433e-17
      1.62450    1.66698e-15    3.53205e-18
      1.62848    1.64082e-15    1.40535e-17
      1.63246    1.68248e-15    8.60623e-18
      1.63643    1.69036e-15    8.96091e-18
      1.64039    1.70822e-15    6.17704e-18
      1.64435    1.72386e-15    1.41201e-17
      1.64830    1.75704e-15    1.17952e-17
      1.65225    1.77718e-15    4.30953e-18
      1.65618    1.77021e-15    3.87126e-18
      1.66012    1.75944e-15    1.32867e-17
      1.66404    1.75708e-15    9.88915e-18
      1.66796    1.74612e-15    1.02574e-17
      1.67187    1.76214e-15    9.60658e-18
      1.67577    1.76674e-15    6.74267e-18
      1.67967    1.77709e-15    5.74842e-18
      1.68356    1.76426e-15    8.75261e-18
      1.68745    1.76648e-15    1.59137e-17
      1.69133    1.73838e-15    8.03796e-18
      1.69520    1.75864e-15    3.32016e-18
      1.69906    1.76560e-15    5.41794e-18
      1.70292    1.71737e-15    5.78281e-18
      1.70678    1.71743e-15    1.00688e-17
      1.71062    1.68853e-15    2.77711e-18
      1.71446    1.66823e-15    5.26831e-18
      1.71829    1.63162e-15    8.12250e-18
      1.72212    1.58945e-15    2.60392e-18
      1.72594    1.59735e-15    1.03063e-17
      1.72975    1.55628e-15    4.26059e-18
      1.73356    1.53034e-15    4.80439e-18
      1.73736    1.48107e-15    3.90574e-18
      1.74115    1.47089e-15    5.24246e-18
      1.74494    1.44846e-15    1.33413e-17
      1.74872    1.42119e-15    8.88973e-18
      1.75250    1.36952e-15    4.79228e-18
      1.75627    1.34178e-15    6.33905e-18
      1.76003    1.30501e-15    1.26852e-17
      1.76379    1.29371e-15    3.60814e-18
      1.76754    1.26441e-15    3.93577e-18
      1.77128    1.21835e-15    7.32834e-18
      1.77502    1.19233e-15    4.87492e-18
      1.77875    1.19889e-15    1.24836e-17
      1.78247    1.14219e-15    2.79129e-18
      1.78619    1.12825e-15    4.05705e-18
      1.78990    1.09061e-15    1.77149e-17
      1.79361    1.10044e-15    1.73554e-17
      1.79731    1.04702e-15    1.17770e-17
      1.80100    1.06368e-15    2.26167e-17
      1.80469    1.02799e-15    2.44188e-17
      1.80838    1.04207e-15    5.24856e-18
      1.81205    1.06014e-15    2.97574e-18
      1.81572    1.03228e-15    2.64759e-17
      1.81939    1.02381e-15    8.96896e-18
      1.82304    9.96055e-16    1.66374e-17
      1.82670    1.01345e-15    1.89616e-17
      1.83034    1.00906e-15    3.63140e-17
      1.83399    9.21363e-16    2.52696e-17
      1.83762    9.32819e-16    1.82202e-17
      1.84125    8.30128e-16    4.58326e-18
      1.84487    9.05398e-16    9.37575e-18
      1.84849    8.76193e-16    2.10415e-17
      1.85210    8.52589e-16    1.91427e-17
      1.85571    8.67989e-16    1.60432e-17
      1.85931    8.06348e-16    1.26571e-17
      1.86291    7.80185e-16    2.09125e-17
      1.86650    8.95129e-16    3.40710e-17
      1.87008    7.90630e-16    3.08778e-17
      1.87366    8.16396e-16    3.11300e-17
      1.87723    8.10754e-16    2.78048e-17
      1.88080    8.74116e-16    3.04535e-17
      1.88436    8.91077e-16    2.04742e-17
      1.88792    9.04334e-16    6.83019e-18
      1.89147    8.60287e-16    7.28629e-18
      1.89502    8.60643e-16    2.49359e-17
      1.89856    9.20670e-16    1.90580e-17
      1.90209    8.65979e-16    1.69642e-17
      1.90562    9.18134e-16    1.74687e-17
      1.90915    9.48740e-16    1.05822e-17
      1.91267    9.75060e-16    1.24545e-17
      1.91618    9.52284e-16    8.86090e-18
      1.91969    9.91747e-16    1.12871e-17
      1.92320    9.46528e-16    5.91371e-18
      1.92670    9.44454e-16    7.49915e-18
      1.93019    9.16431e-16    4.97497e-18
      1.93368    8.90461e-16    3.70596e-18
      1.93716    9.20484e-16    7.53004e-18
      1.94064    8.75787e-16    8.32593e-18
      1.94412    8.56384e-16    6.92034e-18
      1.94759    8.23039e-16    4.35714e-18
      1.95105    8.30785e-16    1.52645e-17
      1.95451    8.45939e-16    7.00588e-18
      1.95796    8.58596e-16    5.81892e-18
      1.96141    8.67766e-16    9.51000e-18
      1.96486    8.70465e-16    8.76868e-18
      1.96830    8.86801e-16    6.03897e-18
      1.97173    8.46610e-16    5.47875e-18
      1.97516    8.15551e-16    6.01706e-18
      1.97859    8.00777e-16    1.10349e-17
      1.98201    7.91424e-16    7.96360e-18
      1.98543    8.04113e-16    5.42460e-18
      1.98884    8.11324e-16    1.21311e-17
      1.99224    8.16338e-16    7.15186e-18
      1.99564    8.20957e-16    1.23407e-17
      1.99904    8.38041e-16    1.71692e-17
      2.00243    7.96025e-16    1.73657e-17
      2.00582    7.96130e-16    1.52958e-17
      2.00920    8.24610e-16    6.60261e-18
      2.01258    8.04229e-16    6.80670e-18
      2.01596    8.29432e-16    1.41604e-17
      2.01933    8.30730e-16    1.12816e-17
      2.02269    8.74024e-16    1.22896e-17
      2.02605    8.57185e-16    1.48992e-17
      2.02941    8.67591e-16    6.51874e-18
      2.03276    8.69950e-16    6.78475e-18
      2.03610    8.57287e-16    5.77571e-18
      2.03944    8.56008e-16    6.00451e-18
      2.04278    8.65191e-16    1.44519e-17
      2.04611    8.70471e-16    1.06346e-17
      2.04944    8.71144e-16    1.70067e-17
      2.05276    9.04272e-16    9.79021e-18
      2.05608    8.98918e-16    1.79516e-17
      2.05940    8.99430e-16    1.08350e-17
      2.06271    9.17729e-16    2.97432e-18
      2.06601    9.03918e-16    5.46822e-18
      2.06931    9.20619e-16    6.82472e-18
      2.07261    9.29026e-16    6.12342e-18
      2.07590    9.15484e-16    8.75796e-18
      2.07919    9.42936e-16    1.21424e-17
      2.08247    9.51282e-16    5.00498e-18
      2.08575    9.44697e-16    6.59203e-18
      2.08903    9.57965e-16    7.63907e-18
      2.09229    9.49524e-16    6.06153e-18
      2.09556    9.69439e-16    5.60674e-18
      2.09882    9.75689e-16    2.85321e-18
      2.10208    9.77228e-16    7.27908e-18
      2.10533    9.77275e-16    1.10379e-17
      2.10857    9.92370e-16    4.97770e-18
      2.11181    1.00212e-15    8.94501e-18
      2.11505    1.01482e-15    6.54289e-18
      2.11829    9.99691e-16    8.30784e-18
      2.12151    1.00957e-15    7.23529e-18
      2.12474    1.01739e-15    1.19608e-17
      2.12796    1.01483e-15    6.18060e-18
      2.13117    1.01905e-15    1.02074e-17
      2.13438    1.02187e-15    1.41832e-17
      2.13759    1.02346e-15    9.35963e-18
      2.14079    1.03471e-15    6.18810e-18
      2.14398    1.03134e-15    7.16772e-18
      2.14717    1.03830e-15    1.24727e-17
      2.15036    1.04619e-15    8.78794e-18
      2.15354    1.03211e-15    1.11156e-17
      2.15672    1.04388e-15    1.00901e-17
      2.15989    1.04375e-15    8.00788e-18
      2.16306    1.04598e-15    1.20247e-17
      2.16622    1.04073e-15    1.14771e-17
      2.16938    1.04125e-15    5.30764e-18
      2.17254    1.02946e-15    8.85452e-18
      2.17568    1.03712e-15    1.09647e-17
      2.17883    1.05725e-15    5.77928e-18
      2.18197    1.05374e-15    8.47779e-18
      2.18510    1.03553e-15    6.05312e-18
      2.18823    1.03599e-15    4.39688e-18
      2.19136    1.02692e-15    1.30520e-17
      2.19448    1.03666e-15    1.79511e-17
      2.19759    1.04095e-15    1.12045e-17
      2.20070    1.02780e-15    1.27358e-17
      2.20381    1.02986e-15    1.01765e-17
      2.20691    1.01327e-15    1.11217e-17
      2.21000    1.02971e-15    1.05237e-17
      2.21309    1.01968e-15    1.10892e-17
      2.21618    1.02929e-15    6.69753e-18
      2.21926    1.02651e-15    3.95622e-18
      2.22233    1.02978e-15    1.47489e-17
      2.22540    1.03068e-15    1.07392e-17
      2.22847    1.03690e-15    1.31654e-17
      2.23153    1.01164e-15    7.15756e-18
      2.23458    1.01006e-15    1.31346e-17
      2.23763    1.02223e-15    1.09159e-17
      2.24068    1.01478e-15    9.75070e-18
      2.24372    1.01525e-15    7.81875e-18
      2.24675    1.00635e-15    6.67910e-18
      2.24978    1.00548e-15    1.24233e-17
      2.25281    9.88699e-16    1.46975e-17
      2.25583    9.95562e-16    6.76207e-18
      2.25884    9.96625e-16    1.68756e-17
      2.26185    9.95525e-16    9.59720e-18
      2.26485    9.85392e-16    1.62292e-17
      2.26785    9.57514e-16    1.26098e-17
      2.27084    9.64329e-16    1.61684e-17
      2.27383    9.73301e-16    1.25690e-17
      2.27682    9.71713e-16    6.26280e-18
      2.27979    9.68343e-16    1.00673e-17
      2.28277    9.68886e-16    5.59369e-18
      2.28573    9.77561e-16    7.98184e-18
      2.28870    9.62218e-16    6.12521e-18
      2.29165    9.23156e-16    1.15648e-17
      2.29460    8.40063e-16    9.58366e-18
      2.29755    7.89793e-16    8.64569e-18
      2.30049    8.10285e-16    8.84694e-18
      2.30343    8.18413e-16    1.32904e-17
      2.30636    8.33282e-16    7.07444e-18
      2.30929    8.13837e-16    1.96929e-17
      2.31221    8.32431e-16    7.08959e-18
      2.31512    8.02563e-16    1.33883e-17
      2.31803    8.07116e-16    1.17125e-17
      2.32094    7.69853e-16    1.59225e-17
      2.32384    7.52005e-16    1.13578e-17
      2.32673    7.22385e-16    1.28408e-17
      2.32962    7.28573e-16    1.16919e-17
      2.33251    7.45063e-16    6.75057e-18
      2.33539    7.40050e-16    9.39937e-18
      2.33827    7.63571e-16    9.54870e-18
      2.34114    7.35148e-16    1.21106e-17
      2.34400    7.62808e-16    1.15158e-17
      2.34686    7.57488e-16    1.00920e-17
      2.34972    7.37143e-16    6.94973e-18
      2.35257    7.22298e-16    4.00139e-18
      2.35542    6.98499e-16    7.69018e-18
      2.35826    6.90017e-16    1.06743e-17
      2.36110    7.02192e-16    4.56204e-18
      2.36393    7.08420e-16    6.15113e-18
      2.36676    7.08056e-16    1.03070e-17
      2.36959    7.04395e-16    1.07881e-17
      2.37241    7.12862e-16    1.11007e-17
      2.37522    7.04032e-16    1.04499e-17
      2.37803    7.16768e-16    1.38339e-17
      2.38084    6.92673e-16    1.83747e-17
      2.38364    6.57717e-16    9.65097e-18
      2.38644    6.63977e-16    5.71858e-18
      2.38924    6.53923e-16    1.02410e-17
      2.39203    6.72641e-16    9.63303e-18
      2.39482    6.85205e-16    1.35387e-17
      2.39761    6.64189e-16    9.15967e-18
      2.40039    6.67001e-16    5.95435e-18
      2.40317    6.51503e-16    9.65973e-18
      2.40594    6.26835e-16    7.13130e-18
      2.40871    6.13150e-16    1.56913e-17
      2.41148    6.12783e-16    1.22489e-17
      2.41425    6.08217e-16    2.72416e-17
      2.41701    5.89406e-16    9.70902e-18
      2.41977    5.86263e-16    4.60904e-18
      2.42253    5.77115e-16    1.30546e-17
      2.42529    5.85562e-16    1.30559e-17
      2.42804    5.61833e-16    1.57619e-17
      2.43080    5.73001e-16    1.23014e-17
      2.43355    5.56671e-16    1.32158e-17
      2.43630    5.38095e-16    1.61562e-17
      2.43904    5.34512e-16    1.28207e-17
      2.44179    5.51419e-16    6.28718e-18
      2.44454    5.35530e-16    1.03409e-17
      2.44728    5.19708e-16    1.78168e-17
      2.45003    5.29666e-16    8.36734e-18
      2.45277    5.08741e-16    7.20034e-18
      2.45551    5.07405e-16    8.11166e-18
      2.45826    5.10036e-16    1.39181e-17
      2.46100    4.99317e-16    8.31820e-18
      2.46374    4.78547e-16    1.69193e-17
      2.46649    4.95551e-16    1.54592e-17
      2.46924    4.00349e-16    4.26141e-17
      2.47198    4.56973e-16    1.94522e-17
      2.47473    4.28839e-16    6.10213e-18
      2.47748    4.27371e-16    1.40371e-17
      2.48024    4.74351e-16    1.62940e-17
      2.48299    4.65105e-16    9.04616e-18
      2.48575    3.98287e-16    4.15457e-18
      2.48851    4.12119e-16    2.76935e-17
      2.49128    4.70146e-16    2.61767e-17
      2.49404    4.05087e-16    1.01635e-17
      2.49682    4.13182e-16    2.58605e-17
      2.49959    4.12006e-16    2.08129e-17
      2.50237    4.02468e-16    1.87878e-17
      2.50516    3.72538e-16    1.89069e-17
      2.50795    3.71591e-16    9.23381e-18
      2.51075    3.64395e-16    2.41863e-17
      2.51355    3.37348e-16    3.25355e-17
      2.51636    4.14466e-16    2.61949e-17
      2.51918    3.54393e-16    4.12835e-17
      2.52201    3.51162e-16    1.58116e-17
      2.52484    3.72154e-16    3.86591e-17
      2.52768    3.91683e-16    3.56057e-17
      2.53053    3.25083e-16    7.10776e-17
      2.53339    3.53455e-16    5.93350e-17
      2.53626    3.63451e-16    2.75230e-17
      2.53913    4.46418e-16    8.44631e-17
      2.54202    3.79808e-16    1.33329e-16
      2.54493    5.84255e-16    5.63549e-17
      2.54784    2.32884e-16    6.37670e-17
      2.55076    1.22553e-16    9.06716e-17
      2.55370    4.46418e-16    1.90534e-16
      2.55665    2.75243e-16    1.12547e-16
      2.55962    2.14720e-16    4.98815e-17
