#
# Generated by G. Mace, Thu Mar  1 20:10:36 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6451005    3.0046E-01    3.0210E-01
   0.6472483    1.1339E-01    2.7158E-01
   0.6493877    3.0954E-01    2.8233E-01
   0.6515194   -8.2042E-02    2.7537E-01
   0.6536444    8.1812E-01    2.5027E-01
   0.6557634    5.0021E-01    2.2895E-01
   0.6578774    7.7020E-01    2.2347E-01
   0.6599870    1.6119E-01    1.9989E-01
   0.6620932    4.7834E-01    1.9995E-01
   0.6641966    5.1607E-02    1.9005E-01
   0.6662980    1.1937E-01    2.1047E-01
   0.6683982    3.7108E-01    1.8540E-01
   0.6704979    5.6866E-01    1.8259E-01
   0.6725978    8.0343E-01    1.8072E-01
   0.6746985    3.3301E-01    1.7482E-01
   0.6768008    2.2808E-01    1.6773E-01
   0.6789054    4.9042E-01    1.6925E-01
   0.6810127    3.3178E-01    1.5043E-01
   0.6831236    5.1105E-01    1.4739E-01
   0.6852386    4.7156E-01    1.4605E-01
   0.6873583    5.0564E-01    1.4576E-01
   0.6894833    2.9475E-01    1.3750E-01
   0.6916141    2.9430E-01    1.3485E-01
   0.6937514   -9.5870E-02    1.2243E-01
   0.6958956    7.2270E-03    1.2654E-01
   0.6980473    1.7608E-01    1.1067E-01
   0.7002070    2.8795E-01    1.0841E-01
   0.7023752    3.2468E-01    1.0147E-01
   0.7045524    4.8350E-01    9.7939E-02
   0.7067391    3.1323E-01    9.5310E-02
   0.7089356    3.4855E-01    9.3428E-02
   0.7111425    5.3333E-01    8.7215E-02
   0.7133603    4.1221E-01    8.9890E-02
   0.7155893    1.6701E-01    8.3234E-02
   0.7178299    2.4104E-01    8.5161E-02
   0.7200825    3.1362E-01    8.0891E-02
   0.7223476    1.6650E-01    7.7673E-02
   0.7246254    6.7522E-02    7.7524E-02
   0.7269164    2.9428E-01    7.4933E-02
   0.7292209    1.6318E-01    6.8909E-02
   0.7315391    8.3638E-02    6.8476E-02
   0.7338716    1.1196E-01    6.3351E-02
   0.7362186    4.0392E-02    6.2535E-02
   0.7385803    1.4949E-01    5.9511E-02
   0.7409570    1.8222E-01    5.8004E-02
   0.7433492    1.1145E-01    5.3098E-02
   0.7457569    1.8778E-01    5.5437E-02
   0.7481805    2.0075E-01    5.0647E-02
   0.7506203    1.9843E-01    5.1069E-02
   0.7530764    1.2304E-01    4.6985E-02
   0.7555491    1.5283E-01    4.9769E-02
   0.7580386    4.6208E-02    5.4122E-02
   0.7605452   -3.7537E-02    5.8730E-02
   0.7630690    6.5082E-02    5.5731E-02
   0.7656101   -5.8197E-03    5.1813E-02
   0.7681689   -5.2712E-03    4.3331E-02
   0.7707455    1.3074E-01    4.1482E-02
   0.7733399   -1.6555E-03    3.8637E-02
   0.7759524    1.3549E-01    3.8208E-02
   0.7785832    1.7997E-02    3.7107E-02
   0.7812323    1.2107E-01    3.7462E-02
   0.7838999    1.0571E-01    3.6156E-02
   0.7865860    1.2620E-01    3.7479E-02
   0.7892910    1.0723E-01    3.6297E-02
   0.7920147    3.0791E-02    3.6911E-02
   0.7947573    1.1994E-01    3.4163E-02
   0.7975189    1.1771E-01    3.3755E-02
   0.8002996    7.0164E-02    3.2185E-02
   0.8030994    9.8336E-02    3.2021E-02
   0.8059184    7.1239E-02    3.0356E-02
   0.8087567    1.0837E-01    3.0187E-02
   0.8116143    7.6592E-02    2.9372E-02
   0.8144912    4.7884E-02    3.0099E-02
   0.8173875    8.0200E-02    2.8687E-02
   0.8203031    8.1938E-02    2.8977E-02
   0.8232383    1.1652E-01    2.8017E-02
   0.8261928    6.3251E-02    2.8121E-02
   0.8291668    3.8807E-02    2.6755E-02
   0.8321602    9.8333E-02    2.7020E-02
   0.8351731    4.5953E-02    2.5463E-02
   0.8382053    6.4782E-02    2.5939E-02
   0.8412570    6.7030E-02    2.4562E-02
   0.8443280    6.7331E-02    2.4595E-02
   0.8474185    4.5981E-02    2.2874E-02
   0.8505282    4.5332E-02    2.2452E-02
   0.8536572    2.6630E-02    2.1238E-02
   0.8568054    5.6752E-02    2.1550E-02
   0.8599727    4.3452E-02    2.0651E-02
   0.8631592    7.3717E-02    2.1032E-02
   0.8663647    9.1477E-02    2.0759E-02
   0.8695893    6.0332E-02    2.1087E-02
   0.8728327    9.5462E-02    2.0091E-02
   0.8760949    6.5864E-02    1.9946E-02
   0.8793759    6.8545E-02    2.0570E-02
   0.8826755    1.1138E-01    2.0293E-02
   0.8859937    7.3617E-02    1.9828E-02
   0.8893303    8.7488E-02    1.9838E-02
   0.8926854    1.1550E-01    1.9057E-02
   0.8960586    5.6985E-02    1.9841E-02
   0.8994501    9.0282E-02    1.9024E-02
   0.9028595    1.4272E-01    1.8580E-02
   0.9062869    9.3365E-02    1.7306E-02
   0.9097321    1.1402E-01    1.7615E-02
   0.9131950    9.9665E-02    1.6583E-02
   0.9166753    1.1069E-01    1.6862E-02
   0.9201732    1.3745E-01    1.6006E-02
   0.9236883    1.0693E-01    1.5953E-02
   0.9272205    7.6067E-02    1.7118E-02
   0.9307697    7.7747E-02    1.8835E-02
   0.9343358    7.9713E-02    2.0111E-02
   0.9379186    1.1138E-01    2.0342E-02
   0.9415179    1.1672E-01    1.9303E-02
   0.9451336    9.0185E-02    1.9024E-02
   0.9487656    1.2493E-01    1.8521E-02
   0.9524137    1.3919E-01    1.7593E-02
   0.9560776    1.4661E-01    1.5631E-02
   0.9597574    1.2184E-01    1.4648E-02
   0.9634527    1.3037E-01    1.4117E-02
   0.9671634    1.5287E-01    1.3903E-02
   0.9708894    1.7924E-01    1.3171E-02
   0.9746304    1.8914E-01    1.3376E-02
   0.9783863    1.8160E-01    1.2759E-02
   0.9821570    2.1047E-01    1.2921E-02
   0.9859422    2.2903E-01    1.2768E-02
   0.9897417    2.5798E-01    1.3204E-02
   0.9935555    2.3900E-01    1.3461E-02
   0.9973832    2.7081E-01    1.3800E-02
   1.0012248    2.9887E-01    1.3079E-02
   1.0050799    3.1124E-01    1.2487E-02
   1.0089483    3.2395E-01    1.2161E-02
   1.0128301    3.4956E-01    1.2603E-02
   1.0167249    3.8234E-01    1.2835E-02
   1.0206325    4.4872E-01    1.2901E-02
   1.0245528    4.6524E-01    1.3254E-02
   1.0284855    4.8956E-01    1.2738E-02
   1.0324305    5.1923E-01    1.2829E-02
