#
# Generated by G. Mace, Thu Mar  1 20:10:14 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6461571           NaN           NaN
   0.6483990    3.6792E-01    1.3814E-01
   0.6506279    3.0777E-01    1.3662E-01
   0.6528447   -1.2689E-01    1.2787E-01
   0.6550506    1.7724E-01    1.1657E-01
   0.6572465    2.0281E-01    1.0476E-01
   0.6594335   -1.0561E-01    1.0090E-01
   0.6616124    9.2282E-02    9.7364E-02
   0.6637842   -6.6631E-02    1.0168E-01
   0.6659499   -2.5825E-02    9.4454E-02
   0.6681104    1.1029E-01    9.4032E-02
   0.6702664    2.4284E-01    9.1130E-02
   0.6724190    5.8533E-02    8.7456E-02
   0.6745690    2.1105E-01    8.2838E-02
   0.6767170    2.4254E-01    8.2106E-02
   0.6788641    9.3939E-02    7.8684E-02
   0.6810108    1.1758E-01    8.2533E-02
   0.6831581    1.2472E-01    7.6095E-02
   0.6853067    2.4523E-01    7.6149E-02
   0.6874571    9.1165E-02    7.2083E-02
   0.6896104    1.0318E-01    7.0477E-02
   0.6917669   -2.9344E-02    6.6038E-02
   0.6939275    1.0427E-01    6.2761E-02
   0.6960928    4.4364E-02    5.8263E-02
   0.6982635    6.1940E-02    5.7016E-02
   0.7004400    9.5900E-02    5.2744E-02
   0.7026232    6.7094E-02    5.2660E-02
   0.7048135    1.3799E-01    4.8107E-02
   0.7070115    1.8997E-01    4.6672E-02
   0.7092177    4.8135E-02    4.5328E-02
   0.7114328    2.2442E-01    4.5280E-02
   0.7136571    7.4099E-02    4.0894E-02
   0.7158913    1.0922E-01    4.2614E-02
   0.7181358    4.2078E-02    3.9803E-02
   0.7203911    4.9535E-02    4.1610E-02
   0.7226576    5.2166E-02    3.8080E-02
   0.7249358    1.2221E-01    3.7520E-02
   0.7272261    1.5266E-01    3.4851E-02
   0.7295290    7.5256E-02    3.6848E-02
   0.7318448    1.3607E-01    3.2360E-02
   0.7341740    1.1666E-01    3.2835E-02
   0.7365168    1.7801E-01    3.0346E-02
   0.7388738    2.0983E-01    3.0240E-02
   0.7412451    1.7454E-01    2.8305E-02
   0.7436311    1.8415E-01    2.8350E-02
   0.7460323    1.6297E-01    2.5657E-02
   0.7484488    2.2506E-01    2.6664E-02
   0.7508810    2.2952E-01    2.5116E-02
   0.7533292    2.5182E-01    2.5237E-02
   0.7557935    2.3287E-01    2.3908E-02
   0.7582744    1.8990E-01    2.6513E-02
   0.7607720    1.1792E-01    2.8575E-02
   0.7632866    9.1525E-02    2.9580E-02
   0.7658184    8.5720E-02    2.5838E-02
   0.7683676    2.8516E-02    2.4272E-02
   0.7709345    7.6289E-02    2.0804E-02
   0.7735192    7.8486E-02    2.1345E-02
   0.7761219    1.0444E-01    1.9446E-02
   0.7787427    8.3181E-02    1.9241E-02
   0.7813819    1.1132E-01    1.8728E-02
   0.7840396    1.8030E-01    1.9150E-02
   0.7867159    1.6728E-01    1.8541E-02
   0.7894110    1.8073E-01    1.8893E-02
   0.7921250    1.5944E-01    1.7810E-02
   0.7948579    1.7004E-01    1.8400E-02
   0.7976100    2.0639E-01    1.7477E-02
   0.8003813    2.1359E-01    1.7632E-02
   0.8031719    2.8028E-01    1.6952E-02
   0.8059819    3.1519E-01    1.7161E-02
   0.8088113    3.7238E-01    1.6310E-02
   0.8116602    4.2477E-01    1.6741E-02
   0.8145286    4.5093E-01    1.6376E-02
   0.8174167    4.1705E-01    1.6818E-02
   0.8203244    4.2211E-01    1.5770E-02
   0.8232518    4.3289E-01    1.6161E-02
   0.8261989    4.4730E-01    1.5808E-02
   0.8291656    4.3653E-01    1.5663E-02
   0.8321521    4.0066E-01    1.5165E-02
   0.8351583    3.9385E-01    1.5223E-02
   0.8381842    4.1031E-01    1.4509E-02
   0.8412299    3.6915E-01    1.5161E-02
   0.8442951    2.9228E-01    1.3699E-02
   0.8473800    2.6398E-01    1.3754E-02
   0.8504846    2.5595E-01    1.2798E-02
   0.8536087    2.7484E-01    1.2675E-02
   0.8567524    2.9573E-01    1.2210E-02
   0.8599155    3.2349E-01    1.2518E-02
   0.8630981    3.3231E-01    1.2076E-02
   0.8663000    3.5290E-01    1.2355E-02
   0.8695212    3.6219E-01    1.2059E-02
   0.8727616    4.0945E-01    1.2707E-02
   0.8760212    4.5047E-01    1.2229E-02
   0.8792998    4.7294E-01    1.2559E-02
   0.8825974    4.7096E-01    1.2498E-02
   0.8859139    4.8487E-01    1.2306E-02
   0.8892491    4.8277E-01    1.2058E-02
   0.8926030    4.7969E-01    1.2485E-02
   0.8959755    5.1800E-01    1.2392E-02
   0.8993664    5.5410E-01    1.1865E-02
   0.9027756    5.8545E-01    1.1585E-02
   0.9062031    6.6058E-01    1.2024E-02
   0.9096487    6.9955E-01    1.1407E-02
   0.9131121    7.6036E-01    1.1713E-02
   0.9165934    7.8230E-01    1.0974E-02
   0.9200924    7.7565E-01    1.1107E-02
   0.9236090    7.4882E-01    1.0762E-02
   0.9271429    7.3305E-01    1.1331E-02
   0.9306941    6.8706E-01    1.2032E-02
   0.9342624    7.0701E-01    1.2701E-02
   0.9378476    6.9942E-01    1.2896E-02
   0.9414496    7.4544E-01    1.2977E-02
   0.9450683    7.9722E-01    1.2298E-02
   0.9487034    8.2259E-01    1.2852E-02
   0.9523548    8.0049E-01    1.1529E-02
   0.9560223    8.3290E-01    1.0939E-02
   0.9597058    8.4865E-01    1.0294E-02
   0.9634051    8.4686E-01    1.0103E-02
   0.9671201    8.6797E-01    9.8376E-03
   0.9708503    8.7211E-01    9.5906E-03
   0.9745959    8.8819E-01    9.4155E-03
   0.9783565    9.0872E-01    9.3498E-03
   0.9821321    9.2551E-01    9.1353E-03
   0.9859223    8.7414E-01    9.1601E-03
   0.9897270    7.9670E-01    9.0078E-03
   0.9935461    7.4701E-01    9.2024E-03
   0.9973792    7.4673E-01    8.9132E-03
   1.0012263    7.5046E-01    8.7543E-03
   1.0050871    7.9102E-01    8.2710E-03
   1.0089614    8.1535E-01    8.2793E-03
   1.0128491    8.6390E-01    8.5013E-03
   1.0167500    8.5925E-01    8.6543E-03
   1.0206637    8.6355E-01    8.4859E-03
   1.0245903    8.6273E-01    8.7328E-03
   1.0285293    8.6653E-01    8.5234E-03
   1.0324806    8.9919E-01    8.5127E-03
   1.0364441    9.2106E-01    8.4837E-03
   1.0404195    9.6830E-01    8.5521E-03
   1.0444067    9.8255E-01    8.2728E-03
   1.0484052    1.0010E+00    7.7620E-03
   1.0524151    9.7792E-01    7.3737E-03
   1.0564362    9.5376E-01    6.9815E-03
   1.0604680    9.4723E-01    6.7977E-03
   1.0645106    9.7292E-01    6.9980E-03
   1.0685636    1.0155E+00    7.2985E-03
   1.0726268    1.0460E+00    7.4732E-03
   1.0767001    1.0734E+00    7.8334E-03
   1.0807832    1.0932E+00    7.9037E-03
   1.0848759    1.1191E+00    7.8629E-03
   1.0889782    1.1330E+00    7.9198E-03
   1.0930895    1.1070E+00    7.7066E-03
   1.0972098    1.0940E+00    7.6125E-03
   1.1013390    1.0738E+00    7.5160E-03
   1.1054766    1.0428E+00    7.1849E-03
   1.1096227    1.0160E+00    6.8469E-03
   1.1137768    9.9558E-01    6.7745E-03
   1.1179390    9.8538E-01    7.0356E-03
   1.1221088    9.8801E-01    7.4503E-03
   1.1262863    1.0072E+00    7.9651E-03
   1.1304710    9.7404E-01    8.3236E-03
   1.1346627    9.1812E-01    7.9450E-03
   1.1388614    8.7589E-01    8.2631E-03
   1.1430669    9.1130E-01    7.8733E-03
   1.1472788    9.6327E-01    7.9418E-03
   1.1514969    1.0233E+00    7.8922E-03
   1.1557212    1.0386E+00    7.5394E-03
   1.1599513    1.0370E+00    7.1968E-03
   1.1641872    9.8976E-01    6.6412E-03
   1.1684284    9.5517E-01    6.0830E-03
   1.1726750    9.1118E-01    5.9093E-03
   1.1769267    8.9847E-01    5.4814E-03
   1.1811832    9.3141E-01    5.3497E-03
   1.1854445    9.4300E-01    5.2093E-03
   1.1897101    9.7609E-01    5.2237E-03
   1.1939801    9.3885E-01    5.5358E-03
   1.1982542    9.1866E-01    5.7948E-03
   1.2025322    9.2327E-01    5.9713E-03
   1.2068139    9.5179E-01    6.3269E-03
   1.2110991    9.8980E-01    6.1380E-03
   1.2153877    9.9769E-01    6.2092E-03
   1.2196795    1.0209E+00    6.2538E-03
   1.2239741    1.0360E+00    6.1391E-03
   1.2282716    1.0434E+00    6.1885E-03
   1.2325716    1.0293E+00    5.9473E-03
   1.2368741    9.8550E-01    5.5928E-03
   1.2411788    9.5950E-01    5.3121E-03
   1.2454855    9.3587E-01    5.0493E-03
   1.2497942    9.2290E-01    4.9347E-03
   1.2541045    9.7214E-01    5.0866E-03
   1.2584164    1.0000E+00    5.2812E-03
   1.2627296    1.0396E+00    6.0497E-03
   1.2670441    1.0480E+00    6.5941E-03
   1.2713596    1.0865E+00    7.1396E-03
   1.2756758    1.0842E+00    7.1675E-03
   1.2799928    1.0824E+00    6.7274E-03
   1.2843103    1.0712E+00    6.5453E-03
   1.2886281    1.0791E+00    6.2586E-03
   1.2929462    1.0728E+00    6.0288E-03
   1.2972643    1.0807E+00    6.1252E-03
   1.3015823    1.0567E+00    5.9142E-03
   1.3059000    1.0517E+00    5.9572E-03
   1.3102173    1.0333E+00    5.9569E-03
   1.3145341    1.0135E+00    5.8844E-03
   1.3188500    1.0075E+00    5.3632E-03
   1.3231652    9.8701E-01    5.2770E-03
   1.3274792    9.1688E-01    5.0084E-03
   1.3317922    8.2061E-01    4.6747E-03
   1.3361039    7.1084E-01    4.4020E-03
   1.3404140    6.3469E-01    4.6104E-03
   1.3447227    5.7150E-01    4.6900E-03
   1.3490297    5.3724E-01    5.5663E-03
   1.3533347    5.0586E-01    7.2029E-03
   1.3576378    4.8849E-01    1.0010E-02
   1.3619387    4.4274E-01    1.5138E-02
   1.3662374    4.7850E-01    1.8253E-02
   1.3705338    5.0880E-01    1.6416E-02
   1.3748276    4.9024E-01    1.3870E-02
   1.3791189    4.7963E-01    1.4763E-02
   1.3834074    5.1373E-01    1.3090E-02
   1.3876930    4.7607E-01    1.2560E-02
   1.3919758    4.9558E-01    1.1545E-02
   1.3962554    4.7891E-01    1.1842E-02
   1.4005318    4.7548E-01    1.1899E-02
   1.4048048    4.6722E-01    1.2141E-02
   1.4090745    4.7631E-01    1.1298E-02
   1.4133407    4.5214E-01    1.0581E-02
   1.4176033    4.7191E-01    9.3048E-03
   1.4218620    4.4773E-01    7.9224E-03
   1.4261171    4.4748E-01    6.6976E-03
   1.4303681    4.5132E-01    6.7020E-03
   1.4346150    4.4330E-01    6.7637E-03
   1.4388579    4.5180E-01    6.4465E-03
   1.4430966    4.4990E-01    6.0649E-03
   1.4473311    4.5975E-01    6.6968E-03
   1.4515610    4.8910E-01    7.1078E-03
   1.4557865    4.8381E-01    7.4788E-03
   1.4600074    4.8092E-01    6.9039E-03
   1.4642237    4.7053E-01    6.5515E-03
   1.4684353    4.6082E-01    6.4220E-03
   1.4726421    4.5454E-01    6.4098E-03
   1.4768440    4.7879E-01    6.6259E-03
   1.4810408    4.6995E-01    6.7146E-03
   1.4852327    4.8538E-01    6.9494E-03
   1.4894195    4.8979E-01    6.4025E-03
   1.4936011    4.8875E-01    5.6500E-03
   1.4977775    5.0912E-01    5.5236E-03
   1.5019485    5.0959E-01    7.0700E-03
   1.5061141    5.1477E-01    7.3180E-03
   1.5102744    5.1398E-01    7.1616E-03
   1.5144291    5.2308E-01    6.0810E-03
   1.5185783    5.2811E-01    5.6934E-03
   1.5227219    5.3354E-01    6.0875E-03
   1.5268598    5.4366E-01    6.7655E-03
   1.5309920    5.3504E-01    6.8759E-03
   1.5351185    5.4781E-01    6.4502E-03
   1.5392390    5.4581E-01    6.3074E-03
   1.5433538    5.5867E-01    5.6446E-03
   1.5474627    5.6142E-01    5.5695E-03
   1.5515655    5.6109E-01    5.4593E-03
   1.5556624    5.6003E-01    5.5016E-03
   1.5597533    5.7361E-01    5.9686E-03
   1.5638380    5.8057E-01    5.7616E-03
   1.5679168    5.8265E-01    5.5227E-03
   1.5719892    5.8381E-01    4.9720E-03
   1.5760555    6.0901E-01    5.1394E-03
   1.5801157    6.0387E-01    6.7588E-03
   1.5841695    5.9251E-01    7.0506E-03
   1.5882170    5.8778E-01    6.7699E-03
   1.5922583    6.0993E-01    5.5856E-03
   1.5962932    6.2340E-01    4.9967E-03
   1.6003218    6.1427E-01    5.8875E-03
   1.6043440    6.1180E-01    6.2467E-03
   1.6083598    6.0228E-01    6.9134E-03
   1.6123692    6.1418E-01    6.4300E-03
   1.6163721    6.2596E-01    6.3429E-03
   1.6203686    6.2789E-01    6.2816E-03
   1.6243585    6.2380E-01    5.6415E-03
   1.6283420    6.1628E-01    5.5519E-03
   1.6323190    6.2579E-01    5.1791E-03
   1.6362895    6.1583E-01    5.0299E-03
   1.6402534    6.2250E-01    5.5160E-03
   1.6442108    6.3597E-01    5.4308E-03
   1.6481618    6.5759E-01    5.6843E-03
   1.6521060    6.7051E-01    5.4671E-03
   1.6560438    6.7247E-01    4.8745E-03
   1.6599751    6.5661E-01    4.1791E-03
   1.6638997    6.5778E-01    5.2752E-03
   1.6678177    6.6350E-01    6.3994E-03
   1.6717292    6.5765E-01    6.5356E-03
   1.6756341    6.3530E-01    6.0562E-03
   1.6795325    6.4928E-01    4.6314E-03
   1.6834244    6.5186E-01    4.3563E-03
   1.6873096    6.6591E-01    5.4374E-03
   1.6911882    6.6113E-01    5.7304E-03
   1.6950604    6.4187E-01    6.2101E-03
   1.6989260    6.2210E-01    6.1234E-03
   1.7027851    6.2521E-01    5.7100E-03
   1.7066376    6.2702E-01    5.7520E-03
   1.7104837    6.0995E-01    5.3345E-03
   1.7143232    5.8897E-01    5.0594E-03
   1.7181562    5.7097E-01    4.9326E-03
   1.7219828    5.5562E-01    4.5817E-03
   1.7258029    5.4368E-01    4.5533E-03
   1.7296165    5.2948E-01    4.5885E-03
   1.7334237    5.2459E-01    4.6463E-03
   1.7372245    5.1586E-01    4.8088E-03
   1.7410188    5.1452E-01    5.1877E-03
   1.7448068    4.9711E-01    5.0525E-03
   1.7485884    4.9928E-01    4.6130E-03
   1.7523637    4.7408E-01    4.0693E-03
   1.7561325    4.6597E-01    3.6940E-03
   1.7598951    4.4922E-01    4.6941E-03
   1.7636514    4.4570E-01    5.8716E-03
   1.7674015    4.4036E-01    6.0809E-03
   1.7711452    4.2194E-01    5.7931E-03
   1.7748827    4.0797E-01    4.2774E-03
   1.7786140    3.9762E-01    3.6888E-03
   1.7823392    3.8251E-01    4.5328E-03
   1.7860582    3.6691E-01    5.2257E-03
   1.7897710    3.6761E-01    5.2970E-03
   1.7934777    3.7780E-01    5.6739E-03
   1.7971784    3.5839E-01    6.0185E-03
   1.8008729    3.5291E-01    6.5592E-03
   1.8045614    3.2938E-01    7.1554E-03
   1.8082440    3.2506E-01    6.9228E-03
   1.8119204    3.2016E-01    6.8422E-03
   1.8155910    3.1200E-01    7.2496E-03
   1.8192557    3.3262E-01    7.2612E-03
   1.8229144    3.2458E-01    7.3720E-03
   1.8265672    3.1294E-01    8.6844E-03
   1.8302143    3.1715E-01    9.8454E-03
   1.8338554    2.6970E-01    1.2450E-02
   1.8374908    2.8028E-01    1.6015E-02
   1.8411204    2.8176E-01    1.6845E-02
   1.8447442    2.7901E-01    1.7119E-02
   1.8483623    2.9335E-01    1.6406E-02
   1.8519748    2.7042E-01    1.6386E-02
   1.8555816    2.6043E-01    1.6373E-02
   1.8591827    2.7706E-01    1.3637E-02
   1.8627783    2.6076E-01    1.2520E-02
   1.8663683    2.8251E-01    1.3251E-02
   1.8699528    2.6090E-01    1.9143E-02
   1.8735317    2.2325E-01    2.3950E-02
   1.8771051    3.0575E-01    1.7599E-02
   1.8806732    2.9370E-01    1.1273E-02
   1.8842357    2.9424E-01    8.6459E-03
   1.8877928    2.8080E-01    8.1463E-03
   1.8913447    2.8816E-01    8.0337E-03
   1.8948910    2.4880E-01    9.0375E-03
   1.8984321    2.6241E-01    1.0710E-02
   1.9019680    2.6090E-01    1.2955E-02
   1.9054985    2.7412E-01    1.3382E-02
   1.9090238    2.6783E-01    1.2417E-02
   1.9125439    3.0275E-01    1.0986E-02
   1.9160588    2.7758E-01    9.8212E-03
   1.9195684    2.9984E-01    9.6587E-03
   1.9230731    2.9123E-01    9.2103E-03
