#
# Generated by G. Mace, Thu Mar  1 20:10:34 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6445904           NaN           NaN
   0.6468421           NaN           NaN
   0.6490799    5.4255E-01    5.8170E-01
   0.6513050   -1.9157E-01    5.8382E-01
   0.6535184   -2.4435E-01    5.9457E-01
   0.6557212   -5.7402E-01    5.7276E-01
   0.6579142    3.2522E-02    5.0323E-01
   0.6600986   -4.1223E-01    4.6659E-01
   0.6622753   -3.1643E-01    4.3589E-01
   0.6644452    1.6561E-01    4.0962E-01
   0.6666092   -8.2548E-02    4.2230E-01
   0.6687682   -5.0174E-01    4.2771E-01
   0.6709231   -2.8376E-01    4.2162E-01
   0.6730748    5.3289E-01    3.7758E-01
   0.6752241    5.8791E-01    3.8977E-01
   0.6773717    2.8088E-01    3.6935E-01
   0.6795186    7.0679E-01    3.8192E-01
   0.6816655    1.6770E-01    3.4863E-01
   0.6838130    1.4521E-01    3.3607E-01
   0.6859621    6.1532E-01    3.2936E-01
   0.6881133   -2.2445E-01    3.2474E-01
   0.6902675   -1.6330E-01    3.3025E-01
   0.6924253    2.1039E-01    3.2200E-01
   0.6945872    5.5198E-01    2.9343E-01
   0.6967541   -2.6224E-01    2.9194E-01
   0.6989264    1.7507E-01    2.6370E-01
   0.7011050    1.2496E-02    2.6292E-01
   0.7032902   -1.8215E-01    2.4099E-01
   0.7054828   -2.4427E-01    2.3186E-01
   0.7076833   -1.5818E-01    2.3190E-01
   0.7098922    2.5927E-01    2.2389E-01
   0.7121100    1.7380E-01    2.0179E-01
   0.7143373   -7.6935E-02    2.0786E-01
   0.7165745   -2.6332E-01    1.9537E-01
   0.7188223   -9.4953E-02    1.9890E-01
   0.7210810   -9.5246E-02    1.8465E-01
   0.7233510   -1.8207E-01    1.7898E-01
   0.7256328    1.0862E-01    1.7363E-01
   0.7279270    8.9549E-03    1.7783E-01
   0.7302337    2.0806E-01    1.6384E-01
   0.7325536   -1.8163E-02    1.6589E-01
   0.7348869   -3.0728E-01    1.5329E-01
