# SpeX prism spectrum of 1728+3948 obtained 2005 Sep 07 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
      1.72723    1.89345e-16    2.38496e-18
      1.73104    1.90391e-16    5.42523e-18
      1.73484    1.80509e-16    2.08933e-18
      1.73864    1.89131e-16    3.36161e-18
      1.74243    1.74329e-16    2.75817e-18
      1.74622    1.74015e-16    2.42358e-18
      1.75000    1.65137e-16    2.64602e-18
      1.75377    1.64874e-16    2.97006e-18
      1.75754    1.57974e-16    1.84260e-18
      1.76130    1.63833e-16    4.08902e-18
      1.76505    1.50523e-16    2.53191e-18
      1.76880    1.48745e-16    4.25882e-18
      1.77254    1.41542e-16    2.06908e-18
      1.77627    1.40260e-16    1.78438e-18
      1.78000    1.37324e-16    2.13562e-18
      1.78373    1.38908e-16    1.90141e-18
      1.78744    1.40015e-16    3.47905e-18
      1.79115    1.35978e-16    2.84384e-18
      1.79486    1.30097e-16    4.13989e-18
      1.79856    1.35295e-16    3.10706e-18
      1.80225    1.29272e-16    6.63399e-18
      1.80594    1.21500e-16    3.99731e-18
      1.80962    1.34621e-16    3.77514e-18
      1.81329    1.26384e-16    5.56106e-18
      1.81696    1.28610e-16    2.88714e-18
      1.82062    1.30537e-16    5.27524e-18
      1.82428    1.26420e-16    7.02406e-18
      1.82793    1.36138e-16    3.89949e-18
      1.83157    1.35053e-16    4.42241e-18
      1.83521    1.23364e-16    4.26963e-18
      1.83884    1.23262e-16    5.87247e-18
      1.84247    1.17476e-16    6.84924e-18
      1.84609    1.20207e-16    1.91977e-18
      1.84971    1.10592e-16    1.71434e-18
      1.85332    1.05373e-16    7.15996e-18
      1.85692    1.02544e-16    4.67105e-18
      1.86052    1.00634e-16    3.47946e-18
      1.86412    1.04094e-16    4.70270e-18
      1.86771    1.10989e-16    5.75597e-18
      1.87129    1.09008e-16    1.35468e-17
      1.87486    1.26121e-16    9.49055e-18
      1.87844    1.12532e-16    6.79922e-18
      1.88200    1.13488e-16    4.82820e-18
      1.88556    1.19704e-16    2.29794e-18
      1.88912    1.20921e-16    2.42437e-18
      1.89267    1.26545e-16    2.31052e-18
      1.89621    1.19293e-16    3.83599e-18
      1.89975    1.24439e-16    1.91249e-18
      1.90328    1.27158e-16    7.60656e-18
      1.90681    1.25640e-16    3.80981e-18
      1.91034    1.30219e-16    5.69739e-18
      1.91385    1.38731e-16    7.02095e-18
      1.91737    1.36852e-16    4.42043e-18
      1.92088    1.34031e-16    4.87105e-18
      1.92438    1.28066e-16    4.41405e-18
      1.92788    1.31384e-16    4.68577e-18
      1.93137    1.28224e-16    4.77805e-18
      1.93486    1.17137e-16    2.61908e-18
      1.93834    1.20827e-16    2.93220e-18
      1.94182    1.15224e-16    3.29590e-18
      1.94529    1.17083e-16    2.32291e-18
      1.94876    1.14353e-16    1.91549e-18
      1.95222    1.12812e-16    2.57157e-18
      1.95568    1.09513e-16    4.40881e-18
      1.95913    1.16823e-16    6.41127e-18
      1.96258    1.12567e-16    3.60614e-18
      1.96602    1.19853e-16    6.08794e-18
      1.96946    1.10225e-16    2.81167e-18
      1.97289    1.12306e-16    2.54110e-18
      1.97632    1.05582e-16    3.58104e-18
      1.97974    1.17134e-16    2.13493e-18
      1.98316    1.17285e-16    1.21341e-18
      1.98658    1.20414e-16    3.30172e-18
      1.98999    1.14478e-16    1.98489e-18
      1.99339    1.15213e-16    4.16362e-18
      1.99679    1.25213e-16    1.79618e-18
      2.00019    1.12552e-16    9.09597e-18
      2.00358    1.24464e-16    6.81754e-18
      2.00696    1.16291e-16    7.92290e-18
      2.01034    1.13875e-16    2.86995e-18
      2.01372    1.24646e-16    3.42226e-18
      2.01709    1.23683e-16    2.18190e-18
      2.02046    1.25227e-16    2.89869e-18
      2.02382    1.29285e-16    4.10404e-18
      2.02718    1.26678e-16    2.50635e-18
      2.03054    1.28648e-16    4.03770e-18
      2.03388    1.36873e-16    1.38426e-18
      2.03723    1.31311e-16    3.89000e-18
      2.04057    1.39270e-16    1.62313e-18
      2.04390    1.35339e-16    2.68517e-18
      2.04724    1.36910e-16    8.73017e-19
      2.05056    1.37691e-16    5.59770e-18
      2.05388    1.30932e-16    4.67454e-18
      2.05720    1.42301e-16    2.52772e-18
      2.06051    1.41021e-16    4.22021e-18
      2.06382    1.43948e-16    1.79265e-18
      2.06713    1.45281e-16    3.04330e-18
      2.07043    1.47520e-16    2.07773e-18
      2.07372    1.47053e-16    2.08413e-18
      2.07701    1.52823e-16    1.97403e-18
      2.08030    1.51954e-16    1.82860e-18
      2.08358    1.58534e-16    2.90987e-18
      2.08686    1.50625e-16    4.92821e-18
      2.09013    1.49509e-16    1.43111e-18
      2.09340    1.56907e-16    2.39883e-18
      2.09666    1.52386e-16    1.78583e-18
      2.09992    1.58009e-16    9.59973e-19
      2.10317    1.59052e-16    1.34061e-18
      2.10642    1.59230e-16    2.04596e-18
      2.10967    1.58823e-16    2.84348e-18
      2.11291    1.58224e-16    5.13881e-18
      2.11614    1.58380e-16    2.73555e-18
      2.11937    1.60414e-16    4.51431e-18
      2.12260    1.59980e-16    1.61507e-18
      2.12582    1.57909e-16    2.16166e-18
      2.12904    1.59946e-16    6.59374e-19
      2.13225    1.61958e-16    2.31582e-18
      2.13546    1.67219e-16    1.37292e-18
      2.13867    1.60061e-16    2.50074e-18
      2.14186    1.63828e-16    1.26828e-18
      2.14506    1.61831e-16    2.79707e-18
      2.14825    1.67487e-16    2.94818e-18
      2.15143    1.55132e-16    3.70399e-18
      2.15461    1.62464e-16    2.67941e-18
      2.15779    1.61190e-16    2.22684e-18
      2.16096    1.66921e-16    3.07918e-18
      2.16413    1.58977e-16    1.36923e-18
      2.16729    1.62120e-16    2.74694e-18
      2.17045    1.63790e-16    2.98858e-18
      2.17360    1.59796e-16    2.22065e-18
      2.17675    1.60106e-16    4.27586e-18
      2.17989    1.62119e-16    5.20736e-18
      2.18303    1.59107e-16    2.94203e-18
      2.18616    1.61302e-16    2.77391e-18
      2.18929    1.59193e-16    3.13991e-18
      2.19241    1.59671e-16    1.93514e-18
      2.19553    1.62448e-16    3.12919e-18
      2.19864    1.59910e-16    2.70230e-18
      2.20175    1.56706e-16    2.70731e-18
      2.20485    1.59791e-16    2.66084e-18
      2.20795    1.55324e-16    3.34556e-18
      2.21104    1.55950e-16    2.88338e-18
      2.21413    1.52036e-16    1.71963e-18
      2.21722    1.43427e-16    3.32290e-18
      2.22029    1.54790e-16    2.30273e-18
      2.22337    1.60203e-16    3.29727e-18
      2.22644    1.53108e-16    2.49250e-18
      2.22950    1.51743e-16    3.70068e-18
      2.23256    1.52092e-16    1.01794e-18
      2.23561    1.48935e-16    1.33904e-18
      2.23866    1.44050e-16    2.90312e-18
      2.24170    1.45420e-16    1.60102e-18
      2.24474    1.48908e-16    2.27237e-18
      2.24777    1.47203e-16    2.67867e-18
      2.25080    1.51901e-16    2.43050e-18
      2.25383    1.39592e-16    2.55980e-18
      2.25684    1.48020e-16    2.16416e-18
      2.25985    1.44509e-16    8.67943e-19
      2.26286    1.43742e-16    4.16437e-18
      2.26586    1.39063e-16    2.99573e-18
      2.26886    1.40051e-16    3.59373e-18
      2.27185    1.40446e-16    2.97429e-18
      2.27484    1.41639e-16    2.38265e-18
      2.27782    1.41182e-16    2.23492e-18
      2.28080    1.40536e-16    1.00441e-18
      2.28377    1.43995e-16    1.68146e-18
      2.28673    1.43125e-16    3.02002e-18
      2.28969    1.34820e-16    2.65956e-18
      2.29265    1.28214e-16    1.24126e-18
      2.29560    1.05178e-16    1.76986e-18
      2.29854    1.06864e-16    2.93172e-18
      2.30148    1.05826e-16    2.83008e-18
      2.30442    1.08820e-16    3.66022e-18
      2.30735    1.12410e-16    1.93144e-18
      2.31027    1.08424e-16    3.66451e-18
      2.31319    1.12798e-16    1.73117e-18
      2.31610    1.12378e-16    2.63088e-18
      2.31901    1.03276e-16    3.81667e-18
      2.32192    1.03960e-16    3.04978e-18
      2.32482    1.04281e-16    2.13641e-18
      2.32771    1.03324e-16    2.15146e-18
      2.33060    1.02556e-16    2.32841e-18
      2.33348    1.05447e-16    3.96287e-18
      2.33636    1.02299e-16    1.48374e-18
      2.33923    1.02636e-16    1.91705e-18
      2.34210    1.05109e-16    1.98735e-18
      2.34497    1.02501e-16    1.54298e-18
      2.34783    1.04156e-16    2.54768e-18
      2.35068    1.01049e-16    2.51807e-18
      2.35353    1.07913e-16    3.44050e-18
      2.35638    1.01643e-16    3.21685e-18
      2.35922    1.00951e-16    3.38745e-18
      2.36205    1.06375e-16    3.12238e-18
      2.36489    1.02198e-16    2.80906e-18
      2.36771    9.99798e-17    5.50353e-18
      2.37054    1.07356e-16    3.30152e-18
      2.37336    1.05634e-16    3.32748e-18
      2.37617    1.09287e-16    2.01949e-18
      2.37898    1.04261e-16    1.98914e-18
      2.38179    1.09255e-16    1.79045e-18
      2.38459    1.00310e-16    4.48669e-18
      2.38739    9.61742e-17    1.55727e-18
      2.39018    1.00996e-16    4.83359e-18
      2.39297    9.90692e-17    5.19973e-18
      2.39576    9.71014e-17    6.68610e-18
      2.39854    1.00468e-16    1.93829e-18
      2.40132    1.01759e-16    3.49435e-18
      2.40410    9.83196e-17    4.02729e-18
      2.40688    1.03842e-16    5.38917e-18
      2.40965    9.51764e-17    2.46780e-18
      2.41242    9.48286e-17    3.83324e-18
      2.41518    1.01149e-16    7.55659e-18
      2.41794    9.31616e-17    6.25220e-18
      2.42070    9.93010e-17    3.37036e-18
      2.42346    8.96828e-17    2.08092e-18
      2.42622    9.93747e-17    7.56236e-18
      2.42897    1.00589e-16    5.77261e-18
      2.43172    9.64080e-17    3.42441e-18
      2.43447    9.25050e-17    4.90819e-18
      2.43722    9.25485e-17    3.96039e-18
      2.43997    9.42020e-17    6.02807e-18
      2.44272    9.59684e-17    5.80978e-18
      2.44546    9.46338e-17    6.26214e-18
      2.44821    8.08968e-17    5.73147e-18
      2.45095    9.08646e-17    6.01342e-18
      2.45369    7.92659e-17    3.48973e-18
      2.45644    9.69293e-17    2.01933e-18
      2.45918    8.73923e-17    2.14311e-18
      2.46193    8.61084e-17    2.04884e-18
      2.46467    8.68456e-17    2.37153e-18
      2.46742    7.99974e-17    1.45604e-18
      2.47016    7.80681e-17    7.71203e-18
      2.47291    6.98372e-17    4.79974e-18
      2.47566    8.05242e-17    4.66199e-18
      2.47841    8.18139e-17    2.14492e-18
      2.48117    7.36516e-17    7.63802e-18
      2.48392    6.07237e-17    4.64290e-18
      2.48668    9.14301e-17    4.93638e-18
      2.48944    8.22737e-17    6.18095e-18
      2.49221    7.62220e-17    1.10532e-17
      2.49498    6.61677e-17    7.42814e-18
      2.49775    7.04930e-17    1.24323e-17
      2.50053    8.11812e-17    7.58749e-18
      2.50331    8.19720e-17    8.27099e-18
      2.50610    7.16259e-17    1.47724e-17
      2.50889    5.42035e-17    6.84804e-18
      2.51169    4.76178e-17    9.47992e-18
      2.51450    6.06499e-17    2.34453e-17
      2.51731    5.55328e-17    1.35844e-17
      2.52013    6.70994e-17    8.02669e-18
      2.52296    7.31296e-17    1.15669e-17
      2.52579    4.61611e-17    1.19986e-17
      2.52864    1.00732e-16    3.56896e-17
      2.53149    7.65574e-17    2.95369e-17
      2.53435    6.86731e-17    1.00540e-17
      2.53723    4.02828e-17    2.74001e-17
      2.54011    8.76624e-17    3.23407e-17
      2.54300    1.29875e-16    2.92856e-17
      2.54591    1.08856e-16    5.18821e-17
      2.54882    5.89453e-17    4.47898e-17
      2.55175    8.11853e-17    4.89294e-17
      2.55469    3.80942e-17    2.14363e-17
      2.55765    4.99358e-17    2.49238e-17
