#
# Generated by G. Mace, Wed Mar 14 15:41:29 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6459025    3.6164E-01    4.9358E-01
   0.6480570   -3.7156E-02    4.6980E-01
   0.6502017    3.9155E-01    4.9218E-01
   0.6523373    2.8757E-01    4.6225E-01
   0.6544648   -5.5294E-02    4.0852E-01
   0.6565852    4.7250E-01    3.6475E-01
   0.6586993    1.3635E-02    3.3024E-01
   0.6608081    1.3385E-01    3.2524E-01
   0.6629124    6.6340E-01    3.3814E-01
   0.6650131    7.6317E-02    3.4195E-01
   0.6671110    7.2451E-01    3.3081E-01
   0.6692070    3.5009E-01    3.2180E-01
   0.6713017   -4.9124E-01    3.1503E-01
   0.6733961   -7.6557E-02    2.9537E-01
   0.6754907   -3.5110E-03    2.9574E-01
   0.6775865   -1.0033E-01    2.7367E-01
   0.6796841   -3.3166E-01    2.7006E-01
   0.6817842    5.1037E-01    2.5142E-01
   0.6838874   -4.4820E-02    2.5050E-01
   0.6859945    9.6529E-03    2.4150E-01
   0.6881061    2.3440E-01    2.3897E-01
   0.6902228    5.2374E-01    2.3637E-01
   0.6923453   -1.5180E-01    2.1776E-01
   0.6944740    2.2622E-01    2.0272E-01
   0.6966098   -7.6862E-02    2.0163E-01
   0.6987530    4.0655E-01    1.8766E-01
   0.7009043    2.3212E-01    1.7848E-01
   0.7030641    3.8989E-01    1.6730E-01
   0.7052330    9.0989E-02    1.6457E-01
   0.7074115    9.8100E-02    1.5751E-01
   0.7096000    7.0197E-01    1.5490E-01
   0.7117992    5.6456E-01    1.4354E-01
   0.7140093    3.3329E-01    1.4594E-01
   0.7162309   -1.2212E-01    1.3422E-01
   0.7184644    4.0353E-01    1.3506E-01
   0.7207102    1.9528E-01    1.2661E-01
   0.7229688   -1.0769E-02    1.2266E-01
   0.7252403   -1.3025E-01    1.2048E-01
   0.7275254    1.2799E-01    1.2045E-01
   0.7298243   -4.0426E-02    1.0969E-01
   0.7321374   -6.4991E-03    1.0931E-01
   0.7344650    1.4535E-02    1.0404E-01
   0.7368075    1.1067E-01    1.0439E-01
   0.7391651   -8.6885E-02    1.0002E-01
   0.7415382    6.6256E-02    9.9589E-02
   0.7439270    1.1897E-01    8.7384E-02
   0.7463318    5.9742E-02    9.2308E-02
   0.7487530    4.3513E-02    8.5248E-02
   0.7511907   -7.0913E-02    8.5628E-02
   0.7536451    7.7347E-02    7.5805E-02
   0.7561166   -4.1979E-02    8.1324E-02
   0.7586052   -1.5284E-01    9.2586E-02
   0.7611114    6.3164E-02    1.0964E-01
   0.7636352   -1.0625E-01    1.0124E-01
   0.7661768   -3.9376E-02    9.3686E-02
   0.7687364   -1.9218E-02    7.7689E-02
   0.7713142   -7.0427E-02    7.1685E-02
   0.7739103    6.0105E-02    6.8416E-02
   0.7765249    5.2478E-02    6.6477E-02
   0.7791581   -9.9574E-02    6.3477E-02
   0.7818101   -6.7470E-03    6.3117E-02
   0.7844810   -4.3307E-02    6.0136E-02
   0.7871708   -1.2020E-02    6.1265E-02
   0.7898797    9.2814E-02    5.7925E-02
   0.7926078    8.8723E-02    5.9136E-02
   0.7953552   -7.3444E-02    5.9543E-02
   0.7981219    3.1763E-02    6.1905E-02
   0.8009081    8.6148E-02    5.7678E-02
   0.8037137    6.3882E-02    5.8296E-02
   0.8065388    7.9687E-02    5.5361E-02
   0.8093835    9.0946E-03    5.4914E-02
   0.8122478   -1.9503E-02    5.3243E-02
   0.8151318    7.4836E-02    5.3795E-02
   0.8180354    1.4400E-01    4.7069E-02
   0.8209587    1.4165E-01    4.7682E-02
   0.8239017    1.0465E-01    4.8893E-02
   0.8268644    2.1716E-01    4.8581E-02
   0.8298468    1.3654E-01    4.6466E-02
   0.8328488    1.0812E-01    4.5562E-02
   0.8358706    1.2733E-01    4.7122E-02
   0.8389120    1.5709E-01    4.8397E-02
   0.8419729    2.0819E-01    4.5393E-02
   0.8450534    1.6517E-01    4.5506E-02
   0.8481534    1.3464E-01    4.2713E-02
   0.8512729    2.1281E-01    3.8333E-02
   0.8544119    2.0386E-01    3.6253E-02
   0.8575702    2.2746E-01    3.8410E-02
   0.8607478    9.7647E-02    3.5099E-02
   0.8639446    2.3208E-01    3.5801E-02
   0.8671607    1.8838E-01    3.4915E-02
   0.8703957    1.5782E-01    3.5759E-02
   0.8736498    2.1414E-01    3.3916E-02
   0.8769228    7.8301E-02    3.5323E-02
   0.8802146    1.9777E-01    3.4745E-02
   0.8835250    2.0872E-01    3.4268E-02
   0.8868541    1.9793E-01    3.3972E-02
   0.8902017    1.9162E-01    3.3852E-02
   0.8935677    1.8723E-01    3.1496E-02
   0.8969519    2.6072E-01    3.1594E-02
   0.9003543    2.4422E-01    2.9914E-02
   0.9037747    2.5088E-01    2.9415E-02
   0.9072130    3.2128E-01    3.0312E-02
   0.9106690    3.2759E-01    3.0809E-02
   0.9141427    3.2777E-01    2.8915E-02
   0.9176339    3.1921E-01    2.9280E-02
   0.9211425    3.4818E-01    2.8420E-02
   0.9246682    3.4704E-01    2.8819E-02
   0.9282110    3.5178E-01    2.9093E-02
   0.9317707    2.9535E-01    3.0835E-02
   0.9353471    2.8344E-01    3.1233E-02
   0.9389402    3.4354E-01    3.1106E-02
   0.9425497    3.6999E-01    2.9703E-02
   0.9461755    3.2893E-01    2.9275E-02
   0.9498173    4.1525E-01    2.8235E-02
   0.9534751    4.0229E-01    2.6457E-02
   0.9571487    4.4883E-01    2.4616E-02
   0.9608379    3.8571E-01    2.4942E-02
   0.9645425    3.8892E-01    2.5099E-02
   0.9682624    4.1732E-01    2.5176E-02
   0.9719973    4.3561E-01    2.4263E-02
   0.9757470    4.4292E-01    2.2247E-02
   0.9795116    4.7094E-01    2.1353E-02
   0.9832906    4.6066E-01    2.2229E-02
   0.9870840    4.7983E-01    2.2601E-02
   0.9908915    4.5169E-01    2.3940E-02
   0.9947130    4.8305E-01    2.4250E-02
   0.9985483    5.3109E-01    2.4064E-02
   1.0023971    4.6134E-01    2.2898E-02
   1.0062593    5.1746E-01    2.2168E-02
   1.0101347    5.0248E-01    2.2121E-02
   1.0140232    5.4848E-01    2.2935E-02
   1.0179243    5.2664E-01    2.2461E-02
   1.0218382    5.3684E-01    2.3306E-02
   1.0257643    6.2166E-01    2.2048E-02
   1.0297028    5.7349E-01    2.1815E-02
   1.0336531    5.9710E-01    2.1563E-02
   1.0376154    6.4388E-01    2.1520E-02
   1.0415893    5.9455E-01    2.0499E-02
   1.0455744    6.0841E-01    1.9199E-02
   1.0495708    6.7841E-01    1.7719E-02
   1.0535783    6.4948E-01    1.5998E-02
   1.0575964    6.4292E-01    1.5174E-02
   1.0616252    6.9402E-01    1.5858E-02
   1.0656644    6.9876E-01    1.7108E-02
   1.0697138    7.1490E-01    1.8432E-02
   1.0737731    7.1884E-01    2.0581E-02
   1.0778422    6.3746E-01    2.0507E-02
   1.0819209    7.2387E-01    1.9808E-02
   1.0860088    6.8596E-01    2.0279E-02
   1.0901060    7.3934E-01    2.0019E-02
   1.0942122    7.3091E-01    1.9543E-02
   1.0983270    6.3083E-01    1.8857E-02
   1.1024504    6.5753E-01    1.7484E-02
   1.1065822    6.2552E-01    1.5869E-02
   1.1107219    6.1017E-01    1.4316E-02
   1.1148698    6.2106E-01    1.3727E-02
   1.1190253    6.1551E-01    1.4002E-02
   1.1231884    6.6614E-01    1.6077E-02
   1.1273588    6.6876E-01    1.7861E-02
   1.1315362    6.7380E-01    1.8077E-02
   1.1357206    6.2938E-01    1.9631E-02
   1.1399118    6.8320E-01    1.9048E-02
   1.1441095    6.7361E-01    1.8733E-02
   1.1483134    6.6300E-01    1.9407E-02
   1.1525235    7.1874E-01    1.8515E-02
   1.1567396    7.1170E-01    1.8346E-02
   1.1609614    6.8923E-01    1.7306E-02
   1.1651887    7.0019E-01    1.5606E-02
   1.1694213    6.6137E-01    1.4242E-02
   1.1736591    6.7883E-01    1.2839E-02
   1.1779019    7.2534E-01    1.1908E-02
   1.1821494    7.2699E-01    1.1233E-02
   1.1864015    7.6865E-01    1.1383E-02
   1.1906580    7.8273E-01    1.3350E-02
   1.1949186    7.7692E-01    1.5329E-02
   1.1991833    8.3045E-01    1.5940E-02
   1.2034519    8.2297E-01    1.7276E-02
   1.2077240    8.6386E-01    1.6728E-02
   1.2119997    8.3620E-01    1.6309E-02
   1.2162784    9.0674E-01    1.7087E-02
   1.2205604    9.0840E-01    1.6438E-02
   1.2248453    9.4413E-01    1.6870E-02
   1.2291330    9.2934E-01    1.6304E-02
   1.2334231    9.4625E-01    1.5382E-02
   1.2377157    9.2715E-01    1.4013E-02
   1.2420105    9.5051E-01    1.3121E-02
   1.2463073    9.2795E-01    1.2573E-02
   1.2506059    9.5519E-01    1.2846E-02
   1.2549063    9.3271E-01    1.4405E-02
   1.2592082    9.6091E-01    1.8924E-02
   1.2635115    1.0053E+00    2.1678E-02
   1.2678159    1.0000E+00    2.4492E-02
   1.2721215    1.0155E+00    2.5232E-02
   1.2764279    1.0525E+00    2.2844E-02
   1.2807350    1.0324E+00    2.0844E-02
   1.2850426    1.0299E+00    1.8258E-02
   1.2893506    1.0382E+00    1.6692E-02
   1.2936590    1.0140E+00    1.7194E-02
   1.2979673    1.0414E+00    1.6068E-02
   1.3022757    1.0142E+00    1.6277E-02
   1.3065838    1.0089E+00    1.6756E-02
   1.3108916    9.9931E-01    1.6034E-02
   1.3151988    9.9943E-01    1.4838E-02
   1.3195055    1.0104E+00    1.4485E-02
   1.3238113    9.2924E-01    1.2750E-02
   1.3281162    8.4735E-01    1.1603E-02
   1.3324200    6.9438E-01    1.0819E-02
   1.3367226    6.1144E-01    1.0759E-02
   1.3410238    5.2527E-01    9.7316E-03
   1.3453236    5.2044E-01    1.0833E-02
   1.3496218    5.0841E-01    1.1336E-02
   1.3539182    4.7742E-01    1.2642E-02
   1.3582127    5.2883E-01    1.6519E-02
   1.3625053    5.6561E-01    2.0930E-02
   1.3667958    5.5724E-01    2.2165E-02
   1.3710840    5.6074E-01    2.0097E-02
   1.3753698    5.7572E-01    2.1298E-02
   1.3796531    6.1738E-01    2.0310E-02
   1.3839339    6.0999E-01    2.0498E-02
   1.3882120    6.1040E-01    1.9549E-02
   1.3924872    5.6608E-01    1.9407E-02
   1.3967594    5.5462E-01    2.0847E-02
   1.4010286    5.7676E-01    2.2753E-02
   1.4052947    5.2058E-01    2.2645E-02
   1.4095575    5.2371E-01    2.2179E-02
   1.4138169    4.9859E-01    2.0799E-02
   1.4180728    4.9386E-01    1.8285E-02
   1.4223253    4.6578E-01    1.5627E-02
   1.4265740    5.1820E-01    1.5039E-02
   1.4308189    4.9788E-01    1.5313E-02
   1.4350600    5.0955E-01    1.5141E-02
   1.4392971    5.1353E-01    1.4393E-02
   1.4435302    5.4968E-01    1.5306E-02
   1.4477592    5.6876E-01    1.6521E-02
   1.4519839    5.7893E-01    1.8565E-02
   1.4562043    6.2765E-01    1.7994E-02
   1.4604204    6.4683E-01    1.7238E-02
   1.4646319    6.5667E-01    1.7130E-02
   1.4688389    6.3932E-01    1.6403E-02
   1.4730413    6.4517E-01    1.7360E-02
   1.4772389    6.7935E-01    1.7888E-02
   1.4814318    7.0646E-01    1.8650E-02
   1.4856199    7.0549E-01    1.7623E-02
   1.4898030    6.6922E-01    1.5267E-02
   1.4939810    7.0594E-01    1.4044E-02
   1.4981540    7.4778E-01    1.8204E-02
   1.5023220    7.2613E-01    1.9742E-02
   1.5064847    7.0185E-01    1.9704E-02
   1.5106422    7.4969E-01    1.7560E-02
   1.5147943    8.1681E-01    1.4954E-02
   1.5189412    8.2212E-01    1.6623E-02
   1.5230825    8.2110E-01    1.8765E-02
   1.5272183    8.9418E-01    1.9838E-02
   1.5313486    9.1379E-01    1.8858E-02
   1.5354733    8.9740E-01    1.9150E-02
   1.5395924    9.3164E-01    1.7312E-02
   1.5437058    9.5364E-01    1.7079E-02
   1.5478134    9.4898E-01    1.7161E-02
   1.5519153    9.8038E-01    1.7124E-02
   1.5560113    9.9685E-01    1.8389E-02
   1.5601015    9.7034E-01    1.7974E-02
   1.5641857    1.0093E+00    1.7161E-02
   1.5682641    1.0244E+00    1.5126E-02
   1.5723364    1.0428E+00    1.4178E-02
   1.5764027    1.0274E+00    1.9310E-02
   1.5804629    1.0572E+00    2.1457E-02
   1.5845170    1.1185E+00    2.0764E-02
   1.5885651    1.0726E+00    1.7730E-02
   1.5926069    1.0936E+00    1.3903E-02
   1.5966426    1.0912E+00    1.6415E-02
   1.6006721    1.1082E+00    1.8220E-02
   1.6046953    1.0718E+00    2.0514E-02
   1.6087123    1.1361E+00    2.0155E-02
   1.6127230    1.1024E+00    1.8858E-02
   1.6167274    1.1250E+00    1.9217E-02
   1.6207254    1.1207E+00    1.7053E-02
   1.6247171    1.1317E+00    1.6884E-02
   1.6287025    1.1401E+00    1.6628E-02
   1.6326815    1.1298E+00    1.6196E-02
   1.6366540    1.1235E+00    1.7920E-02
   1.6406202    1.1100E+00    1.7361E-02
   1.6445800    1.1194E+00    1.7710E-02
   1.6485333    1.1308E+00    1.6950E-02
   1.6524802    1.1586E+00    1.5076E-02
   1.6564206    1.1547E+00    1.2192E-02
   1.6603546    1.1422E+00    1.4304E-02
   1.6642822    1.1338E+00    1.9515E-02
   1.6682032    1.1246E+00    2.0347E-02
   1.6721177    1.1397E+00    1.9574E-02
   1.6760259    1.1687E+00    1.4899E-02
   1.6799275    1.1608E+00    1.2401E-02
   1.6838226    1.1426E+00    1.5549E-02
   1.6877112    1.1478E+00    1.6927E-02
   1.6915934    1.1297E+00    1.8348E-02
   1.6954691    1.1109E+00    1.9206E-02
   1.6993384    1.1130E+00    1.7758E-02
   1.7032012    1.1183E+00    1.8286E-02
   1.7070575    1.0924E+00    1.7219E-02
   1.7109072    1.1015E+00    1.6162E-02
   1.7147506    1.0947E+00    1.5924E-02
   1.7185875    1.0803E+00    1.5108E-02
   1.7224181    1.0405E+00    1.4891E-02
   1.7262421    9.8770E-01    1.5348E-02
   1.7300597    9.8757E-01    1.5552E-02
   1.7338710    9.7515E-01    1.6137E-02
   1.7376758    9.4010E-01    1.6934E-02
   1.7414743    9.4976E-01    1.6012E-02
   1.7452663    9.0725E-01    1.4562E-02
   1.7490520    8.7343E-01    1.2703E-02
   1.7528313    8.6469E-01    1.0834E-02
   1.7566044    8.6672E-01    1.3108E-02
   1.7603711    8.2863E-01    1.7801E-02
   1.7641315    7.9507E-01    1.9307E-02
   1.7678857    8.1008E-01    1.8778E-02
   1.7716336    7.3886E-01    1.3983E-02
   1.7753752    7.5476E-01    1.1396E-02
   1.7791106    7.3954E-01    1.2990E-02
   1.7828398    7.2078E-01    1.5864E-02
   1.7865628    7.0146E-01    1.5444E-02
   1.7902796    6.9852E-01    1.5882E-02
   1.7939903    6.6927E-01    1.6795E-02
   1.7976948    6.5505E-01    1.7495E-02
   1.8013933    6.7151E-01    1.9015E-02
   1.8050855    6.4976E-01    1.8712E-02
   1.8087718    6.6676E-01    1.8098E-02
   1.8124521    6.8466E-01    1.7689E-02
   1.8161262    7.2724E-01    1.7397E-02
   1.8197945    6.7369E-01    1.6953E-02
   1.8234568    6.7026E-01    1.7900E-02
   1.8271130    6.8960E-01    1.7707E-02
   1.8307633    6.5194E-01    1.6394E-02
   1.8344078    6.2620E-01    1.7198E-02
   1.8380464    6.8346E-01    2.1444E-02
