#
# Generated by G. Mace, Wed Jul 25 15:03:01 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6433886           NaN           NaN
   0.6456481    3.1261E-01    3.3044E-02
   0.6478931    3.2109E-01    3.4216E-02
   0.6501248    3.4834E-01    3.4110E-02
   0.6523443    2.9054E-01    3.2665E-02
   0.6545526    2.5787E-01    2.9659E-02
   0.6567507    2.1495E-01    2.6785E-02
   0.6589395    1.9763E-01    2.5072E-02
   0.6611202    2.0321E-01    2.5151E-02
   0.6632935    1.2764E-01    2.4225E-02
   0.6654605    1.8146E-01    2.4852E-02
   0.6676221    1.5567E-01    2.4303E-02
   0.6697791    1.1055E-01    2.3412E-02
   0.6719324    1.5245E-01    2.2547E-02
   0.6740828    1.2801E-01    2.2203E-02
   0.6762313    1.3812E-01    2.1249E-02
   0.6783785    1.4089E-01    2.1244E-02
   0.6805252    1.3282E-01    1.9875E-02
   0.6826723    1.5332E-01    1.9649E-02
   0.6848205    1.6479E-01    1.9184E-02
   0.6869705    1.6981E-01    1.8461E-02
   0.6891230    1.7368E-01    1.8382E-02
   0.6912788    1.9070E-01    1.7597E-02
   0.6934384    2.3452E-01    1.6730E-02
   0.6956026    2.6656E-01    1.6811E-02
   0.6977720    3.0589E-01    1.5889E-02
   0.6999472    3.3045E-01    1.5551E-02
   0.7021288    3.8928E-01    1.4861E-02
   0.7043174    4.0260E-01    1.4415E-02
   0.7065136    3.6120E-01    1.3963E-02
   0.7087179    2.8425E-01    1.3722E-02
   0.7109309    2.4720E-01    1.2628E-02
   0.7131531    2.1784E-01    1.2724E-02
   0.7153851    2.0308E-01    1.1992E-02
   0.7176272    1.9491E-01    1.2011E-02
   0.7198800    2.5988E-01    1.1452E-02
   0.7221439    2.8878E-01    1.1235E-02
   0.7244195    3.3278E-01    1.1021E-02
   0.7267070    3.7034E-01    1.1226E-02
   0.7290070    4.5810E-01    1.0779E-02
   0.7313199    5.2179E-01    1.0779E-02
   0.7336460    5.6001E-01    1.0519E-02
   0.7359857    6.3700E-01    1.0506E-02
   0.7383394    6.5289E-01    1.0234E-02
   0.7407074    6.9352E-01    1.0123E-02
   0.7430901    7.3023E-01    9.6083E-03
   0.7454878    7.2710E-01    9.7719E-03
   0.7479008    7.4316E-01    9.3204E-03
   0.7503294    7.5385E-01    9.2793E-03
   0.7527739    7.9149E-01    8.9094E-03
   0.7552347    7.9611E-01    8.9477E-03
   0.7577118    7.7461E-01    9.1473E-03
   0.7602056    7.4963E-01    9.4153E-03
   0.7627164    6.0784E-01    8.9081E-03
   0.7652442    4.9074E-01    8.6420E-03
   0.7677895    4.6043E-01    7.7287E-03
   0.7703524    4.3658E-01    7.5165E-03
   0.7729329    4.8292E-01    7.4072E-03
   0.7755315    5.2528E-01    7.2734E-03
   0.7781483    5.5218E-01    7.1807E-03
   0.7807833    5.8281E-01    7.1564E-03
   0.7834368    6.0342E-01    7.0042E-03
   0.7861089    6.2050E-01    7.0485E-03
   0.7887997    6.7035E-01    6.8724E-03
   0.7915094    6.8561E-01    6.8607E-03
