#
# Generated by G. Mace, Thu Mar  1 20:10:09 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6435808    3.2419E+00    1.2086E+00
   0.6458390    1.4213E-01    1.1777E+00
   0.6480829    3.7535E+00    1.2225E+00
   0.6503135    3.7432E+00    1.1758E+00
   0.6525320    1.9522E+00    1.1457E+00
   0.6547394    1.7836E+00    9.8280E-01
   0.6569366    2.0736E+00    9.0135E-01
   0.6591248    2.8620E+00    8.7107E-01
   0.6613048    8.8886E-01    8.7527E-01
   0.6634775    6.2606E-01    8.4940E-01
   0.6656440    1.0358E+00    8.7730E-01
   0.6678052    2.9703E-01    8.1807E-01
   0.6699618   -1.2851E+00    8.5564E-01
   0.6721148    7.2644E-01    7.9715E-01
   0.6742651    6.8922E-01    7.6289E-01
   0.6764134   -4.4416E-01    6.9738E-01
   0.6785605   -9.9369E-01    7.2039E-01
   0.6807073    1.7545E+00    6.5419E-01
   0.6828545    1.2161E-01    6.6560E-01
   0.6850027    1.2500E+00    6.6239E-01
   0.6871530    2.1627E+00    6.5063E-01
   0.6893057    6.1097E-01    6.2470E-01
   0.6914618   -2.2059E-01    5.9660E-01
   0.6936218    1.2770E+00    5.4113E-01
   0.6957864    1.4018E+00    5.4259E-01
   0.6979562    1.7841E+00    4.8102E-01
   0.7001320    1.2656E-01    5.0915E-01
   0.7023141    1.1531E+00    4.4153E-01
   0.7045034   -3.1144E-02    4.6155E-01
   0.7067002    2.0864E+00    4.1393E-01
   0.7089053    1.3557E+00    4.0585E-01
   0.7111191    9.5686E-01    3.7760E-01
   0.7133420    1.4573E+00    3.8149E-01
   0.7155748   -6.4112E-02    3.6003E-01
   0.7178178    1.1303E+00    3.7301E-01
   0.7200716    9.6248E-01    3.4838E-01
   0.7223365    1.1965E+00    3.3818E-01
   0.7246130    1.1535E+00    3.2207E-01
   0.7269016    2.3492E-01    3.2452E-01
   0.7292027    7.2109E-01    2.9893E-01
   0.7315166    5.4324E-01    2.9778E-01
   0.7338439    2.0320E-01    2.7604E-01
   0.7361848    1.0450E+00    2.7489E-01
   0.7385396    1.0711E-01    2.5771E-01
   0.7409089    5.6646E-01    2.5456E-01
   0.7432929    4.4681E-01    2.3067E-01
   0.7456919   -5.5888E-02    2.3786E-01
   0.7481062    2.0830E-01    2.2151E-01
   0.7505361    3.3152E-01    2.2531E-01
   0.7529820    3.3136E-01    2.0512E-01
   0.7554441    5.4872E-02    2.2183E-01
   0.7579226    1.4084E-01    2.4560E-01
   0.7604178   -2.4191E-01    3.0359E-01
   0.7629300   -1.7124E-01    3.0843E-01
   0.7654593   -1.1469E-01    2.8296E-01
   0.7680061   -1.5068E-01    2.2375E-01
   0.7705705    9.2334E-02    2.0167E-01
   0.7731526   -2.5325E-01    1.8133E-01
   0.7757527    1.3564E-01    1.8064E-01
   0.7783710   -2.5815E-02    1.7149E-01
   0.7810075    4.7998E-01    1.7468E-01
   0.7836626    4.4249E-01    1.6619E-01
   0.7863363    2.2441E-01    1.6909E-01
   0.7890287    6.2542E-01    1.6325E-01
   0.7917400    3.9754E-01    1.6589E-01
   0.7944703    4.5999E-01    1.5917E-01
   0.7972197    1.9119E-01    1.6780E-01
   0.7999883    7.4640E-01    1.6253E-01
   0.8027761   -2.2404E-03    1.5990E-01
   0.8055833    3.0703E-01    1.5407E-01
   0.8084100    2.4402E-01    1.5557E-01
   0.8112561    7.2831E-02    1.5124E-01
   0.8141218    3.3924E-01    1.5597E-01
   0.8170071    8.7499E-03    1.4700E-01
   0.8199120    1.9945E-01    1.4143E-01
   0.8228366    6.5176E-03    1.3927E-01
