#
# Generated by G. Mace, Wed Jul 25 15:02:58 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6461273           NaN           NaN
   0.6483695    2.1423E+00    1.1419E-01
   0.6505985    2.3828E+00    1.1438E-01
   0.6528155    2.1410E+00    1.0049E-01
   0.6550215    2.0598E+00    9.0452E-02
   0.6572176    1.9009E+00    8.0299E-02
   0.6594046    1.8463E+00    7.7447E-02
   0.6615837    1.8598E+00    7.5585E-02
   0.6637555    1.7938E+00    7.4491E-02
   0.6659213    1.9149E+00    7.1218E-02
   0.6680818    2.0902E+00    7.4238E-02
   0.6702380    1.8610E+00    6.9413E-02
   0.6723906    1.9840E+00    6.5450E-02
   0.6745405    1.8297E+00    6.2999E-02
   0.6766886    1.8682E+00    6.2607E-02
   0.6788357    1.8121E+00    5.9669E-02
   0.6809825    1.7609E+00    6.1729E-02
   0.6831297    1.7874E+00    5.6329E-02
   0.6852782    1.5799E+00    5.9376E-02
   0.6874287    1.7334E+00    5.4892E-02
   0.6895819    1.5707E+00    5.0703E-02
   0.6917384    1.7689E+00    4.7439E-02
   0.6938990    1.6852E+00    4.5061E-02
   0.6960642    1.8464E+00    4.1797E-02
   0.6982347    1.8124E+00    4.1323E-02
   0.7004113    1.8002E+00    3.7962E-02
   0.7025943    1.8586E+00    3.7145E-02
   0.7047845    1.8599E+00    3.5294E-02
   0.7069824    1.9090E+00    3.4429E-02
   0.7091885    1.8944E+00    3.2893E-02
   0.7114034    1.8490E+00    3.3151E-02
   0.7136277    1.8265E+00    3.0627E-02
   0.7158617    1.8855E+00    3.1289E-02
   0.7181061    1.8282E+00    2.9735E-02
   0.7203612    1.8014E+00    2.9985E-02
   0.7226276    1.9023E+00    2.8878E-02
   0.7249057    1.8281E+00    2.8318E-02
   0.7271958    1.8287E+00    2.7017E-02
   0.7294985    1.7812E+00    2.6236E-02
   0.7318141    1.7434E+00    2.4604E-02
   0.7341431    1.7315E+00    2.4081E-02
   0.7364858    1.7360E+00    2.2781E-02
   0.7388425    1.7822E+00    2.2576E-02
   0.7412137    1.7724E+00    2.1055E-02
   0.7435995    1.7829E+00    2.0931E-02
   0.7460005    1.7432E+00    1.9477E-02
   0.7484168    1.7662E+00    2.0000E-02
   0.7508488    1.7066E+00    1.8697E-02
   0.7532967    1.7819E+00    1.9265E-02
   0.7557608    1.8607E+00    1.9045E-02
   0.7582415    1.8163E+00    2.2209E-02
   0.7607390    1.8231E+00    2.5158E-02
   0.7632533    1.8097E+00    2.5347E-02
   0.7657849    1.7339E+00    2.0922E-02
   0.7683339    1.7611E+00    1.8738E-02
   0.7709005    1.7227E+00    1.6791E-02
   0.7734850    1.7512E+00    1.6445E-02
   0.7760874    1.7099E+00    1.5427E-02
   0.7787080    1.7242E+00    1.5128E-02
   0.7813470    1.7414E+00    1.4874E-02
   0.7840044    1.7584E+00    1.4952E-02
   0.7866805    1.7319E+00    1.4615E-02
   0.7893754    1.6979E+00    1.4510E-02
   0.7920890    1.7305E+00    1.4046E-02
   0.7948218    1.7473E+00    1.4400E-02
   0.7975736    1.7132E+00    1.3954E-02
   0.8003446    1.7156E+00    1.3976E-02
   0.8031350    1.7042E+00    1.3528E-02
   0.8059447    1.7453E+00    1.3384E-02
   0.8087739    1.7266E+00    1.2938E-02
   0.8116225    1.7084E+00    1.3776E-02
   0.8144907    1.7521E+00    1.3220E-02
   0.8173785    1.7307E+00    1.4037E-02
   0.8202860    1.7031E+00    1.2343E-02
   0.8232130    1.6768E+00    1.2093E-02
   0.8261599    1.6473E+00    1.2230E-02
   0.8291264    1.6739E+00    1.2020E-02
   0.8321126    1.6796E+00    1.1960E-02
   0.8351185    1.6194E+00    1.1607E-02
   0.8381442    1.6386E+00    1.1480E-02
   0.8411896    1.6337E+00    1.1678E-02
   0.8442546    1.6184E+00    1.1223E-02
   0.8473392    1.5904E+00    1.1060E-02
   0.8504435    1.5709E+00    1.0545E-02
   0.8535674    1.5394E+00    9.9997E-03
   0.8567108    1.5303E+00    9.7772E-03
   0.8598737    1.5353E+00    9.8411E-03
   0.8630560    1.5028E+00    9.7339E-03
   0.8662577    1.4954E+00    9.7776E-03
   0.8694786    1.5182E+00    9.5508E-03
   0.8727188    1.5419E+00    9.7457E-03
   0.8759781    1.5504E+00    9.5412E-03
   0.8792565    1.5477E+00    9.7356E-03
   0.8825538    1.5309E+00    9.7102E-03
   0.8858700    1.5619E+00    9.6800E-03
   0.8892050    1.5691E+00    9.6094E-03
   0.8925587    1.5809E+00    9.7260E-03
   0.8959309    1.5763E+00    9.5901E-03
   0.8993216    1.5707E+00    9.3498E-03
   0.9027306    1.5350E+00    8.9378E-03
   0.9061578    1.5302E+00    9.0490E-03
   0.9096031    1.5551E+00    8.7502E-03
   0.9130663    1.5558E+00    8.7574E-03
   0.9165474    1.5427E+00    8.3759E-03
   0.9200462    1.5622E+00    8.4316E-03
   0.9235625    1.5316E+00    8.2225E-03
   0.9270962    1.5432E+00    8.8290E-03
   0.9306471    1.5363E+00    9.5909E-03
   0.9342152    1.5307E+00    1.0266E-02
   0.9378002    1.5252E+00    1.0403E-02
   0.9414020    1.5210E+00    1.0243E-02
   0.9450204    1.5254E+00    9.8172E-03
   0.9486554    1.5265E+00    9.5987E-03
   0.9523066    1.4985E+00    9.1048E-03
   0.9559739    1.4583E+00    8.4389E-03
   0.9596572    1.4525E+00    7.8685E-03
   0.9633563    1.4598E+00    7.7628E-03
   0.9670709    1.4401E+00    7.5227E-03
   0.9708011    1.4583E+00    7.3298E-03
   0.9745464    1.4357E+00    7.2499E-03
   0.9783069    1.4437E+00    7.0576E-03
   0.9820822    1.4294E+00    6.9285E-03
   0.9858722    1.4285E+00    6.9744E-03
   0.9896768    1.4101E+00    7.0647E-03
   0.9934956    1.4139E+00    7.1535E-03
   0.9973286    1.4044E+00    7.2829E-03
   1.0011755    1.3896E+00    7.1111E-03
   1.0050361    1.3732E+00    6.7293E-03
   1.0089103    1.3721E+00    6.6611E-03
   1.0127978    1.3917E+00    6.8373E-03
   1.0166985    1.3757E+00    6.9758E-03
   1.0206120    1.3684E+00    6.8784E-03
   1.0245384    1.3529E+00    7.0058E-03
   1.0284773    1.3494E+00    6.8008E-03
   1.0324285    1.3435E+00    6.7099E-03
   1.0363917    1.3453E+00    6.7880E-03
   1.0403670    1.3310E+00    6.6407E-03
   1.0443540    1.3169E+00    6.5085E-03
   1.0483525    1.3166E+00    6.1228E-03
   1.0523622    1.3166E+00    5.7533E-03
   1.0563830    1.3004E+00    5.3960E-03
   1.0604148    1.2982E+00    5.1923E-03
   1.0644572    1.2800E+00    5.2542E-03
   1.0685101    1.2924E+00    5.6665E-03
   1.0725732    1.2868E+00    5.7830E-03
   1.0766463    1.2850E+00    6.0667E-03
   1.0807294    1.2729E+00    6.1838E-03
   1.0848219    1.2548E+00    6.0570E-03
   1.0889239    1.2678E+00    6.1476E-03
   1.0930352    1.2217E+00    6.0207E-03
   1.0971555    1.2295E+00    6.0099E-03
   1.1012844    1.2458E+00    6.0358E-03
   1.1054220    1.2498E+00    5.8361E-03
   1.1095680    1.2371E+00    5.6067E-03
   1.1137221    1.2340E+00    5.5472E-03
   1.1178840    1.2445E+00    5.6792E-03
   1.1220539    1.2242E+00    5.9197E-03
   1.1262311    1.2196E+00    6.4768E-03
   1.1304157    1.2094E+00    6.8501E-03
   1.1346074    1.2061E+00    6.5984E-03
   1.1388061    1.2076E+00    6.9346E-03
   1.1430113    1.2026E+00    6.5497E-03
   1.1472232    1.1911E+00    6.4954E-03
   1.1514413    1.1777E+00    6.4839E-03
   1.1556655    1.1646E+00    5.9847E-03
   1.1598955    1.1681E+00    5.8079E-03
   1.1641313    1.1468E+00    5.3814E-03
   1.1683725    1.1421E+00    4.9912E-03
   1.1726190    1.1286E+00    4.6544E-03
   1.1768706    1.1082E+00    4.4060E-03
   1.1811271    1.1000E+00    4.1589E-03
   1.1853882    1.1036E+00    4.0395E-03
   1.1896539    1.0956E+00    3.9798E-03
   1.1939238    1.0865E+00    4.3640E-03
   1.1981978    1.0835E+00    4.7320E-03
   1.2024758    1.0783E+00    4.9243E-03
   1.2067574    1.0860E+00    5.2070E-03
   1.2110426    1.0765E+00    5.0323E-03
   1.2153312    1.0667E+00    4.9416E-03
   1.2196229    1.0632E+00    5.0718E-03
   1.2239175    1.0514E+00    4.8875E-03
   1.2282149    1.0466E+00    4.9342E-03
   1.2325149    1.0424E+00    4.7925E-03
   1.2368174    1.0329E+00    4.5740E-03
   1.2411220    1.0301E+00    4.2915E-03
   1.2454288    1.0165E+00    4.0723E-03
   1.2497374    1.0304E+00    3.9470E-03
   1.2540478    1.0185E+00    3.9497E-03
   1.2583596    9.9811E-01    3.9761E-03
   1.2626728    9.9373E-01    4.3970E-03
   1.2669872    1.0000E+00    4.8144E-03
   1.2713026    1.0095E+00    5.3834E-03
   1.2756189    9.9183E-01    5.6329E-03
   1.2799358    9.5756E-01    5.3122E-03
   1.2842534    9.5176E-01    5.3000E-03
   1.2885712    9.7524E-01    5.1000E-03
   1.2928892    9.6957E-01    4.7961E-03
   1.2972074    9.5695E-01    4.9104E-03
   1.3015254    9.5112E-01    4.7348E-03
   1.3058431    9.4689E-01    4.8180E-03
   1.3101604    9.5092E-01    4.9043E-03
   1.3144771    9.5321E-01    4.8568E-03
   1.3187932    9.3561E-01    4.4029E-03
   1.3231083    9.3018E-01    4.2681E-03
   1.3274224    9.3354E-01    4.1201E-03
   1.3317354    9.1792E-01    3.9298E-03
   1.3360471    9.0879E-01    3.7737E-03
   1.3403573    9.0275E-01    4.0249E-03
   1.3446659    9.0260E-01    4.1972E-03
   1.3489728    9.2170E-01    5.2893E-03
   1.3532779    9.3723E-01    7.2015E-03
   1.3575810    9.5426E-01    1.1340E-02
   1.3618820    1.0230E+00    1.9144E-02
   1.3661808    9.9577E-01    2.3538E-02
   1.3704772    1.0108E+00    1.8790E-02
   1.3747710    1.0011E+00    1.5523E-02
   1.3790623    9.3490E-01    1.5877E-02
   1.3833508    9.6357E-01    1.4391E-02
   1.3876365    9.5799E-01    1.3814E-02
   1.3919193    9.2837E-01    1.2207E-02
   1.3961990    8.9586E-01    1.2323E-02
