#
# Generated by G. Mace, Fri Sep 28 20:14:29 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6451151   -2.0701E-01    3.8809E-01
   0.6472629   -8.3181E-02    3.6447E-01
   0.6494021    6.5371E-02    3.7483E-01
   0.6515338   -4.0698E-01    3.5562E-01
   0.6536587   -2.0773E-01    3.4550E-01
   0.6557778   -2.9573E-01    3.3587E-01
   0.6578917    2.5846E-01    2.9222E-01
   0.6600013    1.8948E-01    2.6507E-01
   0.6621075   -1.1596E-01    2.7113E-01
   0.6642109    4.0696E-01    2.5858E-01
   0.6663123    2.3063E-01    2.7618E-01
   0.6684124    5.8145E-01    2.5874E-01
   0.6705121    1.0779E-01    2.5660E-01
   0.6726120    1.4075E-01    2.5055E-01
   0.6747128   -1.3429E-01    2.4328E-01
   0.6768151    6.1356E-01    2.2326E-01
   0.6789196    7.2321E-02    2.2840E-01
   0.6810271    1.3911E-02    2.0924E-01
   0.6831380    4.0540E-01    2.0927E-01
   0.6852530    2.8092E-01    2.0183E-01
   0.6873727    6.3701E-01    2.0044E-01
   0.6894977    4.0878E-01    1.9319E-01
   0.6916286    4.2093E-02    1.8713E-01
   0.6937659    5.7003E-01    1.6730E-01
   0.6959102    3.8745E-01    1.7460E-01
   0.6980619    2.9831E-01    1.5064E-01
   0.7002217    1.9143E-01    1.5041E-01
   0.7023900    5.0038E-01    1.3840E-01
   0.7045672    2.3865E-01    1.3881E-01
   0.7067539   -5.3723E-02    1.3281E-01
   0.7089506    1.7159E-01    1.2932E-01
   0.7111576   -3.5804E-02    1.2104E-01
   0.7133754    4.0410E-01    1.2867E-01
   0.7156044    3.2614E-01    1.1431E-01
   0.7178451    1.4404E-01    1.1590E-01
   0.7200978    2.2917E-01    1.1284E-01
   0.7223630    2.2306E-01    1.0868E-01
   0.7246409    2.2107E-02    1.0476E-01
   0.7269320    2.7522E-01    1.0583E-01
   0.7292365    1.3078E-01    9.8649E-02
   0.7315549    9.3523E-02    9.6505E-02
   0.7338875    7.4225E-02    9.0135E-02
   0.7362345    8.2740E-02    8.8582E-02
   0.7385963    1.9525E-01    8.4335E-02
   0.7409732    2.4300E-01    8.3019E-02
   0.7433655    3.6817E-02    7.5503E-02
   0.7457733    6.4849E-02    7.7945E-02
   0.7481970    5.8395E-02    7.1829E-02
   0.7506369    1.7826E-02    7.1533E-02
   0.7530931    1.7020E-01    6.6470E-02
   0.7555659    1.5100E-01    6.9933E-02
   0.7580556    1.9353E-01    8.0413E-02
   0.7605622    5.8042E-02    9.1507E-02
   0.7630861    5.3466E-02    9.1185E-02
   0.7656274    5.2337E-02    8.3225E-02
   0.7681863   -6.5292E-02    6.5582E-02
   0.7707630    7.5116E-02    6.3441E-02
   0.7733576   -1.1942E-01    6.1541E-02
   0.7759702    9.6926E-02    5.7448E-02
   0.7786011    6.1531E-02    5.4426E-02
   0.7812504    1.6254E-01    5.4547E-02
   0.7839180    8.1763E-02    5.2322E-02
   0.7866043   -2.5302E-02    5.3363E-02
   0.7893094    3.0414E-02    5.0767E-02
   0.7920333   -4.5788E-02    5.0229E-02
   0.7947760    3.0906E-02    5.0778E-02
   0.7975377    6.4938E-02    5.1214E-02
   0.8003185    2.1554E-01    4.8057E-02
   0.8031185    5.4431E-02    4.7766E-02
   0.8059376    2.9382E-02    4.5996E-02
   0.8087760    3.1814E-02    4.5458E-02
   0.8116337   -5.6632E-03    4.3826E-02
   0.8145108    9.0790E-02    4.4793E-02
   0.8174072    7.4045E-02    4.0396E-02
   0.8203230    2.6874E-02    4.1775E-02
   0.8232582   -1.8948E-02    4.0742E-02
   0.8262129    4.1370E-02    4.0762E-02
   0.8291870    3.5561E-02    4.0607E-02
   0.8321806    9.4490E-02    3.9524E-02
   0.8351936   -1.9276E-02    3.9598E-02
   0.8382260   -1.0007E-01    4.0939E-02
   0.8412778    1.5184E-01    3.8063E-02
   0.8443490    1.2632E-01    3.8631E-02
   0.8474395   -2.3873E-02    3.6800E-02
   0.8505493   -4.0052E-03    3.4229E-02
   0.8536785    2.6362E-02    3.1434E-02
   0.8568268    9.1873E-02    3.1094E-02
   0.8599943    5.8188E-02    3.0076E-02
   0.8631809    4.5852E-02    3.0825E-02
   0.8663865    1.6331E-02    3.0261E-02
   0.8696112    5.4464E-02    3.0385E-02
   0.8728547    1.2684E-01    2.9229E-02
   0.8761171    6.3503E-02    3.0503E-02
   0.8793982    7.4199E-02    3.0067E-02
   0.8826979    8.7495E-02    2.9693E-02
   0.8860162    7.1672E-02    2.9354E-02
   0.8893530    4.9696E-02    2.9374E-02
   0.8927082    6.9727E-02    2.8174E-02
   0.8960816    6.9407E-02    2.7913E-02
   0.8994731    5.2266E-02    2.5923E-02
   0.9028828    7.2593E-02    2.6047E-02
   0.9063103    9.0022E-02    2.5369E-02
   0.9097555    9.3129E-02    2.5379E-02
   0.9132185    8.5714E-02    2.4337E-02
   0.9166991    9.5435E-02    2.4748E-02
   0.9201970    1.0905E-01    2.3057E-02
   0.9237122    8.5594E-02    2.3975E-02
   0.9272445    8.3886E-02    2.4926E-02
   0.9307939    3.3460E-02    2.7317E-02
   0.9343601    1.0734E-01    2.8499E-02
   0.9379429    1.6366E-01    2.8347E-02
   0.9415424    1.6327E-01    2.7461E-02
   0.9451582    1.0090E-01    2.6647E-02
   0.9487903    1.4267E-01    2.5732E-02
   0.9524385    9.9128E-02    2.3747E-02
   0.9561026    1.5039E-01    2.1768E-02
   0.9597824    1.3751E-01    2.1653E-02
   0.9634778    1.3814E-01    2.1150E-02
   0.9671887    2.0298E-01    2.1220E-02
   0.9709147    2.3178E-01    2.0347E-02
   0.9746559    1.9194E-01    1.9892E-02
   0.9784119    2.3742E-01    1.8988E-02
   0.9821827    2.2534E-01    1.9837E-02
   0.9859679    2.6031E-01    1.9993E-02
   0.9897676    2.4993E-01    2.0830E-02
   0.9935814    2.8104E-01    2.1464E-02
   0.9974092    2.8009E-01    2.1403E-02
   1.0012509    3.1781E-01    1.9648E-02
   1.0051060    3.2897E-01    1.9277E-02
   1.0089747    3.6438E-01    1.8983E-02
   1.0128565    3.6833E-01    2.0282E-02
   1.0167514    3.9072E-01    2.0155E-02
   1.0206591    4.0790E-01    2.1061E-02
   1.0245795    4.1279E-01    2.0503E-02
   1.0285124    4.6227E-01    1.9909E-02
   1.0324574    4.9765E-01    2.0543E-02
   1.0364145    4.8791E-01    2.0353E-02
   1.0403835    5.3179E-01    1.9562E-02
   1.0443641    5.5269E-01    1.8261E-02
   1.0483562    6.0759E-01    1.6494E-02
   1.0523596    6.4600E-01    1.5242E-02
   1.0563740    6.4021E-01    1.4085E-02
   1.0603992    6.4871E-01    1.4003E-02
   1.0644350    6.7254E-01    1.4908E-02
   1.0684813    6.9298E-01    1.6592E-02
